protein	log2FC	p-val
sp|P0AFR4|YCIO_ECOLI	1.487	4.441e-16
sp|P0A7M6|RL29_ECOLI	-0.628	0.003
sp|P0AD10|YECJ_ECOLI	-1.237	4.941e-09
sp|P0A7L0|RL1_ECOLI	-0.733	2.514e-13
sp|P63389|YHES_ECOLI	-0.536	0.002
sp|P0A6I9|COAE_ECOLI	0.805	2.456e-05
sp|P0AEM0|FKBX_ECOLI	-2.319	3.32e-07
sp|P0A9V1|LPTB_ECOLI	-0.309	0.002
sp|P0AEU0|HISJ_ECOLI	-0.607	6.9e-08
sp|P30750|METN_ECOLI	-0.633	0.002
sp|P23721|SERC_ECOLI	-0.543	1.661e-11
sp|P37095|PEPB_ECOLI	-0.865	1.954e-13
sp|P23886|CYDC_ECOLI	0.688	0.002
sp|P0ADY3|RL14_ECOLI	-0.177	0.515
sp|P21177|FADB_ECOLI	1.777	0.0
sp|P0AF96|TABA_ECOLI	-0.303	0.99
sp|P0A800|RPOZ_ECOLI	-0.206	0.06
sp|P77330|BORD_ECOLI	-0.434	0.141
sp|P23865|PRC_ECOLI	-0.217	0.599
sp|P05825|FEPA_ECOLI	2.749	0.0
sp|P10121|FTSY_ECOLI	-0.095	0.09
sp|P76116|YNCE_ECOLI	1.272	0.0
sp|P0AFD1|NUOE_ECOLI	-1.841	1.895e-07
sp|P76402|YEGP_ECOLI	3.024	0.0
sp|P0ACB4|HEMG_ECOLI	0.91	1.346e-06
sp|P0AGD1|SODC_ECOLI	3.542	0.0
sp|P0A9B2|G3P1_ECOLI	-0.27	0.0005492
sp|P64612|ZAPE_ECOLI	0.032	0.318
sp|P0AAA1|YAGU_ECOLI	3.294	1.625e-09
sp|P22186|MRAZ_ECOLI	1.65	5.81e-07
sp|P06715|GSHR_ECOLI	0.34	0.005
sp|P0A9W9|YRDA_ECOLI	-0.962	3.338e-10
sp|P37626|YHII_ECOLI	0.3	0.005
sp|P31678|OTSB_ECOLI	1.248	5.523e-12
sp|P0A9N4|PFLA_ECOLI	0.019	0.229
sp|P37642|YHJD_ECOLI	1.04	6.983e-05
sp|P0DMC5|RCSC_ECOLI	0.728	0.033
sp|P0DMC7|RCSB_ECOLI	-1.137	1.067e-08
sp|P0A8A4|PSRP_ECOLI	0.669	1.242e-06
sp|P0ACY1|YDJA_ECOLI	0.082	0.572
sp|P0AES0|GSP_ECOLI	0.754	1.149e-08
sp|Q59385|COPA_ECOLI	-0.261	0.003
sp|P23847|DPPA_ECOLI	0.584	7.105e-15
sp|P25665|METE_ECOLI	-2.779	0.0
