protein	log2FC	p-val
sp|P28304|QOR1_ECOLI	0.953	1.266e-14
sp|P0AG80|UGPB_ECOLI	0.146	0.576
sp|P0ADP2|YIGI_ECOLI	-0.1	0.352
sp|P0ABQ0|COABC_ECOLI	0.217	0.002
sp|P0AC84|GLO2_ECOLI	0.659	9.64e-06
sp|P03004|DNAA_ECOLI	0.058	0.953
sp|P37751|WBBK_ECOLI	0.194	0.454
sp|P21499|RNR_ECOLI	0.26	0.01
sp|P0ADA1|TESA_ECOLI	0.537	0.003
sp|P75792|SUPH_ECOLI	0.456	0.089
sp|P0ABP8|DEOD_ECOLI	0.335	0.0008276
sp|P0ACW6|YDCH_ECOLI	0.462	0.038
sp|P09147|GALE_ECOLI	-0.02	0.59
sp|P0A7Z0|RPIA_ECOLI	-0.352	0.043
sp|P0ADZ0|RL23_ECOLI	-0.491	0.0003623
sp|P0A935|MLTA_ECOLI	-0.07	0.632
sp|P05793|ILVC_ECOLI	-0.364	1.044e-14
sp|P16869|FHUE_ECOLI	0.473	0.084
sp|P22186|MRAZ_ECOLI	0.39	0.039
sp|P08660|AK3_ECOLI	0.909	1.494e-13
sp|P38489|NFSB_ECOLI	-0.574	9.559e-06
sp|P0A8W2|SLYA_ECOLI	0.547	0.0002309
sp|P00934|THRC_ECOLI	-0.409	8.211e-08
sp|P0AAC4|YBHL_ECOLI	-0.175	0.677
sp|P77522|SUFB_ECOLI	-0.038	0.254
sp|P00448|SODM_ECOLI	0.223	0.012
sp|P00935|METB_ECOLI	0.36	0.039
sp|P24251|CRL_ECOLI	-0.987	8.624e-10
sp|P08178|PUR5_ECOLI	-0.395	0.009
sp|P15977|MALQ_ECOLI	-0.139	0.48
sp|P0A6K3|DEF_ECOLI	0.386	0.007
sp|P77717|YBAY_ECOLI	0.758	0.001
sp|P0AD96|LIVJ_ECOLI	-0.229	0.0005817
sp|P0ADF8|ILVN_ECOLI	0.009	0.501
sp|P76558|MAO2_ECOLI	0.346	4.785e-09
sp|P36929|RSMB_ECOLI	-0.026	0.684
sp|P00904|TRPGD_ECOLI	-0.415	0.04
sp|P24188|YCEA_ECOLI	-0.835	3.409e-05
sp|P0AGC3|SLT_ECOLI	0.492	3.049e-05
sp|P0A7L8|RL27_ECOLI	-0.234	0.023
sp|P05194|AROD_ECOLI	-0.051	0.093
sp|P11557|DAMX_ECOLI	0.067	0.173
sp|P0AF08|APBC_ECOLI	0.172	0.978
sp|P30850|RNB_ECOLI	-0.267	0.015
sp|P25553|ALDA_ECOLI	-0.128	0.037
sp|P0AB55|YCII_ECOLI	0.379	0.034
sp|P77247|HXPB_ECOLI	0.214	0.684
sp|P0AD05|YECA_ECOLI	0.326	0.406
sp|P13857|RIML_ECOLI	0.947	0.0001552
sp|P76507|YFDI_ECOLI	0.551	0.073
sp|P0A749|MURA_ECOLI	-0.439	2.206e-05
sp|P0AC41|SDHA_ECOLI	0.92	0.0
sp|P77150|PDXY_ECOLI	0.142	0.618
sp|P06149|DLD_ECOLI	0.236	5.412e-05
sp|P67080|PLPHP_ECOLI	0.094	0.888
sp|P31802|NARP_ECOLI	-0.513	0.115
sp|P26612|AMY2_ECOLI	0.147	0.173
sp|P0AFY8|SEQA_ECOLI	-0.103	0.338
sp|P17846|CYSI_ECOLI	0.11	0.473
sp|P33940|MQO_ECOLI	0.996	2.803e-05
sp|P16926|MREC_ECOLI	-0.277	0.087
sp|P0A8M0|SYN_ECOLI	-0.11	0.251
sp|P0AFF2|NUPC_ECOLI	-0.591	0.03
sp|P06610|BTUE_ECOLI	0.628	0.0003054
sp|P76506|MLAA_ECOLI	-0.398	0.023
sp|P05852|TSAD_ECOLI	-0.331	0.031
sp|P0A7Y8|RNPA_ECOLI	-0.406	0.077
sp|P03841|MALM_ECOLI	-0.376	0.2
sp|P27249|GLND_ECOLI	-0.318	0.771
sp|Q59385|COPA_ECOLI	0.255	0.129
sp|P76015|DHAK_ECOLI	-0.168	0.149
sp|P76113|CURA_ECOLI	0.656	2.348e-06
sp|P0A7K6|RL19_ECOLI	-0.27	0.006
sp|P0A8T1|PRMA_ECOLI	0.137	0.292
sp|P0A6C5|ARGA_ECOLI	0.117	0.72
sp|P0AG90|SECD_ECOLI	-0.339	5.267e-05
sp|P52007|YECM_ECOLI	-0.287	0.041
sp|P75914|YCDX_ECOLI	0.052	0.867
sp|P0ABU7|EXBB_ECOLI	-0.654	5.674e-05
sp|P0C0L2|OSMC_ECOLI	0.841	4.663e-07
sp|P75915|YCDY_ECOLI	0.332	0.027
sp|P27250|AHR_ECOLI	0.241	0.125
sp|P0AB67|PNTB_ECOLI	-0.335	0.0009133
sp|P36548|AMIA_ECOLI	-0.944	1.775e-06
sp|P76270|MSRC_ECOLI	-0.136	0.114
sp|P0ACC7|GLMU_ECOLI	-0.643	2.814e-07
sp|P10346|GLNQ_ECOLI	-0.431	0.01
sp|P0ABK5|CYSK_ECOLI	-0.045	0.012
sp|P0ACK8|FUCR_ECOLI	0.205	0.093
sp|Q46939|YQEF_ECOLI	-0.629	0.028
sp|P0A894|RAPZ_ECOLI	-0.159	0.533
sp|P0AFT2|YECS_ECOLI	0.202	0.586
sp|P0A698|UVRA_ECOLI	0.05	0.876
sp|P08622|DNAJ_ECOLI	-0.144	0.098
sp|P77434|ALAC_ECOLI	0.227	0.206
sp|P06720|AGAL_ECOLI	-0.471	0.035
sp|P36683|ACNB_ECOLI	0.474	0.0
sp|P67826|CUTC_ECOLI	0.817	0.009
sp|P13035|GLPD_ECOLI	-0.643	0.064
sp|P33599|NUOCD_ECOLI	-0.1	0.176
sp|P09029|PURK_ECOLI	-0.395	0.147
sp|P33920|NDPA_ECOLI	-0.11	0.583
sp|P39838|RCSD_ECOLI	-0.382	0.0004422
sp|P69829|PTSN_ECOLI	0.464	0.004
sp|P0A9A6|FTSZ_ECOLI	-0.018	0.746
sp|P24228|DACB_ECOLI	0.143	0.902
sp|P06715|GSHR_ECOLI	-0.148	0.133
sp|P0A729|NTPPB_ECOLI	0.827	1.804e-05
sp|P37690|ENVC_ECOLI	-0.459	0.001
sp|P42620|YQJG_ECOLI	0.522	0.002
sp|P0A998|FTNA_ECOLI	-0.055	0.1
sp|P23522|GARL_ECOLI	0.337	0.27
sp|P0AAE0|CYCA_ECOLI	0.077	0.423
sp|P37349|DHAM_ECOLI	0.151	0.198
sp|P25519|HFLX_ECOLI	-0.237	0.404
sp|P32173|MOBA_ECOLI	0.056	0.844
sp|P0A8G0|UVRC_ECOLI	0.101	0.536
sp|P0ABJ9|CYDA_ECOLI	0.556	6.865e-06
sp|P0AC19|FOLX_ECOLI	-0.469	0.001
sp|P0ADW3|YHCB_ECOLI	-0.013	0.445
sp|P0AEW9|K1PF_ECOLI	-1.758	5.214e-08
sp|P0AG99|SECG_ECOLI	-0.762	2.306e-05
sp|P0A912|PAL_ECOLI	-0.365	0.001
sp|P23865|PRC_ECOLI	-0.01	0.711
sp|P0ACR4|YEIE_ECOLI	0.842	0.0002347
sp|P77475|YQAB_ECOLI	-0.299	0.814
sp|P00957|SYA_ECOLI	-0.213	2.32e-06
sp|P39280|EPMB_ECOLI	-0.702	0.003
sp|P77735|YAJO_ECOLI	0.893	5.969e-13
sp|P0A6C1|END4_ECOLI	-0.128	0.697
sp|P0AE78|CORC_ECOLI	0.045	0.852
sp|P75694|YAHO_ECOLI	0.541	0.002
sp|P76272|YEBT_ECOLI	-0.242	0.29
sp|P52108|RSTA_ECOLI	0.428	0.012
sp|P64581|YQJD_ECOLI	0.66	6.706e-07
sp|P0A8J4|YBED_ECOLI	0.026	0.097
sp|P76402|YEGP_ECOLI	0.619	0.009
sp|P0AFQ7|YCFH_ECOLI	-0.711	0.003
sp|P03007|DPO3E_ECOLI	0.376	0.223
sp|P23837|PHOQ_ECOLI	-1.03	9.852e-06
sp|P0A9F1|MNTR_ECOLI	0.065	0.352
sp|P77211|CUSC_ECOLI	0.519	7.023e-05
sp|P0A6Q3|FABA_ECOLI	-1.153	1.461e-12
sp|P00944|XYLA_ECOLI	-0.093	0.544
sp|P06960|OTC2_ECOLI	0.02	0.507
sp|P37194|SLP_ECOLI	2.109	8.882e-16
sp|P76014|DHAL_ECOLI	0.775	0.061
sp|P25737|LYSP_ECOLI	0.205	0.6
sp|P0ADG7|IMDH_ECOLI	-0.544	2.953e-07
sp|P69783|PTGA_ECOLI	0.39	0.043
sp|P0A6Y8|DNAK_ECOLI	-0.006	0.296
sp|P21893|RECJ_ECOLI	-0.535	0.012
sp|Q47146|FADE_ECOLI	0.678	1.291e-11
sp|P0A7T3|RS16_ECOLI	-0.674	3.453e-07
sp|P00803|LEP_ECOLI	-0.021	0.874
sp|P39173|YEAD_ECOLI	0.153	0.107
sp|P00363|FRDA_ECOLI	-0.606	2.297e-08
sp|P17445|BETB_ECOLI	0.557	0.0001859
sp|P0A796|PFKA_ECOLI	0.564	1.082e-07
sp|P07762|GLGB_ECOLI	0.088	0.862
sp|P0AG44|RL17_ECOLI	-0.286	0.0001254
sp|P0A7E1|PYRD_ECOLI	-1.001	0.0
sp|P0A7G6|RECA_ECOLI	-0.805	5.916e-08
sp|P39337|YJGM_ECOLI	-0.173	0.649
sp|P15034|AMPP_ECOLI	0.224	0.006
sp|P0A9F3|CYSB_ECOLI	0.018	0.837
sp|P0ADB1|OSME_ECOLI	0.141	0.143
sp|P69908|DCEA_ECOLI	2.307	4.441e-16
sp|P0A887|UBIE_ECOLI	-0.061	0.467
sp|P0A6I6|COAD_ECOLI	0.345	0.243
sp|P0ABU0|MENB_ECOLI	0.26	0.02
sp|P37689|GPMI_ECOLI	-0.186	0.068
sp|P26602|UBIC_ECOLI	-0.219	0.334
sp|P21367|YCAC_ECOLI	-0.179	0.473
sp|P36771|LRHA_ECOLI	-0.727	0.000162
sp|P37759|RMLB1_ECOLI	0.116	0.457
sp|P0AFH8|OSMY_ECOLI	1.162	0.0
sp|P0AEK2|FABG_ECOLI	-0.208	0.021
sp|P0ADZ7|YAJC_ECOLI	-0.809	3.752e-05
sp|P37903|USPF_ECOLI	-0.199	0.033
sp|P23857|PSPE_ECOLI	-0.484	0.03
sp|P31979|NUOF_ECOLI	0.002	0.64
sp|P68739|NFI_ECOLI	0.042	0.918
sp|P75780|FIU_ECOLI	-1.041	1.182e-11
sp|P76108|YDCS_ECOLI	0.08	0.513
sp|P15047|ENTA_ECOLI	-1.014	1.326e-05
sp|P0A707|IF3_ECOLI	-0.274	0.002
sp|P39177|USPG_ECOLI	0.352	0.003
sp|P42641|OBG_ECOLI	0.287	0.007
sp|P0ABD5|ACCA_ECOLI	-0.677	3.69e-12
sp|P0A780|NUSB_ECOLI	0.034	0.931
sp|P0A8F4|URK_ECOLI	-0.108	0.296
sp|P0AC86|PHSG_ECOLI	0.472	0.016
sp|P0A937|BAME_ECOLI	-0.351	0.143
sp|P0AFX0|HPF_ECOLI	0.346	0.068
sp|P17854|CYSH_ECOLI	-0.217	0.02
sp|P0A7R5|RS10_ECOLI	-0.551	3.679e-07
sp|P15770|AROE_ECOLI	0.619	0.007
sp|P0A6X3|HFQ_ECOLI	-0.112	0.504
sp|P67697|HICB_ECOLI	0.77	0.0009189
sp|P0AFB8|NTRC_ECOLI	0.396	0.092
sp|P15723|DGTP_ECOLI	1.456	0.0005954
sp|P0ACF4|DBHB_ECOLI	-0.36	0.002
sp|P64624|YHEO_ECOLI	0.236	0.348
sp|P76541|EUTL_ECOLI	0.081	0.679
sp|P09996|YIDB_ECOLI	0.721	0.004
sp|P0ABN5|DCUA_ECOLI	0.288	0.569
sp|P26365|AMIB_ECOLI	0.603	0.013
sp|P23845|CYSN_ECOLI	-0.129	0.012
sp|P64564|YGGT_ECOLI	-0.276	0.237
sp|P22564|RIHC_ECOLI	0.529	0.233
sp|P0A6G3|PNCC_ECOLI	0.546	0.049
sp|P32160|YIIQ_ECOLI	-0.217	0.419
sp|P0ABH9|CLPA_ECOLI	0.172	0.086
sp|P0AGJ5|YFIF_ECOLI	-0.051	0.624
sp|P0ABQ2|GARR_ECOLI	0.212	0.512
sp|P75818|YBJP_ECOLI	0.626	6.705e-06
sp|P0ABI8|CYOB_ECOLI	0.397	0.014
sp|P16659|SYP_ECOLI	-0.343	2.683e-07
sp|P21889|SYD_ECOLI	-0.11	0.022
sp|P36767|RDGC_ECOLI	-0.315	0.069
sp|P0A8P3|FETP_ECOLI	0.061	0.047
sp|P07109|HISP_ECOLI	-0.789	0.021
sp|P0A9W0|ULAR_ECOLI	1.1	0.0001103
sp|P64612|ZAPE_ECOLI	0.061	0.266
sp|P39830|YBAL_ECOLI	-0.468	0.017
sp|P27833|WECE_ECOLI	-0.532	0.002
sp|P0A6L0|DEOC_ECOLI	0.433	0.0001323
sp|P15042|DNLJ_ECOLI	-0.226	0.0008032
sp|P0AED9|DCM_ECOLI	0.506	0.101
sp|P0AEX3|KGTP_ECOLI	-0.074	0.986
sp|P08142|ILVB_ECOLI	0.112	0.036
sp|P46889|FTSK_ECOLI	-0.037	0.908
sp|P29018|CYDD_ECOLI	-0.094	0.602
sp|P0A8V2|RPOB_ECOLI	-0.082	0.064
sp|P0ACP7|PURR_ECOLI	-0.156	0.202
sp|P30749|MOAE_ECOLI	0.25	0.328
sp|P11458|NADA_ECOLI	-0.037	0.298
sp|P0ADU5|YGIW_ECOLI	0.587	7.28e-05
sp|P0AFI2|PARC_ECOLI	-0.246	0.049
sp|P0A8M6|YEEX_ECOLI	0.63	6.532e-06
sp|P0AC13|DHPS_ECOLI	-0.237	0.154
sp|P00887|AROH_ECOLI	-0.126	0.591
sp|P33195|GCSP_ECOLI	-0.25	0.011
sp|P06989|HIS2_ECOLI	-0.702	0.001
sp|P0A763|NDK_ECOLI	-0.219	0.022
sp|P75954|YCFS_ECOLI	-0.678	0.009
sp|P75849|GLO22_ECOLI	0.476	0.001
sp|P77781|MENI_ECOLI	0.395	0.012
sp|P0AGA2|SECY_ECOLI	-0.311	0.017
sp|P0AA39|RLUC_ECOLI	-0.486	0.003
sp|P15254|PUR4_ECOLI	-0.347	8.216e-15
sp|P06959|ODP2_ECOLI	-0.649	0.0
sp|P0A993|F16PA_ECOLI	0.443	6.338e-06
sp|P0A6L2|DAPA_ECOLI	-0.016	0.394
sp|P0ADV7|MLAC_ECOLI	-0.27	0.025
sp|P05042|FUMC_ECOLI	0.257	0.042
sp|P76145|TAM_ECOLI	1.062	0.0002516
sp|P76193|YNHG_ECOLI	1.263	5.403e-11
sp|P0A7I4|RF3_ECOLI	0.182	0.416
sp|P25738|MSYB_ECOLI	0.9	1.367e-06
sp|P0A9K9|SLYD_ECOLI	0.441	0.784
sp|P0AG63|RS17_ECOLI	-0.104	0.624
sp|P62768|YAEH_ECOLI	0.331	0.005
sp|P64448|YNBE_ECOLI	-0.392	0.148
sp|P31678|OTSB_ECOLI	0.145	0.474
sp|P0A8A8|RIMP_ECOLI	0.178	0.8
sp|P77754|SPY_ECOLI	1.808	0.0
sp|P0AAC0|USPE_ECOLI	0.719	8.991e-08
sp|P0A6R0|FABH_ECOLI	0.317	0.007
sp|P0ACC3|ERPA_ECOLI	-0.548	0.002
sp|P0A9G8|MODE_ECOLI	0.828	0.0004724
sp|P66948|BEPA_ECOLI	0.464	0.009
sp|P0A8T7|RPOC_ECOLI	0.031	0.876
sp|P68688|GLRX1_ECOLI	0.597	0.045
sp|P0ADP9|YIHD_ECOLI	0.066	0.589
sp|P0AA91|YEAY_ECOLI	0.342	0.017
sp|P63177|RLMB_ECOLI	0.108	0.427
sp|P0A7F6|SPED_ECOLI	-0.286	0.148
sp|P0ACF0|DBHA_ECOLI	-0.321	0.007
sp|P16676|CYSA_ECOLI	0.016	0.834
sp|P09372|GRPE_ECOLI	0.437	0.006
sp|P0AES0|GSP_ECOLI	0.358	0.072
sp|P64483|YEAK_ECOLI	0.059	0.383
sp|P0A9G6|ACEA_ECOLI	0.74	0.0
sp|P08839|PT1_ECOLI	0.165	0.07
sp|P0A8F0|UPP_ECOLI	-0.758	1.776e-15
sp|P77376|YDGJ_ECOLI	0.097	0.744
sp|P33362|YEHZ_ECOLI	0.106	0.167
sp|P23836|PHOP_ECOLI	0.249	0.267
sp|P0A6U8|GLGA_ECOLI	0.574	1.067e-05
sp|P00895|TRPE_ECOLI	-0.125	0.067
sp|P04951|KDSB_ECOLI	-0.094	0.412
sp|P0AD57|ISPB_ECOLI	-0.034	0.998
sp|P0A8X2|YCEI_ECOLI	0.518	0.0003119
sp|P0AEG4|DSBA_ECOLI	0.009	0.597
sp|P60752|MSBA_ECOLI	-0.18	0.218
sp|P0A7I0|RF1_ECOLI	-0.863	6.046e-05
sp|P0A7G2|RBFA_ECOLI	0.289	0.032
sp|P06709|BIRA_ECOLI	0.295	0.462
sp|P45800|IGAA_ECOLI	-0.335	0.033
sp|P0AG93|SECF_ECOLI	0.26	0.077
sp|P0AB24|EFEO_ECOLI	-0.386	0.0002239
sp|P60438|RL3_ECOLI	-0.173	0.081
sp|P76316|DCYD_ECOLI	0.447	0.0001674
sp|P0A8D0|NRDR_ECOLI	0.666	0.009
sp|P04693|TYRB_ECOLI	0.003	0.901
sp|P52643|LDHD_ECOLI	0.17	0.585
sp|P0A953|FABB_ECOLI	-0.054	0.247
sp|P15288|PEPD_ECOLI	0.272	0.015
sp|P06999|PFKB_ECOLI	0.246	0.024
sp|P03817|MIOC_ECOLI	-0.214	0.397
sp|P28861|FENR_ECOLI	1.494	1.202e-06
sp|P07023|TYRA_ECOLI	0.858	9.77e-14
sp|P23909|MUTS_ECOLI	0.006	0.941
sp|P28248|DCD_ECOLI	0.57	0.001
sp|P0A9L8|P5CR_ECOLI	0.495	0.053
sp|P37351|RPIB_ECOLI	0.039	0.733
sp|P0AF98|LPTF_ECOLI	0.673	0.02
sp|P0AEE3|DEGS_ECOLI	-0.114	0.252
sp|P29131|FTSN_ECOLI	0.018	0.957
sp|P0ACL9|PDHR_ECOLI	0.325	0.21
sp|P0A7M6|RL29_ECOLI	-0.205	0.215
sp|P77395|CNOX_ECOLI	-0.224	0.013
sp|Q46829|BGLA_ECOLI	0.032	0.559
sp|P27247|PLSX_ECOLI	0.36	0.104
sp|P24182|ACCC_ECOLI	-0.271	8.488e-05
sp|P02929|TONB_ECOLI	-0.529	0.013
sp|P25894|LOIP_ECOLI	-0.044	0.299
sp|P0A8W0|NANR_ECOLI	0.467	0.026
sp|P0ACA1|YIBF_ECOLI	-0.044	0.673
sp|P0AAB6|GALF_ECOLI	0.358	0.016
sp|P0A8G3|UXAC_ECOLI	0.018	0.39
sp|P77526|YFCG_ECOLI	0.249	0.373
sp|P0A715|KDSA_ECOLI	-0.119	0.072
sp|P0AC51|ZUR_ECOLI	-0.785	0.035
sp|P39199|PRMB_ECOLI	0.107	0.78
sp|P68191|SRA_ECOLI	0.444	0.682
sp|P0A9J8|CMPDT_ECOLI	-0.076	0.401
sp|P0A6V8|GLK_ECOLI	0.324	0.0001967
sp|P76658|HLDE_ECOLI	-0.397	0.003
sp|P0ADU2|YGIN_ECOLI	1.025	5.741e-11
sp|P80668|FEAB_ECOLI	-0.267	0.375
sp|P0A7T7|RS18_ECOLI	-0.401	0.018
sp|P0ADC1|LPTE_ECOLI	0.148	0.177
sp|P05020|PYRC_ECOLI	-0.316	3.355e-05
sp|P30859|ARTI_ECOLI	0.029	0.413
sp|P0AGK8|ISCR_ECOLI	0.606	0.001
sp|P0AEZ1|METF_ECOLI	0.166	0.003
sp|P77285|RSXG_ECOLI	-0.051	0.89
sp|P23830|PSS_ECOLI	0.31	0.046
sp|P0AFD6|NUOI_ECOLI	-0.025	0.554
sp|P0AFM9|PSPB_ECOLI	0.684	0.054
sp|P0A7Z4|RPOA_ECOLI	0.082	0.369
sp|P21169|DCOR_ECOLI	-0.266	0.063
sp|P76085|PAAK_ECOLI	0.029	0.784
sp|P37387|XYLF_ECOLI	-0.036	0.46
sp|P08179|PUR3_ECOLI	0.027	0.666
sp|P0A6S7|GPDA_ECOLI	-0.12	0.046
sp|P0AC44|DHSD_ECOLI	1.17	5.242e-07
sp|P37773|MPL_ECOLI	-0.289	0.106
sp|P0AA16|OMPR_ECOLI	0.328	0.000397
sp|P76372|WZZB_ECOLI	-0.39	2.221e-06
sp|P77171|YDCI_ECOLI	0.191	0.035
sp|P0A6C8|ARGB_ECOLI	0.102	0.811
sp|P22255|CYSQ_ECOLI	0.607	0.0004862
sp|P36649|CUEO_ECOLI	-0.542	3.561e-05
sp|P78061|PUUA_ECOLI	-0.273	0.474
sp|P09127|HEMX_ECOLI	-0.081	0.925
sp|P0A962|ASPG1_ECOLI	-0.21	0.097
sp|P19934|TOLA_ECOLI	-0.019	0.858
sp|Q46845|YGHU_ECOLI	0.417	0.017
sp|P0AGE9|SUCD_ECOLI	0.645	0.0
sp|P0AEF8|DPPB_ECOLI	-0.347	0.485
sp|P06986|HIS8_ECOLI	-0.332	0.002
sp|P39187|YTFJ_ECOLI	0.171	0.558
sp|P33219|YEBF_ECOLI	0.156	0.117
sp|P0ACN4|ALLR_ECOLI	-0.518	0.0006747
sp|P0A6P7|ENGB_ECOLI	-0.324	0.037
sp|P0ABU9|TOLQ_ECOLI	-0.395	0.032
sp|P0AF96|TABA_ECOLI	0.341	0.099
sp|P22188|MURE_ECOLI	0.777	7.673e-09
sp|P0A832|SSRP_ECOLI	0.083	0.674
sp|P77488|DXS_ECOLI	0.011	0.702
sp|P0ABA0|ATPF_ECOLI	-0.42	0.0002219
sp|P0AGB6|RPOE_ECOLI	-0.173	0.467
sp|P77611|RSXC_ECOLI	-0.349	0.193
sp|P0A6E6|ATPE_ECOLI	-0.451	0.000362
sp|P23305|YIGA_ECOLI	-0.771	0.003
sp|P05458|PTRA_ECOLI	0.031	0.502
sp|P0A8N0|MATP_ECOLI	0.15	0.323
sp|P08373|MURB_ECOLI	-0.273	0.26
sp|P45523|FKBA_ECOLI	-0.136	0.007
sp|P0A951|ATDA_ECOLI	0.531	0.024
sp|P33136|OPGG_ECOLI	-0.376	9.101e-08
sp|P31120|GLMM_ECOLI	-0.245	0.003
sp|P12994|YBHB_ECOLI	0.578	0.007
sp|P39411|NCPP_ECOLI	-0.201	0.261
sp|P12758|UDP_ECOLI	0.571	4.328e-09
sp|P60664|HIS6_ECOLI	-0.651	1.545e-05
sp|P77485|CUSS_ECOLI	0.379	0.003
sp|P0A9D8|DAPD_ECOLI	0.275	0.013
sp|P22259|PCKA_ECOLI	0.114	0.29
sp|P25742|RFAQ_ECOLI	-0.13	0.051
sp|P0AGF2|CSDE_ECOLI	0.114	0.602
sp|P38054|CUSA_ECOLI	0.278	0.046
sp|P0ABV2|EXBD_ECOLI	-0.38	0.011
sp|P69797|PTNAB_ECOLI	0.759	3.431e-12
sp|P25516|ACNA_ECOLI	0.869	0.0
sp|P26648|FTSP_ECOLI	-0.576	0.65
sp|P11446|ARGC_ECOLI	-0.199	0.037
sp|P07604|TYRR_ECOLI	-0.202	0.206
sp|P13024|FDHE_ECOLI	0.218	0.449
sp|P39285|MSCM_ECOLI	0.497	0.004
sp|P0A812|RUVB_ECOLI	0.027	0.724
sp|P0AGL7|RSME_ECOLI	-0.532	0.001
sp|P0AEV1|RSSB_ECOLI	0.091	0.943
sp|P67910|HLDD_ECOLI	-0.055	0.062
sp|P46837|YHGF_ECOLI	-0.516	1.559e-07
sp|P27550|ACSA_ECOLI	-0.19	0.017
sp|P60293|MUKF_ECOLI	-0.275	0.074
sp|P0A7A2|GPMB_ECOLI	-0.191	0.144
sp|P77444|SUFS_ECOLI	0.543	0.009
sp|P0AFL6|PPX_ECOLI	0.495	0.025
sp|P66817|DIAA_ECOLI	0.224	0.302
sp|P0ABB4|ATPB_ECOLI	-0.216	0.0001264
sp|P39286|RSGA_ECOLI	-0.015	0.694
sp|P32705|ACTP_ECOLI	-0.311	0.077
sp|P30178|HCXB_ECOLI	0.591	6.338e-05
sp|P0A9P6|DEAD_ECOLI	-0.336	0.001
sp|P64455|YDCY_ECOLI	0.548	0.003
sp|P77529|YDJN_ECOLI	-0.513	0.0002008
sp|P64596|YRAP_ECOLI	-0.154	0.465
sp|P37774|YECC_ECOLI	0.558	0.004
sp|P07639|AROB_ECOLI	0.084	0.849
sp|P0A915|OMPW_ECOLI	0.806	0.018
sp|P0AGJ9|SYY_ECOLI	-0.139	0.331
sp|P37177|PT1P_ECOLI	-0.14	0.436
sp|P21170|SPEA_ECOLI	0.121	0.069
sp|P37648|YHJJ_ECOLI	0.492	0.008
sp|P20083|PARE_ECOLI	-0.747	0.0004718
sp|P56262|DLHH_ECOLI	0.959	1.074e-06
sp|P0C0L7|PROP_ECOLI	0.172	0.543
sp|P0A6U3|MNMG_ECOLI	-0.535	8.007e-05
sp|P0A9C9|GLPX_ECOLI	-0.299	0.012
sp|P0AG16|PUR1_ECOLI	-0.276	0.012
sp|P0A9L5|PPIC_ECOLI	-0.034	0.649
sp|P31806|NNR_ECOLI	0.921	0.0004782
sp|P0AB12|YCCF_ECOLI	-0.921	0.0004763
sp|P51024|YAIL_ECOLI	-0.274	0.318
sp|P0A8U6|METJ_ECOLI	0.372	0.031
sp|P77775|YFCH_ECOLI	0.753	7.41e-07
sp|P0AFJ1|YJDM_ECOLI	-0.057	0.185
sp|P0A7L0|RL1_ECOLI	-0.25	0.000342
sp|P0AAG3|GLTL_ECOLI	-1.212	2.572e-06
sp|P0C8J6|GATY_ECOLI	0.559	2.285e-08
sp|P0A6M4|DTD_ECOLI	-0.224	0.372
sp|P27829|WECC_ECOLI	0.21	0.053
sp|P45531|TUSC_ECOLI	0.429	0.089
sp|P0ADP0|YIGB_ECOLI	-0.165	0.25
sp|P27248|GCST_ECOLI	-0.406	0.003
sp|P76071|INSH5_ECOLI	-0.686	0.328
sp|P0AFX4|RSD_ECOLI	-0.015	0.957
sp|P05637|APAH_ECOLI	0.11	0.651
sp|P77258|NEMA_ECOLI	-2.746e-05	0.733
sp|P38506|XNI_ECOLI	-0.053	0.941
sp|P0ABJ1|CYOA_ECOLI	0.378	0.0004963
sp|P0ADE6|KBP_ECOLI	0.637	9.593e-09
sp|P22729|LIVM_ECOLI	-1.429	6.864e-06
sp|P0AEN8|FUCM_ECOLI	-0.214	0.34
sp|P0A8R0|RRAA_ECOLI	-0.22	0.297
sp|P40874|MTOX_ECOLI	-0.149	0.211
sp|P00452|RIR1_ECOLI	-0.402	0.0001119
sp|P0AAN9|IRAP_ECOLI	0.089	0.813
sp|P0A867|TALA_ECOLI	0.881	0.0
sp|P0ABE2|BOLA_ECOLI	-0.112	0.67
sp|P0AEH5|ELAB_ECOLI	0.936	1.189e-06
sp|P75876|RLMI_ECOLI	-0.139	0.114
sp|P15082|SRLR_ECOLI	0.242	0.205
sp|P0A7F9|QUEA_ECOLI	0.203	0.358
sp|P18196|MINC_ECOLI	0.524	0.059
sp|P37744|RMLA1_ECOLI	0.202	0.237
sp|P36659|CBPA_ECOLI	0.814	0.0003451
sp|P10371|HIS4_ECOLI	-0.752	2.831e-09
sp|P23721|SERC_ECOLI	0.115	0.084
sp|P0AA04|PTHP_ECOLI	-0.264	0.007
sp|P0ADS9|YGGN_ECOLI	0.405	0.093
sp|P0AEJ2|ENTC_ECOLI	-0.942	0.002
sp|P26616|MAO1_ECOLI	0.44	3.845e-07
sp|P0A840|SURE_ECOLI	0.165	0.192
sp|P46852|YHHW_ECOLI	0.048	0.214
sp|P18335|ARGD_ECOLI	0.247	0.001
sp|P0A6J8|DDLA_ECOLI	-0.082	0.503
sp|P76008|LDCA_ECOLI	0.629	0.012
sp|P04805|SYE_ECOLI	-0.307	1.584e-06
sp|P39310|YTFB_ECOLI	0.725	0.007
sp|P00963|ASNA_ECOLI	-0.351	0.001
sp|P0ACY1|YDJA_ECOLI	0.393	0.0002249
