protein	log2FC	p-val
sp|P60624|RL24_ECOLI	-0.211	0.04
sp|P0C066|MLTC_ECOLI	0.273	0.21
sp|P0AG86|SECB_ECOLI	0.446	9.931e-05
sp|P0A951|ATDA_ECOLI	0.136	0.192
sp|P0A8D0|NRDR_ECOLI	0.34	0.246
sp|P38054|CUSA_ECOLI	0.919	0.0
sp|P25536|NTPPA_ECOLI	0.177	0.605
sp|P39334|BDCR_ECOLI	-0.085	0.817
sp|P0AB28|YCED_ECOLI	-0.417	0.02
sp|P27828|WECB_ECOLI	-1.306	7.633e-10
sp|P65556|YFCD_ECOLI	-1.279	2.522e-05
sp|P75745|PXPC_ECOLI	1.206	8.545e-07
sp|P0A877|TRPA_ECOLI	-0.37	4.447e-05
sp|P0ADS2|ZAPA_ECOLI	-0.165	0.308
sp|P15005|MCRB_ECOLI	1.383	0.005
sp|P0A847|TGT_ECOLI	-0.778	1.465e-14
sp|P0A7L3|RL20_ECOLI	-0.318	0.002
sp|P0A9T6|YBAQ_ECOLI	-0.313	0.3
sp|P27306|STHA_ECOLI	2.03	0.0
sp|P0A6P9|ENO_ECOLI	-0.454	2.22e-15
sp|P24203|YJIA_ECOLI	1.23	5.063e-14
sp|P00579|RPOD_ECOLI	-0.112	0.071
sp|P0C037|PPNP_ECOLI	-0.196	0.328
sp|P31057|PANB_ECOLI	0.15	0.018
sp|P07012|RF2_ECOLI	-0.192	0.007
sp|P77376|YDGJ_ECOLI	0.251	0.0004436
sp|P0A7I7|RIBA_ECOLI	-0.542	0.0002043
sp|P0A8Y3|YIHX_ECOLI	1.332	7.027e-12
sp|P31134|POTG_ECOLI	0.603	0.0008024
sp|P37747|GLF_ECOLI	-0.286	0.002
sp|P76149|SAD_ECOLI	0.655	0.002
sp|P77554|YAHJ_ECOLI	0.164	0.661
sp|P0AFW8|ROF_ECOLI	-0.184	0.625
sp|P0A901|BLC_ECOLI	-0.318	0.026
sp|P11447|ARLY_ECOLI	-0.588	1.776e-15
sp|P69797|PTNAB_ECOLI	0.757	0.0
sp|P37329|MODA_ECOLI	0.997	0.0
sp|P37327|YFDC_ECOLI	2.135	7.888e-11
sp|P37773|MPL_ECOLI	-0.111	0.088
sp|P0ADQ7|YGAM_ECOLI	0.401	0.058
sp|P0A6R3|FIS_ECOLI	-0.901	0.0001305
sp|P76535|MURQ_ECOLI	1.706	5.835e-13
sp|P13482|TREA_ECOLI	1.603	0.0
sp|P42641|OBG_ECOLI	-0.198	0.037
sp|P31130|YDEI_ECOLI	0.741	0.002
sp|P77804|YDGA_ECOLI	0.208	0.0006462
sp|P0ACB0|DNAB_ECOLI	0.088	0.103
sp|P61175|RL22_ECOLI	-0.348	0.0004297
sp|P0AG82|PSTS_ECOLI	0.488	2.821e-07
sp|P75777|YBHG_ECOLI	0.439	0.009
sp|P0ADA5|YAJG_ECOLI	0.138	0.211
sp|P02943|LAMB_ECOLI	2.584	0.0
sp|P55734|YGAP_ECOLI	0.74	0.007
sp|P06612|TOP1_ECOLI	0.158	0.073
sp|P26616|MAO1_ECOLI	0.145	0.066
sp|P09832|GLTD_ECOLI	-0.8	0.0
sp|P39337|YJGM_ECOLI	-0.144	0.778
sp|P75736|YBFF_ECOLI	0.657	3.22e-06
sp|P0A7C6|PEPE_ECOLI	2.068	8.079e-09
sp|P00562|AK2H_ECOLI	-0.287	3.674e-05
sp|P32144|CSQR_ECOLI	0.922	0.000276
sp|P64483|YEAK_ECOLI	0.092	0.599
sp|P0AG84|YGHA_ECOLI	0.738	0.002
sp|P0A8X0|YJGA_ECOLI	0.446	6.447e-05
sp|P60438|RL3_ECOLI	-0.4	1.974e-07
sp|P0A799|PGK_ECOLI	-0.115	0.231
sp|P77806|YBDL_ECOLI	-0.278	0.382
sp|P0A8P6|XERC_ECOLI	1.173	0.004
sp|P39342|YJGR_ECOLI	0.712	1.754e-14
sp|P07001|PNTA_ECOLI	-0.043	0.638
sp|P0AEI6|NUDJ_ECOLI	-0.61	0.009
sp|P05041|PABB_ECOLI	-0.597	0.075
sp|P0AEE5|DGAL_ECOLI	4.986	0.0
sp|P65870|QUED_ECOLI	-0.264	0.05
sp|P05458|PTRA_ECOLI	-0.067	0.373
sp|P0AEW4|CPDA_ECOLI	0.592	0.042
sp|P0A832|SSRP_ECOLI	0.088	0.938
sp|P0A8B2|YFCN_ECOLI	0.328	0.081
sp|P45578|LUXS_ECOLI	0.368	0.002
sp|Q46893|ISPD_ECOLI	0.726	0.027
sp|P0A8W0|NANR_ECOLI	0.186	0.824
sp|P0AEB7|YOAB_ECOLI	0.408	0.004
sp|P03841|MALM_ECOLI	2.238	0.0
sp|P0A6K3|DEF_ECOLI	-0.113	0.268
sp|P37689|GPMI_ECOLI	-1.144	0.0
sp|P77173|ZIPA_ECOLI	-0.121	0.523
sp|P33136|OPGG_ECOLI	0.031	0.439
sp|P0AE63|CHAB_ECOLI	1.833	1.607e-07
sp|P0A6L2|DAPA_ECOLI	-0.147	0.083
sp|P0ADK8|YIBL_ECOLI	-0.444	0.005
sp|P0A7S9|RS13_ECOLI	-0.351	1.634e-05
sp|P12998|BIOF_ECOLI	-0.503	0.009
sp|P0AFF6|NUSA_ECOLI	-0.215	0.0005613
sp|P0A959|ALAA_ECOLI	0.276	0.165
sp|P0ABU9|TOLQ_ECOLI	-0.212	0.435
sp|P62399|RL5_ECOLI	-0.464	1.605e-09
sp|P36649|CUEO_ECOLI	0.262	0.061
sp|P23909|MUTS_ECOLI	0.677	4.437e-07
sp|P16703|CYSM_ECOLI	-0.674	3.427e-07
sp|P19624|PDXA_ECOLI	-0.442	0.106
sp|P77625|HXPA_ECOLI	0.067	0.247
sp|P04846|NLPA_ECOLI	-0.219	0.007
sp|P0AAB8|USPD_ECOLI	0.333	0.139
sp|P0A6A8|ACP_ECOLI	-0.086	0.702
sp|P05793|ILVC_ECOLI	-0.12	0.008
sp|P77444|SUFS_ECOLI	0.336	0.017
sp|P23886|CYDC_ECOLI	0.266	0.065
sp|Q46856|YQHD_ECOLI	-0.494	1.798e-07
sp|P0A809|RUVA_ECOLI	0.069	0.786
sp|P0ABB8|ATMA_ECOLI	-0.181	0.015
sp|P02359|RS7_ECOLI	-0.235	6.882e-05
sp|P00936|CYAA_ECOLI	0.337	0.306
sp|P21599|KPYK2_ECOLI	0.568	1.465e-14
sp|P0AFX0|HPF_ECOLI	0.186	0.057
sp|P0AEG1|DPPC_ECOLI	1.373	1.312e-06
sp|P30011|NADC_ECOLI	0.29	0.005
sp|P33219|YEBF_ECOLI	0.698	1.538e-08
sp|P45748|TSAC_ECOLI	-0.128	0.372
sp|P0A7F3|PYRI_ECOLI	0.033	0.552
sp|P0DMC7|RCSB_ECOLI	-0.098	0.439
sp|P22255|CYSQ_ECOLI	0.56	3.373e-06
sp|P77213|GCS2_ECOLI	0.331	0.49
sp|P06149|DLD_ECOLI	0.774	0.0
sp|P31547|METI_ECOLI	0.284	0.217
sp|P07023|TYRA_ECOLI	-0.563	3.368e-07
sp|P0AEW6|INGK_ECOLI	-0.387	0.025
sp|P0AFX4|RSD_ECOLI	0.893	4.104e-06
sp|P37313|DPPF_ECOLI	1.178	2.132e-14
sp|P30125|LEU3_ECOLI	0.146	0.003
sp|P0A940|BAMA_ECOLI	0.091	0.024
sp|P0AFI7|PDXH_ECOLI	0.075	0.682
sp|P0A7G2|RBFA_ECOLI	-0.281	0.05
sp|P17854|CYSH_ECOLI	-0.827	4.041e-14
sp|P76055|TTCA_ECOLI	-0.316	0.473
sp|P06986|HIS8_ECOLI	-0.656	1.857e-10
sp|P0A734|MINE_ECOLI	0.804	8.548e-09
sp|P33940|MQO_ECOLI	0.588	0.0001174
sp|P0AC33|FUMA_ECOLI	2.181	0.0
sp|P37645|YHJG_ECOLI	1.855	1.647e-08
sp|P33195|GCSP_ECOLI	0.196	0.108
sp|P0ADX9|RSMD_ECOLI	-0.011	0.872
sp|P05852|TSAD_ECOLI	-0.132	0.041
sp|P25519|HFLX_ECOLI	0.613	9.11e-11
sp|P0A9E5|FNR_ECOLI	-0.299	0.148
sp|P0AB55|YCII_ECOLI	0.013	0.872
sp|P75780|FIU_ECOLI	-0.716	8.2e-07
sp|P0AG27|YIBN_ECOLI	-0.168	0.044
sp|P0AC41|SDHA_ECOLI	1.426	0.0
sp|P52647|NIFJ_ECOLI	0.596	4.141e-07
sp|P23869|PPIB_ECOLI	0.242	0.178
sp|P64540|YFCL_ECOLI	-0.281	0.046
sp|P69783|PTGA_ECOLI	-0.138	0.005
sp|P41407|AZOR_ECOLI	0.181	0.016
sp|P0AAZ7|YCAR_ECOLI	0.036	0.844
sp|P37615|YHHM_ECOLI	0.165	0.866
sp|P0AE52|BCP_ECOLI	-0.432	4.891e-06
sp|P37749|WBBI_ECOLI	0.22	0.274
sp|P64564|YGGT_ECOLI	0.407	0.183
sp|P62620|ISPG_ECOLI	0.068	0.302
sp|P0A8V2|RPOB_ECOLI	0.15	1.252e-05
sp|Q47146|FADE_ECOLI	2.527	0.0
sp|P0AED9|DCM_ECOLI	0.397	0.056
sp|P69776|LPP_ECOLI	0.038	0.453
sp|P00452|RIR1_ECOLI	0.693	0.0
sp|P0AG90|SECD_ECOLI	0.382	0.0001136
sp|P0AC30|FTSX_ECOLI	0.494	0.003
sp|P75809|YBJI_ECOLI	-0.218	0.662
sp|P76402|YEGP_ECOLI	1.476	5.84e-13
sp|P64530|RCNR_ECOLI	-0.405	0.004
sp|Q47622|SAPA_ECOLI	0.428	0.105
sp|P0A742|MSCL_ECOLI	0.483	1.575e-05
sp|P09030|EX3_ECOLI	-0.242	0.004
sp|P0A8I3|YAAA_ECOLI	-0.11	0.179
sp|P0A972|CSPE_ECOLI	0.414	0.002
sp|P0ACL2|EXUR_ECOLI	0.768	0.039
sp|P76407|YEGS_ECOLI	1.32	0.0001392
sp|P0A7Y0|RNC_ECOLI	-0.082	0.19
sp|P39285|MSCM_ECOLI	0.538	0.025
sp|P00960|SYGA_ECOLI	-0.153	0.09
sp|P10371|HIS4_ECOLI	-0.483	1.927e-05
sp|P76002|PLIG_ECOLI	0.157	0.169
sp|P51024|YAIL_ECOLI	1.154	0.001
sp|P00350|6PGD_ECOLI	-0.621	0.0
sp|P06971|FHUA_ECOLI	0.103	0.185
sp|P32160|YIIQ_ECOLI	0.105	0.666
sp|P37759|RMLB1_ECOLI	-0.538	9.183e-10
sp|P77330|BORD_ECOLI	-0.491	0.015
sp|P0A873|TRMD_ECOLI	0.283	0.202
sp|P00959|SYM_ECOLI	-0.344	9.04e-10
sp|P06989|HIS2_ECOLI	-0.788	2.22e-06
sp|P0AAI5|FABF_ECOLI	-0.011	0.605
sp|P13024|FDHE_ECOLI	0.427	0.0006122
sp|P37617|ZNTA_ECOLI	0.845	0.007
sp|P0A705|IF2_ECOLI	0.17	1.49e-06
sp|P0A7U7|RS20_ECOLI	-0.413	0.0008878
sp|P0A862|TPX_ECOLI	0.153	0.037
sp|P31663|PANC_ECOLI	-0.071	0.665
sp|P0A7D1|PTH_ECOLI	-0.19	0.142
sp|P46125|YEDI_ECOLI	1.093	0.002
sp|P15373|PRLF_ECOLI	0.639	0.002
sp|P32684|RLUF_ECOLI	0.72	0.019
sp|P0C960|EMTA_ECOLI	-0.774	0.004
sp|P76346|MTFA_ECOLI	3.333	1.69e-12
sp|P0A6I3|COAA_ECOLI	0.413	0.002
sp|P0ADV7|MLAC_ECOLI	0.144	0.04
sp|P0AB91|AROG_ECOLI	-0.75	2.62e-14
sp|P75867|LONH_ECOLI	0.44	0.118
sp|P40874|MTOX_ECOLI	-0.316	0.0006867
sp|P0ACQ4|OXYR_ECOLI	0.008	0.975
sp|P21507|SRMB_ECOLI	0.686	3.689e-10
sp|P0C0R7|RLME_ECOLI	0.201	0.48
sp|P0A6L9|HSCB_ECOLI	-0.612	0.01
sp|P46837|YHGF_ECOLI	-0.17	0.304
sp|P0ACK5|DEOR_ECOLI	0.767	0.05
sp|P45531|TUSC_ECOLI	0.542	0.047
sp|P0A6P1|EFTS_ECOLI	-0.257	1.375e-07
sp|P0A7J7|RL11_ECOLI	-0.59	3.325e-10
sp|P0A749|MURA_ECOLI	-0.058	0.061
sp|P21338|RNI_ECOLI	-0.312	0.084
sp|P0AD68|FTSI_ECOLI	1.54	6.228e-12
sp|P0AEP3|GALU_ECOLI	-0.17	0.017
sp|P0ABF1|PCNB_ECOLI	0.271	0.031
sp|P0AB83|END3_ECOLI	0.747	0.022
sp|P0AE12|AMN_ECOLI	0.478	4.198e-06
sp|P76231|YEAC_ECOLI	1.043	0.012
sp|P0A805|RRF_ECOLI	-0.118	0.072
sp|P75959|NAGK_ECOLI	0.469	0.233
sp|P75913|GHRA_ECOLI	0.29	0.0003926
sp|P76537|YFEY_ECOLI	0.77	4.435e-05
sp|P0A9B2|G3P1_ECOLI	-0.42	1.476e-12
sp|P06616|ERA_ECOLI	-0.39	0.081
sp|P33362|YEHZ_ECOLI	0.595	3.219e-05
sp|P75960|NPD_ECOLI	0.087	0.266
sp|P06961|CCA_ECOLI	0.461	0.005
sp|P0ADX1|YHFA_ECOLI	0.583	0.022
sp|P15038|HELD_ECOLI	0.191	0.079
sp|P08179|PUR3_ECOLI	-0.47	0.006
sp|P31828|PQQL_ECOLI	0.517	0.016
sp|P0A729|NTPPB_ECOLI	0.359	0.009
sp|P25738|MSYB_ECOLI	0.83	3.16e-08
sp|P0AD57|ISPB_ECOLI	0.135	0.452
sp|P0A7K6|RL19_ECOLI	-0.218	0.019
sp|P25552|GPPA_ECOLI	0.473	0.031
sp|P30860|ARTJ_ECOLI	-0.627	2.108e-06
sp|P28903|NRDD_ECOLI	0.442	0.006
sp|P0AGJ9|SYY_ECOLI	-0.203	0.005
sp|P76177|YDGH_ECOLI	0.019	0.843
sp|P76341|HIUH_ECOLI	0.98	3.678e-05
sp|P0A937|BAME_ECOLI	0.197	0.294
sp|P23839|YICC_ECOLI	-0.044	0.572
sp|P0A935|MLTA_ECOLI	-0.17	0.457
sp|P0AAE0|CYCA_ECOLI	1.587	2.918e-10
sp|P68688|GLRX1_ECOLI	0.199	0.532
sp|P31060|MODF_ECOLI	0.063	0.854
sp|P0ACF8|HNS_ECOLI	0.28	0.002
sp|P60546|KGUA_ECOLI	-0.582	0.0001134
sp|P10100|RLPA_ECOLI	-0.33	0.006
