protein	log2FC	p-val
sp|P23886|CYDC_ECOLI	0.336	0.088
sp|Q47146|FADE_ECOLI	1.72	0.0
sp|P37344|PSPF_ECOLI	1.294	0.007
sp|P32662|GPH_ECOLI	-0.229	0.229
sp|P37685|ALDB_ECOLI	3.919	0.0
sp|P0ABQ0|COABC_ECOLI	0.57	0.0008819
sp|P0AG80|UGPB_ECOLI	1.432	0.0
sp|P07862|DDLB_ECOLI	0.017	0.337
sp|P0A784|ORN_ECOLI	-0.184	0.175
sp|P07012|RF2_ECOLI	-0.231	0.016
sp|P0A8N3|SYK1_ECOLI	-0.132	0.039
sp|P56262|DLHH_ECOLI	0.839	4.241e-05
sp|P0A890|TUSA_ECOLI	0.332	0.426
sp|P76316|DCYD_ECOLI	0.301	0.048
sp|P0ABB0|ATPA_ECOLI	0.598	1.219e-12
sp|P40191|PDXK_ECOLI	0.675	0.0004897
sp|P0AES2|GUDD_ECOLI	0.681	0.112
sp|P0AG78|SUBI_ECOLI	0.022	0.612
sp|P37666|GHRB_ECOLI	-0.539	5.837e-06
sp|P62399|RL5_ECOLI	-0.353	5.564e-05
sp|P77434|ALAC_ECOLI	0.415	0.017
sp|P36562|COBT_ECOLI	0.282	0.294
sp|P76291|CMOB_ECOLI	0.316	0.107
sp|P0A9P4|TRXB_ECOLI	-0.138	0.222
sp|P0A6P5|DER_ECOLI	0.571	8.438e-06
sp|P0A7B1|PPK1_ECOLI	1.052	0.0
sp|P0AC51|ZUR_ECOLI	0.565	0.135
sp|P31433|YICH_ECOLI	0.63	0.0001496
sp|P09996|YIDB_ECOLI	0.283	0.233
sp|P0A991|ALF1_ECOLI	0.803	2.265e-14
sp|P0AB67|PNTB_ECOLI	-0.011	0.888
sp|P39411|NCPP_ECOLI	-0.088	0.344
sp|P25539|RIBD_ECOLI	0.441	0.005
sp|P0A9G6|ACEA_ECOLI	1.653	0.0
sp|P0AAI5|FABF_ECOLI	0.099	0.115
sp|P75959|NAGK_ECOLI	0.149	0.686
sp|P0A715|KDSA_ECOLI	0.037	0.681
sp|P69783|PTGA_ECOLI	-0.047	0.184
sp|P0AE12|AMN_ECOLI	0.378	0.004
sp|P0A763|NDK_ECOLI	0.798	2.27e-08
sp|P0AFA7|NHAB_ECOLI	0.857	0.001
sp|P0A6I0|KCY_ECOLI	-0.137	0.268
sp|P0ABH0|FTSA_ECOLI	-0.175	0.149
sp|P29217|YCEH_ECOLI	0.094	0.321
sp|P27833|WECE_ECOLI	-0.088	0.475
sp|P0ACB4|HEMG_ECOLI	0.5	0.008
sp|P77485|CUSS_ECOLI	-1.016	3.095e-10
sp|P08200|IDH_ECOLI	0.25	0.033
sp|P09424|MTLD_ECOLI	0.664	8.298e-09
sp|P17854|CYSH_ECOLI	-0.24	0.019
sp|P0A9L8|P5CR_ECOLI	0.093	0.65
sp|P0A9D2|GSTA_ECOLI	0.631	0.0001017
sp|P24232|HMP_ECOLI	0.142	0.321
sp|P0AEW9|K1PF_ECOLI	1.364	1.682e-10
sp|P31473|RAVA_ECOLI	1.158	1.202e-05
sp|P66948|BEPA_ECOLI	0.421	0.004
sp|P0AG20|RELA_ECOLI	0.583	3.154e-07
sp|P00959|SYM_ECOLI	-0.388	6.99e-08
sp|Q46856|YQHD_ECOLI	-1.021	3.997e-15
sp|P31224|ACRB_ECOLI	0.76	1.865e-14
sp|P0A7I0|RF1_ECOLI	-0.149	0.249
