protein	log2FC	p-val
sp|P0AD49|YFIA_ECOLI	-0.205	0.146
sp|P0ACP7|PURR_ECOLI	0.177	0.109
sp|P0ADP2|YIGI_ECOLI	-0.158	0.306
sp|P0A7J7|RL11_ECOLI	-0.554	1.22e-08
sp|P0A6C8|ARGB_ECOLI	0.076	0.614
sp|P75792|SUPH_ECOLI	0.246	0.204
sp|P46853|YHHX_ECOLI	-0.171	0.213
sp|P52647|NIFJ_ECOLI	0.146	0.528
sp|P10441|LPXB_ECOLI	0.061	0.657
sp|P0AEY5|MDAB_ECOLI	-0.615	0.003
sp|P75791|YBIU_ECOLI	-0.019	0.727
sp|P10371|HIS4_ECOLI	0.169	0.083
sp|P24193|HYPE_ECOLI	0.978	0.003
sp|P08839|PT1_ECOLI	0.893	0.0
sp|P0DMC7|RCSB_ECOLI	0.201	0.046
sp|P39405|FHUF_ECOLI	-0.654	0.039
sp|P37902|GLTI_ECOLI	0.302	6.519e-05
sp|P0A9F3|CYSB_ECOLI	0.005	0.89
sp|P0A8N5|SYK2_ECOLI	0.332	0.005
sp|P77717|YBAY_ECOLI	1.179	2.761e-08
sp|P30178|HCXB_ECOLI	-0.147	0.163
sp|P21363|YCIE_ECOLI	1.702	2.108e-07
sp|P0ABU5|ELBB_ECOLI	-0.247	0.029
sp|P07862|DDLB_ECOLI	0.19	0.189
sp|P25745|MNMA_ECOLI	0.182	0.738
sp|P0A6H1|CLPX_ECOLI	-0.006	0.907
sp|P29012|ALR2_ECOLI	-0.468	0.004
sp|P76243|YEAO_ECOLI	0.679	0.002
sp|P60651|SPEB_ECOLI	0.586	1.032e-05
sp|P75736|YBFF_ECOLI	-0.24	0.197
sp|P69441|KAD_ECOLI	-0.458	3.002e-07
sp|P0AD33|YFCZ_ECOLI	0.026	0.922
sp|P04951|KDSB_ECOLI	-0.129	0.139
sp|P17952|MURC_ECOLI	-0.077	0.518
sp|P0ACA7|GSTB_ECOLI	1.017	2.553e-06
sp|P0A7M6|RL29_ECOLI	-0.124	0.484
sp|P40191|PDXK_ECOLI	0.274	0.074
sp|P61949|FLAV_ECOLI	0.177	0.563
sp|P45800|IGAA_ECOLI	-0.177	0.681
sp|P0A912|PAL_ECOLI	-0.597	4.413e-07
sp|P06968|DUT_ECOLI	-0.1	0.351
sp|P0A9W3|ETTA_ECOLI	-0.145	0.024
sp|P31547|METI_ECOLI	0.423	0.961
sp|P76268|KDGR_ECOLI	0.078	0.269
sp|P0AG93|SECF_ECOLI	-0.308	0.078
sp|P76128|DDPA_ECOLI	0.798	9.281e-09
sp|P30859|ARTI_ECOLI	0.097	0.539
sp|P14900|MURD_ECOLI	0.351	0.063
sp|P0C018|RL18_ECOLI	-0.204	0.08
sp|P60723|RL4_ECOLI	-0.169	0.051
sp|P0A744|MSRA_ECOLI	1.149	1.876e-09
sp|P0AEK4|FABI_ECOLI	-0.239	0.012
sp|P0AA39|RLUC_ECOLI	-0.233	0.04
sp|P21165|PEPQ_ECOLI	0.5	6.541e-11
sp|P0AEQ3|GLNH_ECOLI	0.048	0.487
sp|P77211|CUSC_ECOLI	0.266	0.021
sp|P11447|ARLY_ECOLI	-0.205	0.001
sp|P52062|YGGW_ECOLI	0.03	0.72
sp|P0AC86|PHSG_ECOLI	0.295	0.021
sp|P23893|GSA_ECOLI	0.213	0.074
sp|P0A940|BAMA_ECOLI	0.1	0.015
sp|P37759|RMLB1_ECOLI	-0.752	1.155e-14
sp|P77554|YAHJ_ECOLI	0.361	0.036
sp|P0A8A2|YEEN_ECOLI	-0.305	0.026
sp|P0AE82|CPXA_ECOLI	0.467	0.003
sp|P08142|ILVB_ECOLI	-0.654	2.058e-08
sp|P0AGF2|CSDE_ECOLI	0.289	0.223
sp|P0ABZ6|SURA_ECOLI	0.189	0.029
sp|P0A6B7|ISCS_ECOLI	0.358	9.688e-08
sp|P76015|DHAK_ECOLI	1.013	0.0
sp|P64530|RCNR_ECOLI	0.222	0.133
sp|P0AAE0|CYCA_ECOLI	-0.581	0.003
sp|P0A722|LPXA_ECOLI	0.232	0.146
sp|P0AAN9|IRAP_ECOLI	-0.378	0.095
sp|P02929|TONB_ECOLI	-0.344	0.035
sp|P13445|RPOS_ECOLI	1.29	2.245e-09
sp|P08178|PUR5_ECOLI	0.427	7.093e-05
sp|P0AB12|YCCF_ECOLI	-0.107	0.803
sp|P33599|NUOCD_ECOLI	0.139	0.076
sp|P0A8J8|RHLB_ECOLI	0.36	5.903e-06
sp|P69811|PTFAH_ECOLI	0.576	0.008
sp|P0AAG0|DPPD_ECOLI	-0.573	4.495e-06
sp|P0A9T6|YBAQ_ECOLI	0.104	0.802
sp|P77695|GNSB_ECOLI	0.397	0.028
sp|P33368|YOHF_ECOLI	1.927	1.261e-07
sp|P0A8I3|YAAA_ECOLI	-0.138	0.272
sp|P0A8L1|SYS_ECOLI	0.045	0.653
sp|P08390|USG_ECOLI	0.272	0.449
sp|P0A853|TNAA_ECOLI	-0.05	0.397
sp|P0AE01|TRMJ_ECOLI	-0.159	0.137
sp|P08997|MASY_ECOLI	1.084	0.0
sp|P0A8G3|UXAC_ECOLI	0.548	1.851e-05
sp|P0A7U3|RS19_ECOLI	-0.259	0.016
sp|P69924|RIR2_ECOLI	0.478	1.384e-05
sp|P0ACU7|YJDC_ECOLI	0.886	1.098e-07
sp|P69786|PTGCB_ECOLI	-0.017	0.797
sp|P0AC47|FRDB_ECOLI	-1.885	8.882e-16
sp|P21507|SRMB_ECOLI	0.21	0.115
sp|P0A6A6|LEUC_ECOLI	0.088	0.772
sp|P0ABD5|ACCA_ECOLI	-0.033	0.58
sp|P0AE12|AMN_ECOLI	0.246	0.008
sp|P63417|YHBS_ECOLI	0.737	2.277e-05
sp|P77182|MNMC_ECOLI	0.475	0.12
sp|P0A9Q9|DHAS_ECOLI	-0.057	0.104
sp|P11880|MURF_ECOLI	0.189	0.05
sp|P31057|PANB_ECOLI	0.297	0.107
sp|P12995|BIOA_ECOLI	0.13	0.546
sp|P13000|BIOD1_ECOLI	0.303	0.006
sp|P02413|RL15_ECOLI	-0.451	7.85e-05
sp|P30863|DKGB_ECOLI	0.108	0.911
sp|P39099|DEGQ_ECOLI	0.528	5.152e-08
sp|P0AES6|GYRB_ECOLI	-0.134	0.037
sp|P0C054|IBPA_ECOLI	-1.211	2.468e-05
sp|P52096|YAER_ECOLI	0.728	0.002
sp|P39342|YJGR_ECOLI	0.991	0.0
sp|P0ABI4|CORA_ECOLI	0.16	0.511
sp|P0A951|ATDA_ECOLI	-0.187	0.573
sp|P0A742|MSCL_ECOLI	0.701	3.96e-05
sp|P26616|MAO1_ECOLI	-0.537	1.448e-10
sp|P0A7W1|RS5_ECOLI	-0.354	0.0003159
sp|P37440|UCPA_ECOLI	-0.238	0.005
sp|P22186|MRAZ_ECOLI	0.869	0.001
sp|P09158|SPEE_ECOLI	-0.11	0.333
sp|P03817|MIOC_ECOLI	0.744	0.002
sp|P06988|HISX_ECOLI	0.228	0.004
sp|P76316|DCYD_ECOLI	0.559	7.383e-07
sp|P23839|YICC_ECOLI	0.21	0.091
sp|P00956|SYI_ECOLI	0.014	0.973
sp|P75728|UBIF_ECOLI	0.33	0.107
sp|P07813|SYL_ECOLI	-0.069	0.022
sp|P0AD61|KPYK1_ECOLI	0.827	0.0
sp|P62615|ISPE_ECOLI	-0.105	0.478
sp|P0A6E6|ATPE_ECOLI	-0.509	0.007
sp|P0AET2|HDEB_ECOLI	1.107	8.962e-06
sp|P0A7D1|PTH_ECOLI	-0.122	0.685
sp|P0AG63|RS17_ECOLI	0.324	0.147
sp|P09127|HEMX_ECOLI	0.253	0.005
sp|P37760|RMLD_ECOLI	-0.842	7.132e-09
sp|P0ACR4|YEIE_ECOLI	0.819	0.002
sp|P0AFU4|GLRR_ECOLI	0.469	0.029
sp|P15047|ENTA_ECOLI	-1.078	0.0006469
sp|P32144|CSQR_ECOLI	0.171	0.456
sp|P14081|SELB_ECOLI	-0.068	0.179
sp|P76569|YFGD_ECOLI	-0.007	0.984
sp|P0A881|TRPR_ECOLI	0.463	0.022
sp|P77689|SUFD_ECOLI	0.17	0.143
sp|P0AD68|FTSI_ECOLI	-0.389	0.482
sp|P18392|RSTB_ECOLI	0.176	0.538
sp|P77674|ABDH_ECOLI	0.636	5.649e-10
sp|P75959|NAGK_ECOLI	0.038	1.0
sp|P26612|AMY2_ECOLI	0.755	6.447e-05
sp|P0A8G9|EX7S_ECOLI	-0.155	0.483
sp|P0A6I9|COAE_ECOLI	0.038	1.0
sp|P0A7W7|RS8_ECOLI	-0.251	0.007
sp|P0AA43|RSUA_ECOLI	0.043	0.501
sp|P11557|DAMX_ECOLI	0.462	4.213e-07
sp|P0ADY1|PPID_ECOLI	0.191	0.016
sp|P0ABJ9|CYDA_ECOLI	0.132	0.466
sp|P0A6G7|CLPP_ECOLI	0.583	0.001
sp|P77690|ARNB_ECOLI	0.399	0.197
sp|P06720|AGAL_ECOLI	1.894	3.229e-09
sp|P17169|GLMS_ECOLI	-0.327	1.687e-06
sp|P24171|DCP_ECOLI	0.523	3.813e-07
sp|P69913|CSRA_ECOLI	0.7	0.004
sp|P0A9J8|CMPDT_ECOLI	1.227	0.0
sp|P0A7S3|RS12_ECOLI	0.049	0.489
sp|P0AB52|YCHN_ECOLI	0.531	0.002
sp|P0AAB6|GALF_ECOLI	-0.017	0.716
sp|P0A8T1|PRMA_ECOLI	0.269	0.438
sp|P0A7X3|RS9_ECOLI	-0.129	0.028
sp|P0A8Y3|YIHX_ECOLI	0.426	0.041
sp|P0AG27|YIBN_ECOLI	0.42	0.0003318
sp|P06983|HEM3_ECOLI	0.209	0.296
sp|P0A7B8|HSLV_ECOLI	-0.709	0.004
sp|P02930|TOLC_ECOLI	0.45	4.726e-11
sp|P18390|YJJA_ECOLI	0.522	0.035
sp|P0A6L2|DAPA_ECOLI	-0.093	0.067
sp|P23538|PPSA_ECOLI	-0.561	0.0
sp|P0AA16|OMPR_ECOLI	0.416	0.0001734
sp|P0A8X2|YCEI_ECOLI	0.179	0.374
sp|P23827|ECOT_ECOLI	-0.324	0.257
sp|P0AC41|SDHA_ECOLI	-0.361	2.145e-10
sp|P0ADE4|TAMA_ECOLI	0.394	0.064
sp|P64483|YEAK_ECOLI	0.163	0.185
sp|P0AGK8|ISCR_ECOLI	0.424	0.014
sp|P60472|UPPS_ECOLI	0.475	0.102
sp|P33030|YEIR_ECOLI	-0.094	0.593
