protein	log2FC	p-val
sp|P0AC75|KDTA_ECOLI	-0.34	0.623
sp|P77214|CUSF_ECOLI	-0.111	0.469
sp|P00962|SYQ_ECOLI	-0.115	0.585
sp|P25742|RFAQ_ECOLI	0.726	0.011
sp|P21829|YBHA_ECOLI	-0.043	0.698
sp|P0A809|RUVA_ECOLI	-0.226	0.69
sp|P0A6J5|DADA_ECOLI	2.619	0.0
sp|P0ABQ4|DYR_ECOLI	0.223	0.475
sp|P0AGD7|SRP54_ECOLI	-0.036	0.769
sp|P75736|YBFF_ECOLI	0.632	0.002
sp|P63389|YHES_ECOLI	-0.136	0.337
sp|P0A6P5|DER_ECOLI	0.326	0.004
sp|P0A881|TRPR_ECOLI	-0.08	0.558
sp|P76231|YEAC_ECOLI	0.963	0.009
sp|P17993|UBIG_ECOLI	-0.08	0.262
sp|P68206|YJBJ_ECOLI	-0.034	0.803
sp|P0A7H6|RECR_ECOLI	0.441	0.028
sp|P77756|QUEC_ECOLI	0.085	0.608
sp|P0A927|TSX_ECOLI	-0.517	0.005
sp|Q46920|QUEF_ECOLI	0.372	0.017
sp|P29013|YCGB_ECOLI	0.487	0.164
sp|P04425|GSHB_ECOLI	0.136	0.426
sp|P0A7Z4|RPOA_ECOLI	0.03	0.312
sp|P0A8M0|SYN_ECOLI	-0.236	0.003
sp|P0A9P4|TRXB_ECOLI	0.1	0.605
sp|P0A915|OMPW_ECOLI	2.922	1.625e-09
sp|P0A7D4|PURA_ECOLI	-0.098	0.141
sp|P0A7A9|IPYR_ECOLI	0.052	0.911
sp|P24188|YCEA_ECOLI	-0.635	0.002
sp|P09549|DEDD_ECOLI	0.3	0.181
sp|P75913|GHRA_ECOLI	-0.028	0.67
sp|P0AG99|SECG_ECOLI	-0.399	0.056
sp|P23367|MUTL_ECOLI	1.452	1.676e-05
sp|P68066|GRCA_ECOLI	2.91	0.0
sp|P0AGE0|SSB_ECOLI	0.428	0.003
sp|P62399|RL5_ECOLI	-0.764	9.006e-12
sp|P52644|HSLJ_ECOLI	0.756	0.033
sp|P04816|LIVK_ECOLI	-0.289	0.002
sp|Q47146|FADE_ECOLI	2.348	0.0
sp|P0A8Y5|YIDA_ECOLI	-1.063	5.612e-11
