protein	log2FC	p-val
sp|P0ADZ4|RS15_ECOLI	-0.032	0.966
sp|P0C066|MLTC_ECOLI	-0.775	0.028
sp|P0ADR8|PPNN_ECOLI	0.088	0.358
sp|P15078|CSTA_ECOLI	-0.421	0.0004004
sp|P45523|FKBA_ECOLI	-0.073	0.715
sp|P0AC19|FOLX_ECOLI	-0.472	0.003
sp|P09126|HEM4_ECOLI	0.032	0.912
sp|P0ABB4|ATPB_ECOLI	-0.407	1.966e-08
sp|P39177|USPG_ECOLI	0.349	0.014
sp|P0AFG3|ODO1_ECOLI	-0.483	1.332e-15
sp|P21893|RECJ_ECOLI	0.523	0.101
sp|P0AA25|THIO_ECOLI	0.85	1.153e-11
sp|P23830|PSS_ECOLI	0.195	0.313
sp|P27278|NADR_ECOLI	0.318	0.245
sp|P20966|PTFBC_ECOLI	0.686	0.013
sp|P0ABU2|YCHF_ECOLI	-0.534	1.503e-08
sp|P0ACC7|GLMU_ECOLI	0.061	0.092
sp|P0A780|NUSB_ECOLI	-0.448	0.001
sp|P0ADN2|YIFE_ECOLI	0.1	0.299
sp|P77541|PRPB_ECOLI	1.332	0.0
sp|P68066|GRCA_ECOLI	-0.109	0.407
sp|P0ADA1|TESA_ECOLI	0.259	0.093
sp|P0A8X2|YCEI_ECOLI	0.1	0.163
sp|P0A7T7|RS18_ECOLI	0.245	0.359
sp|P66948|BEPA_ECOLI	0.623	6.772e-07
sp|P61714|RISB_ECOLI	-0.786	1.418e-06
sp|P77148|YDHS_ECOLI	0.387	0.023
sp|P37661|EPTB_ECOLI	0.176	0.53
sp|P0ADX9|RSMD_ECOLI	0.049	0.891
sp|P0A6E1|AROL_ECOLI	-0.16	0.09
sp|P0AAC8|ISCA_ECOLI	0.097	0.736
sp|P0A7V8|RS4_ECOLI	-0.285	0.002
sp|P39180|AG43_ECOLI	2.374	1.11e-15
sp|P0AC13|DHPS_ECOLI	-0.046	0.755
sp|P0AC86|PHSG_ECOLI	0.065	0.705
sp|P45578|LUXS_ECOLI	0.653	5.874e-06
sp|P37647|KDGK_ECOLI	0.644	0.006
sp|P25714|YIDC_ECOLI	-0.483	0.0005988
sp|P30177|YBIB_ECOLI	0.421	1.336e-05
sp|P0A8X0|YJGA_ECOLI	0.3	0.04
sp|P00370|DHE4_ECOLI	-0.188	0.141
sp|P0A7E1|PYRD_ECOLI	-0.573	2.017e-09
sp|P0A784|ORN_ECOLI	0.304	0.036
sp|P0A9F3|CYSB_ECOLI	-0.243	0.261
sp|P10443|DPO3A_ECOLI	-0.471	0.634
sp|P18956|GGT_ECOLI	-0.184	0.048
sp|P0ADB1|OSME_ECOLI	1.627	0.0
sp|P24186|FOLD_ECOLI	-0.169	0.457
sp|P0ACR4|YEIE_ECOLI	0.245	0.209
sp|P0ADI4|ENTB_ECOLI	-0.631	0.012
sp|P0AF50|YJBR_ECOLI	0.682	0.0002787
sp|P23857|PSPE_ECOLI	-0.967	7.324e-05
sp|P76535|MURQ_ECOLI	-0.816	3.572e-05
sp|P37649|PDEK_ECOLI	0.313	0.13
sp|P37903|USPF_ECOLI	0.381	0.002
sp|P37643|YHJE_ECOLI	0.163	0.037
sp|P0AD96|LIVJ_ECOLI	0.017	0.207
sp|P69829|PTSN_ECOLI	-0.046	0.73
sp|P0A9S1|FUCO_ECOLI	-0.474	0.007
sp|P0AGA2|SECY_ECOLI	-0.052	0.813
sp|P64612|ZAPE_ECOLI	0.6	0.011
sp|P75691|YAHK_ECOLI	0.396	1.612e-05
sp|P40191|PDXK_ECOLI	0.34	0.067
sp|P0A6C1|END4_ECOLI	0.218	0.094
sp|P17117|NFSA_ECOLI	-0.242	0.039
sp|P0ABS1|DKSA_ECOLI	-0.13	0.066
sp|P0ADZ0|RL23_ECOLI	-0.008	0.407
sp|P42620|YQJG_ECOLI	0.911	2.225e-11
sp|P0AG48|RL21_ECOLI	-0.54	0.0007613
sp|P0AG82|PSTS_ECOLI	-0.098	0.462
sp|P51981|AEEP_ECOLI	0.815	0.003
sp|P0AEJ2|ENTC_ECOLI	-0.805	0.002
sp|P0AA04|PTHP_ECOLI	0.434	0.000956
sp|P0A912|PAL_ECOLI	-0.02	0.818
sp|P05194|AROD_ECOLI	0.372	1.209e-05
sp|P0AB24|EFEO_ECOLI	-0.293	0.0009773
sp|P0AG18|PURE_ECOLI	-0.279	0.132
sp|P0AGD1|SODC_ECOLI	1.388	4.108e-06
sp|P0AGG2|TESB_ECOLI	0.199	0.157
sp|P75838|YCAO_ECOLI	-0.317	0.037
sp|P0A7G6|RECA_ECOLI	0.079	0.355
sp|P77625|HXPA_ECOLI	-0.088	0.016
sp|P0A7R9|RS11_ECOLI	-0.388	0.042
sp|P06999|PFKB_ECOLI	-0.062	0.43
sp|P26602|UBIC_ECOLI	-0.213	0.308
sp|P06129|BTUB_ECOLI	-0.655	1.026e-12
sp|P75830|MACA_ECOLI	-0.337	0.04
sp|P60757|HIS1_ECOLI	0.201	0.212
sp|P0AEH1|RSEP_ECOLI	-0.053	0.868
sp|P0A9J6|RBSK_ECOLI	-0.501	4.854e-06
sp|P0A6K6|DEOB_ECOLI	0.552	2.161e-11
sp|P0A7M9|RL31_ECOLI	0.067	0.294
sp|P63224|GMHA_ECOLI	0.166	0.116
sp|P77302|DGCM_ECOLI	-0.067	0.776
sp|P69423|TATC_ECOLI	-0.177	0.874
sp|P43671|PQIB_ECOLI	-0.021	0.737
sp|P39286|RSGA_ECOLI	0.32	0.000881
sp|P77173|ZIPA_ECOLI	-0.054	0.555
sp|P77211|CUSC_ECOLI	-0.19	0.027
sp|P0AGE6|CHRR_ECOLI	0.112	0.344
sp|P0ADV7|MLAC_ECOLI	0.619	7.291e-09
sp|P25745|MNMA_ECOLI	-0.057	0.622
sp|P77522|SUFB_ECOLI	0.314	0.024
sp|P23843|OPPA_ECOLI	-0.068	0.677
sp|P0A9W9|YRDA_ECOLI	-0.273	0.112
sp|P0AEE1|DCRB_ECOLI	-0.016	0.77
sp|P25526|GABD_ECOLI	0.633	1.169e-11
sp|P15640|PUR2_ECOLI	-0.588	9.589e-09
sp|P0A7W7|RS8_ECOLI	-0.336	0.001
sp|P23886|CYDC_ECOLI	0.116	0.529
sp|P64581|YQJD_ECOLI	0.462	0.004
sp|P43672|UUP_ECOLI	-0.383	0.062
sp|P64455|YDCY_ECOLI	0.146	0.538
sp|P33940|MQO_ECOLI	-0.369	0.19
sp|P76121|YDDH_ECOLI	1.051	0.0001617
sp|P0C0V0|DEGP_ECOLI	0.084	0.886
sp|P0A832|SSRP_ECOLI	-0.05	0.946
sp|P0A8F0|UPP_ECOLI	-0.552	3.136e-08
sp|P04951|KDSB_ECOLI	-0.376	0.0007559
sp|P26365|AMIB_ECOLI	0.022	0.996
sp|P0AC59|GLRX2_ECOLI	0.023	0.113
sp|P00888|AROF_ECOLI	0.1	0.213
sp|P37666|GHRB_ECOLI	0.338	0.002
sp|P09551|ARGT_ECOLI	0.379	0.0002976
sp|P78061|PUUA_ECOLI	-0.447	0.072
sp|Q46939|YQEF_ECOLI	-0.48	0.063
sp|P0ABT2|DPS_ECOLI	-0.326	0.0002739
sp|P0AF03|MOG_ECOLI	-0.505	0.002
sp|P62620|ISPG_ECOLI	-0.061	0.99
sp|P0A8V6|FADR_ECOLI	0.055	0.32
sp|P0ADT8|YGIM_ECOLI	0.454	0.001
sp|P0ACZ8|CUSR_ECOLI	0.463	2.618e-05
sp|P0AEL6|FEPB_ECOLI	-0.336	0.171
sp|P16384|MIAA_ECOLI	-0.311	0.138
sp|P0AEN8|FUCM_ECOLI	0.201	0.267
sp|P0A7L8|RL27_ECOLI	0.337	0.008
sp|P30125|LEU3_ECOLI	0.91	0.0
sp|P39285|MSCM_ECOLI	0.462	0.01
sp|P0A746|MSRB_ECOLI	0.061	0.719
sp|P0AAT9|YBEL_ECOLI	0.45	0.0002938
sp|P17443|MURG_ECOLI	0.464	0.076
sp|P0A6L4|NANA_ECOLI	-0.998	6.791e-05
sp|P0A9B6|E4PD_ECOLI	0.317	0.746
sp|P0ABH0|FTSA_ECOLI	-0.098	0.169
sp|P0AET2|HDEB_ECOLI	0.915	1.167e-05
sp|P31979|NUOF_ECOLI	-0.454	0.0001812
sp|P64451|YDCL_ECOLI	0.627	0.001
sp|P29131|FTSN_ECOLI	0.189	0.13
sp|P0A6V1|GLGC_ECOLI	-0.048	0.912
sp|P31677|OTSA_ECOLI	0.883	3.632e-10
sp|P0A6D3|AROA_ECOLI	0.173	0.11
sp|P31134|POTG_ECOLI	-0.501	0.032
sp|P61517|CAN_ECOLI	0.685	1.423e-06
sp|P0A8J8|RHLB_ECOLI	0.072	0.601
sp|P0A9M5|XGPT_ECOLI	-0.382	0.002
sp|P0AEI6|NUDJ_ECOLI	-0.078	0.648
sp|P0AAI5|FABF_ECOLI	-0.225	0.022
sp|P21888|SYC_ECOLI	0.428	6.338e-07
sp|P37689|GPMI_ECOLI	0.879	7.527e-13
sp|P0ABF1|PCNB_ECOLI	0.068	0.488
sp|P76235|YEAH_ECOLI	0.919	0.001
sp|P77774|BAMB_ECOLI	-0.291	0.008
sp|P75682|YAGE_ECOLI	-0.093	0.903
sp|P0AB91|AROG_ECOLI	0.673	7.233e-10
sp|P0ADN6|YIFL_ECOLI	0.039	0.905
sp|P0A6U3|MNMG_ECOLI	-0.25	0.1
sp|P10346|GLNQ_ECOLI	-0.123	0.29
sp|P0ADE4|TAMA_ECOLI	0.201	0.175
sp|P21165|PEPQ_ECOLI	0.397	1.852e-08
sp|P0A8I8|RLMH_ECOLI	0.068	0.152
sp|P32173|MOBA_ECOLI	-0.06	0.91
sp|P69786|PTGCB_ECOLI	-0.144	0.159
sp|P0AFV4|MEPS_ECOLI	-0.414	0.004
sp|P0A8P6|XERC_ECOLI	-0.714	0.504
sp|P0A879|TRPB_ECOLI	0.355	9.534e-06
sp|P0AGL7|RSME_ECOLI	0.401	0.031
sp|P63177|RLMB_ECOLI	0.076	0.484
sp|P75777|YBHG_ECOLI	0.138	0.772
sp|P0A9K3|PHOL_ECOLI	0.287	0.000791
sp|P09831|GLTB_ECOLI	0.277	3.412e-07
sp|P77239|CUSB_ECOLI	-0.38	0.0003591
sp|P0A6N8|EFPL_ECOLI	-0.266	0.019
sp|P76339|HPRS_ECOLI	-0.217	0.496
sp|P0ABF4|EUTM_ECOLI	-0.096	0.639
sp|P0ADA5|YAJG_ECOLI	-0.17	0.383
sp|P0ACW6|YDCH_ECOLI	0.288	0.197
sp|P0A7T3|RS16_ECOLI	-0.089	0.902
sp|P0AES4|GYRA_ECOLI	-0.329	4.049e-09
sp|P0A9V1|LPTB_ECOLI	-0.155	0.429
sp|P0ABH7|CISY_ECOLI	0.22	0.0009144
sp|P11458|NADA_ECOLI	-0.037	0.195
sp|P0A881|TRPR_ECOLI	0.107	0.789
sp|P02931|OMPF_ECOLI	-0.178	0.182
sp|P45470|YHBO_ECOLI	1.019	4.298e-09
sp|P00963|ASNA_ECOLI	-0.219	0.258
sp|P32160|YIIQ_ECOLI	0.322	0.174
sp|P60293|MUKF_ECOLI	-0.038	0.934
sp|P0AE78|CORC_ECOLI	-0.006	0.701
sp|P0ADY3|RL14_ECOLI	-0.28	0.06
sp|P11446|ARGC_ECOLI	0.656	7.836e-08
sp|P0AC62|GLRX3_ECOLI	0.192	0.052
sp|P0A8I5|TRMB_ECOLI	-0.052	0.757
sp|P22523|MUKB_ECOLI	0.139	0.05
sp|P0AF28|NARL_ECOLI	0.106	0.116
sp|P0AE22|APHA_ECOLI	-0.598	0.064
sp|P0A7J0|RIBB_ECOLI	0.208	0.118
sp|P45395|KDSD_ECOLI	-0.278	0.009
sp|P00935|METB_ECOLI	0.965	0.0
sp|P0A7F9|QUEA_ECOLI	0.282	0.125
sp|P27248|GCST_ECOLI	-0.767	1.071e-08
sp|P77781|MENI_ECOLI	0.261	0.006
sp|P0AB38|LPOB_ECOLI	1.334	1.026e-05
sp|P77338|MSCK_ECOLI	0.145	0.366
sp|P32705|ACTP_ECOLI	-0.248	0.019
sp|P17115|GUTQ_ECOLI	0.365	0.054
sp|P0A7H6|RECR_ECOLI	-0.193	0.317
sp|P00887|AROH_ECOLI	0.492	0.0008519
sp|P32662|GPH_ECOLI	-0.396	0.166
sp|Q46845|YGHU_ECOLI	0.689	2.664e-10
sp|P76256|TSAB_ECOLI	-0.656	0.035
sp|P37440|UCPA_ECOLI	-0.201	0.179
sp|P0A887|UBIE_ECOLI	0.204	0.026
sp|P0A9P6|DEAD_ECOLI	-0.999	2.753e-14
sp|P06610|BTUE_ECOLI	0.774	9.37e-06
sp|P08179|PUR3_ECOLI	0.011	0.688
sp|P0A9K9|SLYD_ECOLI	-0.341	0.021
sp|P0A9H5|BTUR_ECOLI	0.265	0.22
sp|P60785|LEPA_ECOLI	-0.214	0.03
sp|P02929|TONB_ECOLI	0.343	0.053
sp|P39451|ADHP_ECOLI	0.197	0.569
sp|P28249|ASMA_ECOLI	0.31	0.076
sp|P0AB65|ACYP_ECOLI	0.824	0.004
sp|P33570|TKT2_ECOLI	0.82	1.296e-12
sp|P07001|PNTA_ECOLI	-0.106	0.736
sp|P36680|ZAPD_ECOLI	0.305	0.1
sp|P37744|RMLA1_ECOLI	-0.562	1.039e-08
sp|P0A9L3|FKBB_ECOLI	-0.586	1.03e-05
sp|P76243|YEAO_ECOLI	0.64	0.0004983
sp|P76142|LSRB_ECOLI	-0.279	0.105
sp|P37634|RLMJ_ECOLI	0.407	0.005
sp|P0A9G8|MODE_ECOLI	0.185	0.155
sp|P0A9W3|ETTA_ECOLI	-0.1	0.171
sp|P04079|GUAA_ECOLI	-0.461	4.796e-12
sp|P0AEG6|DSBC_ECOLI	-0.311	0.145
sp|P52108|RSTA_ECOLI	-0.038	0.741
sp|P0AFJ1|YJDM_ECOLI	-0.303	0.602
sp|P0A6F1|CARA_ECOLI	-0.267	0.0003931
sp|P0AEF8|DPPB_ECOLI	-0.787	0.001
sp|P0ADF8|ILVN_ECOLI	0.235	0.229
sp|P65367|YQCA_ECOLI	0.131	0.68
sp|P0A7B1|PPK1_ECOLI	0.065	0.48
sp|P42599|YGJR_ECOLI	0.605	0.007
sp|P08192|FOLC_ECOLI	-0.748	0.0003146
sp|P0A6I9|COAE_ECOLI	0.228	0.449
sp|P0AAE0|CYCA_ECOLI	-0.95	0.0003843
sp|P0AD12|YEEZ_ECOLI	0.488	0.003
sp|P15067|GLGX_ECOLI	0.328	0.802
sp|P06968|DUT_ECOLI	-0.185	0.401
sp|P0A734|MINE_ECOLI	-0.072	0.599
sp|P0AC02|BAMD_ECOLI	-0.595	3.251e-07
sp|P0AFG0|NUSG_ECOLI	-0.374	0.0007934
sp|P67910|HLDD_ECOLI	0.472	3.741e-07
sp|P0A870|TALB_ECOLI	-0.127	0.002
sp|P0AFX0|HPF_ECOLI	-0.127	0.495
sp|P76372|WZZB_ECOLI	-0.163	0.03
sp|P0A9I3|GCVR_ECOLI	0.594	0.002
sp|P00962|SYQ_ECOLI	-0.042	0.733
sp|P66817|DIAA_ECOLI	0.353	0.059
sp|P0AAZ7|YCAR_ECOLI	0.187	0.218
sp|P0AB52|YCHN_ECOLI	0.575	0.0009812
sp|P06983|HEM3_ECOLI	0.265	0.121
sp|P0A9J0|RNG_ECOLI	-0.043	0.532
sp|P09549|DEDD_ECOLI	-0.358	0.133
sp|P0AF96|TABA_ECOLI	-0.004	0.862
sp|P0C0L7|PROP_ECOLI	-0.18	0.828
sp|P10371|HIS4_ECOLI	0.419	1.512e-05
sp|P0C018|RL18_ECOLI	-0.242	0.012
sp|P0AEU0|HISJ_ECOLI	0.125	0.047
sp|P0AG07|RPE_ECOLI	-0.268	0.499
sp|P16703|CYSM_ECOLI	-0.248	0.004
sp|P0AGJ9|SYY_ECOLI	0.23	0.057
sp|P77690|ARNB_ECOLI	0.22	0.486
sp|P0A6E4|ASSY_ECOLI	0.129	0.267
sp|P09147|GALE_ECOLI	3.356	0.0
sp|P31224|ACRB_ECOLI	0.081	0.661
sp|P21151|FADA_ECOLI	0.504	3.318e-10
sp|P63284|CLPB_ECOLI	-0.09	0.183
sp|P0AGI8|TRKA_ECOLI	0.434	0.11
sp|P0AFF2|NUPC_ECOLI	-0.441	0.126
sp|P0AE88|CPXR_ECOLI	0.378	0.008
sp|P11557|DAMX_ECOLI	0.532	1.508e-06
sp|P22939|ISPA_ECOLI	0.049	0.843
sp|P0A786|PYRB_ECOLI	-0.093	0.626
sp|P77432|LSRK_ECOLI	-0.915	0.001
sp|P39176|ERFK_ECOLI	0.724	0.0001871
sp|P05825|FEPA_ECOLI	-0.305	0.04
sp|P23836|PHOP_ECOLI	-0.481	0.0001884
sp|P0A9X9|CSPA_ECOLI	-1.014	1.167e-05
sp|P76034|YCIT_ECOLI	0.599	0.001
sp|P0ACB0|DNAB_ECOLI	0.099	0.165
sp|P77395|CNOX_ECOLI	0.043	0.462
sp|P77181|PAAY_ECOLI	0.463	0.03
sp|P29012|ALR2_ECOLI	-0.516	0.098
sp|P05055|PNP_ECOLI	-0.247	7.542e-05
sp|P76316|DCYD_ECOLI	0.23	0.046
sp|P22731|LIVF_ECOLI	-0.658	0.001
sp|P69795|PTQB_ECOLI	0.107	0.592
sp|P0AES9|HDEA_ECOLI	1.278	0.001
sp|P0ACQ4|OXYR_ECOLI	0.225	0.076
sp|P23908|ARGE_ECOLI	0.854	2.22e-16
sp|P12996|BIOB_ECOLI	-0.302	0.021
sp|P60624|RL24_ECOLI	-0.142	0.06
sp|P0ACX3|YDHR_ECOLI	0.372	0.011
sp|P0AFW4|RNK_ECOLI	-1.87	1.897e-10
sp|P25665|METE_ECOLI	-0.334	2.398e-14
sp|P0A6R0|FABH_ECOLI	-0.741	1.143e-06
sp|P24251|CRL_ECOLI	-0.258	0.073
sp|P05020|PYRC_ECOLI	-0.063	0.959
sp|P0AB98|ATP6_ECOLI	-0.297	0.507
sp|P76340|HPRR_ECOLI	0.038	0.761
sp|P0A749|MURA_ECOLI	0.284	0.013
sp|P0AAC0|USPE_ECOLI	0.731	4.145e-10
sp|P0AEA8|CYSG_ECOLI	-0.171	0.506
sp|P07913|TDH_ECOLI	0.508	0.405
sp|P31441|ADEC_ECOLI	0.196	0.692
sp|P75797|GSIB_ECOLI	0.263	0.011
sp|P0A6Z3|HTPG_ECOLI	-0.554	5.507e-14
sp|P0A9R7|FTSE_ECOLI	-0.05	0.808
sp|P0A959|ALAA_ECOLI	-0.238	0.078
sp|P0A8D6|YMDB_ECOLI	0.636	0.005
sp|P0A8E1|YCFP_ECOLI	0.479	0.009
sp|P25522|MNME_ECOLI	-0.114	0.109
sp|P22255|CYSQ_ECOLI	0.489	6.523e-05
sp|P0A731|MGSA_ECOLI	-0.252	0.138
sp|P0A800|RPOZ_ECOLI	0.261	0.008
sp|P65556|YFCD_ECOLI	-0.278	0.021
sp|P29745|PEPT_ECOLI	0.444	3.938e-06
sp|P0A9Y6|CSPC_ECOLI	0.331	0.01
sp|P39172|ZNUA_ECOLI	-0.639	7.376e-05
sp|P0AGE4|SSTT_ECOLI	0.063	0.175
sp|P0AC33|FUMA_ECOLI	-0.731	0.0
sp|P37749|WBBI_ECOLI	-0.425	0.52
sp|Q46925|CSDA_ECOLI	0.058	0.717
sp|P07862|DDLB_ECOLI	0.329	0.039
sp|P75792|SUPH_ECOLI	0.824	0.000322
sp|Q47083|CBL_ECOLI	0.878	0.0001858
sp|P0A6T3|GAL1_ECOLI	3.238	0.0
sp|P0AAR3|YBAK_ECOLI	0.686	0.0003715
sp|P0A7C2|LEXA_ECOLI	0.002	0.518
sp|P0A6J8|DDLA_ECOLI	-0.494	0.035
sp|P08395|SPPA_ECOLI	-0.613	0.175
sp|P0A761|NANE_ECOLI	0.436	0.073
sp|P04949|FLIC_ECOLI	-0.52	0.176
sp|P36929|RSMB_ECOLI	0.014	0.693
sp|P60472|UPPS_ECOLI	0.154	0.47
sp|P0AEY3|MAZG_ECOLI	0.198	0.254
sp|P64530|RCNR_ECOLI	-0.345	0.153
sp|P52007|YECM_ECOLI	0.875	2.291e-05
sp|P14081|SELB_ECOLI	-0.335	0.008
sp|P75915|YCDY_ECOLI	-0.365	0.034
sp|P0A9J8|CMPDT_ECOLI	1.17	0.0
sp|P0ACP5|GNTR_ECOLI	-0.263	0.022
sp|P0A855|TOLB_ECOLI	0.059	0.328
sp|P0ACB4|HEMG_ECOLI	0.741	4.753e-06
sp|P17315|CIRA_ECOLI	-1.083	0.0
sp|P0A877|TRPA_ECOLI	0.066	0.676
sp|P33644|POLOX_ECOLI	-0.167	0.541
sp|P0A8G0|UVRC_ECOLI	0.23	0.501
sp|P00550|PTM3C_ECOLI	0.322	0.001
sp|P28304|QOR1_ECOLI	0.863	0.0
sp|P12758|UDP_ECOLI	0.07	0.386
sp|P0AC69|GLRX4_ECOLI	0.701	1.346e-05
sp|P37773|MPL_ECOLI	0.164	0.337
sp|P0AE82|CPXA_ECOLI	0.348	0.017
sp|P0AE28|AROM_ECOLI	0.405	0.293
sp|P0ACG1|STPA_ECOLI	-0.305	0.115
sp|P0ABN5|DCUA_ECOLI	0.329	0.197
sp|P21645|LPXD_ECOLI	0.415	0.016
sp|P69503|APT_ECOLI	-0.109	0.482
sp|P41409|RIHA_ECOLI	-0.435	0.006
sp|P0ABQ2|GARR_ECOLI	-0.806	0.001
sp|P30863|DKGB_ECOLI	0.102	0.416
sp|P0ABZ6|SURA_ECOLI	0.119	0.006
sp|P09424|MTLD_ECOLI	0.141	0.076
sp|P0AED0|USPA_ECOLI	0.686	0.0008942
sp|P0A8A0|YEBC_ECOLI	-0.307	0.017
sp|P69228|BAER_ECOLI	0.643	9.592e-06
sp|P19926|AGP_ECOLI	0.398	0.0009318
sp|P76027|OPPD_ECOLI	-0.937	0.005
sp|P0AAP3|FRMR_ECOLI	-0.395	0.085
sp|P00561|AK1H_ECOLI	-0.497	5.298e-10
sp|P0AD57|ISPB_ECOLI	-0.363	0.11
sp|P0AD27|YEJM_ECOLI	-0.358	0.201
sp|P0A6B7|ISCS_ECOLI	0.356	1.166e-07
sp|P0ABA6|ATPG_ECOLI	-0.702	3.775e-12
sp|P0ACB2|HEM2_ECOLI	0.495	1.443e-05
sp|P0A825|GLYA_ECOLI	0.133	0.002
sp|P76397|MDTA_ECOLI	0.638	1.71e-05
sp|P21513|RNE_ECOLI	-0.034	0.667
sp|P52061|IXTPA_ECOLI	-0.578	0.0001731
sp|P75914|YCDX_ECOLI	0.169	0.164
sp|P0A8G3|UXAC_ECOLI	0.292	0.0004676
sp|P0AEM4|FLGM_ECOLI	0.264	0.379
sp|P27550|ACSA_ECOLI	0.032	0.293
sp|P30958|MFD_ECOLI	-0.046	0.924
sp|P68191|SRA_ECOLI	0.176	0.169
sp|P0A9G4|CUER_ECOLI	-0.019	0.838
sp|P33218|YEBE_ECOLI	-0.032	0.909
sp|P0A988|DPO3B_ECOLI	0.288	0.096
sp|P0AGG0|THIL_ECOLI	0.076	0.714
sp|P0A8V0|RBN_ECOLI	-0.685	0.006
sp|P39199|PRMB_ECOLI	0.168	0.536
sp|P25397|TEHB_ECOLI	0.217	0.125
sp|P38489|NFSB_ECOLI	-0.202	0.697
sp|P77569|MHPR_ECOLI	-0.383	0.036
sp|P00960|SYGA_ECOLI	-0.099	0.585
sp|P0AFZ1|SSEB_ECOLI	-0.48	0.106
sp|P0ACV4|LAPA_ECOLI	0.344	0.207
sp|P30178|HCXB_ECOLI	-0.295	0.034
sp|P31063|YEDD_ECOLI	0.137	0.064
sp|P0AB67|PNTB_ECOLI	-0.379	0.002
sp|P37774|YECC_ECOLI	0.085	0.934
sp|P0A7U3|RS19_ECOLI	-0.343	0.045
sp|P03023|LACI_ECOLI	1.639	8.358e-07
sp|P07623|METAS_ECOLI	0.539	7.434e-07
sp|P0AED5|UVRY_ECOLI	-0.236	0.311
sp|P45955|CPOB_ECOLI	0.321	0.001
sp|P0A917|OMPX_ECOLI	0.848	2.176e-14
sp|P07109|HISP_ECOLI	0.125	0.476
sp|P31660|PRPC_ECOLI	1.364	0.0
sp|P75874|YCCU_ECOLI	0.334	0.003
sp|P39830|YBAL_ECOLI	0.826	0.038
sp|P0A8N3|SYK1_ECOLI	-0.058	0.334
sp|P37387|XYLF_ECOLI	0.07	0.248
sp|P0A715|KDSA_ECOLI	0.133	0.132
sp|P0A8N0|MATP_ECOLI	-0.448	0.036
sp|P0ADY7|RL16_ECOLI	0.224	0.028
sp|P0AGK8|ISCR_ECOLI	-0.114	0.345
sp|Q57261|TRUD_ECOLI	-0.08	0.422
sp|P00944|XYLA_ECOLI	0.354	0.058
sp|P0AB80|ILVE_ECOLI	0.034	0.616
sp|P60422|RL2_ECOLI	-0.584	4.441e-16
sp|P0ABC7|HFLK_ECOLI	-0.325	0.0001994
sp|Q46919|YQCC_ECOLI	-0.262	0.961
sp|P28631|HOLB_ECOLI	0.929	0.003
sp|P23721|SERC_ECOLI	0.129	0.008
sp|Q2M7R5|YIBT_ECOLI	-0.206	0.563
sp|P0C0K3|SRKA_ECOLI	0.175	0.41
sp|P05637|APAH_ECOLI	0.414	0.075
sp|P0A9A9|FUR_ECOLI	-0.075	0.199
sp|P0ACY1|YDJA_ECOLI	-0.407	0.0005046
sp|P00968|CARB_ECOLI	-0.31	2.305e-08
sp|P0A7M2|RL28_ECOLI	-0.167	0.064
sp|P0A7N9|RL33_ECOLI	-0.342	0.052
sp|P0A9R4|FER_ECOLI	-0.206	0.267
sp|P77695|GNSB_ECOLI	0.188	0.099
sp|P0A8E7|YAJQ_ECOLI	0.307	0.0003401
sp|P0A7D4|PURA_ECOLI	0.071	0.276
sp|P0ACF0|DBHA_ECOLI	0.382	0.0008639
sp|P16926|MREC_ECOLI	-0.146	0.423
sp|P28248|DCD_ECOLI	-0.049	0.704
sp|P0ADK0|YIAF_ECOLI	0.093	0.281
sp|P39325|YTFQ_ECOLI	1.723	0.0
sp|P22106|ASNB_ECOLI	-0.203	0.053
sp|P0AFF6|NUSA_ECOLI	-0.078	0.763
sp|P0A7A5|PIMT_ECOLI	0.218	0.083
sp|P69330|CITD_ECOLI	-0.15	0.387
sp|P0A812|RUVB_ECOLI	-0.054	0.447
sp|P76290|CMOA_ECOLI	0.1	0.492
sp|P0ADK8|YIBL_ECOLI	-0.144	0.423
sp|P0AE52|BCP_ECOLI	-0.256	0.016
sp|Q46856|YQHD_ECOLI	0.708	9.389e-07
sp|P69222|IF1_ECOLI	0.353	0.055
sp|P15639|PUR9_ECOLI	-0.357	7.718e-06
sp|P16701|CYST_ECOLI	-0.369	0.261
sp|P52643|LDHD_ECOLI	0.184	0.331
sp|P24182|ACCC_ECOLI	-0.286	0.0008537
sp|P0AEK2|FABG_ECOLI	0.057	0.266
sp|P45531|TUSC_ECOLI	0.208	0.488
sp|P0AGB0|SERB_ECOLI	0.404	0.107
sp|P0A9T0|SERA_ECOLI	0.266	0.0007042
sp|P0ABF6|CDD_ECOLI	0.235	0.029
sp|P46852|YHHW_ECOLI	0.777	1.28e-06
sp|P0AC41|SDHA_ECOLI	-0.38	1.437e-07
sp|P0A9C5|GLN1B_ECOLI	0.529	1.755e-12
sp|P35340|AHPF_ECOLI	-0.13	0.378
sp|P69913|CSRA_ECOLI	0.358	0.114
sp|P0AEJ6|EUTB_ECOLI	0.324	0.144
sp|P13035|GLPD_ECOLI	0.534	0.059
sp|P75876|RLMI_ECOLI	-0.236	0.243
sp|P00803|LEP_ECOLI	-0.131	0.588
sp|P16681|YJDN_ECOLI	1.329	4.291e-06
sp|P0AG78|SUBI_ECOLI	0.681	1.234e-07
sp|P52647|NIFJ_ECOLI	0.146	0.593
sp|P21507|SRMB_ECOLI	0.164	0.079
sp|P76491|5DNU_ECOLI	-0.295	0.488
