protein	log2FC	p-val
sp|Q47690|MMUM_ECOLI	2.253	1.625e-09
sp|P08244|PYRF_ECOLI	1.308	0.0
sp|P0A9R4|FER_ECOLI	-0.075	0.815
sp|P42593|FADH_ECOLI	-1.171	1.597e-11
sp|P0A6T1|G6PI_ECOLI	0.487	9.217e-13
sp|P00550|PTM3C_ECOLI	-0.718	2.241e-07
sp|P06710|DPO3X_ECOLI	-0.492	0.0005057
sp|P0AF03|MOG_ECOLI	-1.25	8.018e-13
sp|P0AFF6|NUSA_ECOLI	-0.301	0.015
sp|P33920|NDPA_ECOLI	0.435	1.18e-05
sp|P77529|YDJN_ECOLI	2.617	0.0
sp|P38489|NFSB_ECOLI	0.372	0.0001999
sp|P37744|RMLA1_ECOLI	-0.525	9.677e-07
sp|P0ADE6|KBP_ECOLI	1.759	0.0
sp|P00864|CAPP_ECOLI	2.721	0.0
sp|P64451|YDCL_ECOLI	1.511	1.11e-13
sp|P13001|BIOH_ECOLI	0.12	0.576
sp|P0AFU8|RISA_ECOLI	0.074	0.079
sp|P02929|TONB_ECOLI	1.084	2.646e-06
sp|P18390|YJJA_ECOLI	-0.046	0.832
sp|P06993|MALT_ECOLI	-0.97	1.432e-12
sp|P0ADN6|YIFL_ECOLI	0.816	0.0001497
sp|P0AGD7|SRP54_ECOLI	-0.31	4.476e-05
sp|P75820|AMID_ECOLI	0.932	0.024
sp|P37313|DPPF_ECOLI	1.012	0.03
sp|P39835|GNTT_ECOLI	0.481	0.43
sp|P27833|WECE_ECOLI	0.024	0.836
sp|P27248|GCST_ECOLI	-0.894	2.931e-14
sp|P0A843|TATE_ECOLI	1.176	4.834e-06
sp|P12758|UDP_ECOLI	-2.845	0.0
sp|P76536|YFEX_ECOLI	-0.549	2.354e-05
sp|P56262|DLHH_ECOLI	2.354	1.499e-13
sp|P27278|NADR_ECOLI	0.677	0.0008423
sp|P39310|YTFB_ECOLI	0.654	9.397e-05
sp|P15067|GLGX_ECOLI	0.846	0.001
sp|P00562|AK2H_ECOLI	2.407	0.0
sp|P77625|HXPA_ECOLI	0.588	0.0003016
sp|P30860|ARTJ_ECOLI	5.899	0.0
sp|P0A8G0|UVRC_ECOLI	0.627	0.007
sp|P0A6U8|GLGA_ECOLI	0.771	5.821e-07
sp|P22525|YCBB_ECOLI	-0.387	0.115
sp|P0AC16|FOLB_ECOLI	-0.787	0.018
sp|P15373|PRLF_ECOLI	0.223	0.552
sp|P77570|ANMK_ECOLI	0.121	0.478
sp|P0A6G3|PNCC_ECOLI	-0.094	0.843
sp|P0AB28|YCED_ECOLI	-0.141	0.532
sp|P25746|HFLD_ECOLI	-0.064	0.991
sp|P0AFX4|RSD_ECOLI	0.006	0.248
sp|P0ABS8|HOLE_ECOLI	0.099	0.554
sp|P0A8I8|RLMH_ECOLI	-0.058	0.814
sp|P37690|ENVC_ECOLI	0.339	0.034
sp|P0AC30|FTSX_ECOLI	-0.157	0.442
sp|P64588|YQJI_ECOLI	0.176	0.957
sp|P0A6P7|ENGB_ECOLI	0.276	0.04
sp|P06721|METC_ECOLI	3.846	1.501e-13
sp|P06986|HIS8_ECOLI	4.16	0.0
sp|P18956|GGT_ECOLI	1.751	9.415e-14
sp|P76143|LSRF_ECOLI	-1.199	0.018
sp|P0AEQ3|GLNH_ECOLI	0.891	4.441e-16
sp|P0A7Y0|RNC_ECOLI	0.129	0.159
sp|P0ADE8|YGFZ_ECOLI	-0.08	0.8
sp|P0A998|FTNA_ECOLI	-0.325	0.019
sp|P0A749|MURA_ECOLI	0.12	0.069
sp|P50456|MLC_ECOLI	-0.528	0.03
sp|P07004|PROA_ECOLI	0.903	0.0
sp|P24203|YJIA_ECOLI	-0.599	2.634e-05
sp|P0A7N4|RL32_ECOLI	0.127	0.525
sp|P0A6K6|DEOB_ECOLI	-1.887	0.0
