go-name	term	setsize	num.sig	fdr	pval	direction	median_z_target	median_z_bg	expected	target_dist	background_dist
Sigma28	Sigma28	394	10	0.025	0.003	1.000	5.672	0.507	0.000e+00	[6.37539471076019, 6.738153573695128, 1.825006821146403, 7.3487, 3.527187010650017, 2.967737925341783, 1.153554422418485, 5.671780912814492, 7.3487, 7.3487]	[-1.659687599898461, 0.8489804164855677, 5.607636957422331, -0.3968222233483726, 0.4700999235409177, 5.097816246069872, 2.967737925341783, 5.599575096256047, -1.729536908444989, 0.5571712012710154, 0.0050134455595452, 3.934332814253884, 4.631082131231543, -3.417077787818069, 5.449572358937909, -1.23264771088618, -6.797985505332039, -5.219072680678408, 4.277447620742128, 3.557450514462252, 6.737169428173318, 3.892739880994486, 4.213069566614827, 5.057392451412611, -1.456422798486779, 1.763683893949253, -0.9371869511876209, 4.672592794612194, 5.690922266517592, -3.582162141236545, -5.632237439314533, -0.8960423591759821, 7.268240458687765, -3.978328443870738, 7.050244478583405, 2.663721005008601, 6.618216477827325, 2.65397249200653, 3.51235512680618, 4.035633188123807, 4.385968303849976, 0.6001334681085526, -0.7905194423938842, 1.243250728690928, 1.226217299120765, -3.187862893427741, 4.182897128370525, -1.693707358628569, 1.396101941174304, 4.183717792533975, 6.979966207544094, 7.3487, 2.393545035885464, 1.083423668618394, 1.772524100072932, -4.517006435484315, -3.632661856198344, 0.9117371702758492, 2.652069807902196, 0.5366417138560083, 2.813251086070793, 0.7959293406428297, -6.577693842623275, -2.164824516767155, 2.271611707421263, 2.289533914147487, -0.2929265425747194, -2.162483154069238, -2.892787029765594, 1.527767923490458, 0.0255864407472432, 2.153451759078044, 1.593714477928795, 2.689022526422248, 0.9390080051514686, 2.351257332850256, 2.42877524323948, -5.425540136772609, -3.973835710407339, 7.211973675220159, -4.004170237169757, -1.709229450421423, 0.3698719849488324, 4.670782216587058, 7.3487, -7.3487, -2.007400743181387, 1.176723910303365, 0.7478311042681205, -3.775153625184041, -0.5281870789865816, -2.2729516569482, 5.276149777451742, -1.853766446838386, -3.418423085401387, 0.0, 1.552719361074564, 1.594142857797064, 0.9358728776195232, -0.5758444486081213, 6.621644488833775, 1.724312951662623, -3.108756855462498, -0.545656838655116, -3.727295836609296, -2.790587582135167, -2.187654087207279, -6.479821754771635, -0.4736169589668741, 7.3487, -4.228371318332083, -0.6417950080393107, 2.716233602358651, -0.7923597579185327, -5.368844784994426, 1.268037666222381, 6.480165854749282, -4.244208783368409, -6.815568093056384, -0.6289359545135383, 7.3487, 2.301287500584839, 0.4425656183458558, 7.3487, 2.408915545815461, 7.159907165946871, 2.319470191587145, 7.3487, 0.4975034185731515, 0.4355026135237803, 3.597634598639323, 7.3487, 7.3487, 7.3487, -1.291034481273613, 7.3487, -1.823336396210008, 4.916836771383141, 0.4225526019847225, 6.259192647524844, 2.93634399540868, -3.575285090918892, 7.3487, 2.930599387758829, -1.423925766145252, -0.1241304514632347, 1.770131466662876, 4.789634128769642, -0.4597249485587296, 3.234262131776019, -0.3326056244552154, 0.0, -1.143092952591028, 7.175975686493495, 2.652069807902196, 4.032895644725064, 7.3487, 2.073172972298173, 3.148861644467831, -7.3487, -2.077495607901869, -3.169645290931845, -2.104089868018048, -0.2866316992042102, 2.486533762727257, -1.216553254848691, 3.896593709105751, 1.88461967371419, 7.3487, -1.588887152368887, -0.8261209067569536, 4.515890450521233, 3.355088426904967, 7.3487, -1.672077822841304, 6.901785617488608, 2.365526304404184, 2.075056185475394, -3.675286568649363, -7.3487, -0.6086686613237973, -0.0241146732221025, -4.639781331656736, -7.232964990747034, 0.9739821724248794, 4.392664714238102, -0.4767830723691552, 0.947707334122028, -0.96936752417028, 4.564076543246309, -1.025756932732141, -1.743425276523302, 2.104423266902522, -0.2043311790435323, 7.3487, 7.3487, 1.895697923991838, 0.8977929567062722, 1.891837439806619, 5.652783531621363, -6.601590901462431, -0.484263367177347, 0.5420335290575602, 2.32261094840101, 3.702121555434706, 7.3487, -0.758924376407036, 3.349328763025896, 2.958430700303429, 6.226093806016631, -4.082031289884272, 3.919709480094598, 1.419840515148436, -1.724308127168793, -2.388920939222116, 5.466861499840315, 0.6306918810066742, -3.540592455131348, 7.3487, -2.044643396917341, 0.7305131029878924, -5.324717298003832, 0.6823779417884336, -0.7354717103273493, 1.738391021278579, 0.0, -2.341415388326524, -2.656561460050673, -0.8852994969374848, 1.521855654724369, -0.1281882480984854, -0.5640911862307096, 0.93095117722763, -3.007683711591444, -1.67464123023144, -0.9795358418331036, -3.967493815707927, -6.095068357685291, 1.881210676293868, -5.868413989320914, -5.291531388667821, -5.793779775853968, -0.9274464240836792, 0.4017538251310378, 1.459354520075761, 0.0, -0.3087144966167442, 0.8020883414578138, -0.4066492514055909, 3.30069156858477, 1.388670382882221, -0.3788058084433591, 7.189313953420725, 4.364834501518784, 7.3487, 0.7652876905374126, -1.030021314656529, -7.1247347185099, -2.079967780274948, 6.984141118141546, -2.807033768343804, -3.016995367293664, 4.181727575803306, 0.7813767462819198, 1.911343602542027, -5.333014580946736, -4.203218345879184, -0.232016034812117, 6.441885083544624, 0.892733324320856, 7.237982917591338, -1.888880538857161, 7.3487, 4.646054266486651, 5.879106413552726, 4.379738716168975, 1.801518308061742, 1.11021548850835, 7.3487, 6.525946898532969, 5.437793405076385, 0.0652185397095437, -4.146490652771329, 2.808441984818418, 5.408072344268772, 1.945092692396977, 0.6567643900472244, 1.966482805231797, 0.1155615971053831, -6.393622256678652, 7.3487, 2.197286376641052, -2.443651415502634, -4.11133618676531, -0.8369110084581658, 1.890035603162682, -0.4415933531168572, 0.6301485637292445, -1.510295498730256, -3.785631138533445, -7.3487, 0.7741684680683066, -4.00192579208371, -5.333307084684639, -5.005204969257052, -4.429785501467946, -1.149627935657839, -7.062818383538395, -3.745527817892573, -4.360452352125066, -3.660741383641634, -3.574343189471366, -2.907927348281381, -4.895428807595579, -4.960222376708311, -1.941660062786529, -6.269943196605856, 0.7076578458202464, 0.3529712429747162, 0.393708165446666, -4.435659219653597, -1.836658908134092, -7.3487, -6.693035035502323, -7.3487, -7.107148158764962, -7.3487, -4.346392943760416, -3.212944351216864, -2.613857507235871, -5.163710486962703, -4.258362755459887, -2.351440116325905, -1.298889102706697, -0.4227928455817813, -2.813666418161458, 7.3487, 7.3487, -0.5068105775260168, -0.4448625734926678, 7.3487, 7.3487, 0.224103217660174, 4.62236456887212, -2.243895987422079, 1.515552976667693, 0.1168234002516961, 3.147935577353423, 0.5072206605869459, 0.96014998774952, 7.189142830714619, 7.3487, 5.452165747529837, 7.3487, 7.3487, -3.363317869552557, 0.2535030322491226, -1.08208656508133, -3.391334316014534, -1.727366471617112, 1.389550606721834, -1.892340444540547, 7.052075460639605, 4.802112975810948, 4.757680269547929, 1.443776637139221, 1.590079906088488, 0.4721926730869709, 2.658420929341279, 1.160628477274655, -0.7159859896102049, 4.274660353973866, -1.59544389204161, -7.3487, 0.7382622465415497, 3.311287228047352, -6.782057286348109, 4.343748568086724, -0.011280066443693, 1.490072236347992, 0.0848805013489151, -1.896382757565414, -1.840084249021535, 0.2113210785585994, 0.4481854082382367, 1.875302709809046, -4.316839971870198, 2.04543189610116, 2.278501776675248, -6.745556416556938, 0.3584587932511937, 2.345530970806674, 0.7006364148622627, -0.9076483954871416]
Sigma70, Sigma38	Sigma70, Sigma38	386	18	0.043	0.016	1.000	2.936	0.542	0.000e+00	[0.4700999235409177, 5.097816246069872, -1.853766446838386, 6.621644488833775, 7.3487, -0.6289359545135383, 7.3487, 2.408915545815461, 2.93634399540868, 3.234262131776019, -0.3087144966167442, -0.3788058084433591, 4.364834501518784, 7.3487, 2.808441984818418, 5.408072344268772, -1.892340444540547, 7.052075460639605]	[-1.659687599898461, 0.8489804164855677, 5.607636957422331, -0.3968222233483726, 2.967737925341783, 5.599575096256047, -1.729536908444989, 0.5571712012710154, 0.0050134455595452, 3.934332814253884, 4.631082131231543, -3.417077787818069, 5.449572358937909, -1.23264771088618, -6.797985505332039, -5.219072680678408, 4.277447620742128, 3.557450514462252, 6.737169428173318, 3.892739880994486, 4.213069566614827, 5.057392451412611, -1.456422798486779, 1.763683893949253, -0.9371869511876209, 4.672592794612194, 5.690922266517592, -3.582162141236545, -5.632237439314533, -0.8960423591759821, 7.268240458687765, -3.978328443870738, 7.050244478583405, 2.663721005008601, 6.618216477827325, 2.65397249200653, 3.51235512680618, 4.035633188123807, 4.385968303849976, 0.6001334681085526, -0.7905194423938842, 1.243250728690928, 1.226217299120765, -3.187862893427741, 4.182897128370525, -1.693707358628569, 1.396101941174304, 4.183717792533975, 6.979966207544094, 7.3487, 6.37539471076019, 6.738153573695128, 2.393545035885464, 1.083423668618394, 1.772524100072932, -4.517006435484315, -3.632661856198344, 0.9117371702758492, 2.652069807902196, 0.5366417138560083, 2.813251086070793, 0.7959293406428297, -6.577693842623275, -2.164824516767155, 2.271611707421263, 2.289533914147487, -0.2929265425747194, -2.162483154069238, -2.892787029765594, 1.527767923490458, 0.0255864407472432, 2.153451759078044, 1.593714477928795, 2.689022526422248, 0.9390080051514686, 2.351257332850256, 2.42877524323948, -5.425540136772609, -3.973835710407339, 7.211973675220159, -4.004170237169757, -1.709229450421423, 0.3698719849488324, 4.670782216587058, 7.3487, -7.3487, -2.007400743181387, 1.176723910303365, 0.7478311042681205, -3.775153625184041, -0.5281870789865816, -2.2729516569482, 5.276149777451742, -3.418423085401387, 0.0, 1.552719361074564, 1.594142857797064, 0.9358728776195232, -0.5758444486081213, 1.724312951662623, -3.108756855462498, -0.545656838655116, -3.727295836609296, -2.790587582135167, -2.187654087207279, -6.479821754771635, -0.4736169589668741, -4.228371318332083, -0.6417950080393107, 2.716233602358651, 1.825006821146403, 7.3487, 3.527187010650017, 2.967737925341783, -0.7923597579185327, -5.368844784994426, 1.268037666222381, 6.480165854749282, -4.244208783368409, -6.815568093056384, 2.301287500584839, 0.4425656183458558, 7.3487, 7.159907165946871, 2.319470191587145, 7.3487, 0.4975034185731515, 0.4355026135237803, 3.597634598639323, 7.3487, 7.3487, 7.3487, -1.291034481273613, 7.3487, -1.823336396210008, 4.916836771383141, 0.4225526019847225, 6.259192647524844, -3.575285090918892, 7.3487, 2.930599387758829, -1.423925766145252, -0.1241304514632347, 1.770131466662876, 4.789634128769642, -0.4597249485587296, 1.153554422418485, -0.3326056244552154, 0.0, -1.143092952591028, 7.175975686493495, 2.652069807902196, 4.032895644725064, 7.3487, 2.073172972298173, 3.148861644467831, -7.3487, -2.077495607901869, -3.169645290931845, -2.104089868018048, -0.2866316992042102, 2.486533762727257, -1.216553254848691, 3.896593709105751, 1.88461967371419, 7.3487, -1.588887152368887, -0.8261209067569536, 4.515890450521233, 3.355088426904967, 7.3487, -1.672077822841304, 6.901785617488608, 2.365526304404184, 2.075056185475394, -3.675286568649363, -7.3487, -0.6086686613237973, -0.0241146732221025, -4.639781331656736, -7.232964990747034, 0.9739821724248794, 4.392664714238102, -0.4767830723691552, 0.947707334122028, -0.96936752417028, 4.564076543246309, -1.025756932732141, -1.743425276523302, 2.104423266902522, -0.2043311790435323, 7.3487, 7.3487, 1.895697923991838, 0.8977929567062722, 1.891837439806619, 5.652783531621363, -6.601590901462431, -0.484263367177347, 0.5420335290575602, 2.32261094840101, 3.702121555434706, 7.3487, -0.758924376407036, 3.349328763025896, 2.958430700303429, 6.226093806016631, -4.082031289884272, 3.919709480094598, 1.419840515148436, -1.724308127168793, -2.388920939222116, 5.466861499840315, 0.6306918810066742, -3.540592455131348, 7.3487, -2.044643396917341, 0.7305131029878924, -5.324717298003832, 0.6823779417884336, -0.7354717103273493, 1.738391021278579, 0.0, -2.341415388326524, -2.656561460050673, -0.8852994969374848, 1.521855654724369, -0.1281882480984854, -0.5640911862307096, 0.93095117722763, -3.007683711591444, -1.67464123023144, -0.9795358418331036, -3.967493815707927, -6.095068357685291, 1.881210676293868, -5.868413989320914, -5.291531388667821, -5.793779775853968, -0.9274464240836792, 0.4017538251310378, 1.459354520075761, 0.0, 0.8020883414578138, -0.4066492514055909, 3.30069156858477, 1.388670382882221, 7.189313953420725, 0.7652876905374126, -1.030021314656529, -7.1247347185099, -2.079967780274948, 6.984141118141546, -2.807033768343804, -3.016995367293664, 4.181727575803306, 0.7813767462819198, 1.911343602542027, -5.333014580946736, -4.203218345879184, -0.232016034812117, 6.441885083544624, 0.892733324320856, 7.237982917591338, -1.888880538857161, 7.3487, 4.646054266486651, 5.879106413552726, 4.379738716168975, 1.801518308061742, 1.11021548850835, 7.3487, 6.525946898532969, 5.437793405076385, 0.0652185397095437, -4.146490652771329, 1.945092692396977, 0.6567643900472244, 1.966482805231797, 0.1155615971053831, -6.393622256678652, 7.3487, 2.197286376641052, -2.443651415502634, -4.11133618676531, -0.8369110084581658, 1.890035603162682, -0.4415933531168572, 0.6301485637292445, -1.510295498730256, -3.785631138533445, -7.3487, 0.7741684680683066, -4.00192579208371, -5.333307084684639, -5.005204969257052, -4.429785501467946, -1.149627935657839, -7.062818383538395, -3.745527817892573, -4.360452352125066, -3.660741383641634, -3.574343189471366, -2.907927348281381, -4.895428807595579, -4.960222376708311, -1.941660062786529, -6.269943196605856, 0.7076578458202464, 0.3529712429747162, 0.393708165446666, -4.435659219653597, -1.836658908134092, -7.3487, -6.693035035502323, -7.3487, -7.107148158764962, -7.3487, -4.346392943760416, -3.212944351216864, -2.613857507235871, -5.163710486962703, -4.258362755459887, -2.351440116325905, -1.298889102706697, -0.4227928455817813, -2.813666418161458, 7.3487, 7.3487, -0.5068105775260168, -0.4448625734926678, 7.3487, 7.3487, 0.224103217660174, 4.62236456887212, -2.243895987422079, 1.515552976667693, 0.1168234002516961, 3.147935577353423, 0.5072206605869459, 0.96014998774952, 7.189142830714619, 7.3487, 5.452165747529837, 7.3487, 7.3487, -3.363317869552557, 5.671780912814492, 7.3487, 0.2535030322491226, -1.08208656508133, -3.391334316014534, -1.727366471617112, 1.389550606721834, 4.802112975810948, 4.757680269547929, 1.443776637139221, 1.590079906088488, 0.4721926730869709, 2.658420929341279, 1.160628477274655, -0.7159859896102049, 4.274660353973866, 7.3487, -1.59544389204161, -7.3487, 0.7382622465415497, 3.311287228047352, -6.782057286348109, 4.343748568086724, -0.011280066443693, 1.490072236347992, 0.0848805013489151, -1.896382757565414, -1.840084249021535, 0.2113210785585994, 0.4481854082382367, 1.875302709809046, -4.316839971870198, 2.04543189610116, 2.278501776675248, -6.745556416556938, 0.3584587932511937, 2.345530970806674, 0.7006364148622627, -0.9076483954871416]
Sigma24	Sigma24	379	25	0.043	0.014	-1.000	-0.791	0.748	0.000e+00	[-3.417077787818069, 0.6001334681085526, -0.7905194423938842, 1.243250728690928, 1.226217299120765, -3.187862893427741, -3.632661856198344, -3.775153625184041, -6.479821754771635, 2.716233602358651, -6.815568093056384, -3.575285090918892, -0.484263367177347, 0.5420335290575602, -3.016995367293664, -1.888880538857161, 0.1155615971053831, 0.7076578458202464, 0.224103217660174, -3.363317869552557, -7.3487, -1.840084249021535, 2.04543189610116, 2.278501776675248, 0.7006364148622627]	[-1.659687599898461, 0.8489804164855677, 5.607636957422331, -0.3968222233483726, 0.4700999235409177, 5.097816246069872, 2.967737925341783, 5.599575096256047, -1.729536908444989, 0.5571712012710154, 0.0050134455595452, 3.934332814253884, 4.631082131231543, 5.449572358937909, -1.23264771088618, -6.797985505332039, -5.219072680678408, 4.277447620742128, 3.557450514462252, 6.737169428173318, 3.892739880994486, 4.213069566614827, 5.057392451412611, -1.456422798486779, 1.763683893949253, -0.9371869511876209, 4.672592794612194, 5.690922266517592, -3.582162141236545, -5.632237439314533, -0.8960423591759821, 7.268240458687765, -3.978328443870738, 7.050244478583405, 2.663721005008601, 6.618216477827325, 2.65397249200653, 3.51235512680618, 4.035633188123807, 4.385968303849976, 4.182897128370525, -1.693707358628569, 1.396101941174304, 4.183717792533975, 6.979966207544094, 7.3487, 6.37539471076019, 6.738153573695128, 2.393545035885464, 1.083423668618394, 1.772524100072932, -4.517006435484315, 0.9117371702758492, 2.652069807902196, 0.5366417138560083, 2.813251086070793, 0.7959293406428297, -6.577693842623275, -2.164824516767155, 2.271611707421263, 2.289533914147487, -0.2929265425747194, -2.162483154069238, -2.892787029765594, 1.527767923490458, 0.0255864407472432, 2.153451759078044, 1.593714477928795, 2.689022526422248, 0.9390080051514686, 2.351257332850256, 2.42877524323948, -5.425540136772609, -3.973835710407339, 7.211973675220159, -4.004170237169757, -1.709229450421423, 0.3698719849488324, 4.670782216587058, 7.3487, -7.3487, -2.007400743181387, 1.176723910303365, 0.7478311042681205, -0.5281870789865816, -2.2729516569482, 5.276149777451742, -1.853766446838386, -3.418423085401387, 0.0, 1.552719361074564, 1.594142857797064, 0.9358728776195232, -0.5758444486081213, 6.621644488833775, 1.724312951662623, -3.108756855462498, -0.545656838655116, -3.727295836609296, -2.790587582135167, -2.187654087207279, -0.4736169589668741, 7.3487, -4.228371318332083, -0.6417950080393107, 1.825006821146403, 7.3487, 3.527187010650017, 2.967737925341783, -0.7923597579185327, -5.368844784994426, 1.268037666222381, 6.480165854749282, -4.244208783368409, -0.6289359545135383, 7.3487, 2.301287500584839, 0.4425656183458558, 7.3487, 2.408915545815461, 7.159907165946871, 2.319470191587145, 7.3487, 0.4975034185731515, 0.4355026135237803, 3.597634598639323, 7.3487, 7.3487, 7.3487, -1.291034481273613, 7.3487, -1.823336396210008, 4.916836771383141, 0.4225526019847225, 6.259192647524844, 2.93634399540868, 7.3487, 2.930599387758829, -1.423925766145252, -0.1241304514632347, 1.770131466662876, 4.789634128769642, -0.4597249485587296, 3.234262131776019, 1.153554422418485, -0.3326056244552154, 0.0, -1.143092952591028, 7.175975686493495, 2.652069807902196, 4.032895644725064, 7.3487, 2.073172972298173, 3.148861644467831, -7.3487, -2.077495607901869, -3.169645290931845, -2.104089868018048, -0.2866316992042102, 2.486533762727257, -1.216553254848691, 3.896593709105751, 1.88461967371419, 7.3487, -1.588887152368887, -0.8261209067569536, 4.515890450521233, 3.355088426904967, 7.3487, -1.672077822841304, 6.901785617488608, 2.365526304404184, 2.075056185475394, -3.675286568649363, -7.3487, -0.6086686613237973, -0.0241146732221025, -4.639781331656736, -7.232964990747034, 0.9739821724248794, 4.392664714238102, -0.4767830723691552, 0.947707334122028, -0.96936752417028, 4.564076543246309, -1.025756932732141, -1.743425276523302, 2.104423266902522, -0.2043311790435323, 7.3487, 7.3487, 1.895697923991838, 0.8977929567062722, 1.891837439806619, 5.652783531621363, -6.601590901462431, 2.32261094840101, 3.702121555434706, 7.3487, -0.758924376407036, 3.349328763025896, 2.958430700303429, 6.226093806016631, -4.082031289884272, 3.919709480094598, 1.419840515148436, -1.724308127168793, -2.388920939222116, 5.466861499840315, 0.6306918810066742, -3.540592455131348, 7.3487, -2.044643396917341, 0.7305131029878924, -5.324717298003832, 0.6823779417884336, -0.7354717103273493, 1.738391021278579, 0.0, -2.341415388326524, -2.656561460050673, -0.8852994969374848, 1.521855654724369, -0.1281882480984854, -0.5640911862307096, 0.93095117722763, -3.007683711591444, -1.67464123023144, -0.9795358418331036, -3.967493815707927, -6.095068357685291, 1.881210676293868, -5.868413989320914, -5.291531388667821, -5.793779775853968, -0.9274464240836792, 0.4017538251310378, 1.459354520075761, 0.0, -0.3087144966167442, 0.8020883414578138, -0.4066492514055909, 3.30069156858477, 1.388670382882221, -0.3788058084433591, 7.189313953420725, 4.364834501518784, 7.3487, 0.7652876905374126, -1.030021314656529, -7.1247347185099, -2.079967780274948, 6.984141118141546, -2.807033768343804, 4.181727575803306, 0.7813767462819198, 1.911343602542027, -5.333014580946736, -4.203218345879184, -0.232016034812117, 6.441885083544624, 0.892733324320856, 7.237982917591338, 7.3487, 4.646054266486651, 5.879106413552726, 4.379738716168975, 1.801518308061742, 1.11021548850835, 7.3487, 6.525946898532969, 5.437793405076385, 0.0652185397095437, -4.146490652771329, 2.808441984818418, 5.408072344268772, 1.945092692396977, 0.6567643900472244, 1.966482805231797, -6.393622256678652, 7.3487, 2.197286376641052, -2.443651415502634, -4.11133618676531, -0.8369110084581658, 1.890035603162682, -0.4415933531168572, 0.6301485637292445, -1.510295498730256, -3.785631138533445, -7.3487, 0.7741684680683066, -4.00192579208371, -5.333307084684639, -5.005204969257052, -4.429785501467946, -1.149627935657839, -7.062818383538395, -3.745527817892573, -4.360452352125066, -3.660741383641634, -3.574343189471366, -2.907927348281381, -4.895428807595579, -4.960222376708311, -1.941660062786529, -6.269943196605856, 0.3529712429747162, 0.393708165446666, -4.435659219653597, -1.836658908134092, -7.3487, -6.693035035502323, -7.3487, -7.107148158764962, -7.3487, -4.346392943760416, -3.212944351216864, -2.613857507235871, -5.163710486962703, -4.258362755459887, -2.351440116325905, -1.298889102706697, -0.4227928455817813, -2.813666418161458, 7.3487, 7.3487, -0.5068105775260168, -0.4448625734926678, 7.3487, 7.3487, 4.62236456887212, -2.243895987422079, 1.515552976667693, 0.1168234002516961, 3.147935577353423, 0.5072206605869459, 0.96014998774952, 7.189142830714619, 7.3487, 5.452165747529837, 7.3487, 7.3487, 5.671780912814492, 7.3487, 0.2535030322491226, -1.08208656508133, -3.391334316014534, -1.727366471617112, 1.389550606721834, -1.892340444540547, 7.052075460639605, 4.802112975810948, 4.757680269547929, 1.443776637139221, 1.590079906088488, 0.4721926730869709, 2.658420929341279, 1.160628477274655, -0.7159859896102049, 4.274660353973866, 7.3487, -1.59544389204161, 0.7382622465415497, 3.311287228047352, -6.782057286348109, 4.343748568086724, -0.011280066443693, 1.490072236347992, 0.0848805013489151, -1.896382757565414, 0.2113210785585994, 0.4481854082382367, 1.875302709809046, -4.316839971870198, -6.745556416556938, 0.3584587932511937, 2.345530970806674, -0.9076483954871416]
