protein	log2FC	p-val
sp|P0A6L2|DAPA_ECOLI	0.195	0.011
sp|P04846|NLPA_ECOLI	1.672	0.0
sp|P0A7J0|RIBB_ECOLI	-2.052	0.0
sp|P0ABJ9|CYDA_ECOLI	-0.191	0.367
sp|P75830|MACA_ECOLI	-0.134	0.425
sp|P13000|BIOD1_ECOLI	0.119	0.182
sp|P15723|DGTP_ECOLI	0.174	0.48
sp|P0AFF6|NUSA_ECOLI	-0.277	0.002
sp|P76116|YNCE_ECOLI	-0.155	0.211
sp|P0A7K2|RL7_ECOLI	-0.17	0.056
sp|P0A879|TRPB_ECOLI	3.457	0.0
sp|P38506|XNI_ECOLI	-0.53	0.067
sp|P32162|YIIS_ECOLI	0.665	0.023
sp|P0ABD3|BFR_ECOLI	0.412	0.0008019
sp|P0AGI8|TRKA_ECOLI	-0.465	0.25
sp|P0AFC7|NUOB_ECOLI	-1.381	0.0
sp|P76035|YCIW_ECOLI	1.139	2.23e-06
sp|P0A6V1|GLGC_ECOLI	0.689	0.0001844
sp|P0A7K6|RL19_ECOLI	-0.513	3.021e-06
sp|P0A905|SLYB_ECOLI	0.288	0.011
sp|P30859|ARTI_ECOLI	-1.018	0.0
sp|P0AD49|YFIA_ECOLI	-0.648	8.303e-05
sp|P25536|NTPPA_ECOLI	0.08	0.811
sp|P0AFM9|PSPB_ECOLI	1.346	2.034e-06
sp|P64585|YQJE_ECOLI	0.046	0.893
sp|P36928|YEGD_ECOLI	0.012	0.908
sp|P32144|CSQR_ECOLI	-1.769	1.794e-10
sp|P09158|SPEE_ECOLI	0.707	2.61e-06
sp|P04968|ILVA_ECOLI	1.495	0.0
sp|P16703|CYSM_ECOLI	0.438	0.002
sp|P23882|FMT_ECOLI	-0.487	0.0006279
sp|P13024|FDHE_ECOLI	-0.235	0.092
sp|P09169|OMPT_ECOLI	-0.045	0.451
sp|P25894|LOIP_ECOLI	-0.512	0.0007999
sp|P40874|MTOX_ECOLI	1.083	0.0
sp|P0AF93|RIDA_ECOLI	-0.674	2.149e-07
sp|P0ACI0|ROB_ECOLI	0.415	0.018
sp|P18392|RSTB_ECOLI	-1.383	4.267e-06
sp|P0A862|TPX_ECOLI	0.047	0.305
sp|P26281|HPPK_ECOLI	-0.409	0.436
sp|P0A843|TATE_ECOLI	1.252	4.426e-06
sp|P76128|DDPA_ECOLI	-0.266	0.133
sp|P0AGD3|SODF_ECOLI	0.455	0.0003968
sp|P52007|YECM_ECOLI	0.737	1.328e-05
sp|P0AED5|UVRY_ECOLI	-0.471	0.071
sp|P09551|ARGT_ECOLI	0.611	1.711e-10
sp|P75736|YBFF_ECOLI	0.255	0.049
sp|P0C0V0|DEGP_ECOLI	1.364	0.0
sp|P06989|HIS2_ECOLI	0.14	0.157
sp|P08192|FOLC_ECOLI	-0.148	0.194
sp|P0AA25|THIO_ECOLI	0.088	0.272
sp|P52643|LDHD_ECOLI	-0.207	0.029
sp|P10346|GLNQ_ECOLI	0.159	0.261
sp|P45464|LPOA_ECOLI	-0.183	0.005
sp|Q47710|YQJK_ECOLI	-0.49	0.162
sp|P76272|YEBT_ECOLI	0.043	0.712
sp|P18196|MINC_ECOLI	0.518	0.003
sp|P11458|NADA_ECOLI	-1.223	2.22e-16
sp|P0AF90|RRAB_ECOLI	0.09	0.473
sp|P0AB38|LPOB_ECOLI	-0.13	0.735
sp|P0A6P7|ENGB_ECOLI	0.082	0.565
sp|P09546|PUTA_ECOLI	-3.686	0.0
sp|P0A9P4|TRXB_ECOLI	0.299	0.026
sp|P0AEB2|DACA_ECOLI	0.176	0.134
sp|P0A752|NADD_ECOLI	0.36	0.687
sp|P0A759|NAGB_ECOLI	-0.221	0.292
sp|P0AF28|NARL_ECOLI	0.185	0.07
sp|P0ACL9|PDHR_ECOLI	0.136	0.835
sp|P31063|YEDD_ECOLI	-0.308	0.051
sp|P32662|GPH_ECOLI	0.277	0.18
sp|P0A9V1|LPTB_ECOLI	0.085	0.179
sp|P37774|YECC_ECOLI	1.349	6.933e-09
sp|P21179|CATE_ECOLI	1.273	0.0
sp|P06959|ODP2_ECOLI	0.239	1.565e-06
sp|P21338|RNI_ECOLI	0.5	0.041
sp|P21365|YCIC_ECOLI	1.072	0.015
sp|P0AAU7|YBFE_ECOLI	-0.333	0.138
sp|P07395|SYFB_ECOLI	0.393	1.399e-13
sp|P76187|YDHF_ECOLI	-0.001	0.68
sp|P0A7C6|PEPE_ECOLI	-1.96	2.809e-08
sp|P33940|MQO_ECOLI	0.97	0.0
sp|P18390|YJJA_ECOLI	-0.422	0.027
sp|P13857|RIML_ECOLI	0.628	0.083
sp|P0AD68|FTSI_ECOLI	-0.626	0.0007824
sp|P0A6X7|IHFA_ECOLI	0.67	7.159e-09
sp|P10908|UGPQ_ECOLI	-0.648	5.87e-05
sp|P0ADU5|YGIW_ECOLI	-0.289	0.028
sp|P40710|NLPE_ECOLI	-1.062	0.04
sp|P07623|METAS_ECOLI	4.716	0.0
sp|P77475|YQAB_ECOLI	-0.186	0.552
sp|P08331|CPDB_ECOLI	-1.272	0.0
sp|P0AFM6|PSPA_ECOLI	0.788	1.912e-09
sp|P17169|GLMS_ECOLI	-0.065	0.406
sp|P0AC86|PHSG_ECOLI	1.281	4.826e-07
sp|P08395|SPPA_ECOLI	-0.096	0.743
sp|P46130|YBHC_ECOLI	0.39	2.657e-05
sp|P04983|RBSA_ECOLI	-0.668	0.057
sp|P0AED9|DCM_ECOLI	0.244	0.394
sp|P75791|YBIU_ECOLI	-0.083	0.582
sp|P76053|SMRA_ECOLI	-0.439	0.098
sp|P0A9X9|CSPA_ECOLI	1.263	4.098e-12
sp|P0AB24|EFEO_ECOLI	-0.828	0.0
sp|P07862|DDLB_ECOLI	0.176	0.215
sp|P0A8P6|XERC_ECOLI	-0.59	0.006
sp|P77695|GNSB_ECOLI	0.149	0.362
sp|P39401|OPGB_ECOLI	-0.566	4.78e-06
sp|P0A9L3|FKBB_ECOLI	-0.289	0.015
sp|P0AEM9|FLIY_ECOLI	0.978	0.0
sp|P0A7R9|RS11_ECOLI	-0.279	0.011
sp|P76071|INSH5_ECOLI	-0.801	9.554e-05
sp|P0ADZ0|RL23_ECOLI	-0.375	0.007
sp|P0A8G6|NQOR_ECOLI	0.95	1.104e-12
sp|P0AG18|PURE_ECOLI	1.073	4.495e-11
sp|P0A6S7|GPDA_ECOLI	-0.591	1.552e-05
sp|P37747|GLF_ECOLI	-0.355	0.000353
sp|P0A6L4|NANA_ECOLI	-3.495	3.053e-12
sp|P77202|DSBG_ECOLI	0.298	0.082
sp|P15639|PUR9_ECOLI	0.535	7.55e-15
sp|P63386|MLAF_ECOLI	-0.153	0.823
sp|P77625|HXPA_ECOLI	0.389	0.013
sp|P64540|YFCL_ECOLI	0.003	0.953
sp|P46118|HEXR_ECOLI	-1.732	2.22e-16
sp|P0A7Y4|RNH_ECOLI	-0.538	0.08
sp|P75864|RLMKL_ECOLI	-0.371	0.0003504
sp|P08957|T1MK_ECOLI	-0.046	0.851
sp|P0AEE1|DCRB_ECOLI	-0.473	4.088e-05
sp|P0AG16|PUR1_ECOLI	0.535	6.071e-08
sp|P0A7D4|PURA_ECOLI	1.257	0.0
sp|P0AAI9|FABD_ECOLI	-0.414	0.006
sp|P31224|ACRB_ECOLI	-0.394	3.922e-06
sp|P36999|RLMA_ECOLI	0.409	0.098
sp|P0AFQ7|YCFH_ECOLI	0.027	0.354
sp|P23721|SERC_ECOLI	2.236	0.0
sp|P0A9D4|CYSE_ECOLI	-0.155	0.487
sp|P0A7D7|PUR7_ECOLI	0.395	6.999e-08
sp|P0A968|CSPD_ECOLI	-1.99	4.483e-08
sp|P69797|PTNAB_ECOLI	0.645	7.432e-13
sp|P33232|LLDD_ECOLI	-0.615	1.135e-05
sp|P23917|MAK_ECOLI	-0.593	0.0002965
sp|P0A8S1|ARGP_ECOLI	0.91	4.059e-08
sp|Q46856|YQHD_ECOLI	1.392	0.0
sp|P0A7E1|PYRD_ECOLI	2.392	0.0
sp|P08142|ILVB_ECOLI	0.239	0.034
sp|P0A6A3|ACKA_ECOLI	0.066	0.202
sp|P0A6I3|COAA_ECOLI	-0.54	7.174e-07
sp|P04805|SYE_ECOLI	0.072	0.4
sp|P0AFC3|NUOA_ECOLI	-1.259	8.445e-08
sp|P31064|YEDE_ECOLI	-2.052	7.2e-08
sp|P69853|DMSD_ECOLI	0.319	0.049
sp|P0AES0|GSP_ECOLI	1.664	0.0
sp|P07001|PNTA_ECOLI	2.143	0.0
sp|P0A825|GLYA_ECOLI	1.269	0.0
sp|P75960|NPD_ECOLI	0.074	0.69
sp|P0A8A8|RIMP_ECOLI	0.084	0.455
sp|P0A9L8|P5CR_ECOLI	0.216	0.105
sp|P0ABP8|DEOD_ECOLI	-1.312	0.0
sp|P0ACY9|YEBG_ECOLI	-0.831	0.0004805
sp|P25742|RFAQ_ECOLI	-1.123	8.299e-07
sp|P23830|PSS_ECOLI	-0.134	0.407
sp|P0A7M6|RL29_ECOLI	-0.084	0.706
sp|P05825|FEPA_ECOLI	0.543	7.492e-08
sp|P69908|DCEA_ECOLI	-0.207	0.266
sp|P52061|IXTPA_ECOLI	-0.328	0.151
sp|P0A937|BAME_ECOLI	0.686	0.009
sp|P0A8P3|FETP_ECOLI	0.856	9.124e-10
sp|P50456|MLC_ECOLI	-0.191	0.395
sp|P0AG44|RL17_ECOLI	-0.308	0.001
sp|P0ABI4|CORA_ECOLI	0.322	0.079
sp|P0A761|NANE_ECOLI	-2.48	4.805e-12
sp|P0C8J6|GATY_ECOLI	-0.87	0.0
sp|P0A927|TSX_ECOLI	0.477	0.02
sp|P0AFU8|RISA_ECOLI	-0.258	0.249
sp|P0AFY8|SEQA_ECOLI	-0.026	0.601
sp|Q46829|BGLA_ECOLI	-0.371	0.018
sp|P21513|RNE_ECOLI	-0.178	0.0006517
sp|P0ABF1|PCNB_ECOLI	-0.068	0.66
sp|P0AEL6|FEPB_ECOLI	0.007	0.934
sp|P0A7F9|QUEA_ECOLI	0.283	0.014
sp|P0ABS1|DKSA_ECOLI	-0.676	3.983e-06
sp|P12994|YBHB_ECOLI	0.231	0.496
sp|P76372|WZZB_ECOLI	0.138	0.163
sp|P0A9Q7|ADHE_ECOLI	0.307	1.206e-11
sp|P0AB58|LAPB_ECOLI	0.096	0.925
sp|P20083|PARE_ECOLI	-0.398	0.007
sp|P27837|YIFK_ECOLI	-0.55	0.02
sp|P0AB14|YCCJ_ECOLI	1.352	2.662e-10
sp|P0A9P0|DLDH_ECOLI	-0.269	0.0007785
sp|P0ADT8|YGIM_ECOLI	1.376	0.0
sp|P77223|RSXB_ECOLI	-0.342	0.449
sp|P09996|YIDB_ECOLI	-0.459	0.025
sp|P0A7T3|RS16_ECOLI	-0.171	0.213
sp|P06971|FHUA_ECOLI	-0.032	0.672
sp|P0AD24|YEJL_ECOLI	0.083	0.28
sp|P37903|USPF_ECOLI	0.019	0.997
sp|P0A9T0|SERA_ECOLI	3.115	0.0
sp|P0A7N9|RL33_ECOLI	-0.379	0.026
sp|P0A8H6|YIHI_ECOLI	-0.513	0.00094
sp|P68187|MALK_ECOLI	-2.009	8.444e-12
sp|P0A8E1|YCFP_ECOLI	0.485	0.001
sp|P0AFL6|PPX_ECOLI	-0.42	0.104
sp|P23538|PPSA_ECOLI	-0.49	3.815e-13
sp|P17115|GUTQ_ECOLI	-0.193	0.412
sp|P0AAV4|PXPB_ECOLI	0.454	0.079
sp|P77218|EUTD_ECOLI	-0.056	0.391
sp|P0AFG8|ODP1_ECOLI	0.222	1.668e-07
sp|P0A7A5|PIMT_ECOLI	0.308	0.158
sp|P0A901|BLC_ECOLI	-0.405	0.167
sp|P0ADR8|PPNN_ECOLI	-0.476	3.724e-06
sp|P0AAB6|GALF_ECOLI	0.44	3.868e-05
sp|P0AEX9|MALE_ECOLI	-1.435	0.0
sp|P0AC47|FRDB_ECOLI	-3.561	1.625e-09
sp|P0A7F6|SPED_ECOLI	0.837	6.837e-11
sp|P68699|ATPL_ECOLI	0.105	0.999
sp|P0AG27|YIBN_ECOLI	-0.487	0.0007525
sp|P0AEC3|ARCB_ECOLI	-0.329	0.037
sp|P24255|RP54_ECOLI	0.176	0.195
sp|P0A6C1|END4_ECOLI	-0.064	0.686
sp|P76541|EUTL_ECOLI	-0.47	0.203
sp|P13482|TREA_ECOLI	-0.403	0.002
sp|P0ADV1|LPTA_ECOLI	0.387	0.045
sp|P24178|YFFB_ECOLI	-0.799	4.306e-05
sp|P0A8W8|YFBU_ECOLI	0.222	0.015
sp|P75691|YAHK_ECOLI	0.918	0.0
sp|P64604|MLAD_ECOLI	0.347	0.006
sp|P75876|RLMI_ECOLI	-0.278	0.013
sp|P0AB10|PQIC_ECOLI	-0.231	0.282
sp|P02925|RBSB_ECOLI	-1.481	0.0
sp|P0A8B2|YFCN_ECOLI	0.294	0.703
sp|P04816|LIVK_ECOLI	2.205	0.0
sp|P0A6H1|CLPX_ECOLI	-0.043	0.477
sp|P31460|DGOR_ECOLI	0.139	0.413
sp|P75829|YBJX_ECOLI	-1.09	3.259e-07
sp|P0AE52|BCP_ECOLI	0.324	4.155e-05
sp|P0AA43|RSUA_ECOLI	0.57	2.763e-07
sp|P0AE67|CHEY_ECOLI	-0.784	0.043
sp|P07004|PROA_ECOLI	0.809	2.663e-11
sp|P0ADF8|ILVN_ECOLI	0.03	0.623
sp|P0ACB7|HEMY_ECOLI	-0.356	0.008
sp|P0C0K3|SRKA_ECOLI	0.499	0.074
sp|P25745|MNMA_ECOLI	0.74	2.35e-10
sp|Q47150|DINJ_ECOLI	0.335	0.063
sp|P11447|ARLY_ECOLI	3.869	0.0
sp|P0AEG4|DSBA_ECOLI	-0.062	0.755
sp|P0AD59|IVY_ECOLI	0.553	0.0001962
sp|P0AEW9|K1PF_ECOLI	-0.262	0.019
sp|P0A7G2|RBFA_ECOLI	-0.145	0.339
sp|P76143|LSRF_ECOLI	0.257	0.595
sp|P27830|RMLB2_ECOLI	-0.522	0.003
sp|P0A7X6|RIMM_ECOLI	-0.39	0.011
sp|P09372|GRPE_ECOLI	-0.472	1.031e-06
sp|P62620|ISPG_ECOLI	0.123	0.366
sp|P0CB39|EPTC_ECOLI	0.089	0.288
sp|P00909|TRPC_ECOLI	1.907	9.446e-09
sp|P40120|OPGD_ECOLI	0.165	0.37
sp|P21151|FADA_ECOLI	-1.363	1.066e-13
sp|P0A836|SUCC_ECOLI	-0.908	0.0
sp|P0A7X3|RS9_ECOLI	-0.176	0.029
sp|P0AFL3|PPIA_ECOLI	0.464	6.951e-06
sp|P0AAG3|GLTL_ECOLI	0.435	0.079
sp|P0A9Q9|DHAS_ECOLI	1.656	0.0
sp|P45577|PROQ_ECOLI	-0.43	0.028
sp|P0ADP2|YIGI_ECOLI	-0.347	0.024
sp|P0AAG8|MGLA_ECOLI	-3.454	0.0
sp|P76027|OPPD_ECOLI	-2.963	0.0
sp|P31475|YIEP_ECOLI	-0.203	0.303
sp|P24215|UXUA_ECOLI	-1.724	0.0
sp|P33360|YEHX_ECOLI	-0.107	0.714
sp|P76113|CURA_ECOLI	1.135	3.553e-15
sp|P39199|PRMB_ECOLI	0.874	4.957e-06
sp|P60390|RSMH_ECOLI	0.691	6.03e-07
sp|P00363|FRDA_ECOLI	-3.232	0.0
sp|P0A729|NTPPB_ECOLI	0.051	0.228
sp|P32173|MOBA_ECOLI	0.268	0.642
sp|P34209|YDCF_ECOLI	0.954	1.231e-05
sp|P42620|YQJG_ECOLI	-0.016	0.545
sp|P24203|YJIA_ECOLI	-0.662	1.207e-05
sp|P75957|LOLD_ECOLI	0.391	0.002
sp|P0A698|UVRA_ECOLI	0.175	0.084
sp|P0A9S7|LIVG_ECOLI	1.99	0.0
sp|P0AFD1|NUOE_ECOLI	-1.639	4.441e-16
sp|P0A8V6|FADR_ECOLI	-0.181	0.081
sp|P23839|YICC_ECOLI	0.367	0.0001043
sp|P0ADG7|IMDH_ECOLI	-1.066	0.0
sp|P06961|CCA_ECOLI	-0.13	0.393
sp|P0AA04|PTHP_ECOLI	0.585	0.0009973
sp|P39411|NCPP_ECOLI	0.58	0.003
sp|P0AG78|SUBI_ECOLI	1.81	0.0
sp|P60240|RAPA_ECOLI	-0.651	4.885e-15
sp|P0ADA1|TESA_ECOLI	0.372	0.034
sp|P0ACP1|CRA_ECOLI	-0.398	0.03
sp|P76268|KDGR_ECOLI	-0.114	0.104
sp|P08390|USG_ECOLI	0.256	0.043
sp|P0AC65|NRDH_ECOLI	-0.846	0.025
sp|P78061|PUUA_ECOLI	-0.094	0.896
sp|P76004|YCGM_ECOLI	0.817	0.003
sp|P76290|CMOA_ECOLI	-0.498	0.001
sp|Q47622|SAPA_ECOLI	-0.008	0.526
sp|P36938|PGM_ECOLI	-0.068	0.242
sp|P0AEW6|INGK_ECOLI	-0.113	0.425
sp|P32160|YIIQ_ECOLI	-0.319	0.875
sp|P0ACB4|HEMG_ECOLI	-0.402	0.02
sp|P0A7Z0|RPIA_ECOLI	-0.018	0.323
sp|P28861|FENR_ECOLI	0.539	0.0002498
sp|P07118|SYV_ECOLI	0.03	0.405
sp|P05719|T1SK_ECOLI	-0.106	0.983
sp|P10902|NADB_ECOLI	-0.788	5.07e-08
sp|P69451|LCFA_ECOLI	-1.685	9.385e-07
sp|P0AGG8|TLDD_ECOLI	0.3	0.021
sp|P0ACA3|SSPA_ECOLI	0.095	0.372
sp|P06993|MALT_ECOLI	-1.017	6.315e-13
sp|P39377|IADA_ECOLI	-0.343	0.004
sp|P0ADV7|MLAC_ECOLI	-0.063	0.295
sp|P07813|SYL_ECOLI	0.167	5.917e-05
sp|P0AGC3|SLT_ECOLI	0.582	9.038e-06
sp|P37634|RLMJ_ECOLI	0.031	0.643
sp|P21177|FADB_ECOLI	-1.309	0.0
sp|P0A6U3|MNMG_ECOLI	0.1	0.531
sp|P16384|MIAA_ECOLI	0.103	1.0
sp|P76507|YFDI_ECOLI	-1.236	7.584e-06
sp|P0AC16|FOLB_ECOLI	-1.371	1.057e-05
sp|P0A6F1|CARA_ECOLI	5.116	0.0
sp|P0A9M5|XGPT_ECOLI	-1.039	1.098e-09
sp|P0AEH5|ELAB_ECOLI	1.513	5.001e-08
sp|P0ADV5|YHBW_ECOLI	-0.177	0.754
sp|P24205|LPXM_ECOLI	0.295	0.16
sp|P76658|HLDE_ECOLI	0.008	0.822
sp|P0ACP7|PURR_ECOLI	0.209	0.079
sp|P09147|GALE_ECOLI	-0.953	0.0
sp|P15078|CSTA_ECOLI	-2.344	0.0
sp|P25524|CODA_ECOLI	2.013	0.0
sp|P39177|USPG_ECOLI	0.509	6.254e-05
sp|P27306|STHA_ECOLI	-2.211	0.0
sp|P0ADN6|YIFL_ECOLI	0.509	0.015
sp|P76243|YEAO_ECOLI	1.05	5.986e-07
sp|P0A6Y8|DNAK_ECOLI	-0.546	0.0
sp|P60906|SYH_ECOLI	0.073	0.104
sp|P07014|SDHB_ECOLI	-1.136	0.0
sp|P11454|ENTF_ECOLI	0.348	0.003
sp|P0AAD6|SDAC_ECOLI	-5.284	1.625e-09
sp|P21888|SYC_ECOLI	-0.045	0.77
sp|P0A6W5|GREA_ECOLI	-0.336	0.0001876
sp|P0AEN8|FUCM_ECOLI	0.212	0.322
sp|P0A853|TNAA_ECOLI	-8.394	2.962e-13
sp|P28249|ASMA_ECOLI	0.137	0.824
sp|P76034|YCIT_ECOLI	0.346	0.042
sp|P39286|RSGA_ECOLI	0.172	0.257
sp|P69222|IF1_ECOLI	0.472	0.006
sp|P00547|KHSE_ECOLI	2.263	9.706e-12
sp|P37666|GHRB_ECOLI	0.637	4.165e-08
sp|P23003|TRMA_ECOLI	0.24	0.195
sp|P0A867|TALA_ECOLI	0.88	0.0
sp|P39280|EPMB_ECOLI	-0.016	0.718
sp|P0ADS9|YGGN_ECOLI	-0.068	0.557
sp|P65870|QUED_ECOLI	0.615	0.001
sp|P0AG80|UGPB_ECOLI	-0.706	5.901e-11
sp|P0ADQ7|YGAM_ECOLI	0.736	0.02
sp|P0ADK0|YIAF_ECOLI	0.016	0.743
sp|P22939|ISPA_ECOLI	-0.262	0.18
sp|P0ACA1|YIBF_ECOLI	0.722	4.781e-06
sp|P0ADS6|YGGE_ECOLI	0.214	0.129
sp|P38521|YGGL_ECOLI	-0.005	0.312
sp|P0A8A2|YEEN_ECOLI	-0.242	0.033
sp|P0A746|MSRB_ECOLI	0.211	0.087
sp|P0ADG4|SUHB_ECOLI	-0.154	0.525
sp|P33221|PURT_ECOLI	1.44	0.0
sp|P0A9B6|E4PD_ECOLI	-0.504	0.0006969
sp|P16676|CYSA_ECOLI	1.323	2.456e-13
sp|P20966|PTFBC_ECOLI	-0.407	0.037
sp|P37613|PANZ_ECOLI	-1.164	2.696e-07
sp|P27302|TKT1_ECOLI	0.077	0.276
sp|P0A881|TRPR_ECOLI	1.321	9.333e-08
sp|P75809|YBJI_ECOLI	0.506	0.057
sp|P0ACF4|DBHB_ECOLI	-0.381	0.007
sp|P0AG48|RL21_ECOLI	-0.034	0.723
sp|P24186|FOLD_ECOLI	-0.15	0.712
sp|P0AC59|GLRX2_ECOLI	0.947	3.939e-13
sp|P0ACD4|ISCU_ECOLI	0.043	0.263
sp|P04951|KDSB_ECOLI	-0.302	0.054
sp|P0A8X2|YCEI_ECOLI	1.751	0.0
sp|P64467|CNU_ECOLI	-0.009	0.883
sp|P0AAB4|UBID_ECOLI	-0.603	1.345e-05
sp|P11880|MURF_ECOLI	0.525	7.203e-07
sp|P0A9T4|TAS_ECOLI	0.527	0.002
sp|P0AFX9|RSEB_ECOLI	0.484	0.012
sp|P62707|GPMA_ECOLI	-0.071	0.261
sp|P0A972|CSPE_ECOLI	0.137	0.15
sp|P0AAS0|YLAC_ECOLI	-2.467	3.271e-12
sp|P39830|YBAL_ECOLI	-0.562	7.3e-05
sp|P0A9P6|DEAD_ECOLI	-0.28	0.001
sp|P0ACQ4|OXYR_ECOLI	0.247	0.058
sp|P0AA82|CODB_ECOLI	1.877	6.68e-08
sp|P0A790|PAND_ECOLI	0.448	0.057
sp|P60595|HIS5_ECOLI	0.037	0.284
sp|P00935|METB_ECOLI	4.465	0.0
sp|P08997|MASY_ECOLI	1.011	0.0
sp|P0ACF8|HNS_ECOLI	-0.32	0.006
sp|P00934|THRC_ECOLI	2.453	0.0
sp|P67826|CUTC_ECOLI	-0.24	0.103
sp|P00959|SYM_ECOLI	0.563	0.0
sp|P0A9Q1|ARCA_ECOLI	-0.184	0.383
sp|P77748|YDIJ_ECOLI	0.962	0.0
sp|P37329|MODA_ECOLI	-0.377	0.0001637
sp|P0AGA2|SECY_ECOLI	-0.217	0.076
sp|P03841|MALM_ECOLI	-2.053	0.0
sp|P0A8V2|RPOB_ECOLI	0.025	0.45
sp|P0ABU5|ELBB_ECOLI	-0.731	6.381e-08
sp|P00954|SYW_ECOLI	0.085	0.139
sp|P0A6G7|CLPP_ECOLI	0.097	0.205
sp|P39176|ERFK_ECOLI	0.382	0.364
sp|P0A9Y6|CSPC_ECOLI	0.0006051	0.821
sp|P31473|RAVA_ECOLI	-0.397	0.021
sp|P27303|EMRA_ECOLI	-0.375	0.043
sp|P37005|LAST_ECOLI	0.026	0.995
sp|P0AF12|MTNN_ECOLI	0.223	0.127
sp|P0AB43|YCGL_ECOLI	0.576	0.005
sp|P39342|YJGR_ECOLI	0.426	6.182e-05
sp|P23847|DPPA_ECOLI	-1.183	0.0
sp|P37642|YHJD_ECOLI	-0.193	0.597
sp|P28248|DCD_ECOLI	0.093	0.162
sp|P00393|DHNA_ECOLI	0.106	0.081
sp|P36879|YADG_ECOLI	0.002	0.902
sp|P45748|TSAC_ECOLI	0.084	0.537
sp|P15047|ENTA_ECOLI	0.359	0.011
sp|P0A817|METK_ECOLI	1.231	0.0
sp|P76539|YPEA_ECOLI	0.049	0.627
sp|P0A7M9|RL31_ECOLI	-1.189	1.56e-05
sp|P61517|CAN_ECOLI	0.782	1.474e-10
sp|P0A8H8|YACG_ECOLI	-0.481	0.956
sp|P0ABD8|BCCP_ECOLI	-0.263	0.161
sp|P09424|MTLD_ECOLI	-0.642	5.064e-10
sp|P0ABU9|TOLQ_ECOLI	0.041	0.675
sp|P0A9T6|YBAQ_ECOLI	1.163	1.175e-08
sp|Q47690|MMUM_ECOLI	2.465	6.442e-09
sp|P0AAC0|USPE_ECOLI	1.011	4.441e-16
sp|P19926|AGP_ECOLI	-0.75	1.02e-06
sp|P21599|KPYK2_ECOLI	-0.426	2.063e-06
sp|P0A742|MSCL_ECOLI	0.677	4.964e-05
sp|P39406|RSMC_ECOLI	0.236	0.104
sp|P22524|MUKE_ECOLI	-0.009	0.86
sp|P0AC69|GLRX4_ECOLI	0.37	0.018
sp|P0A9Z1|GLNB_ECOLI	-0.036	0.677
sp|P0ADC3|LOLC_ECOLI	0.337	0.161
sp|P37665|YIAD_ECOLI	-0.394	0.025
sp|P0ACB0|DNAB_ECOLI	0.168	0.151
sp|P27242|WAAU_ECOLI	-1.0	0.0001035
sp|P31120|GLMM_ECOLI	-0.6	2.038e-13
sp|P0AG00|WZZE_ECOLI	-0.039	0.758
sp|P0ABH0|FTSA_ECOLI	0.323	0.029
sp|Q46845|YGHU_ECOLI	0.825	5.022e-12
sp|P0AG20|RELA_ECOLI	0.104	0.463
sp|P64534|RCNB_ECOLI	0.565	0.004
sp|P0ACP5|GNTR_ECOLI	-0.695	0.0003099
sp|P64429|YPFJ_ECOLI	0.155	0.462
sp|P64530|RCNR_ECOLI	1.106	3.424e-06
sp|P0A7H6|RECR_ECOLI	-0.148	0.417
sp|P69228|BAER_ECOLI	0.863	6.437e-10
sp|P27550|ACSA_ECOLI	-2.461	0.0
sp|P0AG93|SECF_ECOLI	-0.805	8.159e-07
sp|P64602|MLAB_ECOLI	-0.075	0.357
sp|P21893|RECJ_ECOLI	-0.234	0.34
sp|P19636|EUTC_ECOLI	-0.964	0.0004318
sp|P76015|DHAK_ECOLI	-2.03	0.0
sp|P0ADS2|ZAPA_ECOLI	0.419	0.024
sp|P0A9M8|PTA_ECOLI	-0.42	5.279e-07
sp|P28304|QOR1_ECOLI	0.457	1.489e-05
sp|P16701|CYST_ECOLI	0.852	0.0002654
sp|P03817|MIOC_ECOLI	0.429	0.014
sp|P0A9H1|MUG_ECOLI	0.092	0.186
sp|P39180|AG43_ECOLI	-0.336	0.008
sp|P33219|YEBF_ECOLI	0.103	0.124
sp|P41407|AZOR_ECOLI	0.964	9.285e-10
sp|P27838|CYAY_ECOLI	-0.901	0.001
sp|P77376|YDGJ_ECOLI	-0.345	0.11
sp|P0A9M0|LON_ECOLI	-0.355	2.307e-08
sp|P17854|CYSH_ECOLI	0.823	8.882e-16
sp|P77737|OPPF_ECOLI	-3.238	0.0
sp|P26602|UBIC_ECOLI	-0.795	3.281e-06
sp|P0AC84|GLO2_ECOLI	-0.008	0.862
sp|P0AB55|YCII_ECOLI	0.348	0.075
sp|P0A6U5|RSMG_ECOLI	-0.335	0.123
sp|P37671|YIAJ_ECOLI	0.857	0.0006781
sp|P0A7E5|PYRG_ECOLI	0.176	0.0002752
sp|P26616|MAO1_ECOLI	-0.358	8.932e-07
sp|P36562|COBT_ECOLI	0.131	0.659
sp|P0A8I8|RLMH_ECOLI	-0.058	0.418
sp|P0A6A8|ACP_ECOLI	0.016	0.641
sp|P0AAZ4|RARA_ECOLI	-0.444	0.048
sp|P0A6E4|ASSY_ECOLI	3.797	0.0
sp|P76576|YFGM_ECOLI	0.021	0.929
sp|P0AE60|CEDA_ECOLI	-0.488	0.187
sp|P08956|T1RK_ECOLI	-1.616	6.608e-13
sp|P61889|MDH_ECOLI	-0.445	3.957e-08
sp|P37692|RFAF_ECOLI	-0.346	0.183
