protein	log2FC	p-val
sp|P60906|SYH_ECOLI	-0.116	0.118
sp|P31142|THTM_ECOLI	0.567	1.013e-06
sp|P0AE67|CHEY_ECOLI	0.036	0.477
sp|P0A6P5|DER_ECOLI	0.05	0.802
sp|P09549|DEDD_ECOLI	-0.394	0.139
sp|P0AAV4|PXPB_ECOLI	0.326	0.067
sp|P09372|GRPE_ECOLI	-0.012	0.914
sp|P76576|YFGM_ECOLI	-0.024	0.93
sp|P0AGJ9|SYY_ECOLI	-0.046	0.318
sp|P0AGE0|SSB_ECOLI	-0.187	0.1
sp|P0A9K3|PHOL_ECOLI	0.112	0.236
sp|P0A9L5|PPIC_ECOLI	-0.173	0.491
sp|P39401|OPGB_ECOLI	-0.481	9.967e-06
sp|P0A8B5|YBAB_ECOLI	-0.058	0.306
sp|P00960|SYGA_ECOLI	0.425	0.0006178
sp|P24228|DACB_ECOLI	0.207	0.221
sp|P15042|DNLJ_ECOLI	-0.061	0.252
sp|P76346|MTFA_ECOLI	0.028	0.863
sp|P09394|GLPQ_ECOLI	-4.286	2.248e-08
sp|P08179|PUR3_ECOLI	-0.187	0.28
sp|P10902|NADB_ECOLI	-0.546	0.02
sp|P0A8W2|SLYA_ECOLI	0.75	2.038e-06
sp|P0A8G6|NQOR_ECOLI	0.763	6.809e-12
sp|P26616|MAO1_ECOLI	0.611	2.452e-12
sp|P32662|GPH_ECOLI	-0.289	0.028
sp|P61175|RL22_ECOLI	-0.541	2.223e-06
sp|P76035|YCIW_ECOLI	-0.051	0.625
sp|P32099|LPLA_ECOLI	-0.208	0.269
sp|P68688|GLRX1_ECOLI	0.495	0.139
sp|P64506|YEBY_ECOLI	0.08	0.668
sp|P0AG59|RS14_ECOLI	-0.18	0.003
sp|P0ADV7|MLAC_ECOLI	-0.18	0.21
sp|P52119|RATB_ECOLI	-0.227	0.452
sp|P0ABI8|CYOB_ECOLI	0.579	2.258e-05
sp|P0AEC5|BARA_ECOLI	-0.348	0.034
sp|P69795|PTQB_ECOLI	0.345	0.047
sp|P75849|GLO22_ECOLI	0.631	0.034
sp|P0A763|NDK_ECOLI	0.326	0.001
sp|P76143|LSRF_ECOLI	2.006	2.099e-05
sp|P0A7R9|RS11_ECOLI	-0.314	0.116
sp|P0CE48|EFTU2_ECOLI	-0.032	0.837
sp|P0A9P6|DEAD_ECOLI	-0.201	0.009
sp|P06710|DPO3X_ECOLI	-0.368	0.013
sp|P32162|YIIS_ECOLI	0.837	0.023
sp|P0AD59|IVY_ECOLI	0.582	3.729e-05
sp|P06971|FHUA_ECOLI	-0.054	0.066
sp|P13035|GLPD_ECOLI	-5.279	0.0
sp|P00561|AK1H_ECOLI	-0.896	0.0
sp|P06999|PFKB_ECOLI	0.282	0.004
sp|P0ACP7|PURR_ECOLI	0.119	0.1
sp|P20966|PTFBC_ECOLI	-0.81	3.713e-06
sp|P07604|TYRR_ECOLI	-0.502	4.611e-05
sp|P07004|PROA_ECOLI	0.05	0.419
sp|P39406|RSMC_ECOLI	0.05	0.703
sp|P0ACP1|CRA_ECOLI	0.442	0.006
sp|P21338|RNI_ECOLI	0.006	0.644
sp|P00961|SYGB_ECOLI	-0.25	4.423e-07
sp|P0A8G9|EX7S_ECOLI	0.239	0.393
sp|P0AGE9|SUCD_ECOLI	1.244	0.0
sp|P12994|YBHB_ECOLI	0.098	0.693
sp|P0A6R0|FABH_ECOLI	0.243	0.005
sp|P52096|YAER_ECOLI	0.236	0.197
sp|P00934|THRC_ECOLI	-0.628	4.219e-15
sp|P30850|RNB_ECOLI	-0.226	0.013
sp|P63177|RLMB_ECOLI	-0.656	2.88e-06
sp|P0ACC3|ERPA_ECOLI	-0.477	0.002
sp|P75804|YLII_ECOLI	-0.62	0.003
sp|P0A6U5|RSMG_ECOLI	0.057	0.802
sp|P11458|NADA_ECOLI	0.043	0.549
sp|P0A9S3|GATD_ECOLI	1.217	0.0
sp|P0A6X7|IHFA_ECOLI	-0.019	0.852
sp|P12295|UNG_ECOLI	0.148	0.227
sp|P37194|SLP_ECOLI	3.31	0.0
sp|P0A8B2|YFCN_ECOLI	0.086	0.812
sp|P68191|SRA_ECOLI	0.034	0.946
sp|P0A752|NADD_ECOLI	-0.094	0.802
sp|P0ACK8|FUCR_ECOLI	-0.296	0.027
sp|P23721|SERC_ECOLI	0.063	0.383
sp|P03817|MIOC_ECOLI	-0.692	0.005
sp|P0A7J0|RIBB_ECOLI	-1.225	5.778e-10
sp|P0ADE4|TAMA_ECOLI	0.384	0.052
sp|P0AB12|YCCF_ECOLI	-0.537	0.031
sp|P0AGD1|SODC_ECOLI	0.904	4.529e-06
sp|P04805|SYE_ECOLI	-0.049	0.174
sp|P0A9P0|DLDH_ECOLI	0.109	0.13
sp|P16095|SDHL_ECOLI	-0.483	0.018
sp|Q59385|COPA_ECOLI	0.679	0.0
sp|P0AFA7|NHAB_ECOLI	0.383	0.226
sp|P76558|MAO2_ECOLI	0.77	0.0
sp|P0AFK0|PMBA_ECOLI	0.084	0.398
sp|P26602|UBIC_ECOLI	-0.022	0.872
sp|P69908|DCEA_ECOLI	3.603	1.625e-09
sp|P08245|YCIH_ECOLI	-0.087	0.421
sp|P76578|A2MG_ECOLI	0.319	4.518e-05
sp|P05825|FEPA_ECOLI	0.152	0.292
sp|P31069|KCH_ECOLI	0.3	0.141
sp|P15288|PEPD_ECOLI	0.511	4.855e-08
sp|P28306|MLTG_ECOLI	-0.465	0.009
sp|P0ABT2|DPS_ECOLI	1.152	0.0
sp|P37595|IAAA_ECOLI	0.743	0.000536
sp|P04951|KDSB_ECOLI	-0.112	0.246
sp|P0A9U3|YBIT_ECOLI	-0.367	5.363e-05
sp|P0A8A8|RIMP_ECOLI	0.06	0.508
sp|P0ABU2|YCHF_ECOLI	-0.865	0.0
sp|P77212|RCLA_ECOLI	0.366	0.021
sp|P0A9L3|FKBB_ECOLI	-0.336	0.001
sp|Q46893|ISPD_ECOLI	0.119	0.363
sp|P76272|YEBT_ECOLI	-0.267	0.123
sp|P00893|ILVI_ECOLI	0.105	0.292
sp|P0AAN3|HYPB_ECOLI	0.889	0.002
sp|P37349|DHAM_ECOLI	-1.892	0.0
sp|P39310|YTFB_ECOLI	0.422	0.013
sp|P07023|TYRA_ECOLI	-0.01	0.365
sp|P0A6L2|DAPA_ECOLI	-0.27	0.0007124
sp|P0AEY5|MDAB_ECOLI	-0.262	0.064
sp|P0AGE4|SSTT_ECOLI	1.049	0.006
sp|P0AA99|YAFK_ECOLI	-0.67	0.034
sp|P0AAI5|FABF_ECOLI	-0.354	8.109e-06
sp|P52062|YGGW_ECOLI	-0.083	0.404
sp|P0AG90|SECD_ECOLI	-0.091	0.322
sp|P0ACQ4|OXYR_ECOLI	-0.343	0.0008661
sp|P0AG40|RIBF_ECOLI	0.012	0.693
sp|P0A9H5|BTUR_ECOLI	-0.119	0.665
sp|P31120|GLMM_ECOLI	-0.286	8.848e-05
sp|P60390|RSMH_ECOLI	0.541	6.991e-08
sp|P37339|LHGD_ECOLI	0.005	0.835
sp|P16676|CYSA_ECOLI	-0.292	0.001
sp|P0AEI6|NUDJ_ECOLI	0.078	0.765
sp|P0AEK2|FABG_ECOLI	-0.017	0.521
sp|P62620|ISPG_ECOLI	-0.009	0.471
sp|P37329|MODA_ECOLI	-0.096	0.53
sp|P27829|WECC_ECOLI	-0.157	0.277
sp|P64423|ZNTB_ECOLI	-0.113	0.488
sp|P0AED5|UVRY_ECOLI	-0.43	0.032
sp|P0AD10|YECJ_ECOLI	-0.109	0.309
sp|P00954|SYW_ECOLI	-0.155	0.024
sp|P0A9D4|CYSE_ECOLI	0.045	0.732
sp|P0A7N9|RL33_ECOLI	-0.569	0.0006916
sp|P75876|RLMI_ECOLI	-0.428	0.001
sp|P0A6Z6|NIKR_ECOLI	0.238	0.735
sp|P67697|HICB_ECOLI	-0.195	0.154
sp|P11446|ARGC_ECOLI	-0.311	0.039
sp|P0AEZ1|METF_ECOLI	-0.108	0.099
sp|P37647|KDGK_ECOLI	0.023	0.392
sp|P42620|YQJG_ECOLI	0.602	1.432e-06
sp|P09546|PUTA_ECOLI	0.22	0.224
sp|P32680|YJAG_ECOLI	-0.549	0.011
sp|P30178|HCXB_ECOLI	1.072	6.201e-08
sp|P0A877|TRPA_ECOLI	-0.109	0.112
sp|P04693|TYRB_ECOLI	0.342	5.047e-05
sp|P0A7A5|PIMT_ECOLI	0.148	0.625
sp|P0A731|MGSA_ECOLI	0.363	0.091
sp|P17115|GUTQ_ECOLI	0.008	0.898
sp|P0AG93|SECF_ECOLI	-0.183	0.43
sp|P76341|HIUH_ECOLI	-0.232	0.314
sp|P21507|SRMB_ECOLI	0.226	0.02
sp|P66817|DIAA_ECOLI	0.082	0.649
sp|P24252|YBGA_ECOLI	0.608	0.043
sp|Q46925|CSDA_ECOLI	0.204	0.646
sp|P0ADQ2|YIID_ECOLI	0.243	0.102
sp|P06612|TOP1_ECOLI	-0.193	0.008
sp|P0ADK0|YIAF_ECOLI	0.109	0.329
sp|P09030|EX3_ECOLI	0.183	0.032
sp|P0AG86|SECB_ECOLI	-0.121	0.717
sp|P0A7F6|SPED_ECOLI	0.086	0.097
sp|P0ACP5|GNTR_ECOLI	0.27	0.036
sp|P46837|YHGF_ECOLI	-0.387	1.703e-06
sp|P16703|CYSM_ECOLI	0.254	0.003
sp|P75767|GNGF_ECOLI	-0.293	0.213
sp|P0AFP6|GCH1L_ECOLI	0.015	0.505
sp|P0A6D7|AROK_ECOLI	-0.085	0.625
sp|P0A9Q9|DHAS_ECOLI	0.396	9.77e-07
sp|P0AC51|ZUR_ECOLI	0.274	0.019
sp|P37659|BCSG_ECOLI	-0.163	0.479
sp|P0AEW6|INGK_ECOLI	-0.086	0.688
sp|P39286|RSGA_ECOLI	-0.054	0.901
sp|Q46920|QUEF_ECOLI	-0.675	1.892e-06
sp|P04425|GSHB_ECOLI	0.327	0.0003517
sp|P18390|YJJA_ECOLI	-0.351	0.044
sp|P00887|AROH_ECOLI	-0.175	0.428
sp|P27828|WECB_ECOLI	-0.18	0.118
sp|Q47146|FADE_ECOLI	1.187	0.0
sp|P28903|NRDD_ECOLI	-0.334	0.04
sp|P0A9C3|GALM_ECOLI	0.262	0.18
sp|P0A9E5|FNR_ECOLI	-0.254	0.031
sp|P0A7L8|RL27_ECOLI	-0.44	0.189
sp|P0AC38|ASPA_ECOLI	1.159	0.0
sp|P0ADP9|YIHD_ECOLI	0.13	0.482
sp|P33221|PURT_ECOLI	-0.864	0.0
sp|P37387|XYLF_ECOLI	0.609	0.002
sp|P0AG84|YGHA_ECOLI	1.011	8.513e-13
sp|P0ACY1|YDJA_ECOLI	0.123	0.47
sp|P09158|SPEE_ECOLI	-0.278	0.036
sp|P0A9J6|RBSK_ECOLI	-0.068	0.627
sp|P08660|AK3_ECOLI	0.013	0.633
sp|P42593|FADH_ECOLI	1.107	0.0
sp|P0A855|TOLB_ECOLI	-0.016	0.265
sp|P37759|RMLB1_ECOLI	0.317	0.003
sp|P37330|MASZ_ECOLI	2.042	0.0
sp|P75823|LTAE_ECOLI	0.165	0.319
sp|P0AB91|AROG_ECOLI	-0.189	0.113
sp|P50457|PUUE_ECOLI	-0.645	0.004
sp|P0ACB7|HEMY_ECOLI	-0.341	0.0001537
sp|P33599|NUOCD_ECOLI	-0.396	7.829e-08
sp|P75949|NAGZ_ECOLI	0.013	0.928
sp|P0A959|ALAA_ECOLI	0.08	0.702
sp|P75957|LOLD_ECOLI	-0.097	0.269
sp|P11880|MURF_ECOLI	0.433	5.315e-05
sp|P0A8E7|YAJQ_ECOLI	-0.076	0.106
sp|P77526|YFCG_ECOLI	0.36	0.109
sp|P27278|NADR_ECOLI	-0.366	0.038
sp|P77376|YDGJ_ECOLI	0.025	0.747
sp|P00811|AMPC_ECOLI	-0.747	0.026
sp|P00956|SYI_ECOLI	0.039	0.699
sp|P25714|YIDC_ECOLI	-0.408	0.03
sp|P22564|RIHC_ECOLI	0.733	0.003
sp|P0A7Z0|RPIA_ECOLI	0.086	0.903
sp|P36999|RLMA_ECOLI	0.218	0.333
sp|P24255|RP54_ECOLI	-0.071	0.386
sp|P0ADU5|YGIW_ECOLI	-0.131	0.016
sp|P0A927|TSX_ECOLI	0.415	0.126
sp|P27242|WAAU_ECOLI	-0.314	0.09
sp|P0AC19|FOLX_ECOLI	-0.737	5.019e-07
sp|P0ACI0|ROB_ECOLI	0.437	0.002
sp|P13001|BIOH_ECOLI	0.346	0.2
sp|P08200|IDH_ECOLI	0.713	0.0
sp|P09424|MTLD_ECOLI	0.469	6.146e-09
sp|P09996|YIDB_ECOLI	0.137	0.653
sp|P0ADT5|YGIC_ECOLI	-0.769	7.836e-09
sp|P76339|HPRS_ECOLI	0.37	0.336
sp|P0A9T4|TAS_ECOLI	0.009	0.928
sp|P19926|AGP_ECOLI	1.361	0.0
sp|P0AD57|ISPB_ECOLI	-0.222	0.178
sp|P0A761|NANE_ECOLI	-0.172	0.49
sp|P0AG63|RS17_ECOLI	-0.222	0.104
sp|P19624|PDXA_ECOLI	0.295	0.002
sp|P77148|YDHS_ECOLI	0.743	5.974e-07
sp|P15067|GLGX_ECOLI	0.557	0.002
sp|P02943|LAMB_ECOLI	-0.091	0.091
sp|P76256|TSAB_ECOLI	0.125	0.905
sp|P67826|CUTC_ECOLI	0.467	0.054
sp|P42599|YGJR_ECOLI	0.295	0.117
sp|P0AAI3|FTSH_ECOLI	-0.26	1.388e-05
sp|P61889|MDH_ECOLI	0.717	0.0
sp|P0AA16|OMPR_ECOLI	-0.136	0.206
sp|P08312|SYFA_ECOLI	-0.262	2.263e-06
sp|P0AEG4|DSBA_ECOLI	-0.231	0.004
sp|P0A9S7|LIVG_ECOLI	-0.959	4.057e-12
sp|P0AFB1|NLPI_ECOLI	0.178	0.182
sp|P77488|DXS_ECOLI	-0.007	0.265
sp|P0ABQ4|DYR_ECOLI	-0.388	0.026
sp|P23845|CYSN_ECOLI	-0.176	0.0008496
sp|P63020|NFUA_ECOLI	-0.149	0.138
sp|P0AEJ2|ENTC_ECOLI	-0.455	0.003
sp|P60624|RL24_ECOLI	-0.538	3.702e-08
sp|P0A7I7|RIBA_ECOLI	0.325	0.009
sp|P37690|ENVC_ECOLI	-0.099	0.413
sp|P0A6K3|DEF_ECOLI	0.328	0.006
sp|P0AAZ4|RARA_ECOLI	0.987	0.001
sp|P0A9T0|SERA_ECOLI	-0.106	0.251
sp|P76193|YNHG_ECOLI	1.23	6.839e-14
sp|P32131|HEMN_ECOLI	0.022	0.754
sp|P0AEA8|CYSG_ECOLI	-0.264	0.074
sp|P27833|WECE_ECOLI	-0.102	0.645
sp|P69441|KAD_ECOLI	0.771	0.0
sp|P76536|YFEX_ECOLI	-0.005	0.99
sp|P09148|GAL7_ECOLI	-0.202	0.548
sp|P0AFL6|PPX_ECOLI	-0.008	0.823
sp|P0A8G3|UXAC_ECOLI	0.084	0.626
sp|P60422|RL2_ECOLI	-0.357	7.09e-09
sp|P06983|HEM3_ECOLI	0.476	0.016
sp|P0AFK9|POTD_ECOLI	-0.136	0.031
sp|P0A6B4|ALR1_ECOLI	0.61	0.007
sp|P63417|YHBS_ECOLI	-0.085	0.429
sp|P31473|RAVA_ECOLI	0.374	0.016
sp|P0AEN1|FRE_ECOLI	0.478	0.0001269
sp|P06996|OMPC_ECOLI	0.856	0.0
sp|P08839|PT1_ECOLI	-0.281	1.667e-06
sp|P28635|METQ_ECOLI	-0.414	7.527e-10
sp|P06987|HIS7_ECOLI	-1.2	0.0
sp|P0A9Q5|ACCD_ECOLI	-0.159	0.052
sp|P29013|YCGB_ECOLI	-0.014	0.733
sp|P22186|MRAZ_ECOLI	0.512	0.053
sp|P0C079|RELB_ECOLI	-0.454	0.092
sp|Q47083|CBL_ECOLI	0.674	0.002
sp|P03004|DNAA_ECOLI	-0.082	0.381
sp|P0A8P8|XERD_ECOLI	0.382	0.579
sp|P0A7E1|PYRD_ECOLI	-0.778	0.0
sp|P0AE63|CHAB_ECOLI	-0.612	0.056
sp|P52697|6PGL_ECOLI	0.63	1.051e-08
sp|P45578|LUXS_ECOLI	0.307	0.035
sp|P43671|PQIB_ECOLI	-0.491	0.87
sp|P00490|PHSM_ECOLI	-0.205	0.005
sp|P0ABB4|ATPB_ECOLI	-0.254	7.779e-08
sp|P00579|RPOD_ECOLI	0.047	0.796
sp|P75830|MACA_ECOLI	-0.281	0.132
sp|P77791|MAA_ECOLI	-0.121	0.784
sp|P77399|FADJ_ECOLI	1.231	3.505e-12
sp|P0ADF8|ILVN_ECOLI	0.289	0.129
sp|P0AB26|YCEB_ECOLI	-0.042	0.937
sp|P25894|LOIP_ECOLI	-0.046	0.712
sp|P37751|WBBK_ECOLI	-0.111	0.448
sp|P39337|YJGM_ECOLI	0.056	0.693
sp|P0AG16|PUR1_ECOLI	-0.356	0.0002429
sp|P31678|OTSB_ECOLI	0.615	0.0005095
sp|P0AFX0|HPF_ECOLI	-0.281	0.024
sp|P30859|ARTI_ECOLI	-0.048	0.208
sp|P0AED9|DCM_ECOLI	0.291	0.308
sp|P0A972|CSPE_ECOLI	-0.807	6.915e-10
sp|P00393|DHNA_ECOLI	-0.587	4.456e-07
sp|P0AG78|SUBI_ECOLI	0.772	1.924e-12
sp|P21170|SPEA_ECOLI	-0.262	3.867e-05
sp|P0ABA0|ATPF_ECOLI	-0.324	0.004
sp|P0A7G2|RBFA_ECOLI	0.071	0.454
sp|P21829|YBHA_ECOLI	-0.309	0.012
sp|P31130|YDEI_ECOLI	0.744	0.002
sp|P21367|YCAC_ECOLI	-0.075	0.223
sp|P08956|T1RK_ECOLI	-0.214	0.038
sp|P77581|ASTC_ECOLI	0.683	0.0001124
sp|P18956|GGT_ECOLI	-0.398	3.268e-06
sp|P0A9B2|G3P1_ECOLI	-0.261	1.34e-05
sp|P0AFW2|RMF_ECOLI	0.74	0.002
sp|P25745|MNMA_ECOLI	0.172	0.197
sp|P0AAG0|DPPD_ECOLI	-0.169	0.051
sp|P0A850|TIG_ECOLI	-0.298	3.809e-06
sp|P05719|T1SK_ECOLI	-0.322	0.174
sp|P0A8T7|RPOC_ECOLI	-0.063	0.006
sp|P0AE78|CORC_ECOLI	0.265	0.0008298
sp|P0A903|BAMC_ECOLI	-0.103	0.288
sp|P0A7U7|RS20_ECOLI	-0.205	0.09
sp|P26646|ACUI_ECOLI	0.149	0.158
sp|P22523|MUKB_ECOLI	0.025	0.608
sp|P77293|GTRB_ECOLI	-0.067	0.652
sp|P0AEI1|MIAB_ECOLI	-0.701	5.529e-14
sp|P0AG18|PURE_ECOLI	-0.231	0.09
sp|P24188|YCEA_ECOLI	-0.374	0.014
sp|P62517|OPGH_ECOLI	0.447	0.001
sp|Q47147|YAFJ_ECOLI	0.392	0.07
sp|P21151|FADA_ECOLI	1.709	0.0
sp|P04391|OTC1_ECOLI	-0.336	0.004
sp|P0AB77|KBL_ECOLI	0.853	1.044e-06
sp|P0AEB2|DACA_ECOLI	-0.413	1.394e-06
sp|P37634|RLMJ_ECOLI	-0.02	0.951
sp|P0C037|PPNP_ECOLI	-0.857	0.198
sp|P0AC75|KDTA_ECOLI	-0.307	0.19
sp|P64624|YHEO_ECOLI	0.135	0.482
sp|P68919|RL25_ECOLI	-0.14	0.207
sp|P0A6V1|GLGC_ECOLI	0.27	0.009
sp|P0A7E5|PYRG_ECOLI	-0.434	1.845e-07
sp|P0ADV9|LPTC_ECOLI	-0.5	0.057
sp|P0A7M6|RL29_ECOLI	-0.529	0.006
sp|P37351|RPIB_ECOLI	-0.343	0.256
sp|P24182|ACCC_ECOLI	-0.3	0.0003382
sp|P0A9G4|CUER_ECOLI	0.382	0.11
sp|P0A8E1|YCFP_ECOLI	0.326	0.028
sp|Q46948|YAJL_ECOLI	0.198	0.309
sp|P0A915|OMPW_ECOLI	1.208	1.329e-05
sp|P37626|YHII_ECOLI	0.738	3.226e-09
sp|P09980|REP_ECOLI	-0.123	0.589
sp|P31455|YIDR_ECOLI	-0.348	0.016
sp|P0AEN4|FTSL_ECOLI	0.077	0.538
sp|P68767|AMPA_ECOLI	-0.335	1.698e-05
sp|P0AGL7|RSME_ECOLI	-0.485	0.001
sp|P09831|GLTB_ECOLI	-0.163	0.0002564
sp|Q47150|DINJ_ECOLI	0.148	0.724
sp|P0A9F6|GCVA_ECOLI	-0.538	0.04
sp|P69805|PTND_ECOLI	-0.188	0.038
sp|P23865|PRC_ECOLI	-0.165	0.013
sp|P0AF20|NAGC_ECOLI	0.045	0.367
sp|P0AAI9|FABD_ECOLI	0.766	1.34e-09
sp|P0AG24|SPOT_ECOLI	0.428	0.014
sp|P0A8V6|FADR_ECOLI	-0.172	0.322
sp|P0A9M8|PTA_ECOLI	0.279	1.038e-06
sp|P45579|HCXA_ECOLI	0.309	0.001
sp|P46853|YHHX_ECOLI	0.049	0.927
sp|P0C054|IBPA_ECOLI	0.024	0.362
sp|P0A6D3|AROA_ECOLI	-0.449	1.162e-05
sp|P0A6H5|HSLU_ECOLI	-0.205	0.011
sp|P08390|USG_ECOLI	0.121	0.92
sp|P0AFM9|PSPB_ECOLI	0.195	0.444
sp|P0A7X3|RS9_ECOLI	-0.443	8.281e-06
sp|P30748|MOAD_ECOLI	-0.017	0.904
sp|P0A6L4|NANA_ECOLI	-0.641	9.995e-05
sp|P15993|AROP_ECOLI	-0.377	0.008
sp|P0ABS5|DNAG_ECOLI	-0.001	0.467
sp|P00904|TRPGD_ECOLI	-0.911	4.308e-14
sp|P0AFB8|NTRC_ECOLI	0.006	0.221
sp|P0A7N4|RL32_ECOLI	-0.216	0.245
sp|P08192|FOLC_ECOLI	-0.119	0.796
sp|P27431|ROXA_ECOLI	0.052	0.395
sp|P60651|SPEB_ECOLI	-0.297	0.047
sp|P0A9X9|CSPA_ECOLI	0.066	0.749
sp|P23837|PHOQ_ECOLI	-0.14	0.796
sp|P0A6Q6|FABZ_ECOLI	-0.069	0.48
sp|P26647|PLSC_ECOLI	0.112	0.574
sp|P52108|RSTA_ECOLI	0.666	4.513e-05
sp|P0A9W0|ULAR_ECOLI	0.141	0.621
sp|P17315|CIRA_ECOLI	-0.579	8.89e-11
sp|Q46868|UBIK_ECOLI	-0.089	0.299
sp|P37095|PEPB_ECOLI	0.068	0.142
sp|P0A6N4|EFP_ECOLI	-0.506	8.52e-06
sp|P0C0S1|MSCS_ECOLI	0.091	0.699
sp|P22106|ASNB_ECOLI	-0.2	0.003
sp|P0ADC1|LPTE_ECOLI	0.063	0.854
sp|P08395|SPPA_ECOLI	-0.156	0.208
sp|P0A9A9|FUR_ECOLI	0.003	0.868
sp|P0AC92|GNSA_ECOLI	-0.097	0.946
sp|P69776|LPP_ECOLI	0.321	0.002
sp|P22259|PCKA_ECOLI	0.802	0.0
sp|P0AEI4|RIMO_ECOLI	-0.172	0.034
sp|P0AB24|EFEO_ECOLI	0.435	2.074e-05
sp|P20083|PARE_ECOLI	-0.472	0.0003995
sp|P64612|ZAPE_ECOLI	0.14	0.635
sp|P00962|SYQ_ECOLI	-0.036	0.17
sp|P31554|LPTD_ECOLI	0.016	0.368
sp|P0AFH8|OSMY_ECOLI	0.605	9.218e-08
sp|P0AED0|USPA_ECOLI	0.627	5.761e-06
sp|P0AG99|SECG_ECOLI	-0.56	0.005
sp|P36767|RDGC_ECOLI	-0.234	0.007
sp|P37313|DPPF_ECOLI	-0.057	0.288
sp|P0AEV1|RSSB_ECOLI	-0.004	1.0
sp|P39408|YJJV_ECOLI	0.968	0.0004531
sp|P16659|SYP_ECOLI	-0.337	1.973e-05
sp|P06610|BTUE_ECOLI	0.379	0.018
sp|P0A7G6|RECA_ECOLI	-0.699	1.343e-08
sp|P00562|AK2H_ECOLI	0.165	0.004
sp|P0A9N4|PFLA_ECOLI	0.134	0.416
sp|P0A7S3|RS12_ECOLI	-0.368	0.003
sp|P0AEW4|CPDA_ECOLI	-0.11	0.314
sp|P0A6B7|ISCS_ECOLI	0.176	0.0003729
sp|P52007|YECM_ECOLI	-0.231	0.159
sp|P24202|MRR_ECOLI	0.206	0.295
sp|P25906|PDXI_ECOLI	0.947	2.067e-10
sp|P0A8A0|YEBC_ECOLI	-0.323	0.018
sp|P38521|YGGL_ECOLI	-0.208	0.43
sp|P13029|KATG_ECOLI	0.291	1.915e-07
sp|P0A9V1|LPTB_ECOLI	-0.063	0.426
sp|P23847|DPPA_ECOLI	0.043	0.406
sp|P0AFM6|PSPA_ECOLI	-0.079	0.869
sp|P34209|YDCF_ECOLI	0.207	0.224
sp|P10346|GLNQ_ECOLI	-0.131	0.281
sp|P0AEP3|GALU_ECOLI	-0.137	0.057
sp|P0AEQ1|GLCG_ECOLI	2.532	4.441e-16
sp|P0ACX5|FUMD_ECOLI	-0.67	0.057
sp|P09029|PURK_ECOLI	-0.311	0.034
sp|P0ADY3|RL14_ECOLI	-0.399	0.0001698
sp|P0A9K7|PHOU_ECOLI	-0.648	1.575e-05
sp|P0AF36|ZAPB_ECOLI	0.42	0.004
sp|P0A6R3|FIS_ECOLI	-0.774	0.013
sp|P0AFI7|PDXH_ECOLI	0.615	8.847e-06
sp|P0A7X6|RIMM_ECOLI	0.233	0.312
sp|P33030|YEIR_ECOLI	-0.112	0.253
sp|P30958|MFD_ECOLI	0.326	0.0008869
sp|P68699|ATPL_ECOLI	-0.846	0.0005299
sp|P0ABA6|ATPG_ECOLI	-0.388	3.824e-06
sp|P00968|CARB_ECOLI	-0.45	0.0
sp|P0AES6|GYRB_ECOLI	-0.027	0.957
sp|P15005|MCRB_ECOLI	-0.075	0.531
sp|P0AE52|BCP_ECOLI	-0.598	1.156e-07
sp|P75694|YAHO_ECOLI	0.411	0.0006846
sp|P0ABC7|HFLK_ECOLI	-0.283	0.0003181
sp|P18392|RSTB_ECOLI	0.107	0.847
sp|P0AEV9|HYCI_ECOLI	-0.121	0.403
sp|P0A836|SUCC_ECOLI	1.291	0.0
sp|P69853|DMSD_ECOLI	0.124	0.631
sp|P0A800|RPOZ_ECOLI	-0.271	0.003
sp|P0A8I5|TRMB_ECOLI	0.172	0.238
sp|P0ABN5|DCUA_ECOLI	-0.517	0.006
sp|P0AAX8|YBIS_ECOLI	-0.393	0.0001135
sp|P0A9H1|MUG_ECOLI	-0.077	0.91
sp|P76015|DHAK_ECOLI	-1.73	0.0
sp|P0A8R7|YCJF_ECOLI	-0.35	0.213
sp|P0A8W8|YFBU_ECOLI	-0.526	0.0001304
sp|P0AB43|YCGL_ECOLI	0.213	0.248
sp|P25539|RIBD_ECOLI	-0.439	0.004
sp|P0A9W6|IBAG_ECOLI	-0.295	0.203
sp|P32125|MOBB_ECOLI	-0.207	0.168
sp|P30863|DKGB_ECOLI	0.065	0.739
sp|P0A812|RUVB_ECOLI	0.1	0.636
sp|P52095|DCLZ_ECOLI	0.415	0.134
sp|P0AG96|SECE_ECOLI	-0.154	0.885
sp|Q46829|BGLA_ECOLI	-0.228	0.002
sp|P0A8Y3|YIHX_ECOLI	-0.01	0.414
sp|P46118|HEXR_ECOLI	-0.611	0.0007031
sp|P0AF93|RIDA_ECOLI	0.617	7.025e-07
sp|P0ACZ4|EVGA_ECOLI	0.901	0.012
sp|P36879|YADG_ECOLI	0.056	0.592
sp|P00582|DPO1_ECOLI	-0.107	0.129
sp|P25526|GABD_ECOLI	0.333	6.074e-05
sp|P29018|CYDD_ECOLI	-0.002	0.512
sp|P0AFG0|NUSG_ECOLI	-0.047	0.47
sp|P00944|XYLA_ECOLI	0.06	1.0
sp|P36680|ZAPD_ECOLI	0.348	0.077
sp|P05793|ILVC_ECOLI	-0.282	1.201e-07
sp|P76004|YCGM_ECOLI	0.289	0.313
sp|P18196|MINC_ECOLI	0.561	0.048
sp|P0A786|PYRB_ECOLI	-0.264	0.0003958
