protein	log2FC	p-val
sp|P23830|PSS_ECOLI	0.976	2.986e-08
sp|P00448|SODM_ECOLI	0.886	0.0
sp|P0ACP7|PURR_ECOLI	0.302	0.023
sp|P02930|TOLC_ECOLI	0.586	8.882e-14
sp|P0AF50|YJBR_ECOLI	1.252	2.155e-05
sp|P0AE48|YTFP_ECOLI	0.335	0.446
sp|P0AAE0|CYCA_ECOLI	1.024	0.0003804
sp|P25742|RFAQ_ECOLI	0.627	0.428
sp|P02931|OMPF_ECOLI	0.441	7.568e-07
sp|P0A8N3|SYK1_ECOLI	-0.077	0.014
sp|P31069|KCH_ECOLI	0.417	0.304
sp|P0A6J5|DADA_ECOLI	0.665	0.002
sp|P0AG18|PURE_ECOLI	-0.894	0.005
sp|P22256|GABT_ECOLI	2.045	0.0
sp|P23839|YICC_ECOLI	0.314	0.013
sp|Q46856|YQHD_ECOLI	-0.588	7.594e-08
sp|P33018|SFGH2_ECOLI	1.286	1.815e-08
sp|P17169|GLMS_ECOLI	-0.62	6.661e-15
sp|P37177|PT1P_ECOLI	1.336	2.759e-11
sp|P45395|KDSD_ECOLI	0.176	0.062
sp|P0AFG8|ODP1_ECOLI	-0.38	3.242e-14
sp|P25746|HFLD_ECOLI	0.003	0.892
sp|P0ADA3|NLPD_ECOLI	0.563	0.0004948
sp|P0AA04|PTHP_ECOLI	0.062	0.974
sp|P37666|GHRB_ECOLI	-0.509	1.994e-08
sp|P00452|RIR1_ECOLI	0.316	0.000126
sp|P0C054|IBPA_ECOLI	-3.152	0.0001391
sp|P0AG93|SECF_ECOLI	-0.092	0.626
sp|P31802|NARP_ECOLI	1.223	0.0002568
sp|P0A6J1|CYSC_ECOLI	-0.712	6.8e-05
sp|P64554|QUEE_ECOLI	-0.292	0.312
sp|P52007|YECM_ECOLI	0.438	0.097
sp|P37671|YIAJ_ECOLI	0.162	0.82
sp|P0A862|TPX_ECOLI	0.54	0.002
sp|P27837|YIFK_ECOLI	0.449	0.118
sp|P77499|SUFC_ECOLI	0.675	1.626e-07
sp|P39173|YEAD_ECOLI	-0.404	4.658e-06
sp|P37751|WBBK_ECOLI	0.493	0.178
sp|P14081|SELB_ECOLI	-0.003	0.9
sp|P0A903|BAMC_ECOLI	-0.049	0.73
sp|P45800|IGAA_ECOLI	1.024	0.003
sp|P37440|UCPA_ECOLI	2.326	1.954e-14
sp|P0ADK0|YIAF_ECOLI	0.158	0.018
sp|P32680|YJAG_ECOLI	0.046	0.995
sp|P0A991|ALF1_ECOLI	1.72	0.0
sp|P77756|QUEC_ECOLI	-0.094	0.891
sp|P0A6W9|GSH1_ECOLI	-0.03	0.668
sp|P08395|SPPA_ECOLI	-0.578	0.156
sp|P15038|HELD_ECOLI	0.076	0.571
sp|P0A7L8|RL27_ECOLI	0.326	0.12
sp|P0ABU5|ELBB_ECOLI	0.527	0.004
sp|P0ABB8|ATMA_ECOLI	0.673	1.179e-06
sp|P76537|YFEY_ECOLI	0.967	4.538e-05
sp|P0A894|RAPZ_ECOLI	0.79	1.038e-07
sp|P0A7V8|RS4_ECOLI	-0.356	1.443e-05
sp|P45771|YRDD_ECOLI	1.919	1.109e-05
sp|P0ADK8|YIBL_ECOLI	-0.484	0.016
sp|P10378|ENTE_ECOLI	-0.267	0.302
sp|P0A8Z0|YCIA_ECOLI	-0.783	0.001
sp|P45470|YHBO_ECOLI	1.641	4.361e-13
sp|P63020|NFUA_ECOLI	-0.294	0.027
sp|P56262|DLHH_ECOLI	1.276	2.739e-07
sp|P0A7K2|RL7_ECOLI	-0.36	0.003
sp|P0AED5|UVRY_ECOLI	0.557	0.442
sp|P37615|YHHM_ECOLI	0.752	0.003
sp|P0ABJ9|CYDA_ECOLI	0.932	2.062e-05
sp|P36683|ACNB_ECOLI	1.635	0.0
sp|P42599|YGJR_ECOLI	2.859	1.501e-13
sp|P76015|DHAK_ECOLI	1.695	0.0
sp|P0ACN4|ALLR_ECOLI	0.177	0.136
sp|P25524|CODA_ECOLI	-0.606	1.082e-08
sp|P25665|METE_ECOLI	-1.088	0.0
sp|P0A8R0|RRAA_ECOLI	0.912	4.679e-08
sp|P0AC81|LGUL_ECOLI	0.532	0.002
sp|P31547|METI_ECOLI	0.041	0.834
sp|P23882|FMT_ECOLI	0.416	0.026
sp|P0AFR4|YCIO_ECOLI	1.088	5.925e-10
sp|P41409|RIHA_ECOLI	1.494	1.177e-10
sp|P0A890|TUSA_ECOLI	0.631	0.184
sp|P76116|YNCE_ECOLI	-0.675	3.642e-14
sp|P64455|YDCY_ECOLI	-0.263	0.197
sp|P0ADE8|YGFZ_ECOLI	0.789	5.245e-13
sp|P77748|YDIJ_ECOLI	0.083	0.532
sp|P03813|YGEA_ECOLI	1.43	0.005
sp|P0A8C1|YBJQ_ECOLI	1.373	8.2e-06
sp|P20099|BISC_ECOLI	0.393	0.053
sp|P37759|RMLB1_ECOLI	-1.151	0.0
sp|P0AGK4|YHBY_ECOLI	1.206	0.001
sp|P76149|SAD_ECOLI	1.032	0.0005805
sp|P65870|QUED_ECOLI	-0.146	0.303
sp|P0AES0|GSP_ECOLI	-0.508	0.000137
sp|P64467|CNU_ECOLI	0.038	0.717
sp|P30125|LEU3_ECOLI	0.86	3.275e-10
sp|P0A9K9|SLYD_ECOLI	-0.537	0.023
sp|P0ABD3|BFR_ECOLI	2.652	0.0
sp|P0A6I3|COAA_ECOLI	0.483	0.001
sp|P39452|RIR3_ECOLI	1.085	1.913e-05
sp|P23886|CYDC_ECOLI	0.21	0.153
sp|P0ACK2|AGAR_ECOLI	0.908	4.649e-05
sp|P0AFG0|NUSG_ECOLI	-0.407	1.204e-05
sp|P23827|ECOT_ECOLI	0.209	0.557
sp|P45577|PROQ_ECOLI	-0.16	0.007
sp|P0ACF0|DBHA_ECOLI	0.641	4.025e-07
sp|P76194|SUFE_ECOLI	1.956	0.0002224
sp|P0ADQ7|YGAM_ECOLI	1.199	9.126e-06
sp|P21156|CYSD_ECOLI	-0.846	4.531e-11
sp|P00968|CARB_ECOLI	-0.832	0.0
sp|P0ACD4|ISCU_ECOLI	0.209	0.055
sp|P33363|BGLX_ECOLI	0.242	0.001
sp|P25714|YIDC_ECOLI	-0.263	0.047
sp|P62399|RL5_ECOLI	-0.57	4.232e-09
sp|P0ADI4|ENTB_ECOLI	-0.439	0.149
sp|P0AD49|YFIA_ECOLI	0.382	0.034
sp|P22186|MRAZ_ECOLI	1.954	1.111e-09
sp|P31806|NNR_ECOLI	2.028	4.451e-09
sp|P0AEN8|FUCM_ECOLI	0.762	0.001
sp|P60651|SPEB_ECOLI	0.054	0.247
sp|P75914|YCDX_ECOLI	0.292	0.515
sp|P27833|WECE_ECOLI	0.161	0.883
sp|P0A7U7|RS20_ECOLI	-0.301	0.13
sp|P68191|SRA_ECOLI	0.857	3.911e-07
sp|P69428|TATA_ECOLI	-0.089	0.697
sp|P15254|PUR4_ECOLI	-0.096	7.673e-06
sp|P00894|ILVH_ECOLI	0.41	1.776e-05
sp|P31142|THTM_ECOLI	1.41	0.0
sp|P0ADU2|YGIN_ECOLI	0.114	0.689
sp|P0ADY7|RL16_ECOLI	-0.144	0.106
sp|P38489|NFSB_ECOLI	-0.81	1.732e-08
sp|P00582|DPO1_ECOLI	0.601	6.395e-14
sp|P36771|LRHA_ECOLI	1.973	7.941e-09
sp|Q46925|CSDA_ECOLI	0.859	0.011
sp|P0AF96|TABA_ECOLI	0.044	0.196
sp|P0AEW6|INGK_ECOLI	-1.044	7.288e-05
sp|P77737|OPPF_ECOLI	-0.011	0.508
sp|P0AFI2|PARC_ECOLI	-0.07	0.529
sp|P0AFB8|NTRC_ECOLI	-0.803	1.739e-06
sp|P0A6M8|EFG_ECOLI	-0.261	3.776e-08
sp|P76113|CURA_ECOLI	1.542	0.0
sp|P25539|RIBD_ECOLI	0.211	0.117
sp|P0A825|GLYA_ECOLI	-0.279	9.124e-07
sp|P0AFG3|ODO1_ECOLI	0.484	1.013e-08
sp|P08142|ILVB_ECOLI	-0.21	0.0001575
sp|P0C0K3|SRKA_ECOLI	-0.083	0.966
sp|P0A7E5|PYRG_ECOLI	-0.218	2.026e-05
sp|P0AD61|KPYK1_ECOLI	0.251	5.292e-05
sp|P0A8W8|YFBU_ECOLI	0.469	0.013
sp|P0AEY3|MAZG_ECOLI	-0.605	0.081
sp|P27550|ACSA_ECOLI	4.718	0.0
sp|P0AFZ1|SSEB_ECOLI	-0.254	0.583
sp|P43672|UUP_ECOLI	0.086	0.259
sp|P69786|PTGCB_ECOLI	-2.007	0.0
sp|P68767|AMPA_ECOLI	0.777	1.123e-12
sp|P0CE48|EFTU2_ECOLI	0.015	0.102
sp|P0A7L3|RL20_ECOLI	-0.969	4.295e-09
sp|Q57261|TRUD_ECOLI	-0.579	6.258e-05
sp|P16659|SYP_ECOLI	-0.057	0.41
sp|P15723|DGTP_ECOLI	1.059	0.0002507
sp|P31663|PANC_ECOLI	0.41	0.084
sp|P27303|EMRA_ECOLI	-0.871	7.899e-05
sp|P14900|MURD_ECOLI	0.292	0.099
sp|P77544|YFCF_ECOLI	-0.063	0.296
sp|P77625|HXPA_ECOLI	0.012	0.075
sp|P75849|GLO22_ECOLI	-0.066	0.669
sp|P0A9Z1|GLNB_ECOLI	0.124	0.297
sp|P0A7P5|RL34_ECOLI	-0.831	0.006
sp|P0A8X0|YJGA_ECOLI	0.371	0.077
sp|P52096|YAER_ECOLI	1.359	1.922e-07
sp|P39177|USPG_ECOLI	1.269	9.748e-10
sp|P17846|CYSI_ECOLI	-0.593	0.0
sp|P0AEK4|FABI_ECOLI	0.021	0.774
sp|P63224|GMHA_ECOLI	0.797	2.378e-09
sp|P69783|PTGA_ECOLI	0.051	0.17
sp|P0AE01|TRMJ_ECOLI	-0.206	0.67
sp|P37902|GLTI_ECOLI	1.205	0.0
sp|P30014|RNT_ECOLI	-0.526	0.014
sp|P0A6F3|GLPK_ECOLI	1.56	7.24e-11
sp|P16456|SELD_ECOLI	0.234	0.002
sp|P0ACF4|DBHB_ECOLI	0.64	1.08e-05
sp|P0AEH1|RSEP_ECOLI	0.884	0.005
sp|P0AB61|YCIN_ECOLI	0.734	1.194e-05
sp|P76658|HLDE_ECOLI	0.342	0.0002852
sp|P28304|QOR1_ECOLI	1.7	0.0
sp|P21151|FADA_ECOLI	4.039	0.0
sp|P52061|IXTPA_ECOLI	-0.524	0.001
sp|P76290|CMOA_ECOLI	0.251	0.359
sp|P76170|YNFB_ECOLI	0.769	0.016
sp|P29217|YCEH_ECOLI	0.535	4.467e-05
sp|P03018|UVRD_ECOLI	0.658	0.045
sp|P0A853|TNAA_ECOLI	4.059	2.962e-13
sp|P0ADP2|YIGI_ECOLI	0.206	0.337
sp|P33643|RLUD_ECOLI	-1.066	1.691e-06
sp|P0ABV2|EXBD_ECOLI	-0.345	0.022
sp|P0A6J8|DDLA_ECOLI	-0.739	3.826e-05
sp|P0ACG1|STPA_ECOLI	-0.952	1.101e-11
sp|Q59385|COPA_ECOLI	1.079	0.0
sp|P75874|YCCU_ECOLI	0.969	4.783e-07
sp|P0AA53|QMCA_ECOLI	1.656	2.665e-08
sp|P0AEG4|DSBA_ECOLI	-0.503	2.861e-07
sp|P21179|CATE_ECOLI	2.614	0.0
sp|P16676|CYSA_ECOLI	-0.392	0.038
sp|P37903|USPF_ECOLI	2.976	9.979e-13
sp|P0ADX7|YHHA_ECOLI	2.09	1.315e-13
sp|P0A734|MINE_ECOLI	0.471	0.009
sp|P76339|HPRS_ECOLI	0.287	0.512
sp|P37689|GPMI_ECOLI	-0.827	2.819e-10
sp|P06149|DLD_ECOLI	1.049	0.0
sp|P0A7W7|RS8_ECOLI	-0.336	0.0002288
sp|P0A8G3|UXAC_ECOLI	1.984	0.0
sp|Q47147|YAFJ_ECOLI	0.549	0.162
sp|Q46845|YGHU_ECOLI	1.811	0.0
sp|P0AGD3|SODF_ECOLI	-0.263	0.03
sp|P39830|YBAL_ECOLI	1.694	1.341e-13
sp|Q46868|UBIK_ECOLI	0.381	0.015
sp|P39310|YTFB_ECOLI	-0.108	0.774
sp|P0A7A9|IPYR_ECOLI	0.136	0.484
sp|P75792|SUPH_ECOLI	-0.255	0.212
sp|P0A6U5|RSMG_ECOLI	-0.103	0.383
sp|P37642|YHJD_ECOLI	1.278	6.129e-05
sp|P39315|QOR2_ECOLI	0.942	1.099e-06
sp|P0A8R7|YCJF_ECOLI	1.424	1.704e-05
sp|P61714|RISB_ECOLI	-0.922	1.31e-06
sp|P07003|POXB_ECOLI	1.478	0.0
sp|P28306|MLTG_ECOLI	0.852	0.091
sp|P31063|YEDD_ECOLI	0.054	0.285
sp|P67910|HLDD_ECOLI	0.453	2.825e-08
sp|P0ABN1|KDGL_ECOLI	0.335	0.204
sp|P11447|ARLY_ECOLI	-0.845	0.0
sp|P61316|LOLA_ECOLI	-0.418	0.012
sp|P77293|GTRB_ECOLI	0.008	0.769
sp|P37649|PDEK_ECOLI	0.808	0.007
sp|P09029|PURK_ECOLI	-0.43	0.012
sp|P76268|KDGR_ECOLI	0.677	7.767e-08
sp|P0ACR9|MPRA_ECOLI	0.131	0.92
sp|P0ABF6|CDD_ECOLI	1.102	1.806e-10
sp|P0A9G4|CUER_ECOLI	0.495	0.377
sp|P62623|ISPH_ECOLI	-0.084	0.065
sp|P37344|PSPF_ECOLI	1.694	5.477e-07
sp|P39401|OPGB_ECOLI	0.049	0.18
sp|P09148|GAL7_ECOLI	4.687	0.0
sp|P0A9N4|PFLA_ECOLI	0.801	0.03
sp|P0ADW3|YHCB_ECOLI	0.084	0.312
sp|P0A993|F16PA_ECOLI	0.316	0.007
sp|P0ABZ6|SURA_ECOLI	0.184	0.047
sp|P0A9W6|IBAG_ECOLI	-0.025	0.959
sp|P09551|ARGT_ECOLI	2.736	0.0
sp|P63389|YHES_ECOLI	-0.319	0.035
sp|P02413|RL15_ECOLI	-0.593	4.907e-06
sp|P0A908|MIPA_ECOLI	-0.487	0.0005666
sp|P0A6R0|FABH_ECOLI	-0.153	0.116
sp|P75949|NAGZ_ECOLI	-0.093	0.54
sp|P18843|NADE_ECOLI	-0.003	0.053
sp|P60240|RAPA_ECOLI	0.007	0.499
sp|P0ABQ2|GARR_ECOLI	1.398	2.281e-05
sp|P64564|YGGT_ECOLI	-0.009	0.86
sp|P25526|GABD_ECOLI	2.045	0.0
sp|P23917|MAK_ECOLI	0.893	0.0001057
sp|P0A6B7|ISCS_ECOLI	0.096	0.535
sp|P0AEM9|FLIY_ECOLI	0.345	1.828e-07
sp|P30958|MFD_ECOLI	0.277	0.006
sp|P0AG07|RPE_ECOLI	-0.027	0.312
sp|P60752|MSBA_ECOLI	0.108	0.551
sp|P09169|OMPT_ECOLI	-0.075	0.197
sp|P0AFW8|ROF_ECOLI	0.029	1.0
sp|P06710|DPO3X_ECOLI	0.665	0.001
sp|P0A6A8|ACP_ECOLI	0.154	0.123
sp|P0A8D6|YMDB_ECOLI	0.854	0.004
sp|P0AAB6|GALF_ECOLI	-0.623	4.146e-07
sp|P75796|GSIA_ECOLI	1.208	0.0004173
sp|P65556|YFCD_ECOLI	-0.745	0.0005872
sp|P69797|PTNAB_ECOLI	-0.143	0.316
sp|P33195|GCSP_ECOLI	-0.242	0.0006064
sp|P77258|NEMA_ECOLI	-0.539	0.017
sp|P27248|GCST_ECOLI	-0.97	1.234e-12
sp|P46130|YBHC_ECOLI	-0.422	2.803e-05
sp|P34209|YDCF_ECOLI	1.875	1.412e-12
sp|P39342|YJGR_ECOLI	1.527	0.0
sp|P30178|HCXB_ECOLI	-0.799	5.599e-10
sp|P0ABB4|ATPB_ECOLI	0.005	0.622
sp|P09546|PUTA_ECOLI	0.425	0.017
sp|P04805|SYE_ECOLI	-0.445	5.317e-09
sp|P60906|SYH_ECOLI	-0.056	0.974
sp|P37744|RMLA1_ECOLI	-0.338	0.0005348
sp|P64483|YEAK_ECOLI	0.395	0.007
sp|P76272|YEBT_ECOLI	1.761	5.267e-12
sp|P13482|TREA_ECOLI	2.498	0.0
sp|P0A7G6|RECA_ECOLI	0.672	3.294e-06
sp|P15640|PUR2_ECOLI	-0.853	2.043e-14
sp|P0A8X2|YCEI_ECOLI	0.115	0.477
sp|P77808|CINAL_ECOLI	0.345	0.238
sp|P0A962|ASPG1_ECOLI	-0.452	0.013
sp|P52108|RSTA_ECOLI	0.007	0.882
sp|P0A9T6|YBAQ_ECOLI	-0.194	0.988
sp|P38038|CYSJ_ECOLI	-0.541	0.0
sp|P0A749|MURA_ECOLI	0.262	0.325
sp|P06960|OTC2_ECOLI	-1.905	3.594e-06
sp|P13039|FES_ECOLI	0.863	1.0
sp|Q46851|GPR_ECOLI	3.46	2.962e-13
sp|P0A9B6|E4PD_ECOLI	0.473	0.085
sp|P0ACE7|HINT_ECOLI	0.571	0.0005566
sp|P0ACY1|YDJA_ECOLI	-0.115	0.325
sp|P0ADZ0|RL23_ECOLI	-0.525	0.004
sp|P09099|XYLB_ECOLI	1.73	1.282e-08
sp|P37745|RMLC_ECOLI	0.243	0.189
sp|P0A8E1|YCFP_ECOLI	0.876	8.597e-05
sp|P0ADP0|YIGB_ECOLI	-0.552	0.007
sp|P0ABU7|EXBB_ECOLI	-0.291	0.021
sp|P0A738|MOAC_ECOLI	-0.497	0.0001865
sp|P21170|SPEA_ECOLI	-0.289	0.028
sp|P0C0V0|DEGP_ECOLI	0.092	0.871
sp|P0ADQ2|YIID_ECOLI	1.279	0.0
sp|P27278|NADR_ECOLI	0.507	0.189
sp|P0ABC3|HFLC_ECOLI	0.361	0.007
sp|P76329|MPGP_ECOLI	4.142	3.957e-08
sp|P75777|YBHG_ECOLI	0.284	0.463
sp|P31808|YCIK_ECOLI	1.01	1.597e-09
sp|P0AA99|YAFK_ECOLI	-0.413	0.084
sp|P0A8N0|MATP_ECOLI	0.356	0.549
sp|P0A953|FABB_ECOLI	0.271	0.003
sp|P0ADE6|KBP_ECOLI	2.408	0.0
sp|P27249|GLND_ECOLI	0.905	3.91e-06
sp|P0AFY8|SEQA_ECOLI	0.173	0.361
sp|P40710|NLPE_ECOLI	1.824	6.479e-07
sp|P0AD12|YEEZ_ECOLI	0.327	0.084
sp|P23003|TRMA_ECOLI	-0.619	9.01e-06
sp|P78061|PUUA_ECOLI	-0.607	0.006
sp|P0AAI3|FTSH_ECOLI	-0.007	0.246
sp|P08312|SYFA_ECOLI	0.173	0.035
sp|P75691|YAHK_ECOLI	1.713	0.0
sp|P0AF93|RIDA_ECOLI	0.519	0.001
sp|P76027|OPPD_ECOLI	-0.139	0.728
sp|P18133|PNCB_ECOLI	-0.202	0.062
sp|P15977|MALQ_ECOLI	0.074	0.581
sp|P0AGD1|SODC_ECOLI	1.905	2.709e-14
sp|P37349|DHAM_ECOLI	-0.487	0.0001529
sp|P0AE08|AHPC_ECOLI	0.5	5.535e-05
sp|P0AA43|RSUA_ECOLI	-0.381	0.002
sp|P0AAC0|USPE_ECOLI	1.105	2.22e-16
sp|Q46829|BGLA_ECOLI	0.343	0.066
sp|P20966|PTFBC_ECOLI	1.172	1.482e-06
sp|P0A8V2|RPOB_ECOLI	-0.121	0.0008999
sp|P0ADV1|LPTA_ECOLI	0.743	1.644e-06
sp|P0AES4|GYRA_ECOLI	-0.272	1.85e-06
sp|P00960|SYGA_ECOLI	0.143	0.195
sp|P0A7I4|RF3_ECOLI	-0.535	1.654e-07
sp|P0AAS0|YLAC_ECOLI	-0.672	0.075
sp|P67095|YFCE_ECOLI	0.068	0.908
sp|P21599|KPYK2_ECOLI	0.898	0.0
sp|P0A720|KTHY_ECOLI	0.303	0.328
sp|P36938|PGM_ECOLI	0.397	6.959e-06
sp|P0AAH8|SAPF_ECOLI	1.577	2.637e-06
sp|P0AEM4|FLGM_ECOLI	1.488	0.0001526
sp|P0A8H6|YIHI_ECOLI	-0.061	0.454
sp|P0ACP1|CRA_ECOLI	1.295	1.355e-11
sp|P69853|DMSD_ECOLI	0.241	0.358
sp|P04846|NLPA_ECOLI	-0.147	0.888
sp|P77581|ASTC_ECOLI	2.858	4.063e-14
sp|P27848|YIGL_ECOLI	-0.523	0.001
sp|P0AA39|RLUC_ECOLI	-0.545	7.334e-05
sp|P75915|YCDY_ECOLI	-0.778	1.115e-06
sp|P0A780|NUSB_ECOLI	-0.102	0.144
sp|P39831|YDFG_ECOLI	0.379	0.0001041
sp|P0A8T1|PRMA_ECOLI	0.194	0.412
sp|P22106|ASNB_ECOLI	-0.911	8.882e-16
sp|P61889|MDH_ECOLI	0.713	0.0
sp|P05459|PDXB_ECOLI	0.087	0.047
sp|P15034|AMPP_ECOLI	1.176	0.0
sp|P37188|PTKB_ECOLI	2.747	3.452e-09
sp|P0AFC7|NUOB_ECOLI	0.237	0.13
sp|P08244|PYRF_ECOLI	-0.476	1.326e-06
sp|P25894|LOIP_ECOLI	1.607	4.996e-14
sp|P68679|RS21_ECOLI	-0.308	0.007
sp|P37757|YDDE_ECOLI	0.994	0.008
sp|P50457|PUUE_ECOLI	-0.471	0.005
sp|P0AD05|YECA_ECOLI	0.145	0.404
sp|P76071|INSH5_ECOLI	-0.036	0.931
sp|P26612|AMY2_ECOLI	1.192	3.972e-09
sp|P37648|YHJJ_ECOLI	0.56	0.0005615
sp|P75818|YBJP_ECOLI	1.264	4.28e-09
sp|P0A9U6|PUUR_ECOLI	0.614	0.093
sp|P39377|IADA_ECOLI	-0.725	0.0001044
sp|P76223|YNJB_ECOLI	1.952	6.218e-08
sp|P76576|YFGM_ECOLI	-0.309	0.097
sp|P07762|GLGB_ECOLI	0.784	2.78e-05
sp|P0AGG0|THIL_ECOLI	0.252	0.348
sp|P02925|RBSB_ECOLI	2.94	0.0
sp|P77739|YNIA_ECOLI	1.891	1.714e-13
sp|P77674|ABDH_ECOLI	5.728	0.0
sp|P46853|YHHX_ECOLI	0.164	0.863
sp|P10121|FTSY_ECOLI	-0.186	0.013
sp|P69054|DHSC_ECOLI	0.822	0.0008077
sp|P0AEY5|MDAB_ECOLI	-0.502	0.019
sp|P32132|TYPA_ECOLI	-0.653	0.0
sp|P76008|LDCA_ECOLI	0.142	0.757
sp|P0ADT8|YGIM_ECOLI	0.644	4.169e-06
sp|P0A9B2|G3P1_ECOLI	-0.418	2.716e-12
sp|P23845|CYSN_ECOLI	-0.729	3.242e-14
sp|P18956|GGT_ECOLI	0.801	4.151e-10
sp|P77529|YDJN_ECOLI	-0.933	3.653e-09
sp|P10902|NADB_ECOLI	-0.465	0.481
sp|P68699|ATPL_ECOLI	-0.107	0.451
sp|P0A9G6|ACEA_ECOLI	2.941	0.0
sp|P0AAH0|PSTB_ECOLI	0.021	0.823
sp|P10441|LPXB_ECOLI	1.296	1.178e-05
sp|P0A901|BLC_ECOLI	0.004	0.059
sp|P76342|MSRP_ECOLI	1.174	0.0002659
sp|P36548|AMIA_ECOLI	-0.469	0.02
sp|P27302|TKT1_ECOLI	-0.63	3.289e-12
sp|P0AB71|ALF_ECOLI	-0.035	0.01
sp|P0C066|MLTC_ECOLI	0.458	0.044
sp|P19624|PDXA_ECOLI	0.04	0.274
sp|P36680|ZAPD_ECOLI	0.368	0.064
sp|P05637|APAH_ECOLI	0.401	0.065
sp|P00350|6PGD_ECOLI	-0.869	0.0
sp|P15078|CSTA_ECOLI	3.486	0.0
sp|P0C093|SLMA_ECOLI	0.674	0.007
sp|P02919|PBPB_ECOLI	0.592	7.127e-05
sp|P0AES6|GYRB_ECOLI	0.04	0.717
sp|Q47622|SAPA_ECOLI	0.924	0.0001866
sp|P69913|CSRA_ECOLI	-0.236	0.347
sp|P26648|FTSP_ECOLI	0.855	0.259
sp|P0ABA0|ATPF_ECOLI	-0.065	0.355
sp|P64534|RCNB_ECOLI	0.619	0.0003685
sp|P60438|RL3_ECOLI	-0.456	3.514e-07
sp|P0AEI6|NUDJ_ECOLI	-0.107	0.424
sp|P0A744|MSRA_ECOLI	0.941	0.003
sp|P0AFW4|RNK_ECOLI	-0.118	0.899
sp|P0ABQ0|COABC_ECOLI	0.519	0.0009639
sp|P0A7Y0|RNC_ECOLI	-0.264	0.054
sp|P75797|GSIB_ECOLI	0.932	8.155e-11
sp|P68739|NFI_ECOLI	1.627	1.428e-09
sp|P0A9H1|MUG_ECOLI	1.114	4.613e-05
sp|P18335|ARGD_ECOLI	-0.198	0.003
sp|P0AF67|TSAE_ECOLI	0.369	0.04
sp|P09127|HEMX_ECOLI	0.767	2.089e-12
sp|P39356|YJHU_ECOLI	1.597	9.75e-07
sp|P0A7V0|RS2_ECOLI	-0.642	2.308e-11
sp|P0ABA6|ATPG_ECOLI	-0.231	0.001
sp|P0A784|ORN_ECOLI	0.372	0.032
sp|P77173|ZIPA_ECOLI	0.272	0.034
sp|P07023|TYRA_ECOLI	-0.371	3.412e-06
sp|P0A6E6|ATPE_ECOLI	-0.279	0.02
sp|P64448|YNBE_ECOLI	0.851	0.003
sp|P31134|POTG_ECOLI	0.363	0.201
sp|P36879|YADG_ECOLI	0.94	1.005e-07
sp|P21362|YCIF_ECOLI	2.615	0.0
sp|P0A6V1|GLGC_ECOLI	0.356	0.01
sp|P08622|DNAJ_ECOLI	0.054	0.334
sp|P46837|YHGF_ECOLI	-0.552	3.879e-09
sp|P0A8M3|SYT_ECOLI	0.252	0.148
sp|P0AEM0|FKBX_ECOLI	0.21	0.405
sp|P04995|EX1_ECOLI	0.914	0.001
sp|Q47679|YAFV_ECOLI	0.768	0.018
sp|P10443|DPO3A_ECOLI	0.399	0.101
sp|P0AEU0|HISJ_ECOLI	-0.36	2.108e-06
sp|P0ADT5|YGIC_ECOLI	0.18	0.072
sp|P0A6L4|NANA_ECOLI	1.029	0.0001471
sp|P00904|TRPGD_ECOLI	-0.182	0.002
sp|P77395|CNOX_ECOLI	-0.046	0.882
sp|P77712|FADM_ECOLI	-1.214	0.006
sp|P10346|GLNQ_ECOLI	0.812	1.687e-06
sp|P37194|SLP_ECOLI	2.306	8.642e-13
sp|P0A9M5|XGPT_ECOLI	-0.221	0.001
sp|P0ABJ1|CYOA_ECOLI	-1.071	2.311e-10
sp|P21889|SYD_ECOLI	-0.323	4.045e-08
sp|P0ADY1|PPID_ECOLI	0.175	0.004
sp|P25906|PDXI_ECOLI	2.518	0.0
sp|Q47150|DINJ_ECOLI	-0.125	0.523
sp|P32160|YIIQ_ECOLI	0.363	0.128
sp|P24215|UXUA_ECOLI	2.057	0.0
sp|P0AFC3|NUOA_ECOLI	0.171	0.447
sp|P0A917|OMPX_ECOLI	-1.038	0.0
sp|P33219|YEBF_ECOLI	0.747	5.684e-05
sp|P15373|PRLF_ECOLI	0.909	0.0002704
sp|P0AEK2|FABG_ECOLI	-0.125	0.139
sp|P02918|PBPA_ECOLI	0.503	0.112
sp|P0A7N9|RL33_ECOLI	-0.757	0.0009087
sp|P00861|DCDA_ECOLI	-0.224	0.114
sp|P04425|GSHB_ECOLI	0.4	0.0008256
sp|P77804|YDGA_ECOLI	0.456	9.522e-09
sp|P0A836|SUCC_ECOLI	0.691	0.0
sp|P0AG99|SECG_ECOLI	-0.06	0.533
sp|Q47083|CBL_ECOLI	0.017	0.793
sp|P65367|YQCA_ECOLI	0.8	0.0002627
sp|P0A9S5|GLDA_ECOLI	1.863	3.775e-15
sp|P76187|YDHF_ECOLI	1.489	1.998e-09
sp|P00956|SYI_ECOLI	-0.043	0.062
sp|P27434|RODZ_ECOLI	0.394	0.088
sp|P0A7Z4|RPOA_ECOLI	0.192	0.56
sp|P03023|LACI_ECOLI	1.537	6.994e-06
sp|P0A6I0|KCY_ECOLI	0.16	0.34
sp|P77667|SUFA_ECOLI	-0.613	0.259
sp|P08997|MASY_ECOLI	2.455	0.0
sp|P19934|TOLA_ECOLI	-0.047	0.601
