protein	log2FC	p-val
sp|Q47150|DINJ_ECOLI	-0.029	0.864
sp|P0AGE6|CHRR_ECOLI	0.353	0.002
sp|P62768|YAEH_ECOLI	0.497	0.012
sp|P15877|DHG_ECOLI	-0.787	0.003
sp|P08957|T1MK_ECOLI	-0.036	0.936
sp|P45771|YRDD_ECOLI	0.376	0.116
sp|P77774|BAMB_ECOLI	0.138	0.516
sp|P24255|RP54_ECOLI	0.154	0.584
sp|P00561|AK1H_ECOLI	-1.186	0.0
sp|P04825|AMPN_ECOLI	0.169	0.095
sp|P12281|MOEA_ECOLI	0.146	0.436
sp|P12995|BIOA_ECOLI	0.161	0.445
sp|P30870|GLNE_ECOLI	0.222	0.57
sp|P0A6H5|HSLU_ECOLI	-0.574	3.356e-09
sp|P06959|ODP2_ECOLI	0.089	0.77
sp|P42641|OBG_ECOLI	0.606	0.002
sp|P31678|OTSB_ECOLI	0.75	0.0004361
sp|P0AFC3|NUOA_ECOLI	-1.205	2.104e-05
sp|P0AEX3|KGTP_ECOLI	-0.754	0.0007715
sp|P0ABU9|TOLQ_ECOLI	-0.247	0.584
sp|P27127|RFAB_ECOLI	0.661	0.009
sp|P15288|PEPD_ECOLI	-0.049	0.957
sp|P31133|POTF_ECOLI	0.604	1.487e-06
sp|P0A9E5|FNR_ECOLI	-0.76	0.000433
sp|P60293|MUKF_ECOLI	0.391	0.09
sp|P68187|MALK_ECOLI	-0.465	0.013
sp|P37613|PANZ_ECOLI	0.113	0.632
sp|P05042|FUMC_ECOLI	0.65	1.708e-05
sp|P77791|MAA_ECOLI	0.538	0.067
sp|P0ACP1|CRA_ECOLI	0.606	0.005
sp|P12295|UNG_ECOLI	0.368	0.118
sp|P31063|YEDD_ECOLI	0.327	0.039
sp|P39187|YTFJ_ECOLI	-2.539	3.216e-09
sp|P05020|PYRC_ECOLI	0.157	0.164
sp|P23843|OPPA_ECOLI	-0.337	3.485e-07
sp|P13000|BIOD1_ECOLI	0.245	0.148
sp|P0ADX1|YHFA_ECOLI	0.437	0.074
sp|P0AAI3|FTSH_ECOLI	-0.096	0.24
sp|P0AD27|YEJM_ECOLI	-0.148	0.505
sp|P0AEW9|K1PF_ECOLI	-0.486	0.016
sp|P0AB52|YCHN_ECOLI	0.906	0.009
sp|P0A8J8|RHLB_ECOLI	0.002	0.467
sp|P0AGI8|TRKA_ECOLI	0.015	0.834
sp|P76143|LSRF_ECOLI	1.516	2.141e-12
sp|P63224|GMHA_ECOLI	0.276	0.037
sp|P08200|IDH_ECOLI	0.15	0.093
sp|P52094|HISQ_ECOLI	0.111	0.918
sp|P15770|AROE_ECOLI	0.015	0.977
sp|P77781|MENI_ECOLI	0.211	0.227
sp|P23871|HEMH_ECOLI	0.216	0.142
sp|P75913|GHRA_ECOLI	0.456	0.019
sp|P0A6T1|G6PI_ECOLI	0.109	0.226
sp|P09053|AVTA_ECOLI	0.062	0.716
sp|P37626|YHII_ECOLI	-0.201	0.106
sp|P08244|PYRF_ECOLI	-0.331	0.0009108
sp|P0A9M5|XGPT_ECOLI	-0.097	0.054
sp|P0AB55|YCII_ECOLI	-0.084	0.846
sp|P76002|PLIG_ECOLI	0.596	0.001
sp|P40120|OPGD_ECOLI	0.279	0.454
sp|P0A7Z4|RPOA_ECOLI	0.21	0.397
sp|P0A698|UVRA_ECOLI	0.48	1.222e-05
sp|P0A6L9|HSCB_ECOLI	-0.005	0.264
sp|P0ABH9|CLPA_ECOLI	-0.137	0.027
sp|P75691|YAHK_ECOLI	0.596	6.684e-09
sp|P39099|DEGQ_ECOLI	0.497	0.004
sp|P36929|RSMB_ECOLI	0.041	0.699
sp|P0A800|RPOZ_ECOLI	0.21	0.225
sp|P0A8E1|YCFP_ECOLI	0.52	0.019
sp|P11447|ARLY_ECOLI	-0.177	0.027
sp|P0ACC7|GLMU_ECOLI	0.207	0.135
sp|P04995|EX1_ECOLI	0.154	0.617
sp|P0A912|PAL_ECOLI	-0.462	0.000237
sp|P51024|YAIL_ECOLI	-0.218	0.202
sp|P0A7F3|PYRI_ECOLI	0.83	6.785e-12
sp|P15977|MALQ_ECOLI	-0.227	0.192
sp|P0ADR6|RLMM_ECOLI	0.668	0.005
sp|P76550|YFFS_ECOLI	-0.089	0.643
sp|P0AGE9|SUCD_ECOLI	-0.402	4.345e-08
sp|P09169|OMPT_ECOLI	-0.127	0.099
sp|P0A786|PYRB_ECOLI	0.507	3.102e-08
sp|P0AFB5|NTRB_ECOLI	-0.3	0.572
sp|P08331|CPDB_ECOLI	0.031	0.975
sp|P0A836|SUCC_ECOLI	-0.634	4.441e-15
sp|P0ADP0|YIGB_ECOLI	-0.582	0.0009913
sp|P0A7R5|RS10_ECOLI	0.101	0.207
sp|P00582|DPO1_ECOLI	0.082	0.789
sp|P0ADQ7|YGAM_ECOLI	1.112	7.664e-05
sp|P21888|SYC_ECOLI	-0.148	0.016
sp|P09151|LEU1_ECOLI	0.883	0.0
sp|P62620|ISPG_ECOLI	0.121	0.285
sp|P0AG07|RPE_ECOLI	0.122	0.249
sp|P25553|ALDA_ECOLI	1.124	0.0
sp|P29680|DCUP_ECOLI	0.293	0.595
sp|P0ADT2|YGIB_ECOLI	0.385	0.108
sp|P77300|XYNR_ECOLI	0.27	0.362
sp|P0CB39|EPTC_ECOLI	-0.43	0.088
sp|P76621|GLAH_ECOLI	-0.783	0.0002569
sp|P66948|BEPA_ECOLI	0.644	0.00087
sp|P60906|SYH_ECOLI	0.288	0.002
sp|P60390|RSMH_ECOLI	0.528	0.002
sp|P0AG51|RL30_ECOLI	-0.36	0.011
sp|P64479|YDIZ_ECOLI	1.015	0.0006049
sp|P00956|SYI_ECOLI	0.104	0.17
sp|P00959|SYM_ECOLI	-0.157	0.053
sp|P0AB71|ALF_ECOLI	0.089	0.625
sp|P06996|OMPC_ECOLI	1.431	0.0
sp|P0AC47|FRDB_ECOLI	-0.243	0.528
sp|P0ACC3|ERPA_ECOLI	-0.067	0.259
sp|P77522|SUFB_ECOLI	0.245	0.119
sp|P52007|YECM_ECOLI	0.341	0.297
sp|P0A7M6|RL29_ECOLI	-0.589	0.046
sp|P76329|MPGP_ECOLI	1.182	0.014
sp|P52061|IXTPA_ECOLI	-0.312	0.073
sp|P0ACP7|PURR_ECOLI	0.15	0.677
sp|P32695|DUSA_ECOLI	-0.388	0.049
sp|P37760|RMLD_ECOLI	-0.507	0.001
sp|P0A955|ALKH_ECOLI	-0.195	0.238
sp|P37903|USPF_ECOLI	0.738	2.156e-05
sp|P27431|ROXA_ECOLI	0.433	0.02
sp|P0AFJ5|PHOB_ECOLI	0.888	0.011
sp|P0A6G3|PNCC_ECOLI	0.431	0.158
sp|P0A993|F16PA_ECOLI	-0.098	0.26
sp|P08622|DNAJ_ECOLI	0.008	0.513
sp|P37647|KDGK_ECOLI	0.059	0.637
sp|P0AB43|YCGL_ECOLI	-0.356	0.13
sp|P64540|YFCL_ECOLI	-0.154	0.371
sp|P0AB83|END3_ECOLI	-0.357	0.186
sp|P0A7C2|LEXA_ECOLI	0.232	0.127
sp|P0AD10|YECJ_ECOLI	-0.591	0.017
