protein	log2FC	p-val
sp|P0A825|GLYA_ECOLI	-0.099	0.036
sp|P62623|ISPH_ECOLI	0.053	0.68
sp|P69786|PTGCB_ECOLI	-0.931	6.112e-12
sp|P0A9G8|MODE_ECOLI	-0.378	0.003
sp|P14081|SELB_ECOLI	0.08	0.156
sp|P0AGJ9|SYY_ECOLI	-0.355	7.672e-06
sp|P26647|PLSC_ECOLI	-0.195	0.601
sp|P69451|LCFA_ECOLI	1.356	1.48e-09
sp|P0A847|TGT_ECOLI	0.368	0.001
sp|P39176|ERFK_ECOLI	0.073	0.671
sp|P25552|GPPA_ECOLI	0.144	0.452
sp|P62399|RL5_ECOLI	0.049	0.738
sp|Q46948|YAJL_ECOLI	-0.442	0.008
sp|P06961|CCA_ECOLI	-0.184	0.351
sp|P76004|YCGM_ECOLI	-0.159	0.554
sp|P76116|YNCE_ECOLI	-0.838	0.0
sp|P15770|AROE_ECOLI	-0.506	0.0007197
sp|P27249|GLND_ECOLI	-0.237	0.156
sp|P76113|CURA_ECOLI	0.251	0.237
sp|P0AB98|ATP6_ECOLI	0.736	0.005
sp|P0A7T7|RS18_ECOLI	0.198	0.131
sp|P76541|EUTL_ECOLI	0.502	0.168
sp|P20083|PARE_ECOLI	0.353	0.139
sp|P0A6S7|GPDA_ECOLI	0.684	2.2e-05
sp|P0ADR8|PPNN_ECOLI	0.308	0.008
sp|P77338|MSCK_ECOLI	-0.286	0.141
sp|P60752|MSBA_ECOLI	0.18	0.109
sp|P27247|PLSX_ECOLI	0.584	0.005
sp|P0ACC3|ERPA_ECOLI	0.164	0.17
sp|P0A7X6|RIMM_ECOLI	-0.216	0.335
sp|P0A7T3|RS16_ECOLI	0.105	0.373
sp|P37095|PEPB_ECOLI	0.556	1.381e-12
sp|P77348|MPPA_ECOLI	0.912	3.24e-10
sp|P02919|PBPB_ECOLI	-0.24	0.049
sp|P37647|KDGK_ECOLI	0.132	0.4
sp|P69795|PTQB_ECOLI	0.906	0.0004197
sp|P61949|FLAV_ECOLI	-0.098	0.299
sp|P0AB91|AROG_ECOLI	-0.75	4.288e-13
sp|P33030|YEIR_ECOLI	-0.09	0.314
sp|P33221|PURT_ECOLI	-0.04	0.171
sp|P08331|CPDB_ECOLI	1.103	2.665e-15
sp|P75797|GSIB_ECOLI	0.817	1.495e-07
sp|P0A7X3|RS9_ECOLI	-0.126	0.109
sp|P0ADS9|YGGN_ECOLI	0.124	0.652
sp|P36879|YADG_ECOLI	0.337	0.386
sp|P37759|RMLB1_ECOLI	-0.041	0.504
sp|P23882|FMT_ECOLI	-0.235	0.04
sp|P0ACN4|ALLR_ECOLI	-0.769	5.709e-06
sp|P0A6Z1|HSCA_ECOLI	-0.634	1.776e-15
sp|P0AC38|ASPA_ECOLI	1.581	0.0
sp|P27303|EMRA_ECOLI	-0.509	0.007
sp|P0ACX3|YDHR_ECOLI	-0.28	0.145
sp|P0A7N9|RL33_ECOLI	-0.17	0.288
sp|P39401|OPGB_ECOLI	1.068	3.024e-09
sp|P30871|3PASE_ECOLI	-0.386	0.018
sp|P09030|EX3_ECOLI	0.498	0.001
sp|P66817|DIAA_ECOLI	-0.42	0.124
sp|P77211|CUSC_ECOLI	0.93	6.817e-08
sp|P43672|UUP_ECOLI	0.161	0.267
sp|P0A7S9|RS13_ECOLI	-0.271	0.0003043
sp|P61175|RL22_ECOLI	-0.006	0.936
sp|P52061|IXTPA_ECOLI	0.423	0.003
sp|P21889|SYD_ECOLI	-0.256	4.118e-06
sp|P16384|MIAA_ECOLI	-0.377	0.092
sp|P23827|ECOT_ECOLI	-0.341	0.458
sp|P0A7Y8|RNPA_ECOLI	0.255	0.307
sp|P17443|MURG_ECOLI	-0.111	0.482
sp|P78061|PUUA_ECOLI	0.276	0.249
sp|P37645|YHJG_ECOLI	0.159	0.951
sp|P0A6C1|END4_ECOLI	-0.178	0.099
sp|P76193|YNHG_ECOLI	-1.038	9.272e-07
sp|P0A972|CSPE_ECOLI	0.545	0.011
sp|P45523|FKBA_ECOLI	0.125	0.317
sp|P0AA91|YEAY_ECOLI	0.146	0.311
sp|P22186|MRAZ_ECOLI	-0.129	0.471
sp|P31663|PANC_ECOLI	0.085	0.345
sp|P04846|NLPA_ECOLI	-0.117	0.229
sp|P03813|YGEA_ECOLI	0.48	0.088
sp|P69411|RCSF_ECOLI	-0.397	0.017
sp|P0A6Q6|FABZ_ECOLI	0.134	0.538
sp|P0A786|PYRB_ECOLI	0.739	0.0
sp|P77748|YDIJ_ECOLI	0.766	3.02e-14
sp|P76503|FADI_ECOLI	0.889	1.798e-07
sp|P0AFP6|GCH1L_ECOLI	-0.201	0.029
sp|P27302|TKT1_ECOLI	0.045	0.346
sp|P07012|RF2_ECOLI	-0.204	0.008
sp|P64448|YNBE_ECOLI	0.402	0.109
sp|P77150|PDXY_ECOLI	-0.84	0.000587
sp|P0AA82|CODB_ECOLI	1.356	6.198e-05
sp|P0AFJ1|YJDM_ECOLI	0.336	0.068
sp|P0AG48|RL21_ECOLI	0.144	0.991
sp|P05791|ILVD_ECOLI	-0.835	0.0
sp|P0AG78|SUBI_ECOLI	-0.343	0.084
sp|P17169|GLMS_ECOLI	-0.0005142	0.655
sp|P0AET8|HDHA_ECOLI	0.067	0.706
sp|P15288|PEPD_ECOLI	0.009	0.96
sp|P0ACZ8|CUSR_ECOLI	0.938	1.122e-10
sp|P60240|RAPA_ECOLI	-0.19	0.05
sp|P25665|METE_ECOLI	-0.106	0.0006938
sp|P08179|PUR3_ECOLI	-0.086	0.451
sp|P39160|UXUB_ECOLI	1.546	7.716e-07
sp|P36548|AMIA_ECOLI	0.251	0.394
sp|P23836|PHOP_ECOLI	0.201	0.122
sp|P69913|CSRA_ECOLI	-0.478	0.127
sp|P0AE12|AMN_ECOLI	-0.065	0.683
sp|P0AG93|SECF_ECOLI	-0.011	0.436
sp|P0AFW4|RNK_ECOLI	0.851	0.005
sp|P0A7E9|PYRH_ECOLI	0.202	0.079
sp|P18133|PNCB_ECOLI	-0.271	0.0001428
sp|P0ABN5|DCUA_ECOLI	-0.122	0.705
sp|P0ACL9|PDHR_ECOLI	-0.664	0.006
sp|P77488|DXS_ECOLI	0.675	4.982e-09
sp|P0DP89|ILVGP_ECOLI	0.198	0.088
sp|P64534|RCNB_ECOLI	-0.027	0.897
sp|Q47150|DINJ_ECOLI	-0.041	0.769
sp|P42620|YQJG_ECOLI	0.254	0.352
sp|P06721|METC_ECOLI	-0.197	0.037
sp|P0ABI8|CYOB_ECOLI	0.346	0.154
sp|P23917|MAK_ECOLI	0.958	0.0005175
sp|P08142|ILVB_ECOLI	0.226	0.023
sp|P0AFG3|ODO1_ECOLI	0.357	5.006e-11
sp|P0AD24|YEJL_ECOLI	-0.262	0.298
sp|P63177|RLMB_ECOLI	-0.484	0.011
sp|P0A7R1|RL9_ECOLI	-0.134	0.11
sp|P10902|NADB_ECOLI	0.072	0.401
sp|P07003|POXB_ECOLI	0.347	0.002
sp|P0A9H1|MUG_ECOLI	-0.309	0.061
sp|P0A6G7|CLPP_ECOLI	-0.04	0.196
sp|P69441|KAD_ECOLI	0.625	1.178e-11
sp|P10908|UGPQ_ECOLI	0.743	0.001
sp|P0AAR3|YBAK_ECOLI	-0.874	1.652e-05
sp|P17115|GUTQ_ECOLI	0.234	0.208
sp|P45395|KDSD_ECOLI	0.326	0.106
sp|P36649|CUEO_ECOLI	0.738	2.101e-07
sp|P07813|SYL_ECOLI	0.049	0.165
sp|Q46851|GPR_ECOLI	1.352	1.108e-11
sp|P0A9W3|ETTA_ECOLI	0.331	1.058e-06
sp|P0ABT5|DUSB_ECOLI	1.042	0.003
sp|P50457|PUUE_ECOLI	-0.261	0.261
sp|P0AGK8|ISCR_ECOLI	-0.438	0.003
sp|P64596|YRAP_ECOLI	0.21	0.272
sp|P00934|THRC_ECOLI	-0.427	8.269e-10
sp|P0A7M2|RL28_ECOLI	0.303	0.024
sp|P0A796|PFKA_ECOLI	-0.718	3.177e-13
sp|P75838|YCAO_ECOLI	0.08	0.432
sp|P25745|MNMA_ECOLI	-0.09	0.696
sp|P0AD49|YFIA_ECOLI	0.634	0.002
sp|P0A6U8|GLGA_ECOLI	-0.202	0.053
sp|P02924|ARAF_ECOLI	0.253	0.194
sp|P0A8K1|PSD_ECOLI	0.112	0.413
sp|P64455|YDCY_ECOLI	-0.531	0.021
sp|P0ADA3|NLPD_ECOLI	-0.233	0.111
sp|P09323|PTW3C_ECOLI	0.986	7.383e-10
sp|P0AEW9|K1PF_ECOLI	-0.909	0.0005464
sp|P0A8D6|YMDB_ECOLI	-0.089	0.657
sp|P0A9M8|PTA_ECOLI	-0.101	0.035
sp|P0A707|IF3_ECOLI	0.015	0.985
sp|P0ADP0|YIGB_ECOLI	0.391	0.008
sp|P39325|YTFQ_ECOLI	2.964	5.502e-08
sp|P21165|PEPQ_ECOLI	0.365	9.268e-05
sp|P05041|PABB_ECOLI	-0.09	0.99
sp|P0ADZ4|RS15_ECOLI	0.013	0.845
sp|P0AF24|NAGD_ECOLI	0.208	0.212
sp|P07024|USHA_ECOLI	0.444	0.0004231
sp|P0A7Y0|RNC_ECOLI	-0.241	0.04
sp|P63020|NFUA_ECOLI	-0.193	0.043
sp|P0A870|TALB_ECOLI	-0.175	0.0009339
sp|P10408|SECA_ECOLI	-0.012	0.445
sp|P0A8X2|YCEI_ECOLI	0.855	3.194e-09
sp|P39831|YDFG_ECOLI	0.346	0.0006826
sp|P07117|PUTP_ECOLI	0.689	0.003
sp|P0AED9|DCM_ECOLI	-0.029	0.808
sp|P10384|FADL_ECOLI	2.437	0.0
sp|P40191|PDXK_ECOLI	-0.388	0.016
sp|P0ABU7|EXBB_ECOLI	-0.459	0.012
sp|P26602|UBIC_ECOLI	0.653	0.053
sp|P0AA43|RSUA_ECOLI	-0.301	0.016
sp|P0A962|ASPG1_ECOLI	0.041	0.972
sp|P69222|IF1_ECOLI	0.417	0.188
sp|P0AEE3|DEGS_ECOLI	-0.119	0.475
sp|P37177|PT1P_ECOLI	-0.049	0.778
sp|P0AG14|SOHB_ECOLI	-0.33	0.026
sp|P0A917|OMPX_ECOLI	-1.697	0.0
sp|P0AFC3|NUOA_ECOLI	0.269	0.317
sp|P0ACP1|CRA_ECOLI	0.732	8.292e-06
sp|P77806|YBDL_ECOLI	-0.028	0.668
sp|P0CE48|EFTU2_ECOLI	-0.03	0.212
sp|P42593|FADH_ECOLI	1.367	3.764e-12
sp|P30011|NADC_ECOLI	-0.274	0.026
sp|P23003|TRMA_ECOLI	0.037	0.866
sp|P0AG84|YGHA_ECOLI	0.364	0.324
sp|P31677|OTSA_ECOLI	0.229	0.164
sp|P26616|MAO1_ECOLI	0.518	1.186e-08
sp|P60723|RL4_ECOLI	0.055	0.574
sp|P0A6A6|LEUC_ECOLI	0.58	1.361e-09
sp|P23830|PSS_ECOLI	0.484	7.323e-07
sp|P0A7U3|RS19_ECOLI	0.129	0.279
sp|P39173|YEAD_ECOLI	0.197	0.173
sp|P0AG16|PUR1_ECOLI	0.113	0.201
sp|P0AE08|AHPC_ECOLI	0.291	0.0004844
sp|P76316|DCYD_ECOLI	0.186	0.041
sp|P0AAC0|USPE_ECOLI	0.096	0.345
sp|P0A7A5|PIMT_ECOLI	0.049	1.0
sp|P0A8T7|RPOC_ECOLI	-0.148	0.0006841
sp|P0AEE1|DCRB_ECOLI	-0.416	0.005
sp|P0A7F9|QUEA_ECOLI	-0.459	0.007
sp|P31433|YICH_ECOLI	0.067	0.999
sp|P77330|BORD_ECOLI	0.38	0.043
sp|P0AET2|HDEB_ECOLI	-0.111	1.0
sp|P15993|AROP_ECOLI	0.731	0.0003595
sp|P24554|RADA_ECOLI	-0.456	0.024
sp|P17445|BETB_ECOLI	-0.719	5.493e-06
sp|P0A9U3|YBIT_ECOLI	-0.102	0.821
sp|P28304|QOR1_ECOLI	0.285	0.01
sp|P0AG24|SPOT_ECOLI	-0.298	0.643
sp|P0AF03|MOG_ECOLI	0.898	0.0001418
sp|P0AFQ7|YCFH_ECOLI	-0.396	0.315
sp|P22333|ADD_ECOLI	-0.371	0.013
sp|P37760|RMLD_ECOLI	0.332	0.025
sp|P0A9P4|TRXB_ECOLI	-0.057	0.914
sp|P0A9T6|YBAQ_ECOLI	0.273	0.357
sp|P75876|RLMI_ECOLI	0.166	0.414
sp|P0AEM4|FLGM_ECOLI	1.455	0.006
sp|P00561|AK1H_ECOLI	-1.152	0.0
sp|P07913|TDH_ECOLI	0.186	0.459
sp|P08200|IDH_ECOLI	0.08	0.036
sp|P23839|YICC_ECOLI	0.32	0.0001642
sp|P37330|MASZ_ECOLI	1.657	0.0
sp|P00864|CAPP_ECOLI	-1.282	0.0
sp|P32680|YJAG_ECOLI	-0.036	0.652
sp|P0AAE0|CYCA_ECOLI	1.382	1.704e-06
sp|P18843|NADE_ECOLI	-0.385	5.382e-05
sp|P0A836|SUCC_ECOLI	0.922	0.0
sp|P32099|LPLA_ECOLI	0.039	0.827
sp|P0ABQ4|DYR_ECOLI	0.436	0.094
sp|P0A9J6|RBSK_ECOLI	1.065	3.049e-07
sp|P0A6E1|AROL_ECOLI	0.789	6.971e-08
sp|P0AEK4|FABI_ECOLI	0.535	1.552e-06
sp|P0A9M5|XGPT_ECOLI	-0.398	0.002
sp|P16700|CYSP_ECOLI	0.858	0.0
sp|P0A9K3|PHOL_ECOLI	-0.161	0.003
sp|P75957|LOLD_ECOLI	-0.157	0.311
sp|P25516|ACNA_ECOLI	1.472	0.0
sp|P09551|ARGT_ECOLI	2.092	0.0
sp|P18956|GGT_ECOLI	0.946	5.683e-08
sp|P60293|MUKF_ECOLI	0.534	0.007
sp|P0A6Q3|FABA_ECOLI	0.584	2.963e-06
sp|P27434|RODZ_ECOLI	-0.08	0.967
sp|P21170|SPEA_ECOLI	0.101	0.594
sp|P0A746|MSRB_ECOLI	0.996	2.967e-09
sp|P0AGE6|CHRR_ECOLI	-0.183	0.279
sp|P0ADX7|YHHA_ECOLI	0.471	0.085
sp|P06129|BTUB_ECOLI	0.08	0.47
sp|P0AGD3|SODF_ECOLI	1.149	0.0
sp|P0AAG8|MGLA_ECOLI	1.469	0.0
sp|P0A879|TRPB_ECOLI	0.054	0.936
sp|P21599|KPYK2_ECOLI	-0.003	0.795
sp|P27250|AHR_ECOLI	0.004	0.886
sp|P45470|YHBO_ECOLI	-0.292	0.113
sp|P0ADG4|SUHB_ECOLI	0.18	0.083
sp|P0A8B2|YFCN_ECOLI	-0.187	0.49
sp|P0A717|KPRS_ECOLI	0.404	2.747e-07
sp|P30177|YBIB_ECOLI	-0.572	1.328e-06
sp|P0ABU5|ELBB_ECOLI	0.266	0.02
sp|P11458|NADA_ECOLI	-0.026	0.784
sp|P76507|YFDI_ECOLI	-0.036	0.641
sp|P0A9D8|DAPD_ECOLI	-0.784	0.0
sp|P00888|AROF_ECOLI	1.802	4.885e-15
sp|P25536|NTPPA_ECOLI	0.589	0.018
sp|P0A855|TOLB_ECOLI	0.036	0.139
sp|P24182|ACCC_ECOLI	0.457	6.123e-08
sp|P08660|AK3_ECOLI	-1.263	0.0
sp|P0A8L1|SYS_ECOLI	-0.515	1.412e-11
sp|P10371|HIS4_ECOLI	0.398	8.381e-05
sp|P0ABU0|MENB_ECOLI	0.214	0.296
sp|P69776|LPP_ECOLI	-0.065	0.465
sp|P27833|WECE_ECOLI	0.031	0.897
sp|P0AEX5|KPPR_ECOLI	0.05	0.989
sp|P69924|RIR2_ECOLI	-0.385	0.007
sp|P0ACW6|YDCH_ECOLI	0.078	0.115
sp|P0AGB0|SERB_ECOLI	0.153	0.741
sp|P09373|PFLB_ECOLI	0.263	0.0003119
sp|P76272|YEBT_ECOLI	0.288	0.237
sp|P0AC86|PHSG_ECOLI	0.21	0.108
sp|P0ADG7|IMDH_ECOLI	-0.004	0.87
sp|P0C0L7|PROP_ECOLI	-1.244	5.372e-09
sp|P0AFI7|PDXH_ECOLI	-0.267	0.047
sp|P31224|ACRB_ECOLI	0.142	0.167
sp|P60624|RL24_ECOLI	0.179	0.02
sp|P76270|MSRC_ECOLI	-0.307	0.003
sp|P0AFF2|NUPC_ECOLI	0.159	0.509
sp|P00579|RPOD_ECOLI	0.06	0.3
sp|P46130|YBHC_ECOLI	0.204	0.087
sp|P0A6Y8|DNAK_ECOLI	0.331	3.706e-10
sp|P0AG51|RL30_ECOLI	0.437	0.128
sp|P27848|YIGL_ECOLI	0.006	0.759
sp|P77791|MAA_ECOLI	1.605	1.865e-06
sp|P02359|RS7_ECOLI	-0.184	0.002
sp|P76268|KDGR_ECOLI	0.373	0.003
sp|P04805|SYE_ECOLI	0.045	0.292
sp|P37005|LAST_ECOLI	0.161	0.536
sp|P0AE01|TRMJ_ECOLI	0.223	0.064
sp|P0AEC0|YOAE_ECOLI	-0.034	0.91
sp|P45464|LPOA_ECOLI	0.324	0.0001525
sp|P0A6P1|EFTS_ECOLI	0.028	0.368
sp|P0A7B1|PPK1_ECOLI	-0.346	0.000195
sp|P00562|AK2H_ECOLI	-0.41	2.953e-07
sp|P77721|YDJF_ECOLI	0.514	0.019
sp|P0A9Q1|ARCA_ECOLI	0.383	5.719e-06
sp|P60390|RSMH_ECOLI	-0.151	0.618
sp|P0A9X9|CSPA_ECOLI	-0.125	0.518
sp|P06959|ODP2_ECOLI	-0.642	0.0
sp|P77522|SUFB_ECOLI	-0.873	1.583e-12
sp|P77735|YAJO_ECOLI	0.299	0.005
sp|P37188|PTKB_ECOLI	1.845	2.378e-12
sp|P08192|FOLC_ECOLI	0.587	0.007
sp|P0A9A9|FUR_ECOLI	0.257	0.02
sp|P68191|SRA_ECOLI	0.066	0.73
sp|P30850|RNB_ECOLI	0.204	0.003
sp|P0AD61|KPYK1_ECOLI	-0.849	0.0
sp|P0A7L8|RL27_ECOLI	-0.067	0.883
sp|P0A8M6|YEEX_ECOLI	-1.025	4.441e-16
sp|P0A6B4|ALR1_ECOLI	-0.343	0.327
sp|P67910|HLDD_ECOLI	0.088	0.586
sp|P77775|YFCH_ECOLI	0.585	0.009
sp|P0A7W1|RS5_ECOLI	0.187	0.048
sp|P37626|YHII_ECOLI	0.137	0.407
sp|P37666|GHRB_ECOLI	-0.507	1.607e-07
sp|P0AFK9|POTD_ECOLI	0.586	1.731e-08
sp|P0A8G9|EX7S_ECOLI	0.617	0.01
sp|P04995|EX1_ECOLI	-0.167	0.623
sp|P0A862|TPX_ECOLI	0.044	0.151
sp|P0AE06|ACRA_ECOLI	0.06	0.465
sp|P06710|DPO3X_ECOLI	-0.132	0.452
sp|P07001|PNTA_ECOLI	-0.053	0.948
sp|P77737|OPPF_ECOLI	0.379	0.016
sp|P05793|ILVC_ECOLI	0.148	0.002
sp|P39334|BDCR_ECOLI	-0.636	0.029
sp|P0AD59|IVY_ECOLI	-1.014	6.612e-08
sp|P23893|GSA_ECOLI	-0.086	0.134
sp|P0A7W7|RS8_ECOLI	-0.017	0.266
sp|P00959|SYM_ECOLI	-0.102	0.225
sp|P0A915|OMPW_ECOLI	1.233	0.0001488
sp|P31475|YIEP_ECOLI	0.32	0.167
sp|P75849|GLO22_ECOLI	0.377	0.007
sp|P0AB52|YCHN_ECOLI	0.538	0.005
sp|P76372|WZZB_ECOLI	0.212	0.008
sp|P21179|CATE_ECOLI	1.354	0.0
sp|P37128|NUDK_ECOLI	-0.542	0.009
sp|P06989|HIS2_ECOLI	-0.077	0.817
sp|P0A8U6|METJ_ECOLI	0.166	0.135
sp|P0A8D0|NRDR_ECOLI	-0.67	0.004
sp|P0A6B7|ISCS_ECOLI	-0.414	7.592e-09
sp|P0AEH5|ELAB_ECOLI	0.403	0.043
sp|P0A7J3|RL10_ECOLI	0.164	0.11
sp|P0ACA3|SSPA_ECOLI	0.228	0.114
sp|P60651|SPEB_ECOLI	0.576	0.0002614
sp|P76558|MAO2_ECOLI	0.904	0.0
sp|P0ADP9|YIHD_ECOLI	0.05	0.976
sp|P61316|LOLA_ECOLI	-0.482	0.004
sp|P75736|YBFF_ECOLI	0.523	0.007
sp|P0A944|RIMI_ECOLI	-0.105	0.553
sp|P0ABZ4|KDSC_ECOLI	-0.215	0.336
sp|P39342|YJGR_ECOLI	0.478	5.321e-05
sp|P05042|FUMC_ECOLI	1.45	0.0
sp|P25397|TEHB_ECOLI	-1.041	8.91e-07
sp|P0AB43|YCGL_ECOLI	-0.606	0.001
sp|P0A832|SSRP_ECOLI	-0.3	0.06
sp|P0AEU7|SKP_ECOLI	-0.043	0.591
sp|P0A6P9|ENO_ECOLI	-0.677	0.0
sp|P12998|BIOF_ECOLI	0.283	0.339
sp|P24228|DACB_ECOLI	-0.21	0.138
sp|P0A6J5|DADA_ECOLI	-0.875	1.332e-15
sp|P0AFM2|PROX_ECOLI	1.734	7.694e-07
sp|P76194|SUFE_ECOLI	-0.735	0.007
sp|P0AA57|YOBA_ECOLI	-0.08	0.709
sp|P0A8W2|SLYA_ECOLI	-0.002	0.867
sp|P76578|A2MG_ECOLI	0.02	0.849
sp|P10100|RLPA_ECOLI	-0.157	0.416
sp|P0A6J1|CYSC_ECOLI	0.282	0.104
sp|P76576|YFGM_ECOLI	-0.1	0.562
sp|P0A6P5|DER_ECOLI	0.008	0.973
sp|P0AAS0|YLAC_ECOLI	0.745	0.004
sp|P24232|HMP_ECOLI	-0.959	4.515e-08
sp|P77485|CUSS_ECOLI	1.028	8.329e-10
sp|P52062|YGGW_ECOLI	-0.206	0.508
sp|P77754|SPY_ECOLI	1.108	1.914e-06
sp|P00944|XYLA_ECOLI	-9.404	0.0
sp|P45577|PROQ_ECOLI	-0.073	0.243
sp|P0AFD6|NUOI_ECOLI	0.536	0.006
sp|P22634|MURI_ECOLI	-0.147	0.348
sp|P75949|NAGZ_ECOLI	0.183	0.393
sp|P0AA04|PTHP_ECOLI	0.275	0.018
sp|P32157|YIIM_ECOLI	0.553	0.004
sp|P0ADU5|YGIW_ECOLI	0.229	0.215
sp|P08390|USG_ECOLI	0.165	0.626
sp|P37745|RMLC_ECOLI	0.6	0.0001812
sp|P63228|GMHBB_ECOLI	-0.254	0.093
sp|P0ABZ6|SURA_ECOLI	0.326	0.0001474
sp|P76291|CMOB_ECOLI	-0.701	0.005
sp|P14900|MURD_ECOLI	0.003	0.927
sp|P0AEQ3|GLNH_ECOLI	1.786	0.0
sp|P0AES4|GYRA_ECOLI	-0.23	0.0004679
sp|P0A6L9|HSCB_ECOLI	-0.836	0.0002334
sp|P0C8J6|GATY_ECOLI	1.861	0.0
sp|P0A940|BAMA_ECOLI	0.068	0.249
sp|P64564|YGGT_ECOLI	0.072	1.0
sp|P29131|FTSN_ECOLI	-0.472	0.0006087
sp|P0AG00|WZZE_ECOLI	-0.304	0.068
sp|P0A6F5|CH60_ECOLI	0.367	1.801e-10
sp|P27306|STHA_ECOLI	1.543	0.0
sp|P23865|PRC_ECOLI	0.166	0.016
sp|P0A8K5|YAEP_ECOLI	-0.317	0.2
sp|P00448|SODM_ECOLI	0.351	1.522e-05
sp|P0ADT2|YGIB_ECOLI	-0.372	0.064
sp|P76491|5DNU_ECOLI	-0.428	0.107
sp|P32173|MOBA_ECOLI	0.207	0.417
sp|P0A9I3|GCVR_ECOLI	0.176	0.429
sp|P0A8A4|PSRP_ECOLI	0.209	0.1
sp|P08244|PYRF_ECOLI	0.356	0.001
sp|P0AC69|GLRX4_ECOLI	0.024	0.914
sp|P13482|TREA_ECOLI	1.585	8.945e-08
sp|P0A877|TRPA_ECOLI	0.062	0.982
sp|P0A8T1|PRMA_ECOLI	-0.056	0.976
sp|P75867|LONH_ECOLI	-0.485	0.029
sp|P75691|YAHK_ECOLI	1.08	0.0
sp|P0ABB8|ATMA_ECOLI	0.676	0.001
sp|P43671|PQIB_ECOLI	-0.183	0.367
sp|P0AFZ3|SSPB_ECOLI	0.013	0.988
sp|P06983|HEM3_ECOLI	0.29	0.155
sp|P31658|HCHA_ECOLI	0.764	0.001
sp|P09099|XYLB_ECOLI	-5.232	0.0
sp|P33644|POLOX_ECOLI	-0.166	0.293
sp|P13024|FDHE_ECOLI	0.18	0.02
sp|P0AEI4|RIMO_ECOLI	0.349	0.028
sp|P77243|PRPD_ECOLI	-0.761	0.006
sp|P15977|MALQ_ECOLI	0.851	0.0004755
sp|P0AGA2|SECY_ECOLI	0.218	0.109
sp|P22524|MUKE_ECOLI	0.055	0.612
sp|P0A7K6|RL19_ECOLI	-0.336	0.008
sp|P0AEJ2|ENTC_ECOLI	-1.464	7.994e-15
sp|P60595|HIS5_ECOLI	0.383	0.004
sp|P0AC51|ZUR_ECOLI	0.069	0.899
sp|P0AAP3|FRMR_ECOLI	0.315	0.03
sp|P21888|SYC_ECOLI	0.042	0.854
sp|P76330|DGCQ_ECOLI	-0.995	0.021
sp|P0A6R0|FABH_ECOLI	0.643	0.0006878
sp|P31554|LPTD_ECOLI	-0.021	0.936
sp|P0A9G6|ACEA_ECOLI	2.118	0.0
sp|P76550|YFFS_ECOLI	0.002	0.826
sp|P15254|PUR4_ECOLI	0.305	1.429e-11
sp|P0A8P3|FETP_ECOLI	-0.336	0.0001311
sp|P11454|ENTF_ECOLI	-1.524	5.285e-13
sp|P76034|YCIT_ECOLI	0.356	0.192
sp|P33218|YEBE_ECOLI	-0.002	0.911
sp|P02931|OMPF_ECOLI	0.621	1.042e-12
sp|P0ADR6|RLMM_ECOLI	0.096	0.538
sp|P37634|RLMJ_ECOLI	0.463	0.001
sp|P12008|AROC_ECOLI	-0.145	0.209
sp|P0A6P7|ENGB_ECOLI	0.165	0.114
sp|P40874|MTOX_ECOLI	0.116	0.07
sp|P15034|AMPP_ECOLI	0.554	2.576e-07
sp|P0AAZ7|YCAR_ECOLI	-0.059	0.407
sp|P60785|LEPA_ECOLI	-0.006	0.616
sp|P77717|YBAY_ECOLI	0.375	0.035
sp|P0AGI8|TRKA_ECOLI	0.092	0.886
sp|P0A6K6|DEOB_ECOLI	0.048	0.593
sp|P37648|YHJJ_ECOLI	-0.089	0.557
sp|P0A6G3|PNCC_ECOLI	0.221	0.214
sp|P61714|RISB_ECOLI	-0.258	0.088
sp|P0A9P0|DLDH_ECOLI	0.248	4.458e-05
sp|P33219|YEBF_ECOLI	1.06	3.73e-10
sp|P0A905|SLYB_ECOLI	0.244	0.004
sp|P25746|HFLD_ECOLI	0.45	0.131
sp|P0AF96|TABA_ECOLI	-0.003	0.29
sp|P0ADC1|LPTE_ECOLI	-0.497	0.001
sp|P15078|CSTA_ECOLI	2.453	2.22e-16
sp|P0ADY3|RL14_ECOLI	0.127	0.125
sp|P0A780|NUSB_ECOLI	-0.053	0.995
sp|P61320|LOLB_ECOLI	0.158	0.51
sp|P69874|POTA_ECOLI	-0.189	0.159
sp|Q46920|QUEF_ECOLI	-0.168	0.179
sp|P77804|YDGA_ECOLI	-0.041	0.345
sp|P37757|YDDE_ECOLI	-0.119	0.542
sp|P21365|YCIC_ECOLI	0.913	0.019
sp|P69054|DHSC_ECOLI	1.272	3.486e-08
sp|P69423|TATC_ECOLI	1.216	0.016
sp|P0ABF1|PCNB_ECOLI	-0.018	0.89
sp|P0A6W9|GSH1_ECOLI	-0.294	0.0005731
sp|P0C0S1|MSCS_ECOLI	-1.192	5.327e-10
sp|P0A817|METK_ECOLI	-0.698	0.0
sp|P0AEH3|ELAA_ECOLI	-0.365	0.114
sp|P0AGG0|THIL_ECOLI	0.291	0.143
sp|P0A8W8|YFBU_ECOLI	-0.526	5.205e-06
sp|P32162|YIIS_ECOLI	-0.299	0.185
sp|P00803|LEP_ECOLI	-0.297	0.061
sp|P0A725|LPXC_ECOLI	0.275	0.051
sp|P0A6L2|DAPA_ECOLI	-0.528	3.228e-07
sp|P0A8J4|YBED_ECOLI	0.22	0.566
