protein	log2FC	p-val
sp|P41052|MLTB_ECOLI	-0.22	0.313
sp|P0ABD5|ACCA_ECOLI	-0.204	0.0001034
sp|P52007|YECM_ECOLI	0.646	0.04
sp|P24182|ACCC_ECOLI	-0.35	1.13e-05
sp|P08373|MURB_ECOLI	0.235	0.624
sp|P15288|PEPD_ECOLI	-0.269	0.04
sp|P03817|MIOC_ECOLI	0.066	0.716
sp|P0AG20|RELA_ECOLI	0.155	0.05
sp|P04425|GSHB_ECOLI	0.056	0.724
sp|P0A9B6|E4PD_ECOLI	0.054	1.0
sp|P77211|CUSC_ECOLI	0.631	4.004e-08
sp|P09152|NARG_ECOLI	1.425	0.005
sp|P0AFW8|ROF_ECOLI	-0.366	0.18
sp|P20083|PARE_ECOLI	-0.195	0.985
sp|P0AG44|RL17_ECOLI	-0.208	0.119
sp|P76339|HPRS_ECOLI	0.668	0.134
sp|P0ABK5|CYSK_ECOLI	0.173	0.002
sp|P0ABT2|DPS_ECOLI	0.627	4.033e-07
sp|P0AAG8|MGLA_ECOLI	1.62	0.0
sp|P0A9M0|LON_ECOLI	-0.149	0.051
sp|P0A9T4|TAS_ECOLI	0.04	0.823
sp|P61320|LOLB_ECOLI	-0.104	0.223
sp|P09996|YIDB_ECOLI	0.41	0.262
sp|P13000|BIOD1_ECOLI	0.385	0.029
sp|P39321|TAMB_ECOLI	0.015	1.0
sp|P0AFG6|ODO2_ECOLI	-0.908	0.0
sp|P0AGI1|RBSC_ECOLI	0.468	0.145
sp|P37387|XYLF_ECOLI	0.797	0.0008795
sp|P0A7E9|PYRH_ECOLI	-0.072	0.43
sp|P0AF18|NAGA_ECOLI	1.985	2.22e-16
sp|P0AEI6|NUDJ_ECOLI	0.719	0.019
sp|P15993|AROP_ECOLI	-0.67	0.002
sp|P0AF20|NAGC_ECOLI	0.313	0.176
sp|P27431|ROXA_ECOLI	0.418	0.031
sp|P77173|ZIPA_ECOLI	0.27	0.16
sp|P06999|PFKB_ECOLI	0.361	0.0007532
sp|P77791|MAA_ECOLI	1.261	1.513e-05
sp|P76491|5DNU_ECOLI	-0.617	0.019
sp|P33195|GCSP_ECOLI	0.016	0.882
sp|P69054|DHSC_ECOLI	-0.964	1.734e-06
sp|P0A9Q1|ARCA_ECOLI	1.223	0.0
sp|P0A830|DCTA_ECOLI	-0.277	0.236
sp|P0A784|ORN_ECOLI	0.334	0.017
sp|P64455|YDCY_ECOLI	0.163	0.436
sp|P76550|YFFS_ECOLI	0.117	0.388
sp|P37745|RMLC_ECOLI	0.298	0.3
sp|P78061|PUUA_ECOLI	0.131	0.718
sp|P00968|CARB_ECOLI	-0.12	0.025
sp|P0A6Y8|DNAK_ECOLI	-0.195	0.003
sp|P0ACL0|GLPR_ECOLI	0.069	0.958
sp|P76329|MPGP_ECOLI	2.316	2.947e-07
sp|P32144|CSQR_ECOLI	-0.073	0.347
sp|P25535|UBII_ECOLI	-0.146	0.853
sp|P07395|SYFB_ECOLI	0.097	0.869
sp|P0A7L0|RL1_ECOLI	-0.038	0.974
sp|P0A7U7|RS20_ECOLI	0.094	0.605
sp|P0ACX3|YDHR_ECOLI	0.536	0.0004526
sp|P12008|AROC_ECOLI	0.06	0.112
sp|P33920|NDPA_ECOLI	0.14	0.157
sp|P0AEV1|RSSB_ECOLI	0.762	0.076
sp|P75713|ALLE_ECOLI	1.082	2.313e-05
sp|P0ABU9|TOLQ_ECOLI	-0.698	0.0005963
sp|P77737|OPPF_ECOLI	-0.323	0.137
sp|P60595|HIS5_ECOLI	0.215	0.233
sp|P64612|ZAPE_ECOLI	0.448	0.202
sp|P0ADX9|RSMD_ECOLI	0.334	0.242
sp|P0AF03|MOG_ECOLI	-0.042	0.415
sp|P18390|YJJA_ECOLI	-0.36	0.155
sp|P0AE06|ACRA_ECOLI	-0.196	0.003
sp|Q47150|DINJ_ECOLI	0.174	0.76
sp|P76170|YNFB_ECOLI	0.354	0.318
