protein	log2FC	p-val
sp|P0A6P9|ENO_ECOLI	-0.494	7.836e-12
sp|P16703|CYSM_ECOLI	-0.175	0.012
sp|P0AG16|PUR1_ECOLI	-0.574	1.118e-07
sp|P68206|YJBJ_ECOLI	2.506	9.531e-06
sp|P35340|AHPF_ECOLI	-0.218	0.003
sp|P23908|ARGE_ECOLI	0.013	0.589
sp|P0ADA1|TESA_ECOLI	0.52	0.014
sp|P00957|SYA_ECOLI	-0.42	2.383e-13
sp|P0AFV4|MEPS_ECOLI	0.494	0.0003178
sp|P0AAR3|YBAK_ECOLI	1.04	7.702e-09
sp|P0A8R4|SLYX_ECOLI	0.575	0.015
sp|P0AEJ6|EUTB_ECOLI	0.267	0.472
sp|P08245|YCIH_ECOLI	0.075	1.0
sp|P25526|GABD_ECOLI	1.685	0.0
sp|P0A7B5|PROB_ECOLI	-0.209	0.144
sp|P0AAB8|USPD_ECOLI	1.218	9.402e-06
sp|P23830|PSS_ECOLI	0.326	0.036
sp|P02919|PBPB_ECOLI	-0.062	0.844
sp|P06715|GSHR_ECOLI	0.92	6.661e-16
sp|P25524|CODA_ECOLI	-0.296	0.0003949
sp|P0ABA6|ATPG_ECOLI	-0.113	0.445
sp|P77318|YDEN_ECOLI	3.919	1.625e-09
sp|P52108|RSTA_ECOLI	-0.014	0.76
sp|P25714|YIDC_ECOLI	-0.541	0.0001927
sp|P02930|TOLC_ECOLI	0.647	0.0
sp|P21499|RNR_ECOLI	-0.228	0.01
sp|P0C018|RL18_ECOLI	-0.261	0.02
sp|P0A7A5|PIMT_ECOLI	0.725	0.000196
sp|P0A9B2|G3P1_ECOLI	-0.821	0.0
sp|P0A8F8|UVRB_ECOLI	0.606	3.762e-11
sp|P0AFL6|PPX_ECOLI	-0.186	0.483
sp|P0AG40|RIBF_ECOLI	0.018	0.856
sp|P30859|ARTI_ECOLI	0.761	2.857e-08
sp|P64602|MLAB_ECOLI	0.399	0.051
sp|P0AEX3|KGTP_ECOLI	0.646	0.0002878
sp|P0AE06|ACRA_ECOLI	0.075	0.028
sp|P0AC62|GLRX3_ECOLI	0.923	1.088e-09
sp|P27837|YIFK_ECOLI	-0.637	0.007
sp|P69425|TATB_ECOLI	0.567	0.0003295
sp|P10408|SECA_ECOLI	0.056	0.365
sp|P45464|LPOA_ECOLI	0.184	0.034
sp|P77212|RCLA_ECOLI	0.347	0.867
sp|P76535|MURQ_ECOLI	0.308	0.055
sp|P17846|CYSI_ECOLI	-0.435	5.431e-11
sp|P0ACL9|PDHR_ECOLI	-0.294	0.333
sp|P02925|RBSB_ECOLI	1.847	0.0
sp|P0AED9|DCM_ECOLI	-0.215	0.475
sp|P0A6A6|LEUC_ECOLI	0.579	1.174e-10
sp|P13009|METH_ECOLI	-0.481	4.485e-14
sp|P46853|YHHX_ECOLI	0.01	0.567
sp|P24554|RADA_ECOLI	-0.046	0.925
sp|P13482|TREA_ECOLI	2.437	0.0
sp|P64448|YNBE_ECOLI	0.253	0.335
sp|P31677|OTSA_ECOLI	1.91	0.0
sp|P0A887|UBIE_ECOLI	0.355	0.013
sp|P76578|A2MG_ECOLI	0.363	8.186e-05
sp|P77488|DXS_ECOLI	0.3	0.001
sp|P06960|OTC2_ECOLI	-0.868	0.0006615
sp|P0ACV8|YMJA_ECOLI	0.834	0.001
sp|P76177|YDGH_ECOLI	0.245	0.001
sp|P75960|NPD_ECOLI	0.187	0.475
sp|P0AE52|BCP_ECOLI	-0.052	0.149
sp|P0AAZ7|YCAR_ECOLI	0.054	0.832
sp|P0AB38|LPOB_ECOLI	0.596	0.0004524
sp|P52062|YGGW_ECOLI	0.095	0.772
sp|P32173|MOBA_ECOLI	0.185	0.097
sp|P0A905|SLYB_ECOLI	0.057	0.573
sp|P06968|DUT_ECOLI	0.139	0.708
sp|P52647|NIFJ_ECOLI	-0.132	0.262
sp|P0A6N8|EFPL_ECOLI	-0.438	0.0002459
sp|P38521|YGGL_ECOLI	1.132	1.494e-05
sp|P0AEW4|CPDA_ECOLI	1.096	5.915e-07
sp|P31547|METI_ECOLI	-0.118	0.976
sp|P0A858|TPIS_ECOLI	0.103	0.585
sp|P0AAZ4|RARA_ECOLI	0.381	0.149
sp|P0AEX9|MALE_ECOLI	0.834	0.0
sp|P0ABV6|TOLR_ECOLI	-0.467	0.063
sp|P00888|AROF_ECOLI	-0.625	1.242e-08
sp|P0AC41|SDHA_ECOLI	0.303	0.0003754
sp|P30850|RNB_ECOLI	-0.758	0.0
sp|P0A7C6|PEPE_ECOLI	0.831	8e-05
sp|P08506|DACC_ECOLI	0.526	1.09e-09
sp|P0A959|ALAA_ECOLI	0.693	8.469e-05
sp|P0A6N4|EFP_ECOLI	-0.413	0.0001607
sp|P0ADX7|YHHA_ECOLI	1.923	1.838e-08
sp|P69786|PTGCB_ECOLI	-2.36	0.0
sp|P06971|FHUA_ECOLI	0.281	1.908e-05
sp|P22256|GABT_ECOLI	1.475	0.0
sp|P15288|PEPD_ECOLI	-0.047	0.161
sp|P0AB24|EFEO_ECOLI	-0.263	0.013
sp|P08622|DNAJ_ECOLI	0.297	0.001
sp|P0A9C5|GLN1B_ECOLI	-0.447	6.681e-13
sp|P61714|RISB_ECOLI	-0.466	0.002
sp|P62623|ISPH_ECOLI	-0.123	0.606
sp|P33644|POLOX_ECOLI	0.222	0.963
sp|P75736|YBFF_ECOLI	0.272	0.03
sp|P27249|GLND_ECOLI	-0.288	0.327
sp|P0AAN5|YAIA_ECOLI	1.58	7.413e-06
sp|P0AG67|RS1_ECOLI	-0.437	2.176e-14
sp|P0ABF1|PCNB_ECOLI	-0.236	0.161
sp|P0ADV1|LPTA_ECOLI	0.883	9.866e-09
sp|P0A9N4|PFLA_ECOLI	0.478	0.159
sp|P0AES0|GSP_ECOLI	-0.4	0.007
sp|P0AF24|NAGD_ECOLI	0.353	0.044
sp|P0ADI4|ENTB_ECOLI	0.357	0.068
sp|P64483|YEAK_ECOLI	0.254	0.007
sp|P0ABZ6|SURA_ECOLI	0.381	3.014e-05
sp|P0AFZ3|SSPB_ECOLI	-0.106	0.73
sp|P76397|MDTA_ECOLI	0.513	0.0001407
sp|P18196|MINC_ECOLI	-0.093	0.662
sp|P39285|MSCM_ECOLI	0.218	0.998
sp|P76108|YDCS_ECOLI	3.728	0.0
sp|P30843|BASR_ECOLI	0.873	2.995e-05
sp|P0A6Z1|HSCA_ECOLI	-0.321	0.0001101
sp|P0AES6|GYRB_ECOLI	-0.29	5.466e-05
sp|P0AGC3|SLT_ECOLI	0.655	8.572e-09
sp|P0A744|MSRA_ECOLI	0.974	3.951e-07
sp|P02931|OMPF_ECOLI	0.193	0.007
sp|P0A6Y5|HSLO_ECOLI	0.162	0.179
sp|P52643|LDHD_ECOLI	0.369	0.005
sp|P0AGD3|SODF_ECOLI	-0.087	0.611
sp|P0A6L9|HSCB_ECOLI	-0.245	0.805
sp|P60651|SPEB_ECOLI	0.462	0.00015
sp|P0AGJ5|YFIF_ECOLI	0.57	1.777e-05
sp|P0A9X9|CSPA_ECOLI	-0.167	0.404
sp|P0A901|BLC_ECOLI	0.08	0.931
sp|P69054|DHSC_ECOLI	-0.724	2.739e-05
sp|P0A6U8|GLGA_ECOLI	-0.039	0.603
sp|P06993|MALT_ECOLI	-0.139	0.227
sp|P0A9Q9|DHAS_ECOLI	-0.701	2.999e-11
sp|P00452|RIR1_ECOLI	-0.293	0.001
sp|P0ACZ8|CUSR_ECOLI	0.759	5.497e-11
sp|P0A9F3|CYSB_ECOLI	0.071	0.475
sp|P39831|YDFG_ECOLI	0.274	0.004
sp|P32144|CSQR_ECOLI	0.44	0.009
sp|P31678|OTSB_ECOLI	1.737	4.414e-08
sp|P77285|RSXG_ECOLI	-0.374	0.173
sp|P77781|MENI_ECOLI	-0.121	0.52
sp|P00864|CAPP_ECOLI	-1.055	0.0
sp|P0AC38|ASPA_ECOLI	0.893	9.195e-13
sp|P0AEZ3|MIND_ECOLI	0.49	8.028e-09
sp|P0AD10|YECJ_ECOLI	-0.788	2.39e-05
sp|P0A7M9|RL31_ECOLI	-0.081	0.468
sp|P0AAC8|ISCA_ECOLI	-0.118	0.198
sp|P0ACL2|EXUR_ECOLI	0.245	0.427
sp|P68699|ATPL_ECOLI	-0.36	0.063
sp|P0ACB2|HEM2_ECOLI	0.213	0.469
sp|P62517|OPGH_ECOLI	-0.23	0.227
sp|P0ABB8|ATMA_ECOLI	0.527	0.0001938
sp|P15034|AMPP_ECOLI	1.051	0.0
sp|P30177|YBIB_ECOLI	0.877	2.709e-11
sp|P0A8M3|SYT_ECOLI	-0.087	0.038
sp|P0AG99|SECG_ECOLI	-0.071	0.568
sp|P07001|PNTA_ECOLI	-1.302	0.0
sp|P21151|FADA_ECOLI	2.972	0.0
sp|P0A7A2|GPMB_ECOLI	-0.011	0.722
sp|P64451|YDCL_ECOLI	2.053	0.0
sp|P0AC19|FOLX_ECOLI	-0.674	0.0001996
sp|P31979|NUOF_ECOLI	0.162	0.031
sp|P30860|ARTJ_ECOLI	0.072	0.324
sp|P25745|MNMA_ECOLI	0.394	0.028
sp|P0A847|TGT_ECOLI	-0.234	0.059
sp|P76014|DHAL_ECOLI	0.409	0.051
sp|P0A6Q3|FABA_ECOLI	0.261	0.0008521
sp|P0A870|TALB_ECOLI	-0.132	0.066
sp|P0A7Z4|RPOA_ECOLI	0.154	0.108
sp|P0A707|IF3_ECOLI	0.149	0.122
sp|P0A9S3|GATD_ECOLI	1.319	0.0
sp|P0ABP8|DEOD_ECOLI	0.682	1.614e-10
sp|P0AAV4|PXPB_ECOLI	0.099	0.618
sp|P63177|RLMB_ECOLI	0.081	0.667
sp|P0A7S9|RS13_ECOLI	-0.187	0.014
sp|P0ADR6|RLMM_ECOLI	0.068	0.535
sp|P76537|YFEY_ECOLI	0.457	0.018
sp|P39099|DEGQ_ECOLI	0.655	1.188e-09
sp|P39377|IADA_ECOLI	-0.62	0.0007723
sp|P0A6J8|DDLA_ECOLI	-0.586	0.0004043
sp|P64455|YDCY_ECOLI	-0.088	0.931
sp|P0A6L0|DEOC_ECOLI	0.971	1.525e-13
sp|P0A7M6|RL29_ECOLI	-0.593	0.032
sp|P15877|DHG_ECOLI	0.937	0.021
sp|P31433|YICH_ECOLI	0.327	0.034
sp|P0C0S1|MSCS_ECOLI	-0.879	3.139e-10
sp|P0A8X0|YJGA_ECOLI	0.237	0.011
sp|P0A9B6|E4PD_ECOLI	-0.572	0.143
sp|P08192|FOLC_ECOLI	-0.341	0.44
sp|P0A8J4|YBED_ECOLI	0.292	0.165
sp|P0A7R9|RS11_ECOLI	-0.434	0.004
sp|P0AC13|DHPS_ECOLI	-0.075	0.795
sp|P0ABD3|BFR_ECOLI	2.606	0.0
sp|P0ACP7|PURR_ECOLI	0.421	0.000551
sp|P0ACB4|HEMG_ECOLI	0.188	0.334
sp|P27250|AHR_ECOLI	1.846	1.433e-11
sp|P75874|YCCU_ECOLI	1.218	6.994e-11
sp|P0A7S3|RS12_ECOLI	-0.354	0.004
sp|P69776|LPP_ECOLI	0.259	0.022
sp|P0A9Z1|GLNB_ECOLI	-0.256	0.466
sp|P0A855|TOLB_ECOLI	0.049	0.544
sp|P27278|NADR_ECOLI	0.455	0.198
sp|P75831|MACB_ECOLI	-0.245	0.566
sp|P10384|FADL_ECOLI	3.258	0.0
sp|P08331|CPDB_ECOLI	0.803	3.693e-11
sp|P0ACE7|HINT_ECOLI	0.524	0.0001196
sp|P39286|RSGA_ECOLI	0.248	0.047
sp|P46118|HEXR_ECOLI	0.18	0.332
sp|P77806|YBDL_ECOLI	-0.078	0.713
sp|P69423|TATC_ECOLI	-0.776	0.042
sp|P09831|GLTB_ECOLI	-0.902	0.0
sp|P41052|MLTB_ECOLI	0.223	0.31
sp|P04846|NLPA_ECOLI	-0.139	0.701
sp|P0A6L4|NANA_ECOLI	-0.347	0.066
sp|P77395|CNOX_ECOLI	-0.161	0.261
sp|P77695|GNSB_ECOLI	0.597	0.005
sp|P21888|SYC_ECOLI	0.005	0.569
sp|P24228|DACB_ECOLI	0.11	0.637
sp|P76339|HPRS_ECOLI	-0.395	0.146
sp|P76172|YNFD_ECOLI	0.866	0.013
sp|P0A731|MGSA_ECOLI	0.262	0.41
sp|P23847|DPPA_ECOLI	0.722	0.0
sp|P67910|HLDD_ECOLI	0.523	2.52e-09
sp|Q47690|MMUM_ECOLI	0.702	0.0005221
sp|P0AEQ6|GLNP_ECOLI	-0.38	0.024
sp|P60595|HIS5_ECOLI	0.042	0.552
sp|P27833|WECE_ECOLI	0.019	0.919
sp|P0AB52|YCHN_ECOLI	1.543	9.63e-08
sp|P0ACG8|HSLR_ECOLI	0.462	0.069
sp|P0AGG0|THIL_ECOLI	-0.056	0.617
sp|P11557|DAMX_ECOLI	0.476	7.077e-07
sp|P0A812|RUVB_ECOLI	0.281	0.056
sp|P0A742|MSCL_ECOLI	0.596	2.238e-05
sp|P0A8L1|SYS_ECOLI	-0.121	0.172
sp|P00960|SYGA_ECOLI	-0.016	0.825
sp|P0A8R7|YCJF_ECOLI	0.291	0.272
sp|P0AEA8|CYSG_ECOLI	0.105	0.105
sp|P0AG27|YIBN_ECOLI	0.443	0.003
sp|Q46919|YQCC_ECOLI	-0.072	1.0
sp|P0A8V6|FADR_ECOLI	0.521	1.577e-05
sp|P0ACK2|AGAR_ECOLI	0.163	0.457
sp|P18335|ARGD_ECOLI	0.381	0.002
sp|P76506|MLAA_ECOLI	0.336	0.034
sp|P38038|CYSJ_ECOLI	-0.616	0.0
sp|P0A6W5|GREA_ECOLI	0.143	0.131
sp|P0AGB6|RPOE_ECOLI	0.434	0.005
sp|P37744|RMLA1_ECOLI	-0.162	0.057
sp|P0AAI5|FABF_ECOLI	0.135	0.146
sp|P02929|TONB_ECOLI	-0.74	8.096e-05
sp|P22729|LIVM_ECOLI	-0.357	0.078
sp|P75691|YAHK_ECOLI	1.954	0.0
sp|P00448|SODM_ECOLI	0.586	5.44e-12
sp|P52096|YAER_ECOLI	0.733	0.0004258
sp|P60723|RL4_ECOLI	-0.38	0.0001693
sp|P08956|T1RK_ECOLI	-0.205	0.403
sp|P30749|MOAE_ECOLI	0.171	0.702
sp|P66817|DIAA_ECOLI	0.982	0.0002472
sp|P08142|ILVB_ECOLI	-0.492	4.079e-05
sp|P36938|PGM_ECOLI	0.474	1.855e-09
sp|P04805|SYE_ECOLI	-0.204	0.002
sp|P10378|ENTE_ECOLI	-0.097	0.354
sp|P05637|APAH_ECOLI	0.708	0.0002582
sp|P30863|DKGB_ECOLI	0.086	0.521
sp|P09158|SPEE_ECOLI	-0.062	0.771
sp|P0A830|DCTA_ECOLI	0.666	0.004
sp|P39310|YTFB_ECOLI	0.365	0.102
sp|P37747|GLF_ECOLI	-0.506	4.358e-05
sp|P0AC33|FUMA_ECOLI	0.242	0.0001213
sp|P0A8G9|EX7S_ECOLI	0.498	0.013
sp|P0ABE2|BOLA_ECOLI	0.605	0.012
sp|P08997|MASY_ECOLI	2.489	0.0
sp|P09053|AVTA_ECOLI	-0.102	0.461
sp|P0ACF8|HNS_ECOLI	0.221	0.005
sp|P10902|NADB_ECOLI	-0.743	0.001
sp|P21362|YCIF_ECOLI	3.468	1.625e-09
sp|P0A799|PGK_ECOLI	-0.112	0.06
sp|Q46851|GPR_ECOLI	1.988	0.0
sp|P0ADP2|YIGI_ECOLI	0.338	0.014
sp|P03841|MALM_ECOLI	0.831	6.61e-07
sp|P07813|SYL_ECOLI	-0.066	0.174
sp|P11458|NADA_ECOLI	-0.605	0.000118
sp|P77552|YDHQ_ECOLI	-0.612	0.003
sp|P0AFI7|PDXH_ECOLI	0.186	0.075
sp|P0AFD4|NUOH_ECOLI	-0.739	0.006
sp|P0A7U7|RS20_ECOLI	-0.139	0.525
sp|P10371|HIS4_ECOLI	0.114	0.555
sp|P0ABV2|EXBD_ECOLI	-0.291	0.118
sp|P0A862|TPX_ECOLI	0.304	0.07
sp|P0A9L8|P5CR_ECOLI	1.44	2.739e-09
sp|P0AB71|ALF_ECOLI	-0.243	4.102e-06
sp|P76403|YEGQ_ECOLI	-0.613	4.08e-05
sp|P0AE18|MAP1_ECOLI	0.032	0.329
sp|P0AF93|RIDA_ECOLI	0.622	6.708e-07
sp|P76342|MSRP_ECOLI	1.536	6.903e-06
sp|P0AG63|RS17_ECOLI	0.048	0.818
sp|P69411|RCSF_ECOLI	0.012	0.812
sp|P0AFK0|PMBA_ECOLI	-0.001	0.84
sp|P0A6X7|IHFA_ECOLI	0.897	1.554e-15
sp|P15639|PUR9_ECOLI	-0.502	1.619e-10
sp|P33218|YEBE_ECOLI	-0.424	0.006
sp|P0AFU4|GLRR_ECOLI	0.035	0.661
sp|Q46857|DKGA_ECOLI	0.898	3.957e-09
sp|P0AF50|YJBR_ECOLI	1.144	9.787e-06
sp|P43672|UUP_ECOLI	-0.371	0.065
sp|P0ACC3|ERPA_ECOLI	-0.048	0.716
sp|P0A9M5|XGPT_ECOLI	-0.027	0.985
sp|P23882|FMT_ECOLI	0.251	0.011
sp|P0A8K1|PSD_ECOLI	0.055	0.652
sp|P0AA91|YEAY_ECOLI	1.4	8.882e-16
sp|P76576|YFGM_ECOLI	-0.245	0.36
sp|P46852|YHHW_ECOLI	1.487	5.84e-13
sp|P76536|YFEX_ECOLI	-0.053	0.814
sp|P15723|DGTP_ECOLI	1.062	0.005
sp|P0AB28|YCED_ECOLI	-0.11	0.447
sp|P37648|YHJJ_ECOLI	0.789	2.742e-07
sp|P0ABQ4|DYR_ECOLI	0.411	0.088
sp|P0A6U5|RSMG_ECOLI	-0.225	0.27
sp|P0ADX9|RSMD_ECOLI	0.02	0.711
sp|P33025|PSUG_ECOLI	0.698	0.009
sp|P16676|CYSA_ECOLI	-0.861	6.976e-09
sp|P26616|MAO1_ECOLI	-0.026	0.906
sp|P0ADY1|PPID_ECOLI	0.269	4.189e-05
sp|P00959|SYM_ECOLI	-0.215	0.007
sp|P31473|RAVA_ECOLI	-0.294	0.219
sp|P0AGE9|SUCD_ECOLI	0.04	0.944
sp|P0AC84|GLO2_ECOLI	0.912	8.403e-06
sp|P0AF67|TSAE_ECOLI	0.582	0.005
sp|P32099|LPLA_ECOLI	0.377	0.097
sp|P63417|YHBS_ECOLI	1.03	2.893e-08
sp|P77171|YDCI_ECOLI	0.325	0.042
sp|P0ADW3|YHCB_ECOLI	0.411	0.0002105
sp|P45579|HCXA_ECOLI	0.265	0.342
sp|Q46920|QUEF_ECOLI	0.314	0.036
sp|P05459|PDXB_ECOLI	0.272	0.004
sp|P0ACY3|YEAG_ECOLI	1.749	0.0
sp|P0AF36|ZAPB_ECOLI	-0.186	0.975
sp|P10100|RLPA_ECOLI	0.143	0.273
sp|P0AFG6|ODO2_ECOLI	-0.272	0.0004634
sp|P25535|UBII_ECOLI	0.082	0.954
sp|P55734|YGAP_ECOLI	1.274	9.34e-06
sp|P0A6G7|CLPP_ECOLI	0.432	0.018
sp|P0AD05|YECA_ECOLI	0.485	0.044
sp|P61889|MDH_ECOLI	0.207	0.0004496
sp|P0A7I0|RF1_ECOLI	-0.14	0.484
sp|P0A7E5|PYRG_ECOLI	-0.283	1.016e-05
sp|P39172|ZNUA_ECOLI	-0.276	0.114
sp|P0AFM2|PROX_ECOLI	0.666	0.0003262
sp|P08179|PUR3_ECOLI	0.131	0.642
sp|P0A6F5|CH60_ECOLI	0.091	0.115
sp|P0A9D2|GSTA_ECOLI	1.402	0.0
sp|P0AAE0|CYCA_ECOLI	0.132	0.561
sp|P0AFH8|OSMY_ECOLI	0.516	4.333e-08
sp|P0AF03|MOG_ECOLI	0.561	0.002
sp|P0AGE4|SSTT_ECOLI	-0.485	0.012
sp|P08660|AK3_ECOLI	-1.075	0.0
sp|P68767|AMPA_ECOLI	0.444	1.068e-06
sp|P24203|YJIA_ECOLI	-0.082	0.517
sp|P0A836|SUCC_ECOLI	-0.043	0.98
sp|P64604|MLAD_ECOLI	0.147	0.295
sp|P76208|YNIB_ECOLI	-0.004	0.99
sp|P08312|SYFA_ECOLI	0.392	4.128e-06
sp|P60293|MUKF_ECOLI	0.045	0.847
sp|P0A8M6|YEEX_ECOLI	-0.373	0.003
sp|P0AEI6|NUDJ_ECOLI	-0.057	0.958
sp|P0A8P6|XERC_ECOLI	0.047	0.637
sp|P0A972|CSPE_ECOLI	-0.276	0.057
sp|P75777|YBHG_ECOLI	-0.447	0.046
sp|P0A9Q5|ACCD_ECOLI	0.133	0.08
sp|P76142|LSRB_ECOLI	3.604	1.625e-09
sp|P20083|PARE_ECOLI	-0.511	0.016
sp|P0AFG8|ODP1_ECOLI	-0.968	0.0
sp|P31130|YDEI_ECOLI	2.233	3.03e-12
sp|P24177|ACRD_ECOLI	0.463	0.842
sp|P76149|SAD_ECOLI	0.056	0.631
sp|P0A8A0|YEBC_ECOLI	-0.232	0.062
sp|P09030|EX3_ECOLI	0.011	0.205
sp|P0A9I3|GCVR_ECOLI	0.539	0.005
sp|P76015|DHAK_ECOLI	1.275	0.0
sp|P0A8T7|RPOC_ECOLI	-0.559	0.0
sp|P0ADU5|YGIW_ECOLI	0.801	6.125e-06
sp|P76243|YEAO_ECOLI	0.778	1.239e-05
sp|P0AFD6|NUOI_ECOLI	0.235	0.142
sp|P03817|MIOC_ECOLI	0.753	0.001
sp|P69811|PTFAH_ECOLI	-4.908	0.0
sp|P0C0V0|DEGP_ECOLI	-0.531	1.619e-12
sp|P0A8U6|METJ_ECOLI	0.446	0.0009922
sp|P19624|PDXA_ECOLI	0.417	0.012
sp|P0AEK4|FABI_ECOLI	0.015	0.785
sp|P61949|FLAV_ECOLI	0.159	0.122
sp|P30958|MFD_ECOLI	-0.549	1.079e-07
sp|P0AF90|RRAB_ECOLI	0.297	0.151
sp|P0AAG3|GLTL_ECOLI	-0.047	0.574
sp|P09147|GALE_ECOLI	3.817	0.0
sp|P37903|USPF_ECOLI	2.142	2.22e-16
sp|P77554|YAHJ_ECOLI	0.54	0.019
sp|P29745|PEPT_ECOLI	0.766	1.509e-10
sp|P51024|YAIL_ECOLI	0.105	0.915
sp|P0A915|OMPW_ECOLI	0.857	0.0004364
sp|P0AFK9|POTD_ECOLI	0.274	0.005
sp|P0ABZ4|KDSC_ECOLI	0.399	0.048
sp|P0A962|ASPG1_ECOLI	-0.204	0.127
sp|P0A7A7|PLSB_ECOLI	-0.203	0.101
sp|P31063|YEDD_ECOLI	0.194	0.043
sp|P0AGG8|TLDD_ECOLI	0.701	0.003
sp|P76594|PKA_ECOLI	2.2	1.011e-07
sp|P0AB91|AROG_ECOLI	-0.565	4.967e-09
sp|P0A9A6|FTSZ_ECOLI	-0.033	0.514
sp|P09372|GRPE_ECOLI	-0.074	0.606
sp|P76270|MSRC_ECOLI	0.112	0.46
sp|P0AFX4|RSD_ECOLI	0.704	0.009
sp|P0AGK8|ISCR_ECOLI	-0.196	0.183
sp|P0AG44|RL17_ECOLI	-0.528	4.211e-07
sp|P05194|AROD_ECOLI	0.117	0.2
sp|P42620|YQJG_ECOLI	1.717	1.559e-12
sp|P0A8S1|ARGP_ECOLI	0.411	0.0001599
sp|P0A717|KPRS_ECOLI	-0.123	0.059
sp|P0ACR4|YEIE_ECOLI	0.345	0.197
sp|P0A8D0|NRDR_ECOLI	-0.542	0.016
sp|P23837|PHOQ_ECOLI	0.1	0.817
sp|P0AB55|YCII_ECOLI	0.175	0.476
sp|P77756|QUEC_ECOLI	-0.136	0.171
sp|P06846|EBGR_ECOLI	0.034	0.855
sp|P45800|IGAA_ECOLI	0.007	0.903
sp|P0AFU8|RISA_ECOLI	-0.346	0.113
sp|P0A7B1|PPK1_ECOLI	0.048	0.77
sp|P07395|SYFB_ECOLI	0.05	0.535
sp|P25665|METE_ECOLI	-0.845	0.0
sp|P76558|MAO2_ECOLI	0.326	1.569e-06
sp|P0A786|PYRB_ECOLI	0.394	8.296e-09
sp|P0AAF6|ARTP_ECOLI	0.092	0.503
sp|P0A729|NTPPB_ECOLI	1.578	9.992e-15
sp|P77625|HXPA_ECOLI	-0.107	0.069
sp|P23886|CYDC_ECOLI	-0.617	0.008
sp|P00582|DPO1_ECOLI	0.325	4.219e-08
sp|P0ABU5|ELBB_ECOLI	0.39	0.005
sp|Q47083|CBL_ECOLI	-0.439	0.08
sp|P0AB12|YCCF_ECOLI	-0.46	0.09
sp|P77804|YDGA_ECOLI	0.335	5.391e-06
sp|P0A6F9|CH10_ECOLI	0.097	0.383
sp|Q47147|YAFJ_ECOLI	0.819	0.0003523
sp|P09996|YIDB_ECOLI	0.869	0.0001173
sp|P0A9S5|GLDA_ECOLI	1.497	1.483e-13
sp|P60664|HIS6_ECOLI	0.126	0.623
sp|P29680|DCUP_ECOLI	1.035	9.548e-05
sp|P0A7T3|RS16_ECOLI	-0.404	0.006
sp|P0ACU7|YJDC_ECOLI	1.158	1.246e-13
sp|P61320|LOLB_ECOLI	0.304	0.124
sp|P0AEE5|DGAL_ECOLI	3.765	0.0
sp|P0A6T3|GAL1_ECOLI	4.005	0.0
sp|P0ACG1|STPA_ECOLI	-0.121	0.427
sp|P02413|RL15_ECOLI	-1.04	7.239e-14
sp|P0AFZ1|SSEB_ECOLI	-0.635	0.028
sp|P31060|MODF_ECOLI	-0.292	0.177
sp|P0AAG8|MGLA_ECOLI	2.596	0.0
sp|P0ABJ9|CYDA_ECOLI	-0.083	0.377
sp|P0AEG6|DSBC_ECOLI	-0.134	0.157
sp|P0AG00|WZZE_ECOLI	-0.66	0.011
sp|P0AG82|PSTS_ECOLI	0.453	0.006
sp|P0ABK5|CYSK_ECOLI	0.144	0.017
sp|P0ACR9|MPRA_ECOLI	-0.33	0.072
sp|P21513|RNE_ECOLI	-0.457	2.876e-10
sp|P0A7B8|HSLV_ECOLI	-0.65	0.001
sp|P0ABA4|ATPD_ECOLI	0.087	0.503
sp|P21170|SPEA_ECOLI	-0.17	0.544
sp|P0AF20|NAGC_ECOLI	0.358	0.008
sp|P0AG51|RL30_ECOLI	-0.433	0.004
sp|P07014|SDHB_ECOLI	0.302	0.0005399
sp|P0ADX1|YHFA_ECOLI	1.009	4.217e-07
sp|P0AEY3|MAZG_ECOLI	-0.06	0.618
sp|P0A991|ALF1_ECOLI	1.771	0.0
sp|P13857|RIML_ECOLI	1.504	2.545e-06
sp|P0A8X2|YCEI_ECOLI	0.164	0.118
sp|P00509|AAT_ECOLI	0.114	0.012
sp|P0ACY1|YDJA_ECOLI	-0.167	0.105
sp|P17993|UBIG_ECOLI	0.108	0.492
sp|P0AF12|MTNN_ECOLI	0.707	0.129
sp|P0ADT8|YGIM_ECOLI	0.575	2.734e-06
sp|P0A720|KTHY_ECOLI	0.374	0.216
sp|P25397|TEHB_ECOLI	-0.152	0.834
sp|P43329|HRPA_ECOLI	-0.454	0.004
sp|P0ACW6|YDCH_ECOLI	1.225	0.272
sp|P36659|CBPA_ECOLI	0.892	4.692e-05
sp|P77485|CUSS_ECOLI	0.749	6.954e-06
sp|P69874|POTA_ECOLI	-0.449	0.018
sp|P09126|HEM4_ECOLI	1.004	4.804e-05
sp|P61175|RL22_ECOLI	-0.412	0.002
sp|P0A6C8|ARGB_ECOLI	-0.211	0.033
sp|P0AE12|AMN_ECOLI	0.121	0.128
sp|P04079|GUAA_ECOLI	-0.471	6.661e-16
sp|P0AFB1|NLPI_ECOLI	0.397	0.001
sp|P27298|OPDA_ECOLI	0.411	4.596e-09
sp|P0AG59|RS14_ECOLI	-0.586	0.004
sp|P07012|RF2_ECOLI	-0.335	2.532e-05
sp|P0A8R0|RRAA_ECOLI	0.938	4.227e-08
sp|P32695|DUSA_ECOLI	0.259	0.104
sp|P0A840|SURE_ECOLI	0.215	0.413
sp|P31554|LPTD_ECOLI	0.53	1.265e-10
