protein	log2FC	p-val
sp|P0ACX3|YDHR_ECOLI	0.071	0.385
sp|P0AEH1|RSEP_ECOLI	0.931	0.0006248
sp|P37645|YHJG_ECOLI	0.522	0.158
sp|P0A9K3|PHOL_ECOLI	-0.095	0.179
sp|P0A6Z1|HSCA_ECOLI	-0.458	1.249e-09
sp|P30870|GLNE_ECOLI	0.627	0.046
sp|P76035|YCIW_ECOLI	0.208	0.256
sp|P0AGK8|ISCR_ECOLI	-0.517	7.923e-05
sp|P0AAB6|GALF_ECOLI	-0.418	0.0005355
sp|P17315|CIRA_ECOLI	0.767	1.181e-08
sp|P75745|PXPC_ECOLI	0.89	0.0001827
sp|P76004|YCGM_ECOLI	-0.349	0.126
sp|P36683|ACNB_ECOLI	1.84	0.0
sp|P09424|MTLD_ECOLI	0.483	2.606e-08
sp|P0AFF2|NUPC_ECOLI	0.137	0.502
sp|P76535|MURQ_ECOLI	1.5	2.228e-11
sp|P0AG44|RL17_ECOLI	-0.613	1.227e-08
sp|P68679|RS21_ECOLI	-0.006	0.628
sp|P76015|DHAK_ECOLI	0.72	1.883e-09
sp|P33221|PURT_ECOLI	-0.203	0.227
sp|P77150|PDXY_ECOLI	0.195	0.468
sp|P76346|MTFA_ECOLI	3.121	2.385e-11
sp|P33599|NUOCD_ECOLI	0.923	0.0
