protein	log2FC	p-val
sp|P0AB38|LPOB_ECOLI	0.602	0.0008589
sp|P0AF70|YJEI_ECOLI	0.525	0.063
sp|P15047|ENTA_ECOLI	-1.665	1.981e-05
sp|P76594|PKA_ECOLI	2.132	3.142e-11
sp|P07003|POXB_ECOLI	1.519	0.0
sp|P08245|YCIH_ECOLI	-0.248	0.24
sp|P16703|CYSM_ECOLI	-0.456	1.971e-05
sp|P37595|IAAA_ECOLI	0.118	0.4
sp|P64451|YDCL_ECOLI	2.142	0.0
sp|P37749|WBBI_ECOLI	-0.684	4.111e-05
sp|P00490|PHSM_ECOLI	0.332	0.002
sp|P77444|SUFS_ECOLI	-0.196	0.031
sp|P30860|ARTJ_ECOLI	0.78	2.732e-11
sp|P0AAQ2|YAJD_ECOLI	0.528	0.008
sp|P0A9X9|CSPA_ECOLI	-0.185	0.307
sp|P0A6F3|GLPK_ECOLI	1.274	4.816e-13
sp|P0A9F3|CYSB_ECOLI	-0.008	0.928
sp|P0A9K9|SLYD_ECOLI	0.182	0.492
sp|P0AAC0|USPE_ECOLI	1.036	8.882e-16
sp|P0A6L9|HSCB_ECOLI	-0.75	0.000535
sp|P0A799|PGK_ECOLI	0.165	0.048
sp|P0ABU9|TOLQ_ECOLI	-0.375	0.039
sp|P0A9L8|P5CR_ECOLI	0.859	0.0002579
sp|P09029|PURK_ECOLI	-0.392	0.003
sp|P0AG07|RPE_ECOLI	0.369	0.026
sp|P23721|SERC_ECOLI	-0.362	2.537e-07
sp|P00894|ILVH_ECOLI	0.026	0.693
sp|Q47150|DINJ_ECOLI	-0.002	0.91
sp|P09147|GALE_ECOLI	4.048	0.0
sp|P0AGG2|TESB_ECOLI	-0.035	0.641
sp|P0ADV1|LPTA_ECOLI	0.856	7.957e-09
sp|P0ADA3|NLPD_ECOLI	0.114	0.253
sp|P0A6R0|FABH_ECOLI	0.371	0.097
sp|P0ADE8|YGFZ_ECOLI	0.561	7.462e-08
sp|P43329|HRPA_ECOLI	-0.095	0.641
sp|P0AE18|MAP1_ECOLI	-0.249	0.004
sp|P0AEH5|ELAB_ECOLI	1.635	2.321e-10
sp|P0A6F9|CH10_ECOLI	0.229	0.335
sp|P0A6V8|GLK_ECOLI	0.873	6.927e-10
sp|P37649|PDEK_ECOLI	-0.153	0.353
sp|P33570|TKT2_ECOLI	1.736	0.0
sp|P39286|RSGA_ECOLI	0.173	0.395
sp|P0A8N5|SYK2_ECOLI	0.179	0.133
sp|P36649|CUEO_ECOLI	0.993	2.813e-09
sp|P0AE01|TRMJ_ECOLI	0.02	0.858
sp|P36548|AMIA_ECOLI	-0.01	0.919
sp|P60651|SPEB_ECOLI	1.087	3.873e-08
sp|P04425|GSHB_ECOLI	0.304	0.0009494
sp|P0A7V0|RS2_ECOLI	-0.442	3.596e-07
sp|P31806|NNR_ECOLI	1.106	0.0003148
sp|P09148|GAL7_ECOLI	4.293	1.501e-13
sp|P23827|ECOT_ECOLI	-0.826	0.0008731
sp|P63284|CLPB_ECOLI	0.198	4.114e-05
sp|P0ADC1|LPTE_ECOLI	0.406	0.003
sp|P0A9T6|YBAQ_ECOLI	0.341	0.406
sp|P00956|SYI_ECOLI	-0.154	0.012
sp|P31663|PANC_ECOLI	0.391	0.0001701
sp|P0A9J6|RBSK_ECOLI	1.108	1.463e-10
sp|P27306|STHA_ECOLI	0.984	1.599e-14
sp|P37188|PTKB_ECOLI	1.589	3.286e-14
sp|P76208|YNIB_ECOLI	-0.273	0.343
sp|P31119|AAS_ECOLI	-0.743	0.006
sp|P64467|CNU_ECOLI	-0.046	0.87
sp|P0A720|KTHY_ECOLI	-0.234	0.458
sp|P0A7M2|RL28_ECOLI	0.095	0.579
sp|P0ADI7|YECD_ECOLI	0.691	0.003
sp|P0AGK4|YHBY_ECOLI	0.826	0.0005228
sp|P0AG59|RS14_ECOLI	-0.178	0.169
sp|P13029|KATG_ECOLI	1.695	0.0
sp|P25552|GPPA_ECOLI	0.23	0.482
sp|P0AG80|UGPB_ECOLI	2.827	0.0
sp|P0ABH7|CISY_ECOLI	0.737	0.0
sp|P77695|GNSB_ECOLI	0.288	0.124
sp|P63224|GMHA_ECOLI	0.788	2.994e-12
sp|P61889|MDH_ECOLI	0.247	0.002
sp|P76503|FADI_ECOLI	1.039	9.833e-10
sp|P76346|MTFA_ECOLI	1.51	4.761e-09
sp|P28905|HOLC_ECOLI	0.387	0.118
sp|P0AC02|BAMD_ECOLI	-0.295	0.014
sp|P60472|UPPS_ECOLI	-0.213	0.216
sp|P31677|OTSA_ECOLI	1.778	0.0
sp|Q2M7R5|YIBT_ECOLI	-0.041	0.975
sp|P77808|CINAL_ECOLI	0.175	0.421
sp|P0A7A9|IPYR_ECOLI	0.227	0.032
sp|P76506|MLAA_ECOLI	-0.068	0.756
sp|P0ADZ0|RL23_ECOLI	-0.127	0.459
sp|P0A6E6|ATPE_ECOLI	-0.246	0.063
sp|P0ACN4|ALLR_ECOLI	-0.666	5.954e-06
sp|P27302|TKT1_ECOLI	-0.747	0.0
sp|P08957|T1MK_ECOLI	-0.053	0.353
sp|P75791|YBIU_ECOLI	-0.238	0.226
sp|P0A6U5|RSMG_ECOLI	-0.468	0.015
sp|P0ACY9|YEBG_ECOLI	0.137	0.822
sp|P08142|ILVB_ECOLI	-0.492	1.562e-06
sp|P0A9E5|FNR_ECOLI	0.293	0.129
sp|P64596|YRAP_ECOLI	0.438	0.018
sp|P0AGE6|CHRR_ECOLI	-0.008	0.468
sp|P0A749|MURA_ECOLI	0.12	0.475
sp|P0A6L4|NANA_ECOLI	0.038	0.705
sp|P22523|MUKB_ECOLI	-0.14	0.173
sp|P31547|METI_ECOLI	-0.238	0.333
sp|P0AAR3|YBAK_ECOLI	-0.037	0.916
sp|P0AEG4|DSBA_ECOLI	-0.025	0.935
sp|P0AFG8|ODP1_ECOLI	-1.067	0.0
sp|P33599|NUOCD_ECOLI	0.769	0.0
sp|P37690|ENVC_ECOLI	0.591	0.009
sp|P0AG63|RS17_ECOLI	-0.153	0.366
sp|P0A850|TIG_ECOLI	-0.214	1.788e-06
sp|P0AC33|FUMA_ECOLI	0.489	2.309e-14
sp|P33195|GCSP_ECOLI	0.294	0.039
sp|P32695|DUSA_ECOLI	0.121	0.37
sp|P31063|YEDD_ECOLI	0.3	0.007
sp|P08244|PYRF_ECOLI	-0.095	0.321
sp|P0A927|TSX_ECOLI	-0.196	0.393
sp|P0AFD1|NUOE_ECOLI	0.828	8.564e-08
sp|P75914|YCDX_ECOLI	-0.125	0.616
sp|P0A8W5|YQGE_ECOLI	-0.123	0.54
sp|P76402|YEGP_ECOLI	2.447	1.829e-10
sp|P39401|OPGB_ECOLI	0.065	0.97
sp|P0A6M8|EFG_ECOLI	-0.061	0.12
sp|P09832|GLTD_ECOLI	0.232	0.0007135
sp|P04968|ILVA_ECOLI	-1.183	0.0
sp|P0AE85|CPXP_ECOLI	1.589	1.51e-10
sp|P31433|YICH_ECOLI	0.476	0.014
sp|P36879|YADG_ECOLI	0.757	4.875e-05
sp|P0A7V3|RS3_ECOLI	-0.796	0.0
sp|P21369|PNCA_ECOLI	0.458	0.046
sp|P0AF93|RIDA_ECOLI	0.166	0.282
sp|P26616|MAO1_ECOLI	-0.066	0.657
sp|P02413|RL15_ECOLI	-0.49	9.085e-06
sp|P04391|OTC1_ECOLI	-0.15	0.019
sp|P0A6R3|FIS_ECOLI	-0.923	0.0001308
sp|P0A7L0|RL1_ECOLI	-0.277	0.003
sp|P0A9M2|HPRT_ECOLI	0.147	0.271
sp|P75780|FIU_ECOLI	-2.919	0.0
sp|P28903|NRDD_ECOLI	0.402	0.012
sp|P77717|YBAY_ECOLI	1.49	1.163e-09
sp|Q47690|MMUM_ECOLI	0.529	0.011
sp|P30126|LEUD_ECOLI	0.645	8.535e-08
sp|P08200|IDH_ECOLI	0.059	0.834
sp|P00944|XYLA_ECOLI	-8.361	0.0
sp|P63389|YHES_ECOLI	-0.544	3.862e-05
sp|P33602|NUOG_ECOLI	0.61	0.0
sp|P27837|YIFK_ECOLI	-0.267	0.328
sp|P32173|MOBA_ECOLI	-0.008	1.0
sp|P31658|HCHA_ECOLI	1.691	2.429e-07
sp|P23869|PPIB_ECOLI	-0.074	0.689
sp|P07012|RF2_ECOLI	-0.391	7.5e-07
sp|P0ADI4|ENTB_ECOLI	-2.294	5.933e-13
sp|P0A742|MSCL_ECOLI	0.557	2.824e-05
sp|P00904|TRPGD_ECOLI	0.471	5.151e-05
sp|P76194|SUFE_ECOLI	0.049	1.0
sp|P12998|BIOF_ECOLI	-0.276	0.178
sp|P0AG55|RL6_ECOLI	-0.323	2.165e-06
sp|P0AAC6|YCCA_ECOLI	-0.368	0.26
sp|P0A6W5|GREA_ECOLI	0.235	0.126
sp|P68699|ATPL_ECOLI	-0.686	0.003
sp|P0A8D0|NRDR_ECOLI	-0.335	0.09
sp|P0ADA5|YAJG_ECOLI	-0.05	0.548
sp|P0A8Y5|YIDA_ECOLI	-0.711	5.322e-08
sp|P10371|HIS4_ECOLI	0.541	3.103e-05
sp|P24215|UXUA_ECOLI	1.76	0.0
sp|P75838|YCAO_ECOLI	-0.893	1.878e-05
sp|P0ADR6|RLMM_ECOLI	0.287	0.378
sp|P0AGK8|ISCR_ECOLI	-0.16	0.209
sp|P77212|RCLA_ECOLI	0.549	0.021
sp|P76243|YEAO_ECOLI	-0.17	0.319
sp|P15078|CSTA_ECOLI	2.255	1.332e-15
sp|P04805|SYE_ECOLI	-0.323	6.154e-06
sp|P27278|NADR_ECOLI	0.735	0.01
sp|P00895|TRPE_ECOLI	0.595	1.302e-07
sp|P0A9Y6|CSPC_ECOLI	0.165	0.518
sp|P38521|YGGL_ECOLI	0.703	0.0001333
sp|P67080|PLPHP_ECOLI	-0.408	0.025
sp|P0A9Q7|ADHE_ECOLI	0.042	0.986
sp|P0A734|MINE_ECOLI	0.016	0.956
sp|P00448|SODM_ECOLI	0.633	2.851e-12
sp|P33136|OPGG_ECOLI	-0.011	0.857
sp|P62399|RL5_ECOLI	-0.248	0.008
sp|P41407|AZOR_ECOLI	-1.531	6.484e-14
sp|P64534|RCNB_ECOLI	0.885	2.644e-06
sp|P05042|FUMC_ECOLI	2.993	0.0
sp|P77522|SUFB_ECOLI	-0.625	2.869e-08
sp|P07117|PUTP_ECOLI	0.216	0.439
sp|P76193|YNHG_ECOLI	0.4	0.016
sp|P67910|HLDD_ECOLI	0.446	3.54e-07
sp|P00861|DCDA_ECOLI	-0.545	1.846e-06
sp|P0AF08|APBC_ECOLI	0.064	0.99
sp|P64604|MLAD_ECOLI	-0.191	0.037
sp|P0AGE9|SUCD_ECOLI	0.085	0.902
sp|P00893|ILVI_ECOLI	-0.088	0.152
sp|P0ABB0|ATPA_ECOLI	0.134	0.055
sp|P0AFB1|NLPI_ECOLI	0.219	0.158
sp|P0A7W7|RS8_ECOLI	-0.288	0.000737
sp|P09053|AVTA_ECOLI	0.0007974	0.774
sp|P0AA57|YOBA_ECOLI	-0.108	0.592
sp|P0AFR4|YCIO_ECOLI	0.874	3.728e-09
sp|P46853|YHHX_ECOLI	-0.403	0.007
sp|P0AFX9|RSEB_ECOLI	0.984	0.0004395
sp|P0A855|TOLB_ECOLI	0.092	0.326
sp|P76342|MSRP_ECOLI	1.891	1.934e-07
sp|P39180|AG43_ECOLI	1.963	0.0
sp|P0AFK9|POTD_ECOLI	0.288	0.009
sp|P10908|UGPQ_ECOLI	0.834	0.0003983
sp|P0A6A6|LEUC_ECOLI	0.781	2.22e-15
sp|P0AB12|YCCF_ECOLI	-0.561	0.031
sp|P0A6X7|IHFA_ECOLI	0.527	1.55e-05
sp|P77399|FADJ_ECOLI	1.219	4.543e-06
sp|P0ADV7|MLAC_ECOLI	0.939	9.077e-11
sp|P0ACJ0|LRP_ECOLI	0.472	1.727e-05
sp|P12008|AROC_ECOLI	-0.031	0.947
sp|P0ADB1|OSME_ECOLI	1.849	4.441e-16
sp|P0A6Y8|DNAK_ECOLI	-0.128	0.0009824
sp|P0AA53|QMCA_ECOLI	0.419	0.075
sp|P39831|YDFG_ECOLI	0.193	0.091
sp|P0AEI6|NUDJ_ECOLI	-0.28	0.229
sp|P0AGE4|SSTT_ECOLI	-0.665	0.0004672
sp|P77756|QUEC_ECOLI	-0.249	0.291
sp|P75694|YAHO_ECOLI	2.997	0.0
sp|P62768|YAEH_ECOLI	0.76	2.569e-13
sp|P0A6C5|ARGA_ECOLI	-0.121	0.746
sp|P09372|GRPE_ECOLI	-0.033	0.442
sp|P21179|CATE_ECOLI	2.654	0.0
sp|P0AGJ9|SYY_ECOLI	-0.266	0.0004674
sp|P69776|LPP_ECOLI	-0.051	0.778
sp|P0A7W1|RS5_ECOLI	-0.203	0.014
sp|P60546|KGUA_ECOLI	0.096	0.98
sp|P0A7I4|RF3_ECOLI	-0.183	0.033
sp|P33940|MQO_ECOLI	-0.677	0.016
sp|P68066|GRCA_ECOLI	-0.081	0.355
sp|P0AEX3|KGTP_ECOLI	0.4	0.155
sp|P00370|DHE4_ECOLI	-0.595	4.441e-15
sp|P29745|PEPT_ECOLI	0.926	3.753e-13
sp|P32680|YJAG_ECOLI	-0.358	0.301
sp|P11880|MURF_ECOLI	-0.026	0.809
sp|P0A7F6|SPED_ECOLI	0.122	0.686
