protein	log2FC	p-val
sp|P65870|QUED_ECOLI	-0.082	0.737
sp|P76397|MDTA_ECOLI	0.041	0.498
sp|P0A7T3|RS16_ECOLI	0.017	0.826
sp|P0AB55|YCII_ECOLI	0.057	0.782
sp|P0DMC7|RCSB_ECOLI	0.032	0.74
sp|P0ACF8|HNS_ECOLI	0.253	0.0002618
sp|P0A9S5|GLDA_ECOLI	0.878	1.82e-05
sp|P31663|PANC_ECOLI	-0.14	0.626
sp|P37313|DPPF_ECOLI	0.248	0.015
sp|P0A744|MSRA_ECOLI	0.191	0.107
sp|P0AC53|G6PD_ECOLI	-0.228	0.0004046
sp|P0A6A8|ACP_ECOLI	-0.066	0.393
sp|P24228|DACB_ECOLI	0.027	0.809
sp|P23721|SERC_ECOLI	-0.411	4.029e-08
sp|P0AGE6|CHRR_ECOLI	0.275	0.017
sp|P0AC38|ASPA_ECOLI	1.556	0.0
sp|P0ABT2|DPS_ECOLI	0.989	0.0
sp|P0AFG8|ODP1_ECOLI	-0.676	0.0
sp|P0AEI4|RIMO_ECOLI	-0.491	6.008e-05
sp|P76535|MURQ_ECOLI	0.8	2.076e-07
sp|P52096|YAER_ECOLI	0.236	0.433
sp|P0A9W3|ETTA_ECOLI	0.222	0.0005487
sp|P0ADS6|YGGE_ECOLI	0.649	8.221e-10
sp|P69783|PTGA_ECOLI	0.011	0.795
sp|P0A6X3|HFQ_ECOLI	0.403	0.029
sp|P0ADV7|MLAC_ECOLI	0.49	4.013e-05
sp|P68187|MALK_ECOLI	1.225	1.578e-08
sp|P64588|YQJI_ECOLI	-0.317	0.009
sp|P12995|BIOA_ECOLI	-0.194	0.297
sp|P08390|USG_ECOLI	-0.006	0.725
sp|P0A8I8|RLMH_ECOLI	0.135	0.302
sp|P41407|AZOR_ECOLI	-0.153	0.132
sp|P0AF93|RIDA_ECOLI	0.224	0.16
sp|P0AAZ7|YCAR_ECOLI	0.067	0.655
sp|P64451|YDCL_ECOLI	0.959	2.31e-12
sp|P0AES4|GYRA_ECOLI	-0.297	3.632e-07
sp|P0C8J6|GATY_ECOLI	0.93	0.0
sp|P46837|YHGF_ECOLI	-0.415	2.896e-08
sp|P12008|AROC_ECOLI	0.05	0.542
sp|P0A7M2|RL28_ECOLI	-0.495	2.427e-05
sp|P69503|APT_ECOLI	0.011	0.981
sp|P0ACB7|HEMY_ECOLI	0.372	0.001
sp|P0ADQ7|YGAM_ECOLI	1.283	2.154e-10
sp|P0ADP9|YIHD_ECOLI	0.248	0.164
sp|P30863|DKGB_ECOLI	-0.116	0.68
sp|P0AB67|PNTB_ECOLI	-0.457	7.197e-06
sp|P0ADB1|OSME_ECOLI	0.87	3.447e-09
sp|P00803|LEP_ECOLI	-0.117	0.222
sp|P37757|YDDE_ECOLI	0.188	0.913
sp|P0AEM0|FKBX_ECOLI	-0.018	0.955
sp|P0ABC3|HFLC_ECOLI	0.096	0.148
sp|P04846|NLPA_ECOLI	-0.207	0.09
sp|P0A6U3|MNMG_ECOLI	-0.302	0.012
sp|P31802|NARP_ECOLI	0.25	0.364
sp|P22188|MURE_ECOLI	-0.278	0.249
sp|P0A6J1|CYSC_ECOLI	-0.357	0.012
sp|P0A6B4|ALR1_ECOLI	0.15	0.79
sp|P67826|CUTC_ECOLI	-0.098	0.405
sp|P37128|NUDK_ECOLI	-0.086	0.7
sp|P06959|ODP2_ECOLI	-0.406	5.04e-14
sp|P17443|MURG_ECOLI	0.114	0.517
sp|P00887|AROH_ECOLI	0.053	0.642
sp|P77247|HXPB_ECOLI	0.208	0.04
sp|P64448|YNBE_ECOLI	-0.129	0.684
sp|P00960|SYGA_ECOLI	-0.096	0.484
sp|P0AG78|SUBI_ECOLI	-0.796	1.773e-12
sp|P00393|DHNA_ECOLI	-1.221	0.0
sp|P77499|SUFC_ECOLI	0.196	0.057
sp|P76372|WZZB_ECOLI	0.048	0.981
sp|P0AG63|RS17_ECOLI	-1.06	0.34
sp|P0A7R5|RS10_ECOLI	-0.113	0.23
sp|Q46845|YGHU_ECOLI	0.696	3.723e-10
sp|P15067|GLGX_ECOLI	0.453	0.0006166
sp|P0A763|NDK_ECOLI	0.766	2.312e-12
sp|P14081|SELB_ECOLI	0.055	0.447
sp|P13482|TREA_ECOLI	1.334	6.834e-10
sp|P76034|YCIT_ECOLI	-0.095	0.377
sp|P0ABU7|EXBB_ECOLI	-0.755	1.258e-07
sp|P76569|YFGD_ECOLI	0.01	0.859
sp|P32162|YIIS_ECOLI	0.421	0.085
sp|P39831|YDFG_ECOLI	0.42	8.618e-06
sp|P0ADG4|SUHB_ECOLI	-0.014	0.714
sp|P26646|ACUI_ECOLI	0.732	2.762e-11
sp|P75777|YBHG_ECOLI	-0.517	0.494
sp|Q46829|BGLA_ECOLI	0.009	0.852
sp|P0AA57|YOBA_ECOLI	-0.401	0.017
sp|P39177|USPG_ECOLI	0.921	2.587e-12
sp|P25906|PDXI_ECOLI	1.181	0.0
sp|P0A873|TRMD_ECOLI	0.074	0.333
sp|P0ABH9|CLPA_ECOLI	0.02	0.473
sp|P56262|DLHH_ECOLI	0.72	3.581e-06
sp|P0A734|MINE_ECOLI	0.693	4.594e-06
sp|P30850|RNB_ECOLI	-0.438	1.284e-08
sp|P0A8P3|FETP_ECOLI	-0.242	0.198
sp|P75736|YBFF_ECOLI	0.366	0.003
sp|P0AAS7|YBCJ_ECOLI	-0.449	0.212
sp|P0A9W9|YRDA_ECOLI	-0.167	0.434
sp|P16659|SYP_ECOLI	0.028	0.835
sp|P0A7L3|RL20_ECOLI	-0.72	5.887e-07
sp|P0AGB0|SERB_ECOLI	-0.212	0.303
sp|P00961|SYGB_ECOLI	0.018	0.338
sp|P15770|AROE_ECOLI	-0.013	0.951
sp|P0AFU8|RISA_ECOLI	-0.204	0.444
sp|P0A870|TALB_ECOLI	-0.053	0.872
sp|P76339|HPRS_ECOLI	-0.198	0.416
sp|P0AFF6|NUSA_ECOLI	-0.036	0.766
sp|P37903|USPF_ECOLI	1.818	0.0
sp|P0A8M6|YEEX_ECOLI	-0.176	0.008
sp|P37648|YHJJ_ECOLI	0.082	0.514
sp|P0A6I0|KCY_ECOLI	0.215	0.106
sp|P77348|MPPA_ECOLI	0.964	4.559e-13
sp|P0ACP7|PURR_ECOLI	-0.014	0.952
sp|P31806|NNR_ECOLI	0.792	1.502e-05
sp|P05055|PNP_ECOLI	0.07	0.315
sp|P04036|DAPB_ECOLI	-0.402	0.0003947
sp|P76172|YNFD_ECOLI	0.185	0.156
sp|P0ADE6|KBP_ECOLI	0.906	0.0
sp|P0A8F8|UVRB_ECOLI	0.257	0.0007516
sp|P21888|SYC_ECOLI	-0.323	0.0006526
sp|P0A6Z6|NIKR_ECOLI	-0.353	0.054
sp|Q46856|YQHD_ECOLI	-2.328	0.0
sp|P27250|AHR_ECOLI	0.692	0.0002595
sp|P77735|YAJO_ECOLI	0.799	4.308e-14
sp|P69451|LCFA_ECOLI	1.395	4.219e-15
sp|P0ADT8|YGIM_ECOLI	0.152	0.125
sp|P0AET8|HDHA_ECOLI	0.942	1.178e-07
sp|P37440|UCPA_ECOLI	1.251	1.725e-10
sp|P46889|FTSK_ECOLI	-0.243	0.236
sp|P37647|KDGK_ECOLI	0.19	0.144
sp|P0ABF6|CDD_ECOLI	0.441	0.006
sp|P25552|GPPA_ECOLI	-0.53	0.006
sp|P02925|RBSB_ECOLI	1.472	0.0
sp|P77721|YDJF_ECOLI	0.394	0.035
sp|P0A8M3|SYT_ECOLI	-0.033	0.985
sp|P00509|AAT_ECOLI	0.128	0.178
sp|P0ABA0|ATPF_ECOLI	0.198	0.032
sp|P64483|YEAK_ECOLI	0.098	0.286
sp|P21367|YCAC_ECOLI	1.809	0.0
sp|P21369|PNCA_ECOLI	0.181	0.426
sp|P60664|HIS6_ECOLI	-0.01	0.82
sp|P77173|ZIPA_ECOLI	0.09	0.597
sp|P07014|SDHB_ECOLI	0.686	3.375e-14
sp|P76071|INSH5_ECOLI	0.22	0.455
sp|P0ADE8|YGFZ_ECOLI	0.178	0.01
sp|P21338|RNI_ECOLI	-0.033	0.689
sp|P25516|ACNA_ECOLI	1.548	0.0
sp|P0A6W5|GREA_ECOLI	0.06	0.15
sp|P0A817|METK_ECOLI	-0.205	0.005
sp|P0A8G0|UVRC_ECOLI	-0.145	0.324
sp|P0AAC6|YCCA_ECOLI	0.136	0.329
sp|P37329|MODA_ECOLI	1.126	0.0
sp|P0AF28|NARL_ECOLI	0.427	0.0007634
sp|P25738|MSYB_ECOLI	1.004	4.348e-06
sp|P07012|RF2_ECOLI	-0.15	0.038
sp|P27833|WECE_ECOLI	-0.24	0.196
sp|P0AEH5|ELAB_ECOLI	1.532	3.286e-14
sp|P11880|MURF_ECOLI	0.084	0.297
sp|P0A855|TOLB_ECOLI	-0.097	0.313
sp|P27828|WECB_ECOLI	-0.136	0.496
sp|P0AC62|GLRX3_ECOLI	0.11	0.247
sp|P32160|YIIQ_ECOLI	0.392	0.199
sp|P0ADS2|ZAPA_ECOLI	0.059	0.62
sp|P0ABZ6|SURA_ECOLI	0.194	0.018
sp|P0A6P5|DER_ECOLI	-0.299	0.004
sp|Q47150|DINJ_ECOLI	0.426	0.083
sp|P0ADV5|YHBW_ECOLI	0.051	0.732
sp|P27298|OPDA_ECOLI	0.201	0.0008274
sp|P0AAR3|YBAK_ECOLI	0.154	0.308
sp|P0AG48|RL21_ECOLI	-0.291	0.011
sp|P0C093|SLMA_ECOLI	0.145	0.517
sp|P10443|DPO3A_ECOLI	0.222	0.436
sp|P0ADE4|TAMA_ECOLI	0.205	0.422
sp|P39310|YTFB_ECOLI	0.347	0.101
sp|P77285|RSXG_ECOLI	-0.836	0.012
sp|P0A761|NANE_ECOLI	0.994	1.431e-07
sp|P0AGK4|YHBY_ECOLI	-0.84	0.004
sp|P0A7K2|RL7_ECOLI	-0.104	0.641
sp|P64624|YHEO_ECOLI	0.319	0.295
sp|P0ACQ4|OXYR_ECOLI	0.072	0.199
sp|P31133|POTF_ECOLI	0.172	0.005
sp|P60438|RL3_ECOLI	-0.236	0.004
sp|P78061|PUUA_ECOLI	0.748	0.0001177
sp|P0AEE1|DCRB_ECOLI	-0.019	0.209
sp|P28248|DCD_ECOLI	0.693	6.74e-06
sp|P00888|AROF_ECOLI	-1.131	5.107e-15
sp|P0A7L0|RL1_ECOLI	-0.095	0.255
sp|P0AEG4|DSBA_ECOLI	-0.033	0.735
sp|P0ABA6|ATPG_ECOLI	0.152	0.014
sp|P76402|YEGP_ECOLI	1.357	2.801e-10
sp|P27248|GCST_ECOLI	-0.253	0.028
sp|P40191|PDXK_ECOLI	-0.083	0.983
sp|P0A9F9|METR_ECOLI	-0.189	0.294
sp|P66817|DIAA_ECOLI	0.41	0.013
sp|P76142|LSRB_ECOLI	1.839	1.392e-07
sp|P22634|MURI_ECOLI	-0.068	0.669
sp|P68183|MALG_ECOLI	0.501	0.018
sp|P05458|PTRA_ECOLI	-0.189	0.251
sp|P0A8V2|RPOB_ECOLI	-0.089	0.045
sp|P11446|ARGC_ECOLI	-0.333	0.186
sp|P75694|YAHO_ECOLI	1.464	2.367e-11
sp|P27550|ACSA_ECOLI	2.587	0.0
sp|P0A879|TRPB_ECOLI	-0.263	0.012
sp|P0A9F3|CYSB_ECOLI	-0.054	0.355
sp|P0A836|SUCC_ECOLI	0.608	0.0
sp|P17993|UBIG_ECOLI	0.159	0.106
sp|P60546|KGUA_ECOLI	0.003	0.422
sp|P0ACL2|EXUR_ECOLI	0.377	0.133
sp|P0A9U6|PUUR_ECOLI	0.416	0.033
sp|P76503|FADI_ECOLI	1.16	6.75e-14
sp|Q46920|QUEF_ECOLI	0.119	0.551
sp|P0A830|DCTA_ECOLI	0.763	0.003
sp|P0ABH7|CISY_ECOLI	0.532	4.441e-15
sp|P76170|YNFB_ECOLI	-0.023	0.659
sp|P03817|MIOC_ECOLI	-0.73	0.073
sp|P0A8V6|FADR_ECOLI	0.721	2.35e-07
sp|P77330|BORD_ECOLI	-0.475	0.062
sp|P0AD68|FTSI_ECOLI	0.399	0.23
sp|P0ADT5|YGIC_ECOLI	0.416	0.003
sp|P00959|SYM_ECOLI	-0.081	0.154
sp|P07639|AROB_ECOLI	0.391	0.001
sp|P06971|FHUA_ECOLI	0.08	0.089
sp|P0AG80|UGPB_ECOLI	1.502	0.0
sp|P69831|PTKC_ECOLI	0.731	4.802e-12
sp|P0ADA3|NLPD_ECOLI	0.423	0.0002279
sp|P15078|CSTA_ECOLI	1.569	0.0
sp|P37327|YFDC_ECOLI	0.587	0.004
sp|P06612|TOP1_ECOLI	0.082	0.221
sp|P33940|MQO_ECOLI	0.208	0.67
sp|P0ACC7|GLMU_ECOLI	-0.538	1.234e-05
sp|P25745|MNMA_ECOLI	-0.183	0.363
sp|P0ABD3|BFR_ECOLI	1.465	0.0
sp|P0ABU5|ELBB_ECOLI	0.375	0.01
sp|P0AAF6|ARTP_ECOLI	-0.063	0.799
sp|P75797|GSIB_ECOLI	0.279	0.002
sp|P36683|ACNB_ECOLI	1.145	0.0
sp|P0A707|IF3_ECOLI	-0.317	0.001
sp|P0AB43|YCGL_ECOLI	0.099	0.455
sp|P0A8I3|YAAA_ECOLI	0.0009756	0.85
sp|P0A7J0|RIBB_ECOLI	0.098	0.276
sp|P03004|DNAA_ECOLI	0.156	0.139
sp|P69228|BAER_ECOLI	-0.015	0.999
sp|P0ADZ4|RS15_ECOLI	-0.024	0.945
sp|P0A901|BLC_ECOLI	0.161	0.311
sp|P0AFL6|PPX_ECOLI	0.036	0.819
sp|P77395|CNOX_ECOLI	0.248	0.055
sp|P0A821|SELA_ECOLI	-0.087	0.564
sp|P75691|YAHK_ECOLI	1.199	0.0
sp|P69776|LPP_ECOLI	0.16	0.125
sp|P0AA10|RL13_ECOLI	-0.123	0.182
sp|P0AEQ3|GLNH_ECOLI	1.189	0.0
sp|P45800|IGAA_ECOLI	0.408	0.012
sp|P0AFK0|PMBA_ECOLI	0.187	0.131
sp|P45771|YRDD_ECOLI	0.242	0.394
sp|P0A720|KTHY_ECOLI	0.322	0.062
sp|P0A910|OMPA_ECOLI	-0.092	0.968
sp|P32680|YJAG_ECOLI	0.512	0.122
sp|P45464|LPOA_ECOLI	0.196	0.038
sp|P0A7F9|QUEA_ECOLI	-0.32	0.095
sp|P0ADX7|YHHA_ECOLI	0.562	0.007
sp|P75831|MACB_ECOLI	-0.37	0.147
sp|P02929|TONB_ECOLI	-0.391	0.056
sp|P05637|APAH_ECOLI	0.517	0.003
sp|P0AEL6|FEPB_ECOLI	0.231	0.182
sp|P0AFH8|OSMY_ECOLI	0.191	0.058
sp|P64612|ZAPE_ECOLI	0.16	0.804
sp|P39830|YBAL_ECOLI	0.615	0.011
sp|P0AG27|YIBN_ECOLI	0.007	0.4
sp|P21507|SRMB_ECOLI	0.239	0.02
sp|P07395|SYFB_ECOLI	-0.028	0.303
sp|P0AG90|SECD_ECOLI	-0.203	0.005
sp|P0ADP0|YIGB_ECOLI	-0.088	0.419
sp|P75915|YCDY_ECOLI	-0.2	0.354
sp|P0A8U6|METJ_ECOLI	-0.139	0.748
sp|P0AFQ7|YCFH_ECOLI	-0.159	0.557
sp|P76014|DHAL_ECOLI	0.719	0.01
sp|P0AD96|LIVJ_ECOLI	0.39	2.939e-12
sp|P15042|DNLJ_ECOLI	-0.012	0.844
sp|P23930|LNT_ECOLI	-0.159	0.547
sp|P0ABE2|BOLA_ECOLI	0.26	0.164
sp|P0C0K3|SRKA_ECOLI	-0.102	0.521
sp|P0A794|PDXJ_ECOLI	0.113	0.355
sp|P0AE18|MAP1_ECOLI	-0.056	0.252
sp|P12758|UDP_ECOLI	0.609	8.739e-10
sp|P0ADX9|RSMD_ECOLI	0.048	0.684
sp|P13009|METH_ECOLI	-0.214	0.005
sp|P0A887|UBIE_ECOLI	0.135	0.145
sp|P68066|GRCA_ECOLI	0.673	8.086e-07
sp|P0A7G2|RBFA_ECOLI	0.209	0.041
sp|P0AB98|ATP6_ECOLI	0.224	0.22
sp|P25536|NTPPA_ECOLI	-0.202	0.487
sp|P04982|RBSD_ECOLI	1.104	1.138e-09
sp|P77552|YDHQ_ECOLI	-0.185	0.42
sp|P09372|GRPE_ECOLI	0.074	0.338
sp|P0AB28|YCED_ECOLI	-0.14	0.528
sp|P22186|MRAZ_ECOLI	0.196	0.261
sp|P0AEE3|DEGS_ECOLI	0.407	0.036
sp|P0ACW6|YDCH_ECOLI	-0.033	0.885
sp|P0ADN2|YIFE_ECOLI	0.061	0.1
sp|P77806|YBDL_ECOLI	0.715	0.004
sp|P37330|MASZ_ECOLI	2.14	0.0
sp|P06992|RSMA_ECOLI	-0.148	0.195
sp|P33221|PURT_ECOLI	0.197	0.011
sp|P17952|MURC_ECOLI	-0.094	0.232
sp|P23909|MUTS_ECOLI	-0.018	0.809
sp|P24182|ACCC_ECOLI	-0.066	0.443
sp|P18390|YJJA_ECOLI	-0.09	0.729
sp|P0A8Y3|YIHX_ECOLI	0.99	1.824e-11
sp|P77171|YDCI_ECOLI	0.784	8.155e-09
sp|P10371|HIS4_ECOLI	-0.007	0.856
sp|P0A715|KDSA_ECOLI	-0.028	0.633
sp|P0AG14|SOHB_ECOLI	-0.256	0.009
sp|P0AB52|YCHN_ECOLI	1.073	2.205e-06
sp|P0A8T7|RPOC_ECOLI	-0.182	0.0006902
sp|P0A9J8|CMPDT_ECOLI	0.492	3.888e-11
sp|P77239|CUSB_ECOLI	-0.299	0.001
sp|P0ACG1|STPA_ECOLI	0.06	0.651
sp|P05825|FEPA_ECOLI	-0.323	0.016
sp|P30014|RNT_ECOLI	-0.068	0.603
sp|P0ADZ7|YAJC_ECOLI	-0.084	0.836
sp|P75863|YCBX_ECOLI	0.096	0.281
sp|P52697|6PGL_ECOLI	0.588	5.998e-09
sp|P61316|LOLA_ECOLI	-0.032	0.93
sp|P0AG55|RL6_ECOLI	-0.342	0.012
sp|P76128|DDPA_ECOLI	2.186	2.649e-07
sp|P00562|AK2H_ECOLI	-0.511	4.73e-09
sp|P25539|RIBD_ECOLI	-0.318	0.006
sp|P04968|ILVA_ECOLI	-0.414	0.0007133
sp|P77748|YDIJ_ECOLI	-0.179	0.004
sp|P0A7S3|RS12_ECOLI	-0.928	5.276e-09
sp|P0A9L5|PPIC_ECOLI	-0.423	0.079
sp|P09029|PURK_ECOLI	-0.114	0.374
sp|P13445|RPOS_ECOLI	-0.216	0.067
sp|P0ABB4|ATPB_ECOLI	0.355	1.854e-13
sp|P0AEY5|MDAB_ECOLI	-0.066	0.432
sp|P00370|DHE4_ECOLI	-0.311	0.001
sp|P37749|WBBI_ECOLI	0.103	0.511
sp|P64534|RCNB_ECOLI	0.184	0.311
sp|P0A8J2|DNAT_ECOLI	0.446	0.113
sp|P0ADW3|YHCB_ECOLI	0.229	0.003
sp|P75818|YBJP_ECOLI	0.84	2.208e-07
sp|P0AEA8|CYSG_ECOLI	-0.152	0.423
sp|P0A7D4|PURA_ECOLI	0.02	0.25
sp|P07762|GLGB_ECOLI	0.312	0.003
sp|P30860|ARTJ_ECOLI	-0.164	0.354
sp|P00963|ASNA_ECOLI	-0.264	0.0004471
sp|P37617|ZNTA_ECOLI	-0.014	0.848
sp|P52062|YGGW_ECOLI	0.094	0.851
sp|P60390|RSMH_ECOLI	0.192	0.29
sp|P00448|SODM_ECOLI	0.462	1.771e-09
sp|P08244|PYRF_ECOLI	-0.259	0.011
sp|P43671|PQIB_ECOLI	-0.386	0.022
sp|P75745|PXPC_ECOLI	0.267	0.447
sp|P33920|NDPA_ECOLI	0.099	0.351
sp|P06616|ERA_ECOLI	0.056	0.826
sp|P61889|MDH_ECOLI	0.344	2.851e-09
sp|P21645|LPXD_ECOLI	0.126	0.592
sp|P76270|MSRC_ECOLI	-0.198	0.211
sp|P0A6N8|EFPL_ECOLI	-0.301	0.014
sp|P76342|MSRP_ECOLI	0.62	0.028
sp|P76193|YNHG_ECOLI	0.199	0.128
sp|P16700|CYSP_ECOLI	0.207	0.0001339
sp|P37747|GLF_ECOLI	-0.044	0.863
sp|P75954|YCFS_ECOLI	-0.106	0.829
sp|P68679|RS21_ECOLI	-0.289	0.042
sp|P0A6L2|DAPA_ECOLI	-0.009	0.957
sp|P0AGE9|SUCD_ECOLI	0.394	9.335e-09
sp|P0A742|MSCL_ECOLI	0.184	0.071
sp|P21169|DCOR_ECOLI	-0.128	0.331
sp|P77774|BAMB_ECOLI	0.211	0.003
sp|P08142|ILVB_ECOLI	0.436	7.894e-09
sp|P0A8W8|YFBU_ECOLI	-0.186	0.015
sp|P0A9L8|P5CR_ECOLI	0.415	0.007
sp|P0ABQ0|COABC_ECOLI	0.282	0.049
sp|P0ADR8|PPNN_ECOLI	0.387	1.811e-06
sp|P15977|MALQ_ECOLI	0.247	0.071
sp|P0A7K6|RL19_ECOLI	-0.659	1.805e-11
sp|P00561|AK1H_ECOLI	-0.821	0.0
sp|P0CE48|EFTU2_ECOLI	0.01	0.294
sp|P23305|YIGA_ECOLI	0.015	0.964
sp|P0ACM5|YEGW_ECOLI	0.496	0.124
sp|P0A8V0|RBN_ECOLI	0.27	0.151
sp|P61175|RL22_ECOLI	-0.257	0.009
sp|P0ADY1|PPID_ECOLI	0.085	0.213
sp|P0AG30|RHO_ECOLI	-0.101	0.168
sp|P30750|METN_ECOLI	-0.643	0.0002501
sp|P31455|YIDR_ECOLI	-0.034	0.777
sp|P39176|ERFK_ECOLI	0.447	0.018
sp|P28903|NRDD_ECOLI	0.512	0.0002433
sp|P0AFJ7|PITA_ECOLI	-0.599	0.009
sp|P0A927|TSX_ECOLI	0.476	0.029
sp|P0C018|RL18_ECOLI	-0.01	0.822
sp|P0A847|TGT_ECOLI	0.056	0.626
sp|P52007|YECM_ECOLI	0.061	0.471
sp|P0AD12|YEEZ_ECOLI	0.337	0.016
sp|P77689|SUFD_ECOLI	0.194	0.171
sp|P0AC81|LGUL_ECOLI	0.284	0.076
sp|P0ABU9|TOLQ_ECOLI	-0.317	0.115
sp|P33602|NUOG_ECOLI	0.383	7.045e-11
sp|P31057|PANB_ECOLI	0.215	0.127
sp|P0AED7|DAPE_ECOLI	-0.379	0.03
sp|P69786|PTGCB_ECOLI	-2.277	0.0
sp|P76208|YNIB_ECOLI	0.03	0.892
sp|P0A7J3|RL10_ECOLI	-0.14	0.914
sp|P64581|YQJD_ECOLI	0.94	3.323e-11
sp|P0AEN1|FRE_ECOLI	0.461	0.0008866
sp|P27848|YIGL_ECOLI	0.546	0.0006096
sp|P32131|HEMN_ECOLI	0.004	0.491
sp|P0A7Y0|RNC_ECOLI	0.079	0.639
sp|P0AB26|YCEB_ECOLI	0.074	0.654
sp|P0A917|OMPX_ECOLI	-0.389	4.4e-05
sp|P36771|LRHA_ECOLI	0.819	2.488e-05
sp|P11875|SYR_ECOLI	-0.155	0.201
sp|P35340|AHPF_ECOLI	-0.154	0.036
sp|P0AD49|YFIA_ECOLI	0.247	0.129
sp|P60340|TRUB_ECOLI	0.114	0.601
sp|P0AA99|YAFK_ECOLI	-0.657	0.006
sp|P77213|GCS2_ECOLI	0.254	0.708
sp|P0A6A3|ACKA_ECOLI	-0.263	0.0008156
sp|P0A7M9|RL31_ECOLI	-1.331	3.515e-09
sp|P77444|SUFS_ECOLI	0.47	3.068e-05
sp|P0ABY4|FLAW_ECOLI	0.683	0.003
sp|P69811|PTFAH_ECOLI	-4.456	0.0
sp|P0ADT2|YGIB_ECOLI	0.422	0.035
sp|P0ABT5|DUSB_ECOLI	0.009	0.911
sp|P64506|YEBY_ECOLI	-0.587	0.002
sp|P76578|A2MG_ECOLI	0.353	1.282e-06
sp|P23882|FMT_ECOLI	-0.048	1.0
sp|P31554|LPTD_ECOLI	0.141	0.047
sp|P69913|CSRA_ECOLI	0.089	0.305
sp|Q46919|YQCC_ECOLI	0.325	0.162
sp|P0AEE5|DGAL_ECOLI	2.391	0.0
sp|P0ACB0|DNAB_ECOLI	0.178	0.047
sp|P07023|TYRA_ECOLI	-1.061	0.0
sp|P0A894|RAPZ_ECOLI	0.464	0.001
sp|P65367|YQCA_ECOLI	0.428	0.032
sp|P19926|AGP_ECOLI	1.565	0.0
sp|P04951|KDSB_ECOLI	-0.208	0.064
sp|P00962|SYQ_ECOLI	-0.084	0.162
sp|P13035|GLPD_ECOLI	0.515	0.006
sp|P0A800|RPOZ_ECOLI	0.201	0.165
sp|P29217|YCEH_ECOLI	0.171	0.148
sp|P0ADA1|TESA_ECOLI	0.162	0.459
sp|P0AF67|TSAE_ECOLI	-0.149	0.582
sp|P00350|6PGD_ECOLI	-0.233	9.755e-05
sp|P0A8S1|ARGP_ECOLI	0.03	0.286
sp|P63228|GMHBB_ECOLI	0.346	0.009
sp|P76506|MLAA_ECOLI	0.222	0.142
sp|P0AF70|YJEI_ECOLI	-0.315	0.22
sp|P0AEB2|DACA_ECOLI	-0.193	0.028
sp|P0ACX3|YDHR_ECOLI	0.611	1.318e-06
sp|P06987|HIS7_ECOLI	0.153	0.156
sp|P04079|GUAA_ECOLI	-0.479	2.289e-13
sp|P0A8K1|PSD_ECOLI	0.055	0.627
sp|Q46871|YQJH_ECOLI	0.225	0.025
sp|P39172|ZNUA_ECOLI	-0.091	0.662
sp|P0AEM9|FLIY_ECOLI	0.165	0.004
sp|P0A9T4|TAS_ECOLI	0.153	0.387
sp|P21499|RNR_ECOLI	-0.045	0.753
sp|P0AAQ2|YAJD_ECOLI	0.147	0.4
sp|P0AD33|YFCZ_ECOLI	0.891	5.331e-05
sp|P37615|YHHM_ECOLI	0.417	0.051
sp|P62517|OPGH_ECOLI	-0.04	0.977
sp|P69853|DMSD_ECOLI	-0.003	0.741
sp|P42641|OBG_ECOLI	0.046	0.373
sp|P0A7Z0|RPIA_ECOLI	0.156	0.01
sp|P77529|YDJN_ECOLI	-0.655	2.165e-06
sp|P34209|YDCF_ECOLI	0.735	6.449e-09
sp|P39160|UXUB_ECOLI	1.37	5.66e-11
sp|P0AAG8|MGLA_ECOLI	1.3	0.0
sp|P0A9M5|XGPT_ECOLI	-0.165	0.587
sp|P0A705|IF2_ECOLI	-0.113	0.048
sp|P0A9K9|SLYD_ECOLI	0.381	0.0002823
sp|P76116|YNCE_ECOLI	-0.02	0.685
sp|P69829|PTSN_ECOLI	0.44	0.015
sp|P0A959|ALAA_ECOLI	0.395	0.007
sp|P45395|KDSD_ECOLI	0.32	0.055
sp|P09832|GLTD_ECOLI	-0.669	1.11e-15
sp|P0A812|RUVB_ECOLI	0.178	0.216
sp|P25665|METE_ECOLI	-0.203	0.0003374
sp|P0A7A7|PLSB_ECOLI	-0.159	0.102
sp|P0ACD4|ISCU_ECOLI	-0.001	0.29
sp|P0AFD1|NUOE_ECOLI	0.799	3.947e-05
sp|P00935|METB_ECOLI	-0.161	0.126
sp|P0AE88|CPXR_ECOLI	0.582	8.448e-07
sp|P30126|LEUD_ECOLI	0.155	0.067
sp|P75728|UBIF_ECOLI	0.275	0.016
sp|P75820|AMID_ECOLI	0.426	0.403
sp|P21362|YCIF_ECOLI	1.734	1.411e-07
sp|P0AFB1|NLPI_ECOLI	0.243	0.105
sp|P60906|SYH_ECOLI	-0.038	0.515
sp|P0AG86|SECB_ECOLI	0.275	0.002
sp|P09996|YIDB_ECOLI	0.13	0.407
sp|P0ABC7|HFLK_ECOLI	0.295	7.019e-06
sp|P0A6Y5|HSLO_ECOLI	0.25	0.08
sp|P77399|FADJ_ECOLI	1.127	7.413e-12
sp|P23845|CYSN_ECOLI	-0.641	9.523e-11
sp|P07117|PUTP_ECOLI	0.251	0.117
sp|P0A853|TNAA_ECOLI	3.186	0.0
sp|P77338|MSCK_ECOLI	-0.277	0.316
sp|P0AF08|APBC_ECOLI	-0.475	0.0006042
