protein	log2FC	p-val
sp|P0AB10|PQIC_ECOLI	0.354	0.186
sp|P17445|BETB_ECOLI	0.743	3.789e-09
sp|P30860|ARTJ_ECOLI	0.07	0.654
sp|P25740|RFAG_ECOLI	0.254	0.278
sp|P0AB98|ATP6_ECOLI	0.15	0.841
sp|P0A9S5|GLDA_ECOLI	0.306	0.035
sp|P22939|ISPA_ECOLI	0.208	0.253
sp|Q46919|YQCC_ECOLI	0.043	0.95
sp|P15038|HELD_ECOLI	0.369	0.07
sp|P0A7S3|RS12_ECOLI	-0.056	0.407
sp|P33018|SFGH2_ECOLI	0.049	0.776
sp|P77307|FETB_ECOLI	0.134	0.731
sp|P77689|SUFD_ECOLI	0.379	0.006
sp|P77434|ALAC_ECOLI	0.077	0.558
sp|P05791|ILVD_ECOLI	-0.249	5.325e-05
sp|P0ABH7|CISY_ECOLI	1.13	0.0
sp|P36771|LRHA_ECOLI	-0.379	0.029
sp|P39315|QOR2_ECOLI	0.749	1.964e-06
sp|P77748|YDIJ_ECOLI	-0.008	0.757
sp|P31808|YCIK_ECOLI	0.125	0.567
sp|P05194|AROD_ECOLI	0.062	0.646
sp|P0A809|RUVA_ECOLI	-0.837	0.017
sp|P0A7E1|PYRD_ECOLI	-0.891	0.0
sp|P77395|CNOX_ECOLI	0.01	0.579
sp|P0AB67|PNTB_ECOLI	-0.361	0.0003929
sp|P0ADF8|ILVN_ECOLI	0.381	0.162
sp|P00393|DHNA_ECOLI	-0.342	0.001
sp|P38051|MENF_ECOLI	0.005	1.0
sp|P0A6C1|END4_ECOLI	0.179	0.184
sp|P69924|RIR2_ECOLI	0.182	0.205
sp|P32662|GPH_ECOLI	-0.122	0.506
sp|P0A705|IF2_ECOLI	-0.124	0.059
sp|P76403|YEGQ_ECOLI	0.12	0.361
sp|P07604|TYRR_ECOLI	-0.275	0.007
sp|P52643|LDHD_ECOLI	-0.241	0.25
sp|P0ACR4|YEIE_ECOLI	0.425	0.018
sp|P60240|RAPA_ECOLI	0.005	0.965
sp|P00944|XYLA_ECOLI	-0.705	0.232
sp|P62617|ISPF_ECOLI	0.285	0.099
sp|P0A9T0|SERA_ECOLI	0.098	0.262
sp|P27249|GLND_ECOLI	0.336	0.004
sp|P08142|ILVB_ECOLI	0.228	0.004
sp|P76341|HIUH_ECOLI	-0.075	0.521
sp|P0AAC0|USPE_ECOLI	0.254	0.012
sp|P42641|OBG_ECOLI	-0.011	0.792
sp|P33650|FEOB_ECOLI	-0.228	0.41
sp|P13024|FDHE_ECOLI	-0.037	0.831
sp|P0A9V1|LPTB_ECOLI	-0.138	0.151
sp|P18843|NADE_ECOLI	0.297	0.001
sp|P06149|DLD_ECOLI	0.327	1.523e-07
sp|P0AGB6|RPOE_ECOLI	-0.062	0.685
sp|P65367|YQCA_ECOLI	0.367	0.057
sp|P37349|DHAM_ECOLI	0.093	0.642
sp|P64540|YFCL_ECOLI	-0.332	0.13
sp|P10384|FADL_ECOLI	-0.374	0.0004201
sp|P67603|YQFB_ECOLI	-0.084	0.869
sp|P0A7W1|RS5_ECOLI	-0.237	0.004
sp|P0AGE4|SSTT_ECOLI	0.5	0.07
sp|P0AEZ9|MOAB_ECOLI	0.859	0.0
sp|Q46893|ISPD_ECOLI	-0.051	0.771
sp|P0A9C9|GLPX_ECOLI	-0.385	0.000507
sp|P0C054|IBPA_ECOLI	-0.272	0.027
sp|Q6BF17|DGOD_ECOLI	0.472	0.302
sp|P0AEG6|DSBC_ECOLI	0.053	0.624
sp|P0ACA1|YIBF_ECOLI	-0.142	0.087
sp|P27303|EMRA_ECOLI	-0.191	0.433
sp|P13029|KATG_ECOLI	0.027	0.862
sp|P00893|ILVI_ECOLI	0.243	0.042
sp|P0ADP0|YIGB_ECOLI	-0.172	0.214
sp|P09029|PURK_ECOLI	-0.101	0.799
sp|P0A9Z1|GLNB_ECOLI	-0.081	0.618
sp|P0A8Y3|YIHX_ECOLI	-0.268	0.132
sp|P0AFC3|NUOA_ECOLI	-0.324	0.201
sp|P0AES6|GYRB_ECOLI	-0.01	0.232
sp|P0A9L8|P5CR_ECOLI	-0.11	0.34
sp|P77285|RSXG_ECOLI	0.13	0.678
sp|P0AFD4|NUOH_ECOLI	0.028	0.772
sp|P07118|SYV_ECOLI	-0.133	0.016
sp|P0A9Q1|ARCA_ECOLI	-0.144	0.129
sp|P0ABI8|CYOB_ECOLI	0.329	0.014
sp|P15042|DNLJ_ECOLI	-0.032	0.703
sp|P0AF36|ZAPB_ECOLI	0.531	0.001
sp|P0A7B1|PPK1_ECOLI	0.411	0.0002004
sp|P0A6V1|GLGC_ECOLI	0.701	9.735e-12
sp|P0A6L9|HSCB_ECOLI	0.227	0.177
sp|P0AFP6|GCH1L_ECOLI	0.272	0.052
sp|P62620|ISPG_ECOLI	-0.08	0.277
sp|P0AA89|DOSC_ECOLI	0.003	0.767
sp|P0A6T1|G6PI_ECOLI	0.104	0.315
sp|P0ABU9|TOLQ_ECOLI	-0.422	0.097
sp|P76121|YDDH_ECOLI	0.219	0.604
sp|P0AGD1|SODC_ECOLI	0.45	0.052
sp|P0AC44|DHSD_ECOLI	0.822	0.000264
sp|P77529|YDJN_ECOLI	-0.249	0.18
sp|P0AF03|MOG_ECOLI	-0.303	0.039
sp|P76268|KDGR_ECOLI	-0.125	0.098
sp|P60651|SPEB_ECOLI	-0.4	0.0009547
sp|P0A7Y0|RNC_ECOLI	-0.144	0.269
sp|P0ABS5|DNAG_ECOLI	-0.101	0.814
sp|P06720|AGAL_ECOLI	-0.047	0.478
sp|P0AG07|RPE_ECOLI	0.307	0.008
sp|P77293|GTRB_ECOLI	-0.142	0.313
sp|P75959|NAGK_ECOLI	-0.467	0.044
sp|P37745|RMLC_ECOLI	-0.161	0.232
sp|P0A8B2|YFCN_ECOLI	-0.208	0.442
sp|P76112|MNAT_ECOLI	0.512	0.081
sp|P0A6J1|CYSC_ECOLI	0.278	0.045
sp|P0ACB0|DNAB_ECOLI	0.071	0.704
sp|P33221|PURT_ECOLI	-0.632	5.036e-10
sp|P0A812|RUVB_ECOLI	0.009	0.769
sp|P0A796|PFKA_ECOLI	0.096	0.497
sp|P75931|YCEM_ECOLI	0.198	0.322
sp|P0A8W5|YQGE_ECOLI	-0.008	0.891
sp|P77570|ANMK_ECOLI	0.17	0.482
sp|P77258|NEMA_ECOLI	-0.121	0.332
sp|P0AFM2|PROX_ECOLI	-0.297	0.031
sp|P30125|LEU3_ECOLI	1.024	0.0
sp|Q57261|TRUD_ECOLI	0.12	0.174
sp|P08956|T1RK_ECOLI	-0.708	2.15e-06
sp|P16659|SYP_ECOLI	-0.17	0.008
sp|P76143|LSRF_ECOLI	-0.435	0.0001015
sp|P05459|PDXB_ECOLI	0.07	0.81
sp|P0AF98|LPTF_ECOLI	0.115	1.0
sp|P0A749|MURA_ECOLI	-0.091	0.41
sp|P08331|CPDB_ECOLI	0.462	4.705e-08
sp|P0AFZ1|SSEB_ECOLI	0.252	0.475
sp|P0A7F6|SPED_ECOLI	-0.445	0.004
sp|P33360|YEHX_ECOLI	0.28	0.331
sp|P0AD68|FTSI_ECOLI	0.374	0.159
sp|P0A9F1|MNTR_ECOLI	-0.204	0.708
sp|Q46868|UBIK_ECOLI	-0.26	0.053
sp|P76372|WZZB_ECOLI	-0.183	0.002
sp|P30748|MOAD_ECOLI	0.136	0.439
sp|P60390|RSMH_ECOLI	0.25	0.004
sp|P0ACG1|STPA_ECOLI	-0.288	0.003
sp|P0A799|PGK_ECOLI	0.177	0.008
sp|P39172|ZNUA_ECOLI	-1.238	4.441e-16
sp|P0AFG0|NUSG_ECOLI	-0.089	0.294
sp|P33195|GCSP_ECOLI	-0.256	0.001
sp|P0ACL2|EXUR_ECOLI	-0.161	0.264
sp|P0A7Y8|RNPA_ECOLI	-0.084	0.765
sp|P0AEI6|NUDJ_ECOLI	0.042	0.831
sp|P0AAG8|MGLA_ECOLI	-0.67	5.101e-11
sp|P76558|MAO2_ECOLI	0.354	6.585e-12
sp|P0ABU0|MENB_ECOLI	0.117	0.477
sp|P63228|GMHBB_ECOLI	0.719	9.607e-05
sp|P40874|MTOX_ECOLI	-0.306	0.003
sp|P0AE12|AMN_ECOLI	0.248	0.004
sp|P63224|GMHA_ECOLI	0.088	0.457
sp|P55734|YGAP_ECOLI	0.247	0.164
sp|P0A9M5|XGPT_ECOLI	0.284	0.077
sp|P76055|TTCA_ECOLI	-0.008	1.0
sp|P0ACJ8|CRP_ECOLI	0.014	0.877
sp|P0ACU7|YJDC_ECOLI	-0.086	0.266
sp|P37645|YHJG_ECOLI	0.092	0.67
sp|P0A9P4|TRXB_ECOLI	-0.18	0.05
sp|P0A6E6|ATPE_ECOLI	-0.431	0.009
sp|P21420|NMPC_ECOLI	-0.398	0.188
sp|P0C037|PPNP_ECOLI	-0.696	0.02
sp|P0ABU7|EXBB_ECOLI	-0.546	1.001e-05
sp|P0ACC7|GLMU_ECOLI	-0.268	0.015
sp|P0A9D2|GSTA_ECOLI	0.445	0.011
sp|P24251|CRL_ECOLI	-0.682	1.63e-08
sp|P0A850|TIG_ECOLI	-0.234	8.199e-05
sp|P32132|TYPA_ECOLI	-0.191	0.001
sp|P04982|RBSD_ECOLI	0.016	0.913
sp|P15877|DHG_ECOLI	0.138	0.739
sp|P0ACE7|HINT_ECOLI	0.399	0.018
sp|P33232|LLDD_ECOLI	-0.016	0.988
sp|P0A6E1|AROL_ECOLI	-0.008	0.831
sp|P60906|SYH_ECOLI	-0.045	0.749
sp|P0AG24|SPOT_ECOLI	0.309	0.409
sp|P07913|TDH_ECOLI	0.108	0.744
sp|P0C0V0|DEGP_ECOLI	-0.295	0.001
sp|P37685|ALDB_ECOLI	-0.32	0.0001653
sp|P16676|CYSA_ECOLI	-0.137	0.126
sp|P76535|MURQ_ECOLI	-0.63	6.712e-05
sp|P0A805|RRF_ECOLI	-0.124	0.122
sp|P22106|ASNB_ECOLI	0.234	0.011
sp|P0A7I4|RF3_ECOLI	0.065	0.639
sp|P0A9S1|FUCO_ECOLI	1.007	6.349e-10
sp|P45395|KDSD_ECOLI	0.033	0.876
sp|P30859|ARTI_ECOLI	-0.184	0.01
sp|P39173|YEAD_ECOLI	0.187	0.071
sp|P64612|ZAPE_ECOLI	0.282	0.135
sp|P0A817|METK_ECOLI	-0.353	1.484e-07
sp|P31554|LPTD_ECOLI	-0.12	0.194
sp|P75915|YCDY_ECOLI	0.247	0.159
sp|P77173|ZIPA_ECOLI	-0.383	0.009
sp|P31120|GLMM_ECOLI	-0.114	0.055
sp|P19926|AGP_ECOLI	0.48	0.0001192
sp|P20099|BISC_ECOLI	0.024	0.98
sp|P60752|MSBA_ECOLI	-0.287	0.006
sp|P00350|6PGD_ECOLI	-0.018	0.641
sp|P0AGG2|TESB_ECOLI	0.309	0.043
sp|P75691|YAHK_ECOLI	0.525	2.37e-11
sp|P0AF24|NAGD_ECOLI	-0.099	0.337
sp|P08506|DACC_ECOLI	0.044	0.595
sp|P31979|NUOF_ECOLI	-0.371	5.116e-05
sp|P18956|GGT_ECOLI	-0.635	4.841e-13
sp|P0A9S7|LIVG_ECOLI	-1.144	0.0
sp|P37615|YHHM_ECOLI	-0.056	0.71
sp|P04983|RBSA_ECOLI	-0.35	0.007
sp|P76113|CURA_ECOLI	0.413	0.0006716
sp|P0A729|NTPPB_ECOLI	0.259	0.331
sp|P23930|LNT_ECOLI	0.268	0.247
sp|P0AF54|YJCH_ECOLI	-1.111	5.139e-05
sp|P75823|LTAE_ECOLI	0.314	0.006
sp|P0AG59|RS14_ECOLI	-0.171	0.052
sp|P0AEX5|KPPR_ECOLI	0.309	0.078
sp|P0A9R7|FTSE_ECOLI	0.08	0.714
sp|P0A7B8|HSLV_ECOLI	-0.273	0.268
sp|P0ADT8|YGIM_ECOLI	-0.307	0.004
sp|P75874|YCCU_ECOLI	0.028	0.931
sp|P77721|YDJF_ECOLI	0.182	0.511
sp|P23830|PSS_ECOLI	0.165	0.29
sp|P62399|RL5_ECOLI	-0.183	0.011
sp|P21645|LPXD_ECOLI	-0.009	0.456
sp|P43329|HRPA_ECOLI	0.13	0.393
sp|P02359|RS7_ECOLI	-0.108	0.114
sp|P0ACF0|DBHA_ECOLI	-0.393	0.0005874
sp|P39285|MSCM_ECOLI	0.129	0.468
sp|P75954|YCFS_ECOLI	-0.432	0.088
sp|P26648|FTSP_ECOLI	0.053	0.868
sp|P69829|PTSN_ECOLI	0.072	0.805
sp|P0A7L0|RL1_ECOLI	-0.179	0.007
sp|P06989|HIS2_ECOLI	-0.368	0.011
sp|P0A8C4|YGFB_ECOLI	0.563	0.13
sp|P24215|UXUA_ECOLI	-0.331	0.0005441
sp|P77181|PAAY_ECOLI	0.076	0.926
sp|P0A7Z0|RPIA_ECOLI	0.017	0.886
sp|P0A908|MIPA_ECOLI	0.044	0.593
sp|P64604|MLAD_ECOLI	-0.342	0.004
sp|P0A7T3|RS16_ECOLI	-0.014	0.973
sp|P0A9L5|PPIC_ECOLI	-0.423	0.025
sp|P39334|BDCR_ECOLI	0.458	0.022
sp|P0A8T7|RPOC_ECOLI	0.042	0.418
sp|P0A9H1|MUG_ECOLI	-0.136	0.281
sp|P76172|YNFD_ECOLI	-0.247	0.37
sp|P0AEV1|RSSB_ECOLI	-0.239	0.414
sp|P0A9Q7|ADHE_ECOLI	0.557	0.0
sp|P0A786|PYRB_ECOLI	-0.591	5.418e-14
sp|P76108|YDCS_ECOLI	-0.853	0.0
sp|P65556|YFCD_ECOLI	-0.335	0.085
sp|P0AC53|G6PD_ECOLI	-0.103	0.186
sp|P0A9Y6|CSPC_ECOLI	-0.047	0.678
sp|P06612|TOP1_ECOLI	-0.223	0.0006046
sp|P0AFH8|OSMY_ECOLI	1.077	0.0
sp|P75838|YCAO_ECOLI	-0.552	5.077e-05
sp|P0A8D6|YMDB_ECOLI	1.07	0.000345
sp|P46852|YHHW_ECOLI	-0.4	0.000493
sp|P76097|YDCJ_ECOLI	-0.385	0.014
sp|P69330|CITD_ECOLI	-0.46	0.515
sp|P77712|FADM_ECOLI	0.508	0.013
sp|P37759|RMLB1_ECOLI	0.14	0.342
sp|P0A8L1|SYS_ECOLI	0.246	0.000239
sp|Q46845|YGHU_ECOLI	0.114	0.256
sp|P25397|TEHB_ECOLI	0.225	0.289
sp|Q46829|BGLA_ECOLI	-0.066	0.213
sp|P14081|SELB_ECOLI	-0.302	0.001
sp|P0A8I5|TRMB_ECOLI	0.144	0.49
sp|P0ACP5|GNTR_ECOLI	0.139	0.181
sp|P0A921|PA1_ECOLI	-0.385	0.029
sp|P0ADE6|KBP_ECOLI	0.192	0.114
sp|P0AFK0|PMBA_ECOLI	0.032	0.673
sp|P0A8N5|SYK2_ECOLI	0.223	0.054
sp|P0A742|MSCL_ECOLI	0.488	0.005
sp|P37330|MASZ_ECOLI	1.537	0.0
sp|P0A9W3|ETTA_ECOLI	-0.417	3.171e-12
sp|P0AEI4|RIMO_ECOLI	-0.074	0.866
sp|P39406|RSMC_ECOLI	-0.05	0.178
sp|P0ABE2|BOLA_ECOLI	0.164	0.662
sp|P27829|WECC_ECOLI	-0.031	0.983
sp|P0A9K9|SLYD_ECOLI	0.1	0.901
sp|P24171|DCP_ECOLI	0.239	0.003
sp|P07117|PUTP_ECOLI	-0.995	4.798e-06
sp|P0A7C6|PEPE_ECOLI	0.428	0.132
sp|P0AAR3|YBAK_ECOLI	0.439	0.02
sp|P0ADX1|YHFA_ECOLI	0.111	0.619
sp|P0A8R4|SLYX_ECOLI	-0.609	0.03
sp|P0AG51|RL30_ECOLI	-0.165	0.26
sp|P37642|YHJD_ECOLI	-0.045	0.588
sp|P06721|METC_ECOLI	0.017	0.724
sp|P0A8F4|URK_ECOLI	-0.129	0.098
sp|P0AAC4|YBHL_ECOLI	-0.386	0.13
sp|P24202|MRR_ECOLI	0.217	0.232
sp|P38054|CUSA_ECOLI	0.087	0.287
sp|P0AEX3|KGTP_ECOLI	0.014	0.799
sp|P00904|TRPGD_ECOLI	-0.05	0.574
sp|P0A7J0|RIBB_ECOLI	-0.122	0.423
sp|P0A6L2|DAPA_ECOLI	0.013	0.896
sp|P0A9T8|YBBA_ECOLI	0.355	0.073
sp|P0ABA0|ATPF_ECOLI	-0.276	0.008
sp|P0A8A8|RIMP_ECOLI	0.084	0.492
sp|P0ACK5|DEOR_ECOLI	0.273	0.09
sp|P37760|RMLD_ECOLI	0.155	0.194
sp|P37665|YIAD_ECOLI	-0.46	0.045
sp|P26602|UBIC_ECOLI	-0.323	0.021
sp|P68066|GRCA_ECOLI	0.326	0.001
sp|P69811|PTFAH_ECOLI	-0.613	0.001
sp|P64451|YDCL_ECOLI	-0.406	2.581e-05
sp|P76491|5DNU_ECOLI	0.374	0.037
sp|P37146|RIR4_ECOLI	0.073	1.0
sp|P0A6U5|RSMG_ECOLI	0.014	0.628
sp|P31663|PANC_ECOLI	0.354	0.0002528
sp|P76578|A2MG_ECOLI	0.148	0.06
sp|P00562|AK2H_ECOLI	0.625	3.569e-11
sp|P0AEH1|RSEP_ECOLI	-0.099	0.594
sp|P39325|YTFQ_ECOLI	-0.498	2.193e-05
sp|P33030|YEIR_ECOLI	0.069	0.698
sp|P09151|LEU1_ECOLI	0.935	0.0
sp|P0ACC3|ERPA_ECOLI	-0.207	0.187
sp|P10902|NADB_ECOLI	-0.057	0.821
sp|P76193|YNHG_ECOLI	1.409	2.22e-14
sp|P31806|NNR_ECOLI	0.088	0.747
sp|P0AFP4|YBBO_ECOLI	-0.259	0.391
sp|P0AAX8|YBIS_ECOLI	-0.176	0.215
sp|P09158|SPEE_ECOLI	-0.658	6.121e-06
sp|P31658|HCHA_ECOLI	0.977	2.791e-12
sp|P0C0L7|PROP_ECOLI	0.209	0.173
sp|P0A9W6|IBAG_ECOLI	0.184	0.548
sp|P11875|SYR_ECOLI	-0.058	0.238
sp|P0A915|OMPW_ECOLI	0.546	0.03
sp|P0ADX9|RSMD_ECOLI	-0.224	0.585
sp|P77399|FADJ_ECOLI	0.389	0.0008009
sp|P0AFJ7|PITA_ECOLI	-0.382	0.032
sp|P76550|YFFS_ECOLI	0.157	0.481
sp|P00452|RIR1_ECOLI	-0.212	0.01
sp|P08839|PT1_ECOLI	-0.016	0.722
sp|P0AC75|KDTA_ECOLI	-0.203	0.589
sp|P0AAZ7|YCAR_ECOLI	-0.213	0.529
sp|P64519|YODD_ECOLI	-0.081	0.935
sp|P08192|FOLC_ECOLI	-0.183	0.093
sp|P07014|SDHB_ECOLI	0.996	0.0
sp|P0AA10|RL13_ECOLI	0.032	0.753
sp|P23837|PHOQ_ECOLI	-0.227	0.475
sp|P0A6G7|CLPP_ECOLI	-0.006	0.912
sp|P0ADP7|UBIJ_ECOLI	0.372	0.682
sp|P0AFY8|SEQA_ECOLI	0.123	0.239
sp|P77569|MHPR_ECOLI	0.128	0.489
sp|P0AEP3|GALU_ECOLI	0.015	0.895
sp|P0A752|NADD_ECOLI	0.018	0.98
sp|Q93K97|ADPP_ECOLI	0.526	0.006
sp|P62707|GPMA_ECOLI	0.395	6.03e-08
sp|P0AEH5|ELAB_ECOLI	0.277	0.016
sp|P36879|YADG_ECOLI	0.239	0.107
sp|P0AF70|YJEI_ECOLI	0.042	0.666
sp|P0A6T5|GCH1_ECOLI	-0.388	0.0006266
sp|P33644|POLOX_ECOLI	0.069	0.83
sp|P63389|YHES_ECOLI	-0.192	0.031
sp|P52108|RSTA_ECOLI	0.264	0.28
sp|P0ABN5|DCUA_ECOLI	-0.15	0.605
sp|P0ACR9|MPRA_ECOLI	-0.0006656	0.833
sp|P0ACV8|YMJA_ECOLI	0.322	0.204
sp|P07023|TYRA_ECOLI	0.793	4.574e-14
sp|P11446|ARGC_ECOLI	0.217	0.028
sp|P0AC13|DHPS_ECOLI	0.064	0.994
sp|P23882|FMT_ECOLI	0.082	0.32
sp|Q46822|IDI_ECOLI	-0.331	0.144
sp|P60595|HIS5_ECOLI	-0.666	0.0002132
sp|P64455|YDCY_ECOLI	0.496	0.009
sp|P0A7V8|RS4_ECOLI	-0.149	0.004
sp|P0ABV2|EXBD_ECOLI	-0.276	0.04
sp|P0AF67|TSAE_ECOLI	0.187	0.328
sp|P0A884|TYSY_ECOLI	-0.371	0.008
sp|P51981|AEEP_ECOLI	0.655	0.01
sp|P0A855|TOLB_ECOLI	0.1	0.632
sp|P0A707|IF3_ECOLI	-0.321	0.003
sp|P75863|YCBX_ECOLI	-0.031	0.682
sp|P02943|LAMB_ECOLI	-0.55	7.879e-11
sp|P0ABA4|ATPD_ECOLI	-0.253	0.003
sp|P27830|RMLB2_ECOLI	-0.419	0.15
sp|P24182|ACCC_ECOLI	-0.355	7.198e-06
sp|P37634|RLMJ_ECOLI	-0.149	0.35
sp|P0AGG8|TLDD_ECOLI	0.385	0.149
sp|P31131|YDEJ_ECOLI	0.283	0.791
sp|Q06065|ATOC_ECOLI	0.099	0.813
sp|P0AEC3|ARCB_ECOLI	0.356	0.001
sp|P0AB80|ILVE_ECOLI	0.002	0.995
sp|P78061|PUUA_ECOLI	-0.34	0.12
sp|P16701|CYST_ECOLI	0.347	0.158
sp|P75736|YBFF_ECOLI	0.001	0.957
sp|P15067|GLGX_ECOLI	0.554	2.068e-05
sp|P0A9B2|G3P1_ECOLI	0.028	0.98
sp|P0ABS8|HOLE_ECOLI	-0.627	0.0003807
sp|P0AEG1|DPPC_ECOLI	-0.115	0.185
sp|P37344|PSPF_ECOLI	0.147	0.697
sp|P68679|RS21_ECOLI	-0.317	0.015
sp|P22186|MRAZ_ECOLI	0.457	0.057
sp|P0A8K1|PSD_ECOLI	0.056	0.894
sp|P77756|QUEC_ECOLI	0.223	0.384
sp|P30178|HCXB_ECOLI	0.648	1.541e-07
sp|P36999|RLMA_ECOLI	0.055	0.565
sp|P45955|CPOB_ECOLI	0.161	0.091
sp|P15373|PRLF_ECOLI	-0.332	0.116
sp|P23845|CYSN_ECOLI	0.059	0.611
sp|P00957|SYA_ECOLI	-0.064	0.132
sp|P0A7U3|RS19_ECOLI	-0.372	0.0007211
sp|P60723|RL4_ECOLI	-0.221	0.0006879
sp|P21893|RECJ_ECOLI	0.264	0.345
sp|P0A7F9|QUEA_ECOLI	0.34	0.011
sp|P0AGD7|SRP54_ECOLI	-0.052	0.487
sp|P37005|LAST_ECOLI	-0.302	0.003
sp|P77774|BAMB_ECOLI	-0.065	0.297
sp|P16700|CYSP_ECOLI	-0.016	0.521
sp|P04951|KDSB_ECOLI	0.022	0.763
sp|P0AGG0|THIL_ECOLI	0.481	0.007
sp|P0AG93|SECF_ECOLI	-0.17	0.386
sp|P39265|ALSB_ECOLI	-0.915	1.021e-07
sp|P0AFW0|RFAH_ECOLI	0.175	0.654
sp|P11447|ARLY_ECOLI	0.24	0.017
sp|P00894|ILVH_ECOLI	0.148	0.149
sp|P03018|UVRD_ECOLI	0.271	0.153
sp|P75694|YAHO_ECOLI	-0.17	0.235
sp|P0ACY3|YEAG_ECOLI	0.248	0.0007701
sp|P0AEM0|FKBX_ECOLI	0.12	0.209
sp|P32705|ACTP_ECOLI	-0.843	2.176e-06
sp|P0AEB2|DACA_ECOLI	-0.261	0.001
sp|P24186|FOLD_ECOLI	-0.039	0.711
sp|P76002|PLIG_ECOLI	-0.398	0.009
sp|P76007|NHAP2_ECOLI	-0.087	0.651
sp|P75746|PXPA_ECOLI	0.226	0.708
sp|P04949|FLIC_ECOLI	-0.381	0.018
sp|P41407|AZOR_ECOLI	-0.312	0.002
sp|P0A7E5|PYRG_ECOLI	-0.504	1.234e-11
sp|P0A8N3|SYK1_ECOLI	0.012	0.986
sp|P0AFW4|RNK_ECOLI	0.802	0.002
sp|P37440|UCPA_ECOLI	0.177	0.05
sp|P22524|MUKE_ECOLI	-0.13	0.633
sp|P0AB61|YCIN_ECOLI	-0.066	0.743
sp|P08395|SPPA_ECOLI	0.184	0.213
sp|P0AEY3|MAZG_ECOLI	-0.016	1.0
sp|P10408|SECA_ECOLI	-0.347	4.164e-08
sp|P0AD59|IVY_ECOLI	0.424	0.0008929
sp|P0ADQ7|YGAM_ECOLI	0.348	0.159
sp|P77754|SPY_ECOLI	1.135	0.0
sp|P77581|ASTC_ECOLI	-0.591	6.575e-07
sp|P0A720|KTHY_ECOLI	0.115	0.305
sp|P06971|FHUA_ECOLI	-0.246	3.609e-05
sp|P0ABC7|HFLK_ECOLI	-0.209	0.003
sp|P0AFB1|NLPI_ECOLI	0.068	0.562
sp|P0AFK9|POTD_ECOLI	-0.358	3.591e-05
sp|P0A8T1|PRMA_ECOLI	0.436	0.03
sp|P23367|MUTL_ECOLI	-0.028	1.0
sp|P50456|MLC_ECOLI	0.208	0.412
sp|P0A9X4|MREB_ECOLI	-0.285	0.001
sp|P17117|NFSA_ECOLI	-0.398	0.003
sp|P0A8D3|YAII_ECOLI	-0.055	0.455
sp|P0A821|SELA_ECOLI	-0.369	0.0002834
sp|P68699|ATPL_ECOLI	-0.263	0.394
sp|P0A790|PAND_ECOLI	-0.151	0.388
sp|P09099|XYLB_ECOLI	0.276	0.222
sp|P0A9B6|E4PD_ECOLI	-0.048	0.741
sp|P77444|SUFS_ECOLI	0.204	0.086
sp|P0AA39|RLUC_ECOLI	-0.436	0.0003383
sp|P0AAN5|YAIA_ECOLI	-0.352	0.118
sp|P77338|MSCK_ECOLI	-0.016	0.653
sp|P30870|GLNE_ECOLI	0.117	0.582
sp|P69853|DMSD_ECOLI	0.489	0.021
sp|P69908|DCEA_ECOLI	2.226	0.0
sp|P77717|YBAY_ECOLI	0.943	2.22e-07
sp|P30863|DKGB_ECOLI	0.234	0.064
sp|P67826|CUTC_ECOLI	0.412	0.133
sp|P0ABU5|ELBB_ECOLI	0.342	0.019
sp|P0ACK8|FUCR_ECOLI	-0.676	3.165e-05
sp|P06709|BIRA_ECOLI	-0.222	0.384
sp|P0A6Q6|FABZ_ECOLI	-0.066	0.235
sp|P64624|YHEO_ECOLI	0.176	0.304
sp|P0ADV9|LPTC_ECOLI	-0.042	0.759
sp|P77739|YNIA_ECOLI	0.066	0.337
sp|P05055|PNP_ECOLI	-0.08	0.344
sp|P08179|PUR3_ECOLI	-0.015	0.344
sp|P12994|YBHB_ECOLI	0.261	0.274
sp|P0A8M3|SYT_ECOLI	-0.087	0.106
sp|P04805|SYE_ECOLI	-0.102	0.334
sp|P20083|PARE_ECOLI	-0.384	0.01
sp|P0AEM9|FLIY_ECOLI	0.259	2.529e-05
sp|P0AEN1|FRE_ECOLI	0.296	0.006
sp|P25714|YIDC_ECOLI	-0.458	0.002
sp|P0A7G2|RBFA_ECOLI	-0.074	0.162
sp|P0A7I7|RIBA_ECOLI	0.005	0.902
sp|P69503|APT_ECOLI	-0.185	0.034
sp|P67697|HICB_ECOLI	0.346	0.166
sp|P0ACU0|CECR_ECOLI	-0.402	0.064
sp|P0A903|BAMC_ECOLI	0.197	0.002
sp|P09152|NARG_ECOLI	0.139	0.52
sp|P27248|GCST_ECOLI	-0.587	6.019e-07
sp|P0ADY7|RL16_ECOLI	-0.189	0.169
sp|P38506|XNI_ECOLI	-0.043	0.691
sp|P0AG55|RL6_ECOLI	-0.309	0.0003815
sp|P31460|DGOR_ECOLI	-0.284	0.199
sp|P0AC69|GLRX4_ECOLI	0.302	0.002
sp|P22188|MURE_ECOLI	0.48	5.591e-07
sp|P29131|FTSN_ECOLI	-0.231	0.047
sp|P31473|RAVA_ECOLI	0.346	0.038
sp|P0A6I3|COAA_ECOLI	-0.379	0.003
sp|P0A9D8|DAPD_ECOLI	0.438	3.31e-06
sp|P0AGI8|TRKA_ECOLI	-0.097	0.501
sp|P23869|PPIB_ECOLI	0.104	0.292
sp|P69451|LCFA_ECOLI	-0.237	0.036
