protein	z-value
ydhS	7.054539252742387
htpX	-4.772985550426102
bdcR	-2.6659457872795307
yeiE	0.9195327310790493
aldB	7.054539252742387
cpdB	6.2793804172307
purN	-6.134558003760249
grxC	6.96632873788053
mnmC	1.365805562572272
fbaB	7.054539252742387
yceI	-4.994619487932106
aroL	-7.054539252742387
coaE	4.3355149981609635
macA	-0.4352025947643496
yibF	2.5622029784109985
modF	-2.0006168281545205
fruB	7.054539252742387
accB	3.159234132315119
kdsD	2.95321301676354
argH	-7.054539252742387
ygaP	4.147770240440841
ybjS	0.0
rimM	-4.872834771687817
ackA	-0.020539422320591996
srmB	2.1109383251902756
nfsA	-5.305262363468621
rpe	2.6198634736558057
uspG	7.054539252742387
hldE	-0.2707317533279729
thrA	-1.6588590719437828
rpmE	6.244575305471043
rclA	7.054539252742387
yeaY	7.054539252742387
csdA	-1.7724721919907034
folD	-1.6344587382467566
aspS	-1.5074460621457588
yggX	-4.021498333177005
pspF	4.644819150403633
aroD	-0.7911875106867787
yibN	-0.23819368130294974
corA	1.0986137463679357
msrC	0.9775982015885482
rpsB	-2.3069869103921
ribF	0.438317940085186
cmoB	2.716902811951773
fiu	7.054539252742387
nadC	-3.560997212436103
fldA	4.061325883970506
ribC	2.0883669447945947
rbsD	6.378759002566631
mprA	-0.08495952531242425
secF	-1.7803423278537163
yecM	1.2239420248508497
rlmJ	-2.9125741061312356
fdnG	-3.334065991858005
udk	-1.146177374900657
artJ	-5.473721073156508
yheS	-3.68393294802697
murF	1.580910731952832
ppk	7.054539252742387
tpx	6.304288355993566
metB	-7.054539252742387
lepA	-4.231582632440446
rna	3.4206845422356422
rplA	-5.702691018974857
yeiG	4.0549956044009665
queA	-5.428271216312751
ompX	-1.1679374547086836
aceB	4.772656132963744
rpmB	-3.6200222428113333
efeB	6.1626357597702555
tolQ	1.1002684644326461
adk	-0.1590163500375155
blc	-0.31395014621383677
rnr	7.054539252742387
barA	0.3134211494162424
fdhE	2.3263478740408408
phoQ	1.5185165792649493
tas	2.1959270048464634
tsx	-1.4255440370804515
cusA	-7.054539252742387
ygiF	-1.5542364365699117
lpxA	-1.3543156573551618
yqjH	7.054539252742387
gsiA	5.13588485149319
trkA	3.9341259272509417
seqA	2.9864319641226222
glnG	-6.933374919463275
mlaC	3.2166272203476254
yidB	3.854113269151805
pmbA	-2.694296028308623
yffB	2.413276310068834
dhaK	1.74441402683993
folP	-2.994268200921407
ldcA	-3.075819117429127
mgtA	-3.706615168464953
relA	4.400947333813629
pcm	3.821978045118356
emrA	0.14474309227048376
rlmM	1.5483368468654404
betB	-0.1782779265770266
ycgB	6.180653773795715
speB	-1.347654658007777
ghrA	-3.863813608510677
malQ	-4.122550764730719
ybiV	-0.9555409389292939
