metQ	7.054539252742387
uspA	4.858280213198631
luxS	6.553435332949433
lrp	7.007819181443446
dcp	4.531395866597602
pgk	3.183881404615449
rraA	6.033311012248992
gpmA	2.102518196026484
oppA	0.0
ompC	3.238532930555537
ybgI	5.762699443301435
yeeZ	6.554780801420267
leuD	7.054539252742387
mdh	-1.027960293886446
bamC	6.436035836560575
gstA	7.054539252742387
crr	6.452876125867728
pepP	4.648754533867153
adhE	7.054539252742387
pflB	-0.8543530618070998
acnA	-0.8303867895489273
gltI	7.054539252742387
gltA	-3.816826605176946
ihfA	6.868483113092273
nadE	7.054539252742387
yceH	5.522585568252572
icd	1.906627924593528
fliY	7.054539252742387
artJ	7.054539252742387
clpB	-2.108567946566272
livJ	7.054539252742387
copA	6.544388952382446
potF	7.009526038976049
katG	3.646230402372507
pliG	6.993541898391936
wrbA	7.054539252742387
uspG	-0.3734770661818808
qorA	6.027374907027501
katE	7.054539252742387
btuE	5.427056120573699
tktB	7.054539252742387
yggE	2.538158140985801
ivy	5.677241017163345
fbaB	7.054539252742387
osmC	7.054539252742387
argT	7.054539252742387
osmY	7.054539252742387
yaeH	3.029972733793958
ydhR	6.564690157658846
moaB	7.054539252742387
bfr	2.835438088154477
grxB	7.054539252742387
amn	7.054539252742387
glgA	4.598480065152697
yqjD	6.02611285740429
ycaC	6.888997779838317
yahK	7.054539252742387
degQ	5.311416080195659
uspE	6.654550235912425
aceB	7.054539252742387
cpxR	5.561990317326837
aceA	7.054539252742387
yahO	5.427056120573699
dld	6.351993607418747
elaB	6.578539212944748
yeaG	7.054539252742387
yghU	7.054539252742387
pfkB	7.054539252742387
yccJ	6.31135469652475
ybjP	4.108549504261325
cdd	-1.627483132168689
ygiW	-0.4271610479382426
pgl	2.369552148818102
msyB	6.301671925234901
chrR	1.911160676377913
gsiB	5.791189859994226
gsiB	5.791189859994226
osmE	4.923360991296639
ysgA	5.311416080195659
kbp	7.054539252742387
hpf	4.473652637759239
ygiM	6.940502140130532
nagA	0.1977141312635554
glgP	4.86518385271431
ihfB	4.319807164956971
ybiB	6.258959849516581
glgC	5.555068473190697
yjbR	2.728100986877517
ydcL	6.634756202336733
acuI	1.640783851948222
ybaY	4.491577715584217
yeaY	2.33275677021279
yiiM	1.685385459085611
dkgA	1.013018641094632
ppk	3.759500240219572
mraZ	1.650607212900692
curA	7.054539252742387
yfcH	4.253190571031413
pepT	6.671669163500348
yccU	2.205196029130994
ydhF	0.041615784412726
ypfJ	3.080369200863927
uvrB	5.536175400081777
msrA	6.390820699188507
yqjG	0.5069197211521151
ybeL	3.977076097355938
dacC	7.054539252742387
cysQ	3.92513566661915
ymdB	4.041206222090738
ynhG	7.054539252742387
talA	7.054539252742387
yciO	2.059025459341433
hdhA	4.442950539722688
sufS	5.314245753007648
yniA	4.353985624711346
yjdC	5.852314539167679
bepA	6.294231879516398
ycgM	3.782858066806514
yfhM	-1.215065533037928
yjgR	5.839992693286066
uspD	2.824508371797453
glgX	3.79957298840501
ynfD	4.158531549173511
nnr	-0.6431579401753009
cpxP	6.629019060783983
yeaO	5.439184657129151
psiF	1.602704090551757
yhhW	6.208703402800966
yhjG	2.686907133727384
yciF	6.109410204869397
yiiS	2.655685679013027
ddpA	-1.502376119955854
rimL	2.909097679018416
gadA	-0.0158761158663419
ybhB	2.321424241112008
lsrF	-1.058868304986287
slt	5.404367621587304
yibF	6.168170821734692
erfK	2.460478363398108
mscL	5.078378482914526
glnD	3.497570743904805
ydiZ	4.504274738257942
yhhA	3.090232306167813
ybdK	0.5705373731032088
yegP	3.414368694530382
yiiD	3.088669549625849
pdxI	1.187832116386199
yaiA	6.304361480013092
tam	2.273434650942775
ahr	5.886058240364058
ggt	5.427056120573699
slp	4.784398656478453
yghA	5.92140638058558
hchA	4.737931242070336
poxB	7.054539252742387
yehZ	6.25788598720707
xylB	3.547825017640644
otsA	6.478024519110256
amyA	5.901383645393821
yajO	6.177837561225052
yhbO	4.329571144381625
sodC	6.109410204869397
nfi	1.202938811052999
rclA	1.42209043212232
deoA	-1.940837303810284
leuC	7.054539252742387
cbpA	-1.73622947757288
rob	2.213562043535774
lpp	2.201369319894376
ppsA	-6.470684392584025
dps	-1.906627924593528
yodD	2.168076999330406
trpR	5.594687407117131
gldA	-2.023613630036612
argD	7.054539252742387
dcyD	7.054539252742387
