A8A2Q7	ligA
P39310	ytfB
P16692	phnP
P16691	phnO
P16690	phnN
Q8X8E0	cobB
mrcA	mrcA
P39389	yjiR
P39384	yjiM
P38052	sfmF
P39383	yjiL
P38054	cusA
P39386	mdtM
P39385	yjiN
P38055	ydjE
mrcB	mrcB
P14081	selB
P39380	kptA
ydcY	ydcY
P39382	yjiK
P39381	yjiJ
P38051	menF
ydcP	rlhA
ydcS	ydcS
Q8FE27	rdgB
ydcW	prr
B7M5R7	ubiG
Q8FDQ2	kpsF
ydcI	ydcI
B7N966	allB
P38038	cysJ
ydcL	ydcL
P39369	yjhR
P39377	iadA
P39376	yjiE
P39379	yjiH
P39375	iraD
ydcF	ydcF
P39374	yjiC
rpoS	rpoS
tetR	tetR
P39371	nanM
P39370	nanS
rpoZ	rpoZ
rpsJ	rpsJ
Q8FE19	yggX
rpsI	rpsI
P27375	htrC
rpsL	rpsL
rpsK	rpsK
rpsF	rpsF
rpsE	rpsE
rpsH	rpsH
rpsG	rpsG
rpmE2	ykgM
rpsR	rpsR
rpsQ	rpsQ
rpsT	rpsT
rpsS	rpsS
P39359	yjhH
rpsN	rpsN
P39358	yjhG
rpsM	rpsM
rpsP	rpsP
rpsO	rpsO
P39366	sgcX
mreC	mreC
P39365	sgcC
P38035	rtcR
mreB	mreB
P39368	yjhQ
P38036	ygcB
P39367	yjhP
P39362	sgcE
ydfG	ydfG
P39361	sgcR
P39364	sgcQ
P39363	sgcA
rpsB	rpsB
rpsA	rpsA
P39360	yjhI
rpsD	rpsD
rpsC	rpsC
dld	dld
macA	macA
gpsA	gpsA
ydeN	ydeN
Q8X8B5	fdhD
P39347	intB
P39349	yjgX
P39355	yjhE
P39354	yjhD
P39357	yjhF
P39356	yjhU
P39351	yjgZ
P39353	yjhC
sstT	sstT
P39352	yjhB
ydeI	ydeI
B7M5Q1	mqo
P66948	bepA
B7M5M8	nei
ydhX	ydhX
P42905	agaW
P42906	agaA
P42907	agaS
P42909	agaB
ydhQ	ydhQ
ydhR	ydhR
ydhF	ydhF
P42904	agaV
maeB	maeB
baeR	baeR
P54901	csiE
P17952	murC
upp	upp
ydgH	ydgH
B7UNH4	fadB
rpsU	rpsU
ydgJ	ydgJ
P33195	gcvP
ydgA	ydgA
Q8FDE0	sstT
Q8X7U3	cysH
ydjN	ydjN
P21189	polB
ydjA	ydjA
P46481	aaeB
P46482	aaeA
dps	dps
ydiI	menI
ydiJ	ydiJ
P46478	aaeX
ydiA	ppsR
ydiB	ydiB
nuoC	nuoC
usg	usg
nuoB	nuoB
P16659	proS
nuoA	nuoA
nuoG	nuoG
P17993	ubiG
nuoF	nuoF
P17994	yfaA
nuoE	nuoE
P39300	ulaG
P39301	ulaA
P27306	sthA
P28638	yhdJ
P28635	metQ
P27305	gluQ
P60778	tsgA
P27302	tktA
P60777	ytjB
P28634	trmO
P27303	emrA
P30958	mfd
P60782	plsY
Q8X7Z7	dkgB
P60785	lepA
P04693	tyrB
malK	malK
malM	malM
B7LTG7	
malP	malP
malT	malT
coaBC	coaBC
uup	uup
dtd	dtd
P58484	menC
malE	malE
P28631	holB
P27300	lpxK
P28632	holD
B7LTH3	glyS
P28630	holA
B7LTH4	glyQ
nuoK	nuoK
P42910	agaC
nuoI	nuoI
P42911	agaD
nuoH	nuoH
P42912	agaI
P42913	yraH
P42914	yraI
P42915	yraJ
nuoL	nuoL
P28629	adiA
Q0TLQ8	mraZ
B7N8H4	proA
dut	dut
nusB	nusB
nusA	nusA
nusG	nusG
P0C0T5	mepA
cusF	cusF
cusC	cusC
manY	manY
manX	manX
Q47005	nac
cusA	cusA
cusB	cusB
Q47013	elaD
cutA	cutA
manA	manA
Q8X929	panB
Q8X926	pgl
cusS	cusS
cusR	cusR
Q1RA54	hisG
lolD	lolD
P58422	gph
lolA	lolA
P0C0U4	rimK
lolB	lolB
ndpA	ndpA
O32528	ypdI
P08178	purM
P08179	purN
P0C0R7	rlmE
P08142	ilvB
P60752	msbA
B7M5C6	gppA
P60757	hisG
dxs	dxs
A8A2A7	glpB
P0C0S2	mscS
P0C0S1	mscS
cutC	cutC
manZ	manZ
P0CB62	ymiA
P21170	speA
B7LTA2	
P46474	yhdP
basR	basR
basS	basS
oxyR	oxyR
P21165	pepQ
B7M5A4	rbsD
P21169	speC
P76290	cmoA
P76291	cmoB
P76278	yebZ
barA	barA
P76275	yebW
Q8X8T3	hisD
P21177	fadB
P76280	yobB
P21179	katE
P0C0V0	degP
P60716	lipA
P21151	fadA
P33135	fliR
sthA	sthA
P33136	mdoG
P0C0V1	degP
A7ZS63	truB
P08189	fimF
P33129	htrE
P58409	hcxB
P76296	yecT
P76297	flhE
P76298	flhA
P76299	flhB
P33128	yadV
P08192	folC
P08190	fimG
P08191	fimH
Q8X930	panC
Q8FEA6	aas
P08194	glpT
htgA	mbiA
P60720	lipB
P21156	cysD
P60723	rplD
P76245	dgcP
P77579	fryC
P76241	nimR
P76242	nimT
P76243	yeaO
Q8X8I2	fadB
P76249	leuE
Q79E92	ykgN
P0C0L2	osmC
P77580	mhpF
P77581	astC
P76250	dmlR
P76251	dmlA
P0C0L9	iscX
P0C0L8	proP
P0C0L7	proP
P76234	yeaE
P76235	yeaH
P10408	secA
P77567	nhoA
P76236	cdgI
P76237	dgcJ
P77561	ydeP
P76230	ydjK
hchA	hchA
P77562	yaiW
P76231	yeaC
P77564	ydhW
Q8FE66	gcvH
P77569	mhpR
P76239	yoaI
P39295	yjfM
P39298	yjfP
P39297	bsmA
P0C0M0	iscX
P77570	anmK
P39293	yjfK
P09424	mtlD
P77598	ybcV
P77599	yfcS
P76268	kdgR
P76269	yebQ
P27298	prlC
P27296	dinG
P27297	bax
P76264	mntP
P77596	yagF
P27294	inaA
Q8X8G9	yihI
P39288	queG
P39285	mscM
P64274	greB
P39284	yjeO
P39286	rsgA
P76270	msrC
P39280	epmB
P76272	yebT
P39283	yjeN
P39282	yjeM
P76273	rsmF
P76256	tsaB
P77588	ydeQ
P76257	yoaA
P77589	mhpT
P77585	ypdE
P76254	yeaX
P39277	yjeH
P0C0K4	srkA
P0C0K3	srkA
P39279	yjeJ
P39274	yjdJ
P39276	dtpC
P39270	yjdF
P76261	pdeD
P76201	ydiQ
P76204	ydiV
Q8X8M9	yceH
P77536	ykgF
P76205	arpB
P76206	ydiY
P77538	yfhR
P77539	ydjL
P76208	yniB
O52982	yfjS
dhaL	dhaL
P77522	sufB
dhaK	dhaK
P0CB39	eptC
eda	eda
edd	edd
Q8X8L6	yigL
P77529	ydjN
P10443	dnaE
REV__A7ZIN5	
P77526	yfcG
P10441	lpxB
P77528	peaD
P10442	rnhB
P65556	yfcD
Q8X8L4	ysgA
P65558	yfcD
P0CB40	eptC
dhaM	dhaM
P77554	yahJ
P76223	ynjB
P76224	ynjC
P77555	allD
P76226	ynjF
stpA	stpA
P76220	ydjY
P77551	rzpR
htpX	htpX
P77552	ydhQ
P76221	ydjZ
P76222	ynjA
ceaC	ceaC
P76227	ynjH
P77559	ynfL
P76228	ynjI
B7LT74	
htpG	htpG
P23721	serC
P66899	ygeX
P77544	yfcF
P76213	cho
P76214	ves
P77546	ydaV
P76215	astE
P76210	ydjO
P77541	prpB
P10423	iap
P76216	astB
P76217	astD
P77549	yfcJ
efp	efp
P76219	ydjX
B7LT86	
A0A140ND86	
P31979	nuoF
yebR	msrC
yebT	yebT
P71198	traM
yebF	yebF
P0A8Z1	yciA
yebG	yebG
P0A8Z0	yciA
P15006	mcrC
P15005	mcrB
P0A8Z9	yqiA
REV__P0ACT0	
P42624	yhaK
P0A8Z7	yqiA
P42625	yhaL
P42626	yhaM
P0A8Z5	ybgC
yebC	yebC
P0A8Z3	ybgC
P42628	dlsT
htrL	htrL
Q0TKP7	rdgC
P03030	lysR
yeaY	yeaY
yeaZ	tsaB
P42620	yqjG
P42619	yqjF
yeaG	yeaG
yeaK	yeaK
P42615	mzrA
P42616	yqjC
yeaD	yeaD
Q0TKQ3	aroL
Q0TKQ4	yaiI
P04335	frsA
P03004	dnaA
P06996	ompC
P06999	pfkB
P03007	dnaQ
mscS	mscS
yedV	hprS
P0A8X0	yjgA
P0A990	dnaN
P0A997	glpC
P0A998	ftnA
P42601	alx
P42603	ygjV
P0A996	glpC
P42604	uxaA
P0A993	fbp
yedD	yedD
P0A8X3	yceI
P0A8X4	yccT
yedE	yedE
P0A991	fbaB
yedF	yedF
B7LUV4	smpB
P0A8X2	yceI
P0A992	fbaB
apaH	apaH
mscL	mscL
P03014	pinE
yecR	yecR
P03018	uvrD
yecS	yecS
P0A8Y1	yjjG
yecJ	yecJ
yecM	yecM
P0A8Y8	entH
P0A8Y9	entH
B7LUW4	rpsP
yecA	yecA
P0A8Y6	yidA
yecC	yecC
B7LUW7	rplS
P0A8Y5	yidA
yecD	yecD
msbB	lpxM
msbA	msbA
P0A8Y2	yjjG
B7MXZ7	pdxB
P0A8Y3	yihX
yecF	yecF
B7LUW6	trmD
yebV	yebV
P28307	csgA
yebY	yebY
P28305	pabC
P28306	mltG
P03023	lacI
P28303	dinF
P28304	qorA
P03024	galR
xseB	xseB
Q8FD13	fmt
B7LUS9	glpK
P16384	miaA
yeeZ	yeeZ
yeeX	yeeX
P55914	yjjZ
yeeN	yeeN
Q8X7B7	trpC
Q8X7B5	trpA
P15067	glgX
yeeD	yeeD
yeeF	plaP
yedX	hiuH
P28369	prfH
Q8X7A0	ynfB
yehZ	yehZ
P31991	ydcD
P15029	fecD
B7LV29	dcd
P15028	fecB
P31992	pptA
P15034	pepP
P00804	lspA
P15033	racC
P00805	ansB
lpdA	lpdA
P15032	recE
P15031	fecE
P00803	lepB
P15030	fecC
P42640	yhbX
P42641	obgE
eno	eno
P29680	hemE
B7LUR5	metJ
yegP	yegP
P15038	helD
yegQ	yegQ
B7LV38	mdtA
B7LUR8	rpmE
yegR	yegR
P15047	entA
P67910	hldD
yegD	yegD
P15043	recQ
B7LUS3	
P15042	ligA
yegH	yegH
B7M6S1	ligA
P04391	argI
B7LUS2	hslV
B7M6S2	zipA
P03061	ivbL
P04395	alkA
P42630	tdcG
P42632	tdcE
Q0TKG8	htpG
P22186	mraZ
yejF	yejF
P0A932	gfcE
P0A8R0	rraA
P0A930	wza
yejL	yejL
P0A8R9	hdfR
epd	epd
P0A8R7	ycjF
P0A937	bamE
P0A938	bamE
P0A935	mltA
P0A936	mltA
P0A8R4	slyX
Q8X769	fumC
P46142	yggM
P46141	ygbE
P46144	yedJ
B7LV14	hemH
B7M714	argH
yeiP	yeiP
B7LV13	adk
yeiR	yeiR
yeiE	yeiE
P0A940	bamA
yeiG	yeiG
P0A8S1	argP
P0A948	rimJ
P22188	murE
P46136	yddG
P0A8S9	flhD
P0A949	rimJ
P46139	dgcN
P0A946	rimI
P0A944	rimI
P0A8S5	uspB
P46130	ybhC
P46133	abgT
P0A908	mipA
B7M6M2	fadJ
B7M6M3	fadI
B7LUM3	coaA
P0A910	ompA
P60474	ispU
era	era
P60472	ispU
Q8FCB6	yibT
Q8FCB7	mtlD
P0A917	ompX
nemA	nemA
P0A8P8	xerD
P46126	yfiM
P0A915	ompW
P46125	yedI
P0A8P6	xerC
P23485	fecR
P0A8P3	yggX
P0A913	pal
Q8FCB1	lldD
P0A8P1	aat
P0A911	ompA
P0A912	pal
aphA	aphA
P46122	yajI
P0A919	ompX
P46121	ybfK
B7N9Q7	rihA
B7M6N5	dsdA
P0A8Q0	frdC
Q8X733	pckA
P0A921	pldA
Q9XB42	ykfH
P0A8Q6	clpS
Q8X6R9	ygdG
Q8X739	phoQ
P0A927	tsx
P0A924	pgpB
Q8FCA0	hldD
P46119	ybjC
P0A922	pldA
P0A8Q3	frdD
P46118	hexR
A0A140NCB4	ybeM
B7LUK7	rsd
P06974	fliM
B7LUK6	nudC
B7LUK4	nfi
P0A976	cspF
P0A8V6	fadR
P18956	ggt
P0A974	cspE
P0A972	cspE
P0A8V2	rpoB
P0A8V0	rbn
P0A970	cspD
CON__P02533	
P0A978	cspG
P06983	hemC
P06986	hisC
B7LUL8	rplA
B7LUL9	rplK
P06988	hisD
B7LUL6	rplL
P06987	hisB
B7LUL7	rplJ
P06989	hisI
P46187	rseC
P0A986	cspI
P0A987	cspI
P0A8W5	yqgE
P0A982	cspH
P0A8W2	slyA
Q8X6X5	hemE
P0A8W3	slyA
Q8X6X6	glgB
P0A8W0	nanR
P0A980	cspG
P60422	rplB
P06990	hsdS
P06993	malT
P06992	rsmA
P0A988	dnaN
P0A8W8	yfbU
Q8FCF1	ghrB
P06959	aceF
P58115	yhaK
P58116	yhhW
P0A953	fabB
P0A954	fabB
P0A951	speG
P0A8T1	prmA
P0A952	speG
P0A959	alaA
P06960	argF
P60438	rplC
P0A8T7	rpoC
P0A957	eda
P0A8T8	rpoC
P0A8T5	fliE
P0A955	eda
P06961	cca
P06966	dicA
P06965	dicC
P06968	dut
P05637	apaH
Q8X6W1	gsiA
lplA	lplA
cvrA	cvrA
P0A964	cheW
P0A8U2	yafD
P0A962	ansA
P0A963	ansA
P0A8U0	syd
P0A960	alaA
P0A968	cspD
P06971	fhuA
P0A8U6	metJ
P06972	fhuB
P0A8I8	rlmH
P0A8I6	trmB
P77297	yahE
P0A8I5	trmB
msrB	msrB
msrA	msrA
P0A8I3	yaaA
P11447	argH
P11446	argC
Q8X800	metI
sucC	sucC
sucD	sucD
sucA	sucA
sucB	sucB
P09130	traD
P0A8J2	dnaT
P0A8J8	rhlB
P77286	ydeU
P77288	yfcV
P0A8J4	ybeD
sdaB	sdaB
P11458	nadA
P10121	ftsY
P11454	entF
P77293	yfdH
P77294	ydeR
P09147	galE
P77295	ygaV
P0A8K1	psd
P77296	ybeT
P61714	ribE
P22106	asnB
P09148	galT
P0A8G6	wrbA
P12758	udp
P0A8G3	uxaC
P0A8G0	uvrC
sufC	sufC
hdeB	hdeB
sufA	sufA
gabD	gabD
REV__P25527	
P0A8G9	xseB
grcA	grcA
P0A8H8	yacG
P0A8H6	yihI
P0A8H3	zupT
P10100	rlpA
rraA	rraA
P0A8I1	yqgF
P09126	hemD
P09127	hemX
P77257	lsrA
P77258	nemA
P0A8M6	yeeX
P77256	ydjG
gadB	gadB
suhB	suhB
greA	greA
P77260	ydfI
P0A8N5	lysU
P0A8N3	lysS
P77263	ecpE
P0A8N4	lysS
P0A8N0	matP
P23481	hyfA
P23482	hyfB
P77247	hxpB
P23484	fecI
P77249	sfmC
P77243	prpD
P0A8N7	epmA
P77245	murR
B1J0M7	ruvA
A5A630	ytcA
sufI	ftsP
P09184	vsr
sufD	sufD
P0A906	slyB
sufS	sufS
P77252	ykgE
P0A905	slyB
gabT	gabT
P0A902	blc
P0A903	bamC
P0A901	blc
P77279	fetA
P0A8K8	yihY
P77277	eutJ
P0A8K5	yaeP
elaB	elaB
elaA	elaA
P65293	ygdI
P65292	ygdI
B1J0L4	cutC
P65294	ygdR
P36767	rdgC
P65290	yfgH
Q8X821	bioD1
P09153	tfaE
P09154	ymfS
P36771	lrhA
P09151	leuA
P09152	narG
A5A625	yibV
P09158	speE
sdhC	sdhC
P09155	rnd
A5A627	tisB
P0A8L1	serS
A5A628	yjbT
P77285	rsxG
A5A621	ypfM
Q8X826	damX
P77280	ydjJ
sdhB	sdhB
A5A624	dinQ
sdhA	sdhA
Q8X824	aroB
P77268	ddpD
lptB	lptB
P77269	yphF
P0A8L7	yciU
A5A618	ynhF
A5A619	yojO
P77265	mdlA
lptG	lptG
hdhA	hdhA
P0A8L5	ycgN
lptD	lptD
lptE	lptE
P10151	leuO
P65296	ygdR
P09162	yjaA
P09163	yjaB
P65298	yqhH
A5A614	yciZ
A5A615	yncL
P09169	ompT
P77272	murP
radA	radA
A5A616	mgtS
A5A617	ydgU
P0A8M3	thrS
P0A8M0	asnS
A5A611	ymgI
A5A612	ymgJ
A5A613	yciY
P0A8A0	yebC
P77213	ybdK
P77214	cusF
P77215	rhmD
P77216	ybdN
A5A607	ylcI
P42590	ygjI
P77211	cusC
P77212	rclA
P42591	ygjJ
Q8X7G2	puuD
P0A8A8	rimP
P0A8A4	ppsR
Q8FD52	argR
P77218	eutD
P0A8A2	yeeN
P77219	yahC
P42589	ygjH
Q0TL93	gmhA
repA2	repA2
A5A605	ykfM
P42588	patA
P77202	dsbG
P0A8B2	yfcN
elbB	elbB
P77206	yafZ
P0A8B5	ybaB
fbp	fbp
msyB	msyB
P77237	essQ
P77231	citG
P77234	ybeQ
P77239	cusB
CON__Q3ZBD7	
raiA	raiA
P00722	lacZ
lpxD	lpxD
P77221	yahG
P77223	rsxB
diaA	diaA
P77228	ydfJ
pldA	pldA
REV__P32681	
