protein	log2FC	p-val
B7LLP9	-0.341	0.243
Q1RD68	-0.616	0.038
P30863	0.535	0.145
P0AEJ3	3.639	1.501e-13
P0AFD2	-0.63	0.038
P0A6W7	0.177	0.65
B7LK81	0.602	0.137
P0AGG6	1.548	1.63e-07
P25894	0.737	0.002
P0ADE7	2.366	0.002
P0A992	0.863	0.000151
P18196	-0.227	0.66
Q1R601	-0.246	0.423
B1IVI7	-0.079	0.547
P75838	-0.588	0.004
P0A938	0.147	0.623
P0C0V1	0.262	0.08
P0AFF8	0.157	0.449
P33030	0.592	0.243
P77774	-0.149	0.167
P31979	-0.334	0.033
P36929	-0.201	0.363
P0AG09	0.364	0.142
Q0TDS9	0.067	0.3
Q1R448	0.417	0.11
P75745	0.123	0.612
B7LK78	0.573	0.002
B7LMB6	4.346	0.0
P0AEW8	-0.146	0.205
P69426	-0.033	0.972
P06999	0.452	0.005
P62587	-0.04	0.456
Q1R627	-0.541	0.049
P75694	5.677	2.29e-11
P0ADA2	-0.265	0.234
P06971	1.36	0.0
P77562	0.115	0.868
P21338	1.155	0.0001904
P0AFZ1	0.034	1.0
P0AF00	1.03	0.0007064
P0A974	-2.194	0.000106
Q1R7N6	0.443	0.033
P0A9F5	-0.653	0.003
P0AG14	0.326	0.098
P0AAS7	-1.722	0.001
P0A8X3	-0.414	0.662
B7LR33	-0.366	6.466e-05
B7LST2	0.151	0.427
P0ACF2	0.581	0.017
P15640	-0.288	0.103
B1IZT7	0.166	0.616
P0ADG8	-0.481	0.0005427
Q1RD26	2.028	0.001
P42217	-0.771	0.028
P0CB40	-0.388	0.011
Q1RFS8	-0.039	0.493
B1J0L4	0.383	0.434
P77376	-0.133	0.175
P08395	-0.633	0.002
P0ADU0	0.425	0.729
P24230	-0.766	0.204
P28631	-0.117	0.609
Q1RD95	0.106	0.931
P77737	-0.228	0.543
P31825	-0.492	0.061
P17952	-0.103	0.478
Q1R3A2	0.271	0.51
P0AEC7	0.093	0.822
Q1RE30	-0.058	0.594
Q8X8V9	0.319	0.011
P0ACV4	0.423	0.307
P75830	0.199	0.503
P0A8Y6	0.078	0.942
A8A2Q7	0.356	0.058
Q8FIM7	-0.199	0.185
B7LK80	-0.003	0.639
P0AFL5	0.643	0.002
P0AGL8	-0.744	0.015
P0AED2	1.308	1.293e-12
P37647	0.024	0.793
P21599	0.021	0.725
P25519	0.579	0.017
P0AB78	0.197	0.367
P76104	-0.825	2.391e-05
P37610	0.187	0.896
P06992	0.494	0.086
B7LPB9	-0.1	0.437
P0AEE1	0.457	0.084
P0AD22	-0.825	0.087
B7LR50	-0.225	0.056
B7LUZ5	-0.503	0.0001071
P0AE93	0.126	0.96
P07014	-0.231	0.27
Q1RD70	0.808	0.0004424
P67097	0.579	0.023
P39285	0.361	0.423
P0A9J9	-0.123	0.448
P0AAH6	0.166	0.875
Q8FJ81	0.629	0.103
B7LJX9	0.767	0.012
P0A9C7	-0.262	0.003
P02931	-0.453	0.125
B1LLX7	0.313	0.756
P23878	0.409	0.217
P0ACP6	0.598	0.088
B1IQK7	-0.258	0.134
P32132	-0.466	0.002
B7LW38	-1.453	0.0001748
P0AC77	0.054	0.918
B7LJI7	-0.367	0.327
P09831	-1.129	0.0
B7LMG5	0.1	0.773
Q0TC30	0.781	4.375e-05
P75728	0.095	1.0
Q57261	-0.081	0.73
P10408	0.035	0.773
P32131	-0.405	0.045
P00961	-0.179	0.022
P0ACD6	-0.672	0.0004586
P0ABR3	0.21	0.492
P0AA45	-0.321	0.282
B7LWA8	-0.176	0.132
Q1RG18	0.155	0.583
B7LNS2	1.446	9.448e-06
Q8FF72	-0.385	0.0009363
P11446	-0.057	0.463
P45766	2.57	3.817e-05
P76576	-0.227	0.306
P31134	-0.005	0.937
B7LX92	0.309	0.428
Q1RG95	0.499	0.065
P25745	-0.329	0.031
P50456	-0.006	0.875
Q1R6B0	-0.49	0.031
P09148	0.617	0.047
P08200	0.204	0.053
Q8X7U3	-0.081	0.74
P0ADY2	0.296	0.02
P37590	0.23	0.575
P0A9T4	0.197	0.388
P77748	-0.525	2.925e-08
Q8XE27	0.304	0.039
P75849	0.302	0.13
P0A9Z3	0.154	0.401
B7LUL9	1.009	0.003
P24215	0.241	0.378
P0AD57	0.005	0.308
P0A9W4	-0.051	0.789
Q1RFC4	-0.018	0.552
P43340	0.31	0.634
P43671	0.474	0.05
P0ACA5	0.008	0.775
P07395	-0.185	0.017
B7LUL6	0.054	0.633
P0AG78	-0.206	0.813
B7LW64	-0.111	0.321
Q8X826	-0.249	0.346
B7LPC3	0.307	0.305
P05041	-0.232	0.329
P0AFJ9	-0.103	0.527
B7LQD9	-0.157	0.466
P46853	0.506	0.102
Q1REI5	0.211	0.106
P0AB24	0.995	9.097e-12
B7LVK1	0.341	0.082
P21369	-0.348	0.444
B7LKD4	-0.201	0.01
Q8FK44	0.194	0.184
Q1R6A3	0.756	4.082e-12
P37313	-0.642	8.375e-05
B7LKT3	-0.027	0.809
P25539	0.563	0.01
Q1R8B7	-0.299	0.066
B7LRR7	-1.269	0.0007456
P02930	0.216	0.261
Q0TKP7	-0.853	0.012
P0AF04	0.497	0.058
P0AAI3	-0.685	2.368e-08
P75823	-0.052	0.79
P0A9W9	-0.359	0.021
P0AF30	0.241	0.279
P0AB10	1.019	7.864e-05
Q1RBE3	-0.286	0.275
B1LJ30	-0.33	0.037
P0AEB8	-0.877	0.006
P09169	0.59	4.534e-05
P65558	0.145	0.453
P0AE20	-0.089	0.552
P77522	1.757	4.457e-08
P09546	-0.701	0.227
Q1RG25	1.876	1.616e-11
P0AGF3	0.364	0.132
P69805	0.566	0.24
B7M1Z9	-0.18	0.058
P20966	0.811	0.009
P0ADY0	0.098	0.898
B7LM53	-0.123	0.844
Q1R4F9	0.024	0.568
P0AEK2	-0.042	0.574
B7LWK9	0.366	0.193
Q0TBJ4	-0.651	2.13e-06
Q8XDE8	-1.639	9.791e-05
P0AG91	-0.378	0.007
P0ADN4	0.719	0.006
P0A9W7	-0.431	0.246
P0ABS3	0.985	2.704e-05
P0ADU6	3.138	6.794e-08
P0A9B4	0.084	0.345
P0AB56	0.19	0.983
P08312	-0.235	0.057
P16528	-0.313	0.169
B7LK93	1.95	3.482e-13
P0ACS8	0.372	0.446
P76256	0.586	0.085
B1IQV0	-0.219	0.024
P33570	1.572	0.007
B7LJW4	1.003	0.007
Q1RAT6	-0.038	0.896
B7LKB2	-0.2	0.349
B1IW07	-1.107	7.461e-14
P04995	-0.27	0.258
P75818	3.12	4.088e-13
P21507	-0.078	0.468
Q8XA87	-1.691	0.0
B7LRS0	-0.231	0.444
Q8FAG0	0.465	0.022
P0AC54	-0.044	0.452
B7LR36	0.504	0.078
P0ACL0	-0.589	0.002
P10121	-0.215	0.016
B7LWB1	0.61	0.003
P20083	-0.533	0.128
Q8X8L4	0.887	0.007
Q8FH99	0.676	0.003
P76273	0.172	0.731
Q8XEJ1	0.509	0.072
P77781	0.017	1.0
B7LRN4	0.362	0.165
B7LLP8	-0.68	0.002
P35272	0.359	0.84
P31060	-0.197	0.12
P45531	1.377	0.086
P0A9T2	0.156	0.376
P04391	0.343	0.047
P06987	-0.276	0.289
B7LWP5	0.349	0.0007176
B7LTY8	0.023	0.901
P39172	2.093	4.441e-16
Q1REF1	0.227	0.653
P0AFB9	0.164	0.845
P39177	4.819	0.0
P23538	0.504	5.192e-05
Q1RDU1	-0.253	0.238
Q8XE68	0.095	0.907
P0A9R5	-0.293	0.189
P40120	0.034	0.397
Q8FBM1	-0.114	0.017
P0ACV1	-0.07	0.615
P29744	-1.712	9.038e-07
P15286	0.16	0.65
Q8X824	-0.002	0.577
P08957	-1.346	0.0
B7LVQ1	0.103	0.403
Q8X9Y8	-0.197	0.342
P36683	-0.745	3.193e-13
B1IXM2	0.155	0.41
B1IWD8	-0.289	0.013
B1IPU6	-0.052	0.796
B7LUW7	-0.33	0.395
P24205	-0.077	0.846
B7LQ74	-0.278	0.91
P0ACM3	-0.598	0.006
B7NUY4	-0.827	0.063
P27278	0.084	0.895
B7LVZ1	0.428	0.028
P0AES4	-0.159	0.048
P0C0K4	0.256	0.813
Q1R624	-0.392	0.144
P0AB39	0.828	0.0003374
P76558	0.504	0.001
P0AEG5	0.44	0.083
P25553	1.97	0.0
P22634	0.223	0.5
P27302	-0.103	0.26
P77806	-0.069	1.0
P0A9P2	-0.065	0.487
P0ADE5	0.005	0.937
P61321	0.455	0.061
P37690	0.302	0.57
P64605	0.911	0.008
A7ZM66	0.797	0.072
Q1R6H2	0.071	0.916
P04816	0.052	0.897
P0A906	0.494	0.214
P0A9A0	0.442	0.188
P00452	-0.211	0.036
B7LVC6	-0.22	0.207
P0ACV7	0.156	0.61
Q8XD88	-0.323	0.468
Q1R7B4	-0.103	0.909
P09147	0.591	0.005
P15034	0.596	0.093
P0ACG2	0.202	0.27
B7LRT0	-0.269	0.048
Q47334	-0.401	0.01
P0AF94	0.05	0.803
P0AC61	0.596	0.0002021
P00904	-0.68	1.737e-07
P19934	-0.186	0.238
P0A9K5	0.101	0.732
B7LN61	0.004	0.78
Q0TIU8	-0.154	0.509
P0AF68	-0.487	0.168
P0AAV5	0.253	0.452
B1IUS8	-2.98	1.332e-15
P25665	-1.055	0.002
Q8XEG2	-0.196	0.012
P0ACA8	0.077	0.709
B7LKU3	-1.37	4.441e-16
P0AA92	1.953	2.212e-06
P0ADG0	-0.698	0.113
P76445	-0.343	0.555
P0AB90	-0.129	0.19
P0A869	1.691	0.00029
P0A6B4	0.129	0.666
Q8X711	-0.028	0.827
P65368	0.205	0.758
P0AAZ6	-0.258	0.174
P00957	-0.169	0.078
P13036	1.136	2.576e-14
P0A9P5	-0.232	0.011
P0A9L3	0.048	0.69
P0AGE2	1.079	0.0001322
P30860	0.322	0.044
Q1RGE4	0.588	0.004
P0ABU1	0.047	0.735
Q1RE59	2.173	5.653e-06
P0AGD5	-0.634	0.038
P30011	-0.428	0.045
P0ACK7	0.124	0.948
Q8XA82	-0.409	0.038
P76027	-0.08	0.847
P0AEW5	0.022	0.323
B7LRR4	-1.202	5.636e-06
P0ADK2	0.75	0.001
P0A9D0	0.132	0.8
P69925	-0.083	0.791
P0ACJ2	-0.18	0.947
B1IQ63	0.11	0.578
P76149	0.249	0.248
P29018	-0.078	0.789
P0A7A6	0.408	0.069
P0ACS1	0.105	0.631
P0AFY9	-0.114	0.649
P06959	-0.015	0.481
P76536	-0.365	0.333
B7LVJ8	-1.481	0.004
P00895	-0.249	0.016
P00561	-0.199	0.002
P0AF19	1.058	2.165e-06
P39099	0.393	0.56
P0AB82	-0.283	0.009
P0ACB2	-0.527	0.005
P76423	-0.416	0.152
P0AE13	0.166	0.419
P0A877	0.358	0.006
Q1R4M9	-0.164	0.196
P0AB63	1.046	0.002
Q8FBP7	-0.047	0.854
P75691	1.017	0.000101
P27550	1.835	4.441e-16
P0ADM4	2.457	0.0008463
P30177	0.953	0.0004356
P37648	0.551	3.135e-05
P17117	-0.454	0.139
P0AFX8	0.496	0.043
P69829	0.286	0.836
B1IU77	-0.58	9.844e-07
P0A9R0	0.252	0.164
P05458	0.216	0.142
B7LRT5	-0.864	1.658e-05
P37634	-0.304	0.114
B7LRT2	-0.16	0.682
P0ADG6	0.085	0.995
P0AA87	-0.004	0.895
Q8FEE5	-0.069	0.905
P0AEU9	0.119	0.512
P0AGE7	0.494	0.025
B7LW30	0.196	0.077
P0A795	0.135	0.317
P16703	-0.707	8.271e-05
Q46769	0.373	0.069
P0ABX7	-3.239	9.792e-07
P0AFY0	0.306	0.153
P76372	-0.199	0.379
P0AFP8	0.165	0.282
P0ACI1	1.036	0.002
B7LJR2	-0.214	0.41
B7N4F3	-0.63	0.155
Q1R9R2	-2.157	3.456e-08
P76418	-0.112	0.849
P0A8F6	-0.449	0.182
P61887	0.395	0.255
B7NKT7	-0.612	0.009
B7LWK3	-3.767	5.933e-13
P0AC04	0.373	0.057
P0A8W3	1.14	0.069
P37595	0.657	0.132
P00935	0.066	0.668
Q0T9N1	-0.275	0.157
P69229	0.166	0.442
P11454	3.261	0.0
P04693	-0.419	0.00032
Q8XDP1	-0.423	0.049
Q8FCB6	4.245	1.568e-13
P37665	0.039	0.67
P52644	0.229	0.473
P31069	0.008	0.732
P0AEN3	-1.043	8.689e-06
P23883	-0.448	0.195
P76004	1.399	1.082e-07
Q8X926	0.542	0.002
P23003	-0.207	0.193
Q8XCW1	-0.114	0.407
P00894	0.116	0.83
P0A6C7	-0.292	0.146
Q8FKE1	1.229	0.028
P0A851	0.058	0.879
P0AAQ4	-1.404	0.001
Q8XDS0	2.219	2.808e-09
B7M5R7	0.341	0.238
P0A7Z2	0.856	0.0003742
B7M1W8	-0.087	0.439
Q9XCW3	-0.272	0.552
P0ABU8	-1.597	0.0003072
P0ABS6	0.203	0.775
Q1RDU8	0.564	0.012
P67653	-0.066	0.989
P0AAG8	1.642	8.27e-07
P28861	-0.167	0.493
P55253	0.137	0.759
P0A8D8	2.033	5.421e-09
B7LKC3	-0.45	2.795e-05
P76008	0.029	0.964
P39315	0.47	0.076
P09029	-0.265	0.335
P0A864	0.132	0.665
P23256	0.337	0.551
P24203	0.021	0.896
P0A946	0.253	0.491
Q8XE76	-0.168	0.297
B7LW80	-0.225	0.188
Q8X4S5	-0.02	0.681
B7LR39	-0.916	0.041
P0AB92	-0.382	0.005
P0A9L1	-0.137	0.157
P25516	1.688	0.0
B7LRS2	-0.274	0.237
P05825	3.791	0.0
Q1R6C9	0.245	0.33
P23917	-0.027	0.629
Q0TII6	-0.1	0.742
Q0TJ25	-0.026	0.724
P06149	-0.222	0.051
P04805	0.133	0.609
Q1RA54	0.268	0.282
B7LS19	-0.016	0.888
P0AEZ5	0.496	0.025
Q1RDL3	3.574	1.51e-14
P0A7F7	-0.552	0.0001855
P37659	-0.797	0.011
P08839	-0.106	0.144
Q8FIS3	0.164	0.406
P07604	0.217	0.055
Q1R5V3	-0.04	0.337
P0ACG0	0.925	7.002e-07
P0ACE8	0.514	0.132
B7M6S2	0.388	0.201
P77258	0.209	0.233
P09126	0.017	0.874
P0A6G4	-0.055	0.983
P25526	2.257	5.15e-11
P0AD60	0.601	0.013
P76177	-1.954	3.353e-14
P64431	0.467	0.137
P0AGG3	0.332	0.87
Q46829	0.215	0.492
Q0TG79	0.924	0.0007455
B7LPE7	-0.209	0.387
Q1RAS0	-0.32	0.12
P26646	0.852	0.0002301
P07023	-0.246	0.054
P0ADQ1	0.303	0.272
P64602	0.375	0.179
Q8FF30	-0.082	0.804
P37128	-0.199	0.556
Q1RE41	-0.417	0.262
P06715	-0.484	0.0004354
B7LPI4	-0.393	0.042
P23305	-0.634	0.089
B7LMH2	0.102	0.767
P08179	0.026	0.772
P08506	1.144	4.214e-11
P33643	-0.382	0.404
P0AEE4	0.256	0.603
P77211	0.018	0.962
B7LRR8	-0.68	0.035
Q8X9X2	1.466	0.041
A7ZQ54	-0.089	0.447
P33363	0.003	0.619
P0ADL0	0.617	0.053
B7LR52	-1.172	0.001
P0AD29	0.468	0.672
P63179	0.172	0.385
B7LPH3	-0.47	0.194
P0ACR6	1.058	0.003
P0AAF8	0.425	0.143
P46837	-0.437	0.0001223
Q8XBE0	-0.28	0.145
P76268	0.529	0.002
P0AFR5	1.123	7.745e-08
P0ACQ6	-0.605	0.007
P0ACX3	0.814	0.049
P15770	0.42	0.29
P0AE89	0.642	0.017
P51981	-0.596	0.14
Q8XA76	0.569	0.026
P23869	0.573	0.016
P0AB69	-0.133	0.397
Q8FDE0	-1.107	0.051
P68919	-0.731	0.002
Q1RF28	-0.901	0.023
P0AEK5	-0.065	0.366
P39173	0.347	0.087
P0AC71	-0.295	0.217
P41052	-0.73	0.042
P0AG88	0.405	0.13
P0A6S1	0.28	0.224
P02918	-0.336	0.004
B7LVJ7	0.114	0.811
P0AE10	-0.105	0.283
Q8XCV1	-0.037	0.366
P63737	-0.258	0.002
P0A822	0.527	0.015
P0AD51	4.044	0.0
P23886	-0.022	0.665
Q1R4N5	0.077	0.944
P13016	-0.135	0.935
P0DP90	-0.427	2.032e-05
B7LS46	-0.042	0.392
P0AEG7	-0.11	0.327
B7LUS2	-0.106	0.764
P06710	-0.655	0.09
P58578	0.189	0.589
P75796	-0.13	0.85
P0ADU3	0.66	0.021
P0AC21	-0.753	0.013
P65765	0.6	2.553e-06
Q8X4Q8	-0.364	0.237
B7LWH0	0.727	0.0007619
B7LKB1	-0.729	0.039
Q8X988	0.388	0.078
P0ADA6	0.503	0.011
P22524	-0.057	0.444
P76272	-0.164	0.47
P75736	0.253	0.364
P0ACZ1	-0.854	0.011
P0A9E7	-1.374	4.517e-06
P0AF71	0.27	0.313
P0AF22	0.173	0.191
P22731	-0.261	0.217
P0ABH8	0.636	2.814e-06
Q1R382	-0.35	0.246
B7LPL6	-0.678	0.015
P0A8J2	0.32	0.403
Q8FL00	0.471	0.371
B1IRE9	-0.29	0.000548
Q1R5Y2	-0.193	0.031
P0ABH2	-0.351	0.01
P78067	0.555	0.067
P76193	4.961	3.216e-09
B7LUZ7	0.023	0.906
P75863	-0.072	0.457
P0A6V9	-0.154	0.574
P0ABK0	-0.038	0.627
P0A6Q4	-0.138	0.244
P0ADB2	1.772	0.079
B7LRS7	0.694	0.027
B7MDH8	-0.041	0.638
P76578	0.669	0.095
P69799	0.475	0.032
P0AG01	0.402	0.104
B7LVJ5	0.062	0.81
Q47147	-0.046	0.892
P0A903	0.383	0.002
Q8X9Y6	-0.136	0.702
B7LMR7	-0.358	0.123
P26616	-0.039	0.152
P30870	0.212	0.803
P0AAA2	0.517	0.152
P25888	-0.499	0.047
Q1RAS6	1.983	0.002
B7LRS4	-0.843	5.8e-12
A8A765	-0.118	0.03
P75864	-0.063	0.506
P42620	2.015	0.0001615
P69430	-5.127	0.013
B7LKC0	-0.151	0.376
B7LU47	-0.719	0.108
Q8FL65	0.061	0.416
Q8FL16	0.126	0.412
P0AG95	-0.302	0.364
Q1R981	0.132	0.899
B7LY40	-0.07	0.362
Q8XAW7	1.048	2.598e-13
P09053	-0.131	0.211
P38054	-0.642	0.04
B7LPH4	-0.466	0.034
P0AG19	0.196	0.362
B7LRS5	-2.552	5.029e-10
B7LV13	0.527	0.007
B7LXH5	-0.346	0.09
P0ADC5	-0.487	0.23
P25535	-0.285	0.435
P0AD62	-0.067	0.368
P0AEX5	0.352	0.165
P0AFG5	-0.051	0.545
P13000	-0.583	0.096
P07648	0.083	0.876
Q1RF98	0.548	0.011
B7LW69	1.29	0.034
P76046	0.086	0.836
P0A911	0.689	0.0003845
P77475	-0.122	0.713
P00960	-0.071	0.74
P0ADV6	-0.46	0.085
P0A7E2	-0.148	0.043
Q8XCV3	0.259	0.992
P77775	1.599	1.731e-07
