protein	log2FC	p-val
P32157	0.768	0.024
P24205	0.112	0.761
Q1R627	-0.428	0.049
P58070	-0.564	0.172
P27298	0.046	0.827
Q8XCK0	1.856	0.002
P76537	0.277	0.166
Q8VWE6	-0.079	0.932
Q1R4M9	-0.439	0.002
B7LVJ5	0.422	0.178
P04951	-0.193	0.291
P0ACK0	-0.47	0.044
B7LQ77	1.584	1.178e-06
B7LU47	-0.85	0.438
Q8X824	-0.226	0.073
Q46845	0.554	0.063
P0ACM1	-0.398	0.235
B7LV29	0.182	0.239
P0AEG5	0.258	0.193
P78067	0.15	0.575
P30870	0.468	0.064
B1ITG7	-0.167	0.017
B1IRE9	-0.11	0.297
Q8X574	0.711	0.61
P0A6Y7	-0.0001097	0.936
Q1RES0	0.623	0.041
P0A6Q4	0.161	0.694
P25526	2.437	1.412e-10
P0AEM2	0.758	0.062
B7LS19	-0.145	0.168
P0A864	0.363	0.003
P0A9V3	-0.246	0.043
Q1RES6	0.147	0.711
B7LPH4	-0.348	0.193
P46130	0.098	0.99
P75694	5.956	1.625e-09
P0AB63	0.928	0.046
P08390	0.128	0.443
P75780	2.276	0.0007796
Q1R7N6	1.188	6.093e-07
Q8FH99	0.891	1.822e-05
P0AF22	-0.005	0.855
P07109	-0.807	0.002
Q8X926	0.264	0.114
P0AGD5	-0.098	0.724
B7LMH2	0.354	0.004
P76268	0.396	0.111
B7LJX9	-0.147	0.299
P25888	-0.226	0.195
P09373	0.568	2.576e-14
P31224	0.064	0.902
A7ZHJ5	0.011	0.965
Q8FCB7	1.108	0.0009289
Q8X8X5	0.332	0.155
P0ACG0	0.392	0.041
P22106	-0.041	0.472
P32176	-0.881	0.077
B7LMB6	4.972	0.0
Q0T9N1	-0.241	0.436
Q1R4Y7	0.285	0.066
Q8X8V9	0.288	0.01
B7LR50	-0.385	0.031
P68688	0.455	0.169
P27828	-0.421	0.022
Q8XCW1	0.041	0.966
P39172	1.902	3.209e-12
P76372	0.334	0.107
B7LXH5	-0.503	0.0006333
P0ACL0	-0.459	0.049
P0A709	0.172	0.341
B7LW64	0.184	0.151
P00363	1.497	9.734e-05
P0AGJ3	-0.965	0.016
P39310	1.129	8.795e-07
B7LPH3	-0.777	0.736
P00893	-0.155	0.136
B7LUS2	-0.72	0.15
P0AFX8	0.632	0.028
P0A8F6	-0.258	0.203
P09029	-0.078	0.776
B7LUZ7	-0.481	0.036
P0ADU6	1.733	0.0002612
A8A4K6	-0.266	0.047
P31142	1.751	3.261e-08
P0AC21	-0.549	0.022
B7MDH8	0.43	0.034
P0A869	2.283	7.836e-06
P15640	0.013	0.946
P0AE54	0.565	0.006
P25740	0.848	0.385
P75867	0.12	0.475
Q46948	-0.147	0.387
B7LLV4	0.099	0.599
B7LRR4	-1.644	6.947e-08
P0AB84	-0.322	0.229
P0AC86	-0.176	0.227
B7LQD8	-1.238	0.001
P63179	-0.268	0.096
P28304	1.482	1.23e-07
P64431	0.592	0.014
Q46856	1.501	7.55e-15
P0AEM4	-1.184	0.001
P0ADS0	0.546	5.656e-05
P46118	0.174	0.182
B7LRS9	-0.26	0.344
P0A9W4	-0.152	0.176
P0AEE6	3.241	0.0
P0A6P6	-0.1	0.29
P0A822	0.19	0.204
B7M3T7	0.455	0.115
B7LMR7	0.115	0.41
P04994	-0.391	0.285
P36649	-0.637	5.07e-05
P0AC54	-0.015	0.792
P64484	-0.155	0.634
P0A719	0.135	0.586
P37613	-0.434	0.176
Q8X5L8	0.57	5.064e-07
Q1R8B7	-0.133	0.265
P0A9Z3	0.168	0.296
P45799	-0.207	0.454
P00550	2.6	0.0
P67082	0.375	0.058
Q1R633	-1.066	2.962e-12
P32132	-0.488	4.911e-05
P11880	-0.083	0.453
P02931	-0.606	0.09
Q1RDS7	-0.068	0.659
P0A954	-0.004	0.854
P0AGB8	0.891	2.811e-05
P0AE20	-0.02	0.977
P33235	-1.834	0.0
B7LRS4	-0.596	1.159e-08
B1IVI7	-0.249	0.502
Q1RCI7	0.4	0.316
Q8XAW7	0.94	2.048e-10
P0A9D0	0.341	0.363
B7LW61	0.664	0.007
B7LK29	-0.308	0.403
P00579	0.229	0.162
P67653	0.075	0.788
P0AD05	0.3	0.382
B7LVL1	0.138	0.223
P25894	0.466	0.032
P21889	0.162	0.244
P77171	0.176	0.743
P13000	0.377	0.441
B7LKD4	-0.147	0.044
P37177	-0.305	0.164
P12758	0.608	0.004
P00904	-0.369	0.01
P0A8J2	0.457	0.217
P23843	0.274	0.015
B7LUL6	0.279	0.247
Q1R6C9	-0.067	0.665
P0A9T4	0.254	0.192
P75792	0.21	0.407
P00370	0.03	0.753
P29131	-0.682	0.001
Q8FK44	0.241	0.188
B1J0L4	0.213	0.48
P0A888	-0.966	6.235e-06
B7M6N5	0.569	0.192
Q1R8L9	-0.138	0.062
P76004	1.492	4.677e-09
P0AD29	-0.053	0.836
P0AAH6	0.328	0.985
P0A9D8	-0.074	0.627
B7LRR7	-1.846	8.238e-10
B7LPI4	-0.737	0.009
Q8X8L6	-0.129	0.694
P0A9R0	0.216	0.137
P06989	-0.82	0.001
P0A922	0.054	0.958
Q1RDU1	-0.473	0.024
P15031	0.013	0.619
P39342	1.993	5.437e-09
P0AEZ5	0.306	0.051
P0A8D8	1.709	3.113e-08
B7LK76	-0.025	0.911
P0A7E2	-0.013	0.826
P75830	0.027	0.875
P43672	-0.423	0.031
P35340	-0.279	0.027
P06610	0.384	0.046
P0AF94	0.445	0.032
P75937	-3.884	0.0
A1ACN7	-0.425	0.007
P0AC43	-0.041	0.947
P0ACS1	0.536	0.013
P0CB40	-0.164	0.151
P31069	0.007	0.938
P69805	0.58	0.003
P64598	0.368	0.016
B7LV13	0.341	0.18
P37128	0.206	0.536
P69788	-0.095	0.51
Q8X9X2	0.757	0.004
P0AFQ9	-0.295	0.406
Q8XA47	-0.389	0.423
Q47622	0.118	0.564
P0AGE7	0.749	0.003
B7M0C7	-0.084	0.725
P69778	0.591	0.127
P00888	-2.199	1.488e-14
B7LUL7	0.413	0.005
P0AEQ5	0.657	3.347e-06
P0ADV7	0.219	0.368
P37647	0.605	0.045
P06129	0.27	0.022
P0AEU9	0.106	0.734
P0AE50	0.255	0.308
P0ABS3	1.143	7.495e-08
P31455	0.36	0.228
P0AEQ2	2.948	1.625e-09
P25745	-0.025	0.69
B7LWA9	-0.235	0.006
P06988	0.108	0.386
P0ACL3	0.614	0.083
Q46857	4.551	7.594e-05
P39199	0.123	0.959
P0AF30	0.136	0.547
B7LPC4	0.499	0.079
P76273	-0.142	0.71
Q8X988	0.184	0.479
P0AAI7	0.114	0.171
P0A6F2	-0.254	0.038
P0ADU3	0.4	0.306
Q8FAT5	-0.358	0.248
P18393	1.969	4.067e-06
Q03961	-0.649	9.406e-07
P23256	0.406	0.628
Q9XCW3	-0.538	0.035
B7LWB1	0.484	0.011
P0AB90	0.085	0.501
P15047	-0.375	0.205
P0ABF3	-1.232	3.199e-11
P00887	0.03	0.824
P39099	0.676	3.008e-05
P0AFZ4	0.498	0.241
Q8FFV3	1.106	0.0002372
P0A9B1	0.028	0.991
P0A838	-0.19	0.12
P64602	0.302	0.208
P0A9K5	-0.103	0.555
P0AES4	-0.106	0.374
P23003	-0.379	0.009
B7LW77	-0.455	0.002
B7LR39	0.18	0.51
B7LVB3	0.24	0.214
B7N8H4	-0.235	0.263
P20083	-0.292	0.28
P08192	-0.5	0.002
P28249	0.135	0.417
Q46920	-0.214	0.186
P0AG14	-0.049	0.866
P06715	-0.154	0.242
P69925	0.158	0.476
Q8FCU4	2.612	0.0
P43671	0.609	0.01
P58237	0.052	0.31
B7LWP4	0.167	0.459
B7LRT3	-0.974	5.767e-07
P0AEK5	-0.146	0.394
P00894	0.211	0.213
P0A851	0.137	0.064
P0ACF6	0.735	0.014
B7LN61	-0.043	0.905
P0AFL5	0.178	0.258
P75913	0.296	0.172
P0AF71	0.365	0.651
B7LPL6	-1.216	0.03
Q8X5H9	-1.283	2.526e-05
Q8FL16	-0.032	0.978
Q8X4S5	0.387	0.071
P04693	-0.564	2.149e-05
P11454	2.141	0.0
Q0TDS9	-0.551	0.052
P37759	-0.382	0.133
P0AC64	0.854	0.0001527
P0A957	0.211	0.451
P39406	-0.088	0.533
B7LPA4	-0.024	0.833
P0ADY0	-0.315	0.344
P27278	0.043	0.602
P04816	0.502	0.0002949
P65368	0.539	0.074
P04391	-0.145	0.144
Q1REF1	0.392	0.182
B7LX92	0.035	0.964
P37650	0.504	0.092
Q8FCA0	0.098	0.376
Q1R3P5	0.296	0.018
P0AA18	1.451	1.086e-07
P22939	0.233	0.308
Q1RG29	-0.038	0.758
