protein	log2FC	p-val
sp|P0A8M3|SYT_ECOLI	0.251	0.0007046
sp|P0AGE0|SSB_ECOLI	0.546	0.000173
sp|P0ADK8|YIBL_ECOLI	-0.377	0.071
sp|P24251|CRL_ECOLI	-0.776	3.138e-10
sp|P0A7C6|PEPE_ECOLI	0.542	0.185
sp|P0AFM9|PSPB_ECOLI	0.252	0.782
sp|P13009|METH_ECOLI	-0.272	1.403e-06
sp|P45748|TSAC_ECOLI	-0.306	0.016
sp|P62620|ISPG_ECOLI	0.235	0.02
sp|P25552|GPPA_ECOLI	0.09	0.769
sp|P0AFU8|RISA_ECOLI	-0.213	0.092
sp|P0ADR6|RLMM_ECOLI	0.256	0.033
sp|P0A8G0|UVRC_ECOLI	0.455	0.016
sp|P0AB91|AROG_ECOLI	-1.092	0.0
sp|P37760|RMLD_ECOLI	-0.498	7.026e-05
sp|P0AA99|YAFK_ECOLI	-1.427	1.15e-07
sp|P0AG93|SECF_ECOLI	-0.07	0.498
sp|P06992|RSMA_ECOLI	-0.346	0.334
sp|P0AGC3|SLT_ECOLI	1.135	0.0
sp|P0AGF2|CSDE_ECOLI	0.07	0.771
sp|P0ABD3|BFR_ECOLI	1.961	0.0
sp|P0ADP0|YIGB_ECOLI	-0.713	7.453e-06
sp|P00363|FRDA_ECOLI	1.279	0.0
sp|P0A763|NDK_ECOLI	-0.63	2.424e-09
sp|P25714|YIDC_ECOLI	0.053	0.859
sp|P64479|YDIZ_ECOLI	1.719	2.086e-11
sp|P0A9U6|PUUR_ECOLI	-0.178	0.544
sp|P07014|SDHB_ECOLI	0.517	4.911e-09
sp|P12996|BIOB_ECOLI	-0.167	0.208
sp|P27431|ROXA_ECOLI	0.253	0.131
sp|P0AD33|YFCZ_ECOLI	0.219	0.395
sp|P0A6H1|CLPX_ECOLI	-0.413	1.314e-09
sp|P77569|MHPR_ECOLI	0.777	8.947e-09
sp|P0A7Y8|RNPA_ECOLI	-0.298	0.114
sp|P46130|YBHC_ECOLI	-0.55	1.008e-06
sp|P63224|GMHA_ECOLI	0.199	0.053
sp|P76145|TAM_ECOLI	1.296	7.045e-06
sp|P33362|YEHZ_ECOLI	1.129	3.114e-11
sp|P0AER0|GLPF_ECOLI	0.836	0.004
sp|P0A8H6|YIHI_ECOLI	-0.471	0.008
sp|P21177|FADB_ECOLI	1.77	0.0
sp|P24203|YJIA_ECOLI	-0.297	0.036
sp|P31060|MODF_ECOLI	-0.268	0.001
sp|P60390|RSMH_ECOLI	0.08	0.664
sp|P69828|PTKA_ECOLI	0.136	0.334
sp|P38521|YGGL_ECOLI	0.684	6.38e-05
sp|P33602|NUOG_ECOLI	0.374	3.985e-10
sp|P0A988|DPO3B_ECOLI	0.177	0.354
sp|P0AFI2|PARC_ECOLI	-0.222	0.007
sp|P0ADG4|SUHB_ECOLI	-0.865	1.918e-08
sp|P60560|GUAC_ECOLI	-1.5	0.0
sp|P0A6E1|AROL_ECOLI	-0.337	0.004
sp|P60240|RAPA_ECOLI	0.212	0.008
sp|P39342|YJGR_ECOLI	1.18	0.0
sp|P0ACW6|YDCH_ECOLI	1.4	1.498e-05
sp|P04951|KDSB_ECOLI	-0.281	0.028
sp|P63284|CLPB_ECOLI	0.689	0.0
sp|P0AA57|YOBA_ECOLI	-0.118	0.63
sp|P0A9M5|XGPT_ECOLI	-0.758	6.328e-10
sp|P00954|SYW_ECOLI	-0.267	0.002
sp|P0AG80|UGPB_ECOLI	2.162	0.0
sp|P11447|ARLY_ECOLI	-0.106	0.219
sp|P09372|GRPE_ECOLI	-0.323	0.003
sp|P0AE48|YTFP_ECOLI	-0.191	0.552
sp|P76403|YEGQ_ECOLI	-0.184	0.082
sp|P30870|GLNE_ECOLI	0.292	0.192
sp|P75949|NAGZ_ECOLI	-0.002	0.863
sp|P31808|YCIK_ECOLI	0.454	0.003
sp|P0A935|MLTA_ECOLI	-0.116	0.455
sp|P09549|DEDD_ECOLI	0.056	0.945
sp|P06612|TOP1_ECOLI	0.598	0.0
sp|P0A7W1|RS5_ECOLI	-0.541	8.541e-09
sp|P0A8R7|YCJF_ECOLI	0.632	0.005
sp|Q46871|YQJH_ECOLI	-0.672	4.592e-05
sp|P0ACF4|DBHB_ECOLI	0.404	0.005
sp|P27833|WECE_ECOLI	0.349	0.016
sp|P0AEB7|YOAB_ECOLI	-0.133	0.244
sp|P0AGG0|THIL_ECOLI	0.076	0.737
sp|P0A873|TRMD_ECOLI	0.045	0.895
sp|P76143|LSRF_ECOLI	3.231	3.565e-11
sp|P45800|IGAA_ECOLI	0.652	2.263e-05
sp|P0A8G9|EX7S_ECOLI	0.411	0.092
sp|P0AFB5|NTRB_ECOLI	0.322	0.013
sp|P0C037|PPNP_ECOLI	-0.572	0.01
sp|P0AFX9|RSEB_ECOLI	0.845	7.411e-06
sp|P0A729|NTPPB_ECOLI	0.741	9.553e-08
sp|P23883|PUUC_ECOLI	-2.397	1.501e-13
sp|P0A8N5|SYK2_ECOLI	0.212	0.253
sp|P77395|CNOX_ECOLI	-0.323	0.024
sp|P39310|YTFB_ECOLI	0.679	0.003
sp|P0AE22|APHA_ECOLI	0.573	0.0008698
sp|P17117|NFSA_ECOLI	-0.07	0.702
sp|P0A7V0|RS2_ECOLI	-0.621	0.0
sp|P0AD61|KPYK1_ECOLI	0.212	5.157e-05
sp|P0A6E4|ASSY_ECOLI	-0.442	3.469e-12
sp|P09831|GLTB_ECOLI	-0.176	5.686e-05
sp|P18390|YJJA_ECOLI	-0.136	0.544
sp|P0AFC7|NUOB_ECOLI	-0.043	0.722
sp|P0ADV1|LPTA_ECOLI	0.55	2.37e-05
sp|P39172|ZNUA_ECOLI	0.108	0.561
sp|P0AB61|YCIN_ECOLI	0.206	0.603
sp|P0C0S1|MSCS_ECOLI	-0.738	8.684e-10
sp|P0C0R7|RLME_ECOLI	-0.052	0.687
sp|P75694|YAHO_ECOLI	1.678	6.706e-14
sp|P06989|HIS2_ECOLI	-0.393	0.003
sp|P13482|TREA_ECOLI	1.873	0.0
sp|P0AEH3|ELAA_ECOLI	-0.63	0.002
sp|P06129|BTUB_ECOLI	-0.147	0.041
sp|P33363|BGLX_ECOLI	-0.091	0.136
sp|P07003|POXB_ECOLI	1.733	0.0
sp|P76372|WZZB_ECOLI	-0.164	0.064
sp|P24230|RECG_ECOLI	-0.006	1.0
sp|P76350|SHIA_ECOLI	0.26	0.276
sp|P0ADA3|NLPD_ECOLI	-0.015	0.612
sp|P0A8V0|RBN_ECOLI	-0.606	0.014
sp|P76330|DGCQ_ECOLI	0.72	0.004
sp|P61714|RISB_ECOLI	-0.58	7.581e-05
sp|P11446|ARGC_ECOLI	-0.376	0.011
sp|P76537|YFEY_ECOLI	0.73	0.0001183
sp|P0A7W7|RS8_ECOLI	-0.429	1.805e-05
sp|P0A9W6|IBAG_ECOLI	0.411	0.094
sp|P31806|NNR_ECOLI	1.368	1.332e-15
sp|P10441|LPXB_ECOLI	0.669	0.000839
sp|P0A6S7|GPDA_ECOLI	0.22	0.111
sp|P20966|PTFBC_ECOLI	0.821	1.339e-09
sp|P0A7I4|RF3_ECOLI	-0.308	0.0002675
sp|P00393|DHNA_ECOLI	-0.054	0.345
sp|P0A7E5|PYRG_ECOLI	-0.767	0.0
sp|P76015|DHAK_ECOLI	0.582	9.991e-08
sp|P60438|RL3_ECOLI	-0.424	3.07e-07
sp|P10902|NADB_ECOLI	-0.572	0.0007467
sp|P0DMC7|RCSB_ECOLI	0.117	0.395
sp|P0AF96|TABA_ECOLI	-0.045	0.531
sp|P24232|HMP_ECOLI	-1.204	0.0
sp|P0AD24|YEJL_ECOLI	-0.061	0.771
sp|P0AA25|THIO_ECOLI	0.118	0.513
sp|P76558|MAO2_ECOLI	0.543	0.0
sp|P39831|YDFG_ECOLI	-0.09	0.5
sp|P0ADK0|YIAF_ECOLI	0.485	0.0003359
sp|P30011|NADC_ECOLI	0.034	0.804
sp|P05791|ILVD_ECOLI	-0.725	0.0
sp|P13857|RIML_ECOLI	0.965	5.094e-06
sp|P0A9Q7|ADHE_ECOLI	0.177	2.479e-05
sp|P0A7U7|RS20_ECOLI	-0.547	0.0003271
sp|P0A9J6|RBSK_ECOLI	0.281	0.013
sp|P67603|YQFB_ECOLI	0.532	0.003
sp|P31064|YEDE_ECOLI	-0.277	0.115
sp|P06959|ODP2_ECOLI	0.316	1.294e-09
sp|P75682|YAGE_ECOLI	-0.399	0.004
sp|P0AG82|PSTS_ECOLI	0.01	0.707
sp|P45799|NUDE_ECOLI	-0.22	0.095
sp|P61517|CAN_ECOLI	-0.498	4.975e-05
sp|P0AGB6|RPOE_ECOLI	0.381	0.07
sp|P21367|YCAC_ECOLI	1.467	0.0
sp|P07762|GLGB_ECOLI	0.279	0.011
sp|P09980|REP_ECOLI	0.117	0.628
sp|P77808|CINAL_ECOLI	0.522	0.002
sp|P0AAE0|CYCA_ECOLI	0.726	0.003
sp|P04079|GUAA_ECOLI	-0.884	0.0
sp|P06968|DUT_ECOLI	-0.741	0.0001014
sp|P36673|TRER_ECOLI	0.648	0.003
sp|P46837|YHGF_ECOLI	-0.532	2.146e-11
sp|P0AAV4|PXPB_ECOLI	0.414	0.055
sp|P00934|THRC_ECOLI	-1.15	0.0
sp|P0A6R0|FABH_ECOLI	0.32	0.015
sp|P0A8T7|RPOC_ECOLI	-0.021	0.364
sp|P31130|YDEI_ECOLI	1.764	4.619e-14
sp|P30863|DKGB_ECOLI	0.232	0.111
sp|P77243|PRPD_ECOLI	1.352	0.115
sp|P0A6F1|CARA_ECOLI	-1.368	0.0
sp|P56262|DLHH_ECOLI	0.429	0.015
sp|P0ABJ1|CYOA_ECOLI	-0.336	0.0006666
sp|P0AC19|FOLX_ECOLI	-0.285	0.017
sp|P63228|GMHBB_ECOLI	-0.36	0.039
sp|P37751|WBBK_ECOLI	-0.228	0.065
sp|P0A7M2|RL28_ECOLI	-0.534	1.247e-06
sp|P28861|FENR_ECOLI	0.074	0.593
sp|P0AA53|QMCA_ECOLI	1.157	5.967e-06
sp|P0AFI7|PDXH_ECOLI	-0.336	0.029
sp|P0AC84|GLO2_ECOLI	0.695	1.424e-05
sp|P0AFY8|SEQA_ECOLI	0.376	0.016
sp|P0ADP9|YIHD_ECOLI	0.317	0.066
sp|P0AED0|USPA_ECOLI	0.676	5.775e-07
sp|P42599|YGJR_ECOLI	1.588	4.663e-15
sp|P0A761|NANE_ECOLI	0.85	8.522e-05
sp|P07023|TYRA_ECOLI	-1.084	0.0
sp|P0AFG3|ODO1_ECOLI	-0.196	0.000171
sp|P17846|CYSI_ECOLI	-0.582	0.0
sp|P0AEK4|FABI_ECOLI	-0.0005185	0.476
sp|P0AC86|PHSG_ECOLI	0.516	7.435e-08
sp|P0ADT8|YGIM_ECOLI	1.159	3.242e-14
sp|P33224|AIDB_ECOLI	1.165	7.441e-05
sp|P0A9Y6|CSPC_ECOLI	-0.276	0.036
sp|P0AEM0|FKBX_ECOLI	-0.355	0.121
sp|P76341|HIUH_ECOLI	-0.316	0.087
sp|P0A9N4|PFLA_ECOLI	0.844	2.051e-09
sp|P0AEQ3|GLNH_ECOLI	0.359	0.0002136
sp|P69797|PTNAB_ECOLI	-1.045	0.0
sp|P0A6Q6|FABZ_ECOLI	0.036	0.987
sp|P76578|A2MG_ECOLI	0.74	0.0
sp|P0ADY3|RL14_ECOLI	-0.351	3.322e-05
sp|P0A7J7|RL11_ECOLI	-0.711	3.173e-10
sp|P0AGD7|SRP54_ECOLI	-0.111	0.103
sp|P0AEI6|NUDJ_ECOLI	-0.055	0.886
sp|P0A6W5|GREA_ECOLI	0.353	0.0006131
sp|P30126|LEUD_ECOLI	1.313	0.0
sp|P0AFX4|RSD_ECOLI	0.408	0.04
sp|P0A9F3|CYSB_ECOLI	-0.125	0.181
sp|P0ACS7|RPIR_ECOLI	0.588	0.018
sp|P0ACE0|MBHM_ECOLI	0.882	0.139
sp|P0ADP2|YIGI_ECOLI	-0.326	0.051
sp|P37759|RMLB1_ECOLI	-0.843	0.0
sp|P33221|PURT_ECOLI	-0.818	0.0
sp|P28306|MLTG_ECOLI	1.024	0.0007853
sp|P0A6N8|EFPL_ECOLI	-0.468	0.000669
sp|P15639|PUR9_ECOLI	-1.038	0.0
sp|P0A6A8|ACP_ECOLI	-0.3	0.396
sp|P0A7D1|PTH_ECOLI	0.166	0.529
sp|P37194|SLP_ECOLI	0.417	0.266
sp|P23003|TRMA_ECOLI	-1.024	2.976e-09
sp|P0AA43|RSUA_ECOLI	-0.274	0.016
sp|P64540|YFCL_ECOLI	-0.49	0.02
sp|P68679|RS21_ECOLI	-0.188	0.103
sp|P0AGD3|SODF_ECOLI	0.044	0.767
sp|P30860|ARTJ_ECOLI	0.947	2.665e-15
sp|P0AE91|CREA_ECOLI	0.514	0.01
sp|P77504|YBBP_ECOLI	0.199	0.345
sp|P24255|RP54_ECOLI	0.304	0.018
sp|P45470|YHBO_ECOLI	1.037	9.916e-10
sp|P0AF67|TSAE_ECOLI	0.097	0.602
sp|P07118|SYV_ECOLI	-0.273	1.491e-06
sp|P17115|GUTQ_ECOLI	0.29	0.038
sp|P21169|DCOR_ECOLI	-0.228	0.734
sp|P77544|YFCF_ECOLI	0.393	0.131
sp|P0A722|LPXA_ECOLI	0.428	0.005
sp|P0A8J4|YBED_ECOLI	-0.047	0.757
sp|P0A6T5|GCH1_ECOLI	-1.377	0.0
sp|P33920|NDPA_ECOLI	0.34	0.0003975
sp|P0A8N0|MATP_ECOLI	-0.052	1.0
sp|Q46863|YGIS_ECOLI	0.182	0.557
sp|P0AG00|WZZE_ECOLI	-0.153	0.527
sp|P0AA16|OMPR_ECOLI	0.739	2.297e-10
sp|P0ACK5|DEOR_ECOLI	-0.414	0.139
sp|P0C8J8|GATZ_ECOLI	0.027	0.811
sp|P76503|FADI_ECOLI	0.922	4.441e-16
sp|P37626|YHII_ECOLI	-0.055	0.417
sp|P39325|YTFQ_ECOLI	2.8	0.0
sp|P64604|MLAD_ECOLI	-0.002	0.892
sp|P24215|UXUA_ECOLI	1.19	0.0
sp|P0AB24|EFEO_ECOLI	-1.223	0.0
sp|P07395|SYFB_ECOLI	0.487	0.0
sp|P0AFX0|HPF_ECOLI	0.788	6.076e-06
sp|P0ADI7|YECD_ECOLI	0.714	0.039
sp|P0A862|TPX_ECOLI	-0.175	0.042
sp|P75838|YCAO_ECOLI	-0.835	1.945e-05
sp|P0A7J0|RIBB_ECOLI	-0.607	4.84e-05
sp|P0A6L0|DEOC_ECOLI	0.908	2.22e-16
sp|P0ACA7|GSTB_ECOLI	0.371	0.000592
sp|P75828|YBJD_ECOLI	-0.061	0.777
sp|P0AFG8|ODP1_ECOLI	0.29	6.676e-11
sp|P37330|MASZ_ECOLI	1.23	0.0
sp|P0ACC3|ERPA_ECOLI	-0.827	7.812e-05
sp|P0AG44|RL17_ECOLI	-0.676	6.626e-09
sp|P37631|YHIN_ECOLI	-0.219	0.574
sp|P75829|YBJX_ECOLI	0.188	0.673
sp|P37327|YFDC_ECOLI	0.775	0.0002832
sp|P0AG27|YIBN_ECOLI	-0.051	0.471
sp|P0A6C1|END4_ECOLI	-0.216	0.275
sp|P0A8N3|SYK1_ECOLI	-0.335	1.037e-09
sp|P08142|ILVB_ECOLI	-0.298	8.29e-05
sp|P60422|RL2_ECOLI	-0.472	5.851e-13
sp|P22939|ISPA_ECOLI	0.012	0.829
sp|P29013|YCGB_ECOLI	1.216	3.493e-07
sp|P04805|SYE_ECOLI	-0.28	0.001
sp|P77293|GTRB_ECOLI	-0.626	0.039
sp|P75791|YBIU_ECOLI	-0.722	0.0007914
sp|P0ACR4|YEIE_ECOLI	0.384	0.064
sp|P21865|KDPD_ECOLI	1.293	1.125e-06
sp|P0A7B8|HSLV_ECOLI	-0.266	0.294
sp|P25745|MNMA_ECOLI	0.071	0.721
sp|P0A7D7|PUR7_ECOLI	-0.514	9.118e-11
sp|P0AEU0|HISJ_ECOLI	0.269	0.0001936
sp|P25522|MNME_ECOLI	0.055	0.383
sp|P31979|NUOF_ECOLI	0.404	8.473e-07
sp|P21170|SPEA_ECOLI	0.028	0.625
sp|P77348|MPPA_ECOLI	0.864	1.088e-14
sp|P02943|LAMB_ECOLI	0.462	8.027e-08
sp|P0AG48|RL21_ECOLI	-0.404	0.0002714
sp|P02930|TOLC_ECOLI	0.281	1.17e-05
sp|P78067|YNJE_ECOLI	0.314	0.153
sp|P0ACL2|EXUR_ECOLI	0.05	0.81
sp|P0AET2|HDEB_ECOLI	1.497	2.02e-05
sp|P77754|SPY_ECOLI	1.276	1.465e-14
sp|P18133|PNCB_ECOLI	-0.59	5.342e-10
sp|P0A9Z1|GLNB_ECOLI	-0.58	0.0003274
sp|P64612|ZAPE_ECOLI	0.328	0.151
sp|P77258|NEMA_ECOLI	-0.927	2.604e-06
sp|P69874|POTA_ECOLI	0.114	0.47
sp|P76594|PKA_ECOLI	1.842	0.0
sp|P0A9T4|TAS_ECOLI	0.455	0.023
sp|P25539|RIBD_ECOLI	-0.098	0.926
sp|P0ADM4|YIDQ_ECOLI	0.919	0.0006914
sp|P77257|LSRA_ECOLI	-1.09	0.013
sp|P0A7M9|RL31_ECOLI	-0.399	0.0009012
sp|P08244|PYRF_ECOLI	-1.047	2.665e-15
sp|P76008|LDCA_ECOLI	0.066	0.783
sp|P14900|MURD_ECOLI	0.647	0.002
sp|P06971|FHUA_ECOLI	-0.72	0.0
sp|P04995|EX1_ECOLI	0.274	0.192
sp|P39334|BDCR_ECOLI	0.045	0.641
sp|P21363|YCIE_ECOLI	1.652	2.904e-09
sp|P23917|MAK_ECOLI	1.207	2.333e-10
sp|P76142|LSRB_ECOLI	3.76	0.0
sp|P30958|MFD_ECOLI	0.089	0.238
sp|P36771|LRHA_ECOLI	0.964	0.0002354
sp|P23830|PSS_ECOLI	0.749	1.332e-15
sp|P0AEQ6|GLNP_ECOLI	0.204	0.425
sp|P0A9D4|CYSE_ECOLI	0.381	0.033
sp|P76407|YEGS_ECOLI	1.084	0.0001454
sp|P0C079|RELB_ECOLI	-0.13	0.266
sp|P45531|TUSC_ECOLI	-0.067	0.856
sp|P07649|TRUA_ECOLI	-0.348	0.12
sp|P0AE06|ACRA_ECOLI	0.299	0.0004594
sp|P10384|FADL_ECOLI	1.494	0.0
sp|P0A855|TOLB_ECOLI	-0.204	0.013
sp|P0AGD1|SODC_ECOLI	1.57	1.702e-12
sp|P08957|T1MK_ECOLI	-0.324	0.023
sp|P05194|AROD_ECOLI	0.088	0.425
sp|P0ACP5|GNTR_ECOLI	0.174	0.462
sp|P0A6X7|IHFA_ECOLI	0.726	5.139e-09
sp|P0ACK2|AGAR_ECOLI	0.199	0.596
sp|P0AGI8|TRKA_ECOLI	0.521	0.008
sp|P33232|LLDD_ECOLI	0.476	5.804e-05
sp|P0A8W2|SLYA_ECOLI	-0.151	0.457
sp|P0A821|SELA_ECOLI	-0.208	0.101
sp|P0AG99|SECG_ECOLI	-0.054	0.439
sp|P42620|YQJG_ECOLI	1.854	0.0
sp|P0A6M8|EFG_ECOLI	-0.355	1.354e-14
sp|P06961|CCA_ECOLI	0.293	0.641
sp|P0A7K6|RL19_ECOLI	-0.717	2.455e-11
sp|P0A9C3|GALM_ECOLI	0.11	0.297
sp|P33355|YEHS_ECOLI	0.057	0.925
sp|P30850|RNB_ECOLI	-0.589	5.329e-15
sp|P41409|RIHA_ECOLI	-0.588	4.388e-06
sp|P0AAH0|PSTB_ECOLI	-0.172	0.082
sp|P0AGJ9|SYY_ECOLI	-0.164	0.021
sp|P15067|GLGX_ECOLI	0.543	0.0003013
sp|P0A6K3|DEF_ECOLI	-0.263	0.101
sp|P75915|YCDY_ECOLI	-0.564	0.003
sp|P0A6H8|CLSA_ECOLI	0.144	0.316
sp|P15254|PUR4_ECOLI	-0.381	8.882e-16
sp|P00957|SYA_ECOLI	-0.077	0.078
sp|P0ACE3|HHA_ECOLI	-0.88	9.918e-05
sp|P28248|DCD_ECOLI	0.282	0.129
sp|P0A847|TGT_ECOLI	-0.562	4.666e-06
sp|P0AA91|YEAY_ECOLI	1.917	1.465e-14
sp|P12282|MOEB_ECOLI	-0.404	0.078
sp|P0AB80|ILVE_ECOLI	-1.005	0.0
sp|P37351|RPIB_ECOLI	-0.207	0.457
sp|P26612|AMY2_ECOLI	0.113	0.561
sp|P36548|AMIA_ECOLI	-0.459	0.011
sp|P09148|GAL7_ECOLI	0.371	0.017
sp|P64503|YEBV_ECOLI	1.528	6.134e-06
sp|P15038|HELD_ECOLI	-0.03	0.65
sp|P23827|ECOT_ECOLI	0.887	0.0001986
sp|P0AE52|BCP_ECOLI	-0.375	0.0001451
sp|P0AEB2|DACA_ECOLI	-0.505	3.495e-07
sp|P76002|PLIG_ECOLI	0.354	0.036
sp|P08956|T1RK_ECOLI	-0.346	0.228
sp|P69776|LPP_ECOLI	0.322	0.013
sp|P0AFA7|NHAB_ECOLI	0.224	0.254
sp|P31131|YDEJ_ECOLI	1.944	0.00011
sp|P77239|CUSB_ECOLI	0.023	0.994
sp|P27303|EMRA_ECOLI	-0.385	0.002
sp|Q47690|MMUM_ECOLI	0.568	0.001
sp|P06616|ERA_ECOLI	-0.526	0.000111
sp|P0AB52|YCHN_ECOLI	0.757	2.907e-05
sp|P25553|ALDA_ECOLI	1.403	0.0
sp|P0AC69|GLRX4_ECOLI	-0.275	0.129
sp|P66948|BEPA_ECOLI	0.803	1.695e-09
sp|P17169|GLMS_ECOLI	-0.304	5.092e-07
sp|P0A7A2|GPMB_ECOLI	-0.087	0.124
sp|P0AB14|YCCJ_ECOLI	0.822	0.0006276
sp|P00893|ILVI_ECOLI	0.133	0.08
sp|P0A840|SURE_ECOLI	0.558	0.003
sp|P0AE88|CPXR_ECOLI	1.009	0.0
sp|Q46845|YGHU_ECOLI	0.764	3.385e-11
sp|P02359|RS7_ECOLI	-0.477	8.123e-08
sp|P0A8V6|FADR_ECOLI	0.34	0.022
sp|P36938|PGM_ECOLI	0.407	3.701e-08
sp|P04816|LIVK_ECOLI	-0.152	0.036
sp|P0A7S9|RS13_ECOLI	-0.378	5.027e-05
sp|P31120|GLMM_ECOLI	0.163	0.033
sp|P0AAG3|GLTL_ECOLI	0.435	0.122
sp|P17443|MURG_ECOLI	0.093	0.763
sp|P0ADV7|MLAC_ECOLI	0.436	3.171e-05
sp|P24186|FOLD_ECOLI	-0.455	1.94e-05
sp|P75863|YCBX_ECOLI	0.87	3.552e-12
sp|P06709|BIRA_ECOLI	-0.009	0.876
sp|P75874|YCCU_ECOLI	0.714	3.262e-08
sp|P02929|TONB_ECOLI	-0.614	0.001
sp|P03841|MALM_ECOLI	-0.29	0.012
sp|P32664|NUDC_ECOLI	-0.049	0.637
sp|P0A6J1|CYSC_ECOLI	-1.22	3.553e-15
sp|P46125|YEDI_ECOLI	0.119	0.087
sp|P0A9K3|PHOL_ECOLI	-0.202	0.013
sp|P37659|BCSG_ECOLI	-0.109	0.786
sp|P11875|SYR_ECOLI	-0.025	0.471
sp|P32705|ACTP_ECOLI	2.455	1.332e-15
sp|P28304|QOR1_ECOLI	1.518	0.0
sp|P0A6A0|UBIB_ECOLI	0.302	0.325
sp|P69831|PTKC_ECOLI	0.083	0.828
sp|P0AG67|RS1_ECOLI	-0.458	0.0
sp|P33940|MQO_ECOLI	-0.53	0.02
sp|P0DMC5|RCSC_ECOLI	-0.005	1.0
sp|P0AAB6|GALF_ECOLI	-0.479	3.779e-05
sp|P77485|CUSS_ECOLI	0.409	0.0004468
sp|P0AB89|PUR8_ECOLI	-0.666	0.0
sp|P0A6Z1|HSCA_ECOLI	-0.697	1.776e-15
sp|P0AC33|FUMA_ECOLI	-1.055	0.0
sp|P04968|ILVA_ECOLI	-0.627	8.829e-10
sp|P0AFM6|PSPA_ECOLI	-0.209	0.008
sp|P0A6J5|DADA_ECOLI	-0.483	1.331e-05
sp|P00962|SYQ_ECOLI	-0.171	0.042
sp|P15288|PEPD_ECOLI	-0.253	0.0008101
sp|P0ABF4|EUTM_ECOLI	2.261	3.216e-09
sp|P31133|POTF_ECOLI	0.881	1.332e-15
sp|Q47150|DINJ_ECOLI	-0.018	0.96
sp|P52108|RSTA_ECOLI	0.048	0.873
sp|P0A867|TALA_ECOLI	1.558	0.0
sp|P00961|SYGB_ECOLI	-0.094	0.085
sp|Q93K97|ADPP_ECOLI	1.055	1.345e-06
sp|P0ACY3|YEAG_ECOLI	1.428	0.0
sp|P0ABQ4|DYR_ECOLI	0.152	0.595
sp|P0A8S1|ARGP_ECOLI	0.409	0.005
sp|P45523|FKBA_ECOLI	-0.13	0.12
sp|P0A955|ALKH_ECOLI	-0.494	0.0003061
sp|P15373|PRLF_ECOLI	0.214	0.357
sp|P67087|RSMI_ECOLI	-0.056	0.313
sp|P02358|RS6_ECOLI	-0.615	3.297e-08
sp|P27248|GCST_ECOLI	-1.049	7.105e-15
sp|P37648|YHJJ_ECOLI	1.218	1.791e-12
sp|P77775|YFCH_ECOLI	1.588	0.0
sp|P76541|EUTL_ECOLI	0.699	0.001
sp|P21507|SRMB_ECOLI	0.394	5.119e-06
sp|P68767|AMPA_ECOLI	0.247	0.0005291
sp|P30871|3PASE_ECOLI	0.129	0.393
sp|P0A912|PAL_ECOLI	-0.938	0.0
sp|P0A8C4|YGFB_ECOLI	-0.001	0.873
sp|P66817|DIAA_ECOLI	-0.329	0.276
sp|P0A998|FTNA_ECOLI	0.046	0.845
