protein	log2FC	p-val
sp|P0A6U5|RSMG_ECOLI	-0.03	1.0
sp|Q46839|GLCA_ECOLI	0.428	0.341
sp|P04391|OTC1_ECOLI	0.482	3.39e-06
sp|P0A840|SURE_ECOLI	0.133	0.378
sp|P0A6J5|DADA_ECOLI	0.056	0.944
sp|P0ADN6|YIFL_ECOLI	0.163	0.39
sp|P37595|IAAA_ECOLI	0.408	0.314
sp|P75915|YCDY_ECOLI	-0.281	0.163
sp|P17117|NFSA_ECOLI	-0.182	0.147
sp|P0A6Q3|FABA_ECOLI	-0.169	0.078
sp|P75874|YCCU_ECOLI	0.205	0.153
sp|P0ACB4|HEMG_ECOLI	0.229	0.205
sp|P38489|NFSB_ECOLI	-0.465	1.872e-05
sp|P43337|NUDL_ECOLI	0.765	0.009
sp|P0A7K6|RL19_ECOLI	-0.158	0.166
sp|P0AAQ2|YAJD_ECOLI	-0.435	0.04
sp|P0A7A5|PIMT_ECOLI	-0.086	0.9
sp|P12995|BIOA_ECOLI	-0.025	0.84
sp|P41409|RIHA_ECOLI	-0.126	0.311
sp|P31677|OTSA_ECOLI	0.346	0.0003377
sp|P0ABZ4|KDSC_ECOLI	-0.172	0.455
sp|P0ADR8|PPNN_ECOLI	-0.037	0.567
sp|P69441|KAD_ECOLI	-0.18	0.013
sp|P0ACP1|CRA_ECOLI	0.318	0.008
sp|P0A6A8|ACP_ECOLI	0.147	0.558
sp|P11458|NADA_ECOLI	-0.383	0.025
sp|P0A7G2|RBFA_ECOLI	-0.155	0.214
sp|P39160|UXUB_ECOLI	-0.229	0.244
sp|P45578|LUXS_ECOLI	-0.179	0.109
sp|P0ACW6|YDCH_ECOLI	0.284	0.176
sp|P0AAR3|YBAK_ECOLI	-0.146	0.567
sp|P0A786|PYRB_ECOLI	-0.013	0.737
sp|P0AEW9|K1PF_ECOLI	0.22	0.296
sp|P19624|PDXA_ECOLI	-0.148	0.424
sp|P0A7Y0|RNC_ECOLI	-0.045	0.907
sp|P25437|FRMA_ECOLI	0.057	0.635
sp|P33363|BGLX_ECOLI	-0.198	0.007
sp|P0ABQ4|DYR_ECOLI	0.14	0.599
sp|P36938|PGM_ECOLI	0.124	0.166
sp|P45425|NANK_ECOLI	0.025	1.0
sp|P0AB55|YCII_ECOLI	-0.065	0.37
sp|P68767|AMPA_ECOLI	0.014	0.977
sp|P37659|BCSG_ECOLI	-0.081	0.494
sp|P0AFU4|GLRR_ECOLI	-0.01	0.494
sp|P07012|RF2_ECOLI	-0.264	0.005
sp|P37774|YECC_ECOLI	0.379	0.064
sp|P0A6F1|CARA_ECOLI	-0.388	4.967e-05
sp|P43672|UUP_ECOLI	-0.026	0.998
sp|P0A7J3|RL10_ECOLI	-0.14	0.301
sp|P0ADW3|YHCB_ECOLI	-0.088	0.361
sp|P08390|USG_ECOLI	4.585e-06	0.584
sp|P75694|YAHO_ECOLI	0.404	0.005
sp|P27837|YIFK_ECOLI	-0.137	0.491
sp|P22259|PCKA_ECOLI	-0.199	0.002
sp|P61320|LOLB_ECOLI	0.08	0.72
sp|P32173|MOBA_ECOLI	0.156	0.298
sp|P37645|YHJG_ECOLI	0.769	1.894e-11
sp|P06960|OTC2_ECOLI	0.186	0.592
sp|P0A9A9|FUR_ECOLI	0.02	0.785
sp|P77444|SUFS_ECOLI	0.152	0.384
sp|P0ABJ9|CYDA_ECOLI	0.36	0.001
sp|P30748|MOAD_ECOLI	0.395	0.184
sp|P27298|OPDA_ECOLI	-0.137	0.016
sp|P31057|PANB_ECOLI	0.219	0.063
sp|P0AG86|SECB_ECOLI	-0.206	0.416
sp|P0AC33|FUMA_ECOLI	-0.507	0.0
sp|P0AEE1|DCRB_ECOLI	0.055	0.699
sp|P23917|MAK_ECOLI	0.347	0.048
sp|P28248|DCD_ECOLI	-0.403	0.006
sp|P75818|YBJP_ECOLI	0.312	0.031
sp|P0AEE5|DGAL_ECOLI	-0.056	0.387
sp|Q46939|YQEF_ECOLI	-0.107	0.563
sp|P0A9P6|DEAD_ECOLI	-0.496	9.536e-06
sp|P27434|RODZ_ECOLI	0.403	0.01
sp|P0AFX4|RSD_ECOLI	-0.12	0.373
sp|P75914|YCDX_ECOLI	0.004	0.81
sp|P0A7C2|LEXA_ECOLI	-0.268	0.061
sp|P0A903|BAMC_ECOLI	-0.035	0.499
sp|P0AEE3|DEGS_ECOLI	0.127	0.575
sp|P77541|PRPB_ECOLI	-0.653	1.792e-08
sp|P0ADK0|YIAF_ECOLI	0.364	0.023
sp|P12998|BIOF_ECOLI	-0.248	0.353
sp|P21499|RNR_ECOLI	0.185	0.009
sp|P65556|YFCD_ECOLI	-0.516	0.01
sp|P37666|GHRB_ECOLI	-0.608	8.981e-06
sp|P17993|UBIG_ECOLI	-0.402	0.0004849
sp|P0AB61|YCIN_ECOLI	-0.673	0.793
sp|P40191|PDXK_ECOLI	-0.336	0.02
sp|P0AEL6|FEPB_ECOLI	0.167	0.273
sp|P30860|ARTJ_ECOLI	0.286	0.007
sp|P0AC19|FOLX_ECOLI	-0.269	0.042
sp|P15254|PUR4_ECOLI	-0.037	0.539
sp|P02943|LAMB_ECOLI	-0.251	0.0008295
sp|P0A7R1|RL9_ECOLI	-0.083	0.268
sp|P0ABU0|MENB_ECOLI	0.011	0.946
sp|P16869|FHUE_ECOLI	-0.234	0.331
sp|P46130|YBHC_ECOLI	-0.185	0.061
sp|P0A917|OMPX_ECOLI	-0.094	0.649
sp|P0AAS7|YBCJ_ECOLI	-0.101	0.67
sp|P76038|PUUD_ECOLI	-1.26	1.066e-11
sp|P33599|NUOCD_ECOLI	-0.096	0.079
sp|P0ABB8|ATMA_ECOLI	0.645	1.049e-06
sp|P0AC59|GLRX2_ECOLI	-0.538	2.855e-06
sp|P0A9P0|DLDH_ECOLI	-0.096	0.052
sp|P77808|CINAL_ECOLI	-0.047	0.816
sp|P0AE28|AROM_ECOLI	-0.077	0.658
sp|P02358|RS6_ECOLI	-0.11	0.405
sp|P0AFI2|PARC_ECOLI	0.062	0.924
sp|P31063|YEDD_ECOLI	0.055	0.891
sp|P0AG27|YIBN_ECOLI	-0.027	0.808
sp|P0A796|PFKA_ECOLI	0.047	0.872
sp|P0AE39|YPDB_ECOLI	-0.067	0.67
sp|P11446|ARGC_ECOLI	0.065	0.81
sp|P0A8Y5|YIDA_ECOLI	-0.512	0.038
sp|P76170|YNFB_ECOLI	0.297	0.098
sp|P39315|QOR2_ECOLI	0.311	0.043
sp|P0A6E1|AROL_ECOLI	-0.185	0.181
sp|P37643|YHJE_ECOLI	-0.402	0.04
sp|P0AEY5|MDAB_ECOLI	-0.379	0.05
sp|P0AEK4|FABI_ECOLI	0.153	0.127
sp|P0AF43|YJBB_ECOLI	0.621	0.043
sp|P0AEC5|BARA_ECOLI	0.22	0.291
sp|P62620|ISPG_ECOLI	-0.005	0.612
sp|P03817|MIOC_ECOLI	-0.413	0.039
sp|P0AGL7|RSME_ECOLI	-0.246	0.256
sp|P0AEX5|KPPR_ECOLI	-0.036	0.542
sp|P0A8F0|UPP_ECOLI	-0.088	0.386
sp|P12994|YBHB_ECOLI	0.146	0.717
sp|P37661|EPTB_ECOLI	0.319	0.709
sp|P0A8P3|FETP_ECOLI	-0.041	0.478
sp|P0A6C5|ARGA_ECOLI	0.186	0.123
sp|P0A9I3|GCVR_ECOLI	0.092	0.992
sp|P0C0S1|MSCS_ECOLI	-0.172	0.138
sp|P0A8C4|YGFB_ECOLI	-0.086	0.694
sp|P0AFJ1|YJDM_ECOLI	-0.016	0.953
sp|P31119|AAS_ECOLI	-0.015	0.805
sp|P0AGA2|SECY_ECOLI	-0.013	0.805
sp|P07395|SYFB_ECOLI	0.078	0.191
sp|P0A7D7|PUR7_ECOLI	0.003	0.724
sp|P0ABB4|ATPB_ECOLI	-0.178	0.0002824
sp|P0AAI3|FTSH_ECOLI	0.082	0.38
sp|P0A7A2|GPMB_ECOLI	-0.031	0.808
sp|P0AC86|PHSG_ECOLI	0.17	0.089
sp|P75849|GLO22_ECOLI	0.374	0.02
sp|P10371|HIS4_ECOLI	-0.638	1.961e-07
sp|P0AFQ7|YCFH_ECOLI	-0.169	0.391
sp|P0ADU2|YGIN_ECOLI	-0.17	0.268
sp|P39285|MSCM_ECOLI	0.077	0.666
sp|P0A8T1|PRMA_ECOLI	0.214	0.406
sp|P13445|RPOS_ECOLI	-0.248	0.065
sp|P0ABS5|DNAG_ECOLI	0.549	0.002
sp|P69425|TATB_ECOLI	0.301	0.096
sp|P60240|RAPA_ECOLI	0.25	0.022
sp|P0ADF8|ILVN_ECOLI	0.106	0.277
sp|P08660|AK3_ECOLI	-0.122	0.15
sp|P0ACK2|AGAR_ECOLI	-0.358	0.185
sp|P0A6M8|EFG_ECOLI	-0.158	0.005
sp|P0AEH5|ELAB_ECOLI	0.142	0.27
sp|P69428|TATA_ECOLI	-0.145	0.889
sp|P25522|MNME_ECOLI	0.148	0.347
sp|P22634|MURI_ECOLI	0.114	0.501
sp|P0A921|PA1_ECOLI	0.109	0.582
sp|P0AFJ5|PHOB_ECOLI	0.421	0.109
sp|P39180|AG43_ECOLI	1.598	1.288e-14
sp|P03813|YGEA_ECOLI	0.181	0.653
sp|P0A9A6|FTSZ_ECOLI	-0.061	0.454
sp|P21170|SPEA_ECOLI	-0.159	0.106
sp|Q46856|YQHD_ECOLI	0.169	0.336
sp|P0ABN5|DCUA_ECOLI	0.116	0.898
sp|P29745|PEPT_ECOLI	0.306	0.003
sp|P0A6T3|GAL1_ECOLI	0.218	0.229
sp|P0AD68|FTSI_ECOLI	-0.441	0.14
sp|P64455|YDCY_ECOLI	-0.153	0.602
sp|P67603|YQFB_ECOLI	0.15	0.741
sp|P37745|RMLC_ECOLI	-0.075	0.537
sp|P0AA25|THIO_ECOLI	0.011	0.933
sp|P39176|ERFK_ECOLI	0.145	0.584
sp|P24251|CRL_ECOLI	-0.415	0.005
sp|P23367|MUTL_ECOLI	0.163	0.1
sp|P00934|THRC_ECOLI	-0.121	0.167
sp|P0A749|MURA_ECOLI	-0.226	0.026
sp|P0ACF8|HNS_ECOLI	0.024	0.371
sp|P76536|YFEX_ECOLI	-0.325	0.008
sp|P0A6H1|CLPX_ECOLI	-0.224	0.003
sp|P0A9F6|GCVA_ECOLI	0.422	0.081
sp|P0AE01|TRMJ_ECOLI	0.071	0.888
sp|P0ABQ0|COABC_ECOLI	0.44	0.0001873
sp|P0AFM9|PSPB_ECOLI	-0.195	0.586
sp|P18390|YJJA_ECOLI	0.053	1.0
sp|P09831|GLTB_ECOLI	-0.249	1.421e-08
sp|P0A8Y3|YIHX_ECOLI	-0.099	0.619
sp|P0A722|LPXA_ECOLI	-0.094	0.47
sp|P25740|RFAG_ECOLI	0.077	0.213
sp|P46853|YHHX_ECOLI	0.105	0.683
sp|P67660|YHAJ_ECOLI	0.045	0.779
sp|P11557|DAMX_ECOLI	0.142	0.157
sp|P0AFU8|RISA_ECOLI	-0.049	0.838
sp|P0AB14|YCCJ_ECOLI	0.246	0.383
sp|P23839|YICC_ECOLI	0.078	0.621
sp|P0AB89|PUR8_ECOLI	-0.091	0.483
sp|P0AEU0|HISJ_ECOLI	-0.099	0.299
sp|P77338|MSCK_ECOLI	-0.028	0.991
sp|P00894|ILVH_ECOLI	-0.039	0.565
sp|P0A8R0|RRAA_ECOLI	0.332	0.025
sp|P22188|MURE_ECOLI	-0.134	0.139
sp|P0AAH0|PSTB_ECOLI	0.131	0.762
sp|P05459|PDXB_ECOLI	-0.158	0.079
sp|P0A9X9|CSPA_ECOLI	-0.032	0.883
sp|P0AEK2|FABG_ECOLI	-0.127	0.289
sp|P0A8J8|RHLB_ECOLI	0.112	0.241
sp|P0AFP6|GCH1L_ECOLI	-0.097	0.314
sp|P11454|ENTF_ECOLI	-0.049	0.808
sp|P0A6P9|ENO_ECOLI	0.071	0.382
sp|P69423|TATC_ECOLI	-0.084	0.458
sp|P76116|YNCE_ECOLI	-0.706	3.997e-14
sp|P76402|YEGP_ECOLI	0.621	0.0002811
sp|P0A972|CSPE_ECOLI	-0.058	0.763
sp|P0ACC7|GLMU_ECOLI	-0.055	0.456
sp|P0AG93|SECF_ECOLI	-0.081	0.603
sp|P0AEI6|NUDJ_ECOLI	-0.031	1.0
sp|Q47690|MMUM_ECOLI	0.184	0.445
sp|P69228|BAER_ECOLI	0.16	0.628
sp|P12295|UNG_ECOLI	0.233	0.319
sp|P24203|YJIA_ECOLI	-0.467	0.022
sp|P0AFM6|PSPA_ECOLI	-0.252	0.007
sp|P0A9Q1|ARCA_ECOLI	0.108	0.134
sp|P37327|YFDC_ECOLI	0.839	7.626e-05
sp|P21156|CYSD_ECOLI	-0.679	2.923e-05
sp|P37647|KDGK_ECOLI	-0.043	0.471
sp|P22106|ASNB_ECOLI	-0.519	1.573e-08
sp|P27828|WECB_ECOLI	-0.643	0.003
sp|P77214|CUSF_ECOLI	-0.309	0.102
sp|Q47146|FADE_ECOLI	-0.268	0.0001017
sp|P16703|CYSM_ECOLI	-0.073	0.514
sp|P0A6F9|CH10_ECOLI	-0.171	0.17
sp|P0ACP5|GNTR_ECOLI	0.304	0.036
sp|P08200|IDH_ECOLI	-0.336	8.212e-10
sp|P11875|SYR_ECOLI	0.086	0.224
sp|P07117|PUTP_ECOLI	0.021	0.993
sp|P0ADI4|ENTB_ECOLI	-0.646	0.002
sp|P27431|ROXA_ECOLI	0.009	0.467
sp|P0AED7|DAPE_ECOLI	-0.015	0.834
sp|P0A6Z6|NIKR_ECOLI	0.315	0.152
sp|P09029|PURK_ECOLI	-0.144	0.433
sp|P77581|ASTC_ECOLI	0.147	0.125
sp|P06710|DPO3X_ECOLI	-0.039	0.997
sp|P75822|YBJT_ECOLI	0.184	0.373
sp|P0AB43|YCGL_ECOLI	-0.337	0.063
sp|P0A9G6|ACEA_ECOLI	0.229	0.0001263
sp|P13482|TREA_ECOLI	0.512	2.471e-07
sp|P24205|LPXM_ECOLI	0.236	0.289
sp|P0A7R9|RS11_ECOLI	-0.009	0.884
sp|P24215|UXUA_ECOLI	0.058	0.908
sp|P0A847|TGT_ECOLI	0.101	0.688
sp|P0AFW2|RMF_ECOLI	0.546	0.09
sp|P76035|YCIW_ECOLI	0.109	0.446
sp|P0ACK8|FUCR_ECOLI	-0.108	0.871
sp|P0ACF0|DBHA_ECOLI	-0.003	0.96
sp|P45531|TUSC_ECOLI	-0.174	0.535
sp|P76403|YEGQ_ECOLI	0.213	0.274
sp|P69853|DMSD_ECOLI	-0.321	0.043
sp|P05042|FUMC_ECOLI	0.516	6.21e-09
sp|P39321|TAMB_ECOLI	0.229	0.138
sp|P64530|RCNR_ECOLI	0.09	0.495
sp|P0AFG8|ODP1_ECOLI	0.294	3.802e-11
sp|P0ABF4|EUTM_ECOLI	0.738	0.0003656
sp|P07913|TDH_ECOLI	0.227	0.264
sp|P23894|HTPX_ECOLI	0.028	0.437
sp|P64451|YDCL_ECOLI	0.236	0.045
sp|P33602|NUOG_ECOLI	0.038	0.564
sp|P0ACG1|STPA_ECOLI	-0.96	2.62e-11
sp|P0A7W7|RS8_ECOLI	0.005	0.968
sp|P62617|ISPF_ECOLI	-0.079	0.427
sp|P04036|DAPB_ECOLI	0.06	0.553
sp|P39356|YJHU_ECOLI	-0.031	0.956
sp|P0AEZ1|METF_ECOLI	-0.188	0.135
sp|P77432|LSRK_ECOLI	0.675	0.002
sp|Q46920|QUEF_ECOLI	0.088	0.775
sp|P0A7Z4|RPOA_ECOLI	0.092	0.452
sp|P27838|CYAY_ECOLI	1.013	0.007
sp|P0A6W3|MRAY_ECOLI	0.093	0.648
sp|P0ABC3|HFLC_ECOLI	-0.092	0.478
sp|P25748|GALS_ECOLI	0.067	0.949
sp|P0ACF4|DBHB_ECOLI	-0.038	0.867
sp|P0A9M8|PTA_ECOLI	0.186	0.003
sp|P00490|PHSM_ECOLI	-0.453	6.982e-09
sp|P09394|GLPQ_ECOLI	0.586	0.022
sp|P24202|MRR_ECOLI	-0.255	0.045
sp|P76034|YCIT_ECOLI	-0.04	0.789
sp|P0A6T1|G6PI_ECOLI	0.113	0.197
sp|P0AEB7|YOAB_ECOLI	-0.121	0.51
sp|P39406|RSMC_ECOLI	0.158	0.532
sp|P22729|LIVM_ECOLI	-0.114	0.713
sp|P08997|MASY_ECOLI	0.103	0.063
sp|P77526|YFCG_ECOLI	0.18	0.344
sp|P12282|MOEB_ECOLI	-0.225	0.365
sp|P64483|YEAK_ECOLI	-0.189	0.174
sp|P22939|ISPA_ECOLI	0.16	0.733
sp|P0AG16|PUR1_ECOLI	-0.178	0.048
sp|P0A8A0|YEBC_ECOLI	-0.029	0.905
sp|P0AF20|NAGC_ECOLI	0.2	0.246
sp|P39187|YTFJ_ECOLI	-0.394	0.005
sp|P36680|ZAPD_ECOLI	-0.002	0.912
sp|P0AGG0|THIL_ECOLI	0.367	0.015
sp|P0A7W1|RS5_ECOLI	-0.124	0.367
sp|P04693|TYRB_ECOLI	-0.46	5.2e-08
sp|P39337|YJGM_ECOLI	-0.114	0.658
sp|P45577|PROQ_ECOLI	-0.38	0.003
sp|P0AAC0|USPE_ECOLI	0.226	0.009
sp|P76256|TSAB_ECOLI	-0.308	0.047
sp|P0A7U7|RS20_ECOLI	-0.067	0.767
sp|P0A715|KDSA_ECOLI	-0.095	0.328
sp|P23173|TNAB_ECOLI	0.394	0.174
sp|P0A988|DPO3B_ECOLI	0.094	0.557
sp|P76342|MSRP_ECOLI	0.514	0.044
sp|P0A7A9|IPYR_ECOLI	0.076	0.479
sp|P25516|ACNA_ECOLI	-0.047	0.352
sp|P76506|MLAA_ECOLI	0.131	0.51
sp|P0A6U3|MNMG_ECOLI	0.087	0.924
sp|P30011|NADC_ECOLI	-0.089	0.278
sp|P00968|CARB_ECOLI	-0.151	0.0003054
sp|P31134|POTG_ECOLI	0.33	0.138
sp|P0A9K3|PHOL_ECOLI	-0.084	0.499
sp|P0A877|TRPA_ECOLI	-0.205	0.004
sp|P0A7Y8|RNPA_ECOLI	-0.004	0.823
sp|P07762|GLGB_ECOLI	-0.057	0.543
sp|P0A830|DCTA_ECOLI	0.609	0.0001008
sp|P33940|MQO_ECOLI	-0.29	0.236
sp|P0ABS1|DKSA_ECOLI	-0.28	0.016
sp|P0ABI8|CYOB_ECOLI	0.037	0.991
sp|P24255|RP54_ECOLI	0.022	0.612
sp|P0AGK8|ISCR_ECOLI	-0.158	0.144
sp|P0AB58|LAPB_ECOLI	0.1	0.961
sp|P09148|GAL7_ECOLI	0.076	0.775
sp|P55734|YGAP_ECOLI	0.263	0.314
sp|P18335|ARGD_ECOLI	0.225	0.008
sp|P33012|SBMC_ECOLI	0.616	0.034
sp|P08506|DACC_ECOLI	0.322	0.0005447
sp|P0ABQ2|GARR_ECOLI	0.717	0.001
sp|P04949|FLIC_ECOLI	-2.001	4.441e-16
sp|P17952|MURC_ECOLI	-0.35	0.009
sp|P62707|GPMA_ECOLI	0.168	0.042
sp|P0AEC3|ARCB_ECOLI	0.007	0.947
sp|P18956|GGT_ECOLI	-0.216	0.007
sp|P06612|TOP1_ECOLI	0.232	0.0007556
sp|P0ACE0|MBHM_ECOLI	-0.305	0.242
sp|P37615|YHHM_ECOLI	0.128	0.896
sp|P0ADE6|KBP_ECOLI	0.585	4.761e-11
sp|P0A6D3|AROA_ECOLI	-0.087	0.506
sp|P16926|MREC_ECOLI	0.122	0.531
sp|P0A991|ALF1_ECOLI	0.325	2.604e-05
sp|P27278|NADR_ECOLI	0.106	0.602
sp|P78061|PUUA_ECOLI	-1.172	1.738e-08
sp|P02413|RL15_ECOLI	-0.024	0.708
sp|P45800|IGAA_ECOLI	0.042	0.682
sp|P34209|YDCF_ECOLI	0.19	0.153
sp|P0A761|NANE_ECOLI	0.188	0.705
sp|P00904|TRPGD_ECOLI	-0.298	0.003
sp|P0A935|MLTA_ECOLI	-0.013	0.851
sp|P0ADP7|UBIJ_ECOLI	0.045	0.827
sp|P64624|YHEO_ECOLI	-0.017	0.868
sp|P0AFL3|PPIA_ECOLI	-0.092	0.628
sp|P26616|MAO1_ECOLI	-0.009	0.947
sp|Q46857|DKGA_ECOLI	0.461	7.425e-05
sp|P0AE85|CPXP_ECOLI	-0.067	0.672
sp|P36672|PTTBC_ECOLI	0.121	0.597
sp|P0A717|KPRS_ECOLI	0.063	0.922
sp|P0AED5|UVRY_ECOLI	-0.424	0.019
sp|P32162|YIIS_ECOLI	0.596	0.072
sp|P0A6X3|HFQ_ECOLI	0.653	0.000891
sp|P09127|HEMX_ECOLI	-0.064	0.576
sp|P0ACV8|YMJA_ECOLI	0.461	0.123
sp|P60723|RL4_ECOLI	-0.036	0.602
sp|P76235|YEAH_ECOLI	0.576	0.001
sp|P00926|SDHD_ECOLI	-0.05	0.921
sp|P37759|RMLB1_ECOLI	-0.348	0.003
sp|P0AEB0|CYSW_ECOLI	-0.449	0.153
sp|P0ADG4|SUHB_ECOLI	0.057	0.824
sp|P23886|CYDC_ECOLI	0.187	0.357
sp|P0A9V1|LPTB_ECOLI	0.211	0.071
sp|P60438|RL3_ECOLI	-0.07	0.439
sp|P46125|YEDI_ECOLI	0.192	0.327
sp|P0ACI0|ROB_ECOLI	0.192	0.151
sp|P64602|MLAB_ECOLI	-0.234	0.41
sp|P24178|YFFB_ECOLI	0.01	0.969
sp|P23883|PUUC_ECOLI	-2.058	1.151e-12
sp|P69922|FUCI_ECOLI	0.351	0.089
sp|P10121|FTSY_ECOLI	0.254	0.012
