protein	log2FC	p-val
sp|P27434|RODZ_ECOLI	0.496	7.106e-07
sp|P05042|FUMC_ECOLI	0.751	0.0
sp|P0A6H8|CLSA_ECOLI	0.24	0.087
sp|P77739|YNIA_ECOLI	1.187	9.814e-14
sp|P19926|AGP_ECOLI	0.752	0.0
sp|P37745|RMLC_ECOLI	-0.347	0.033
sp|P0A6X7|IHFA_ECOLI	0.508	6.776e-08
sp|P36562|COBT_ECOLI	0.058	0.881
sp|P0ACE7|HINT_ECOLI	-0.196	0.177
sp|P06616|ERA_ECOLI	-0.313	0.002
sp|P76536|YFEX_ECOLI	-0.435	0.002
sp|P0AD68|FTSI_ECOLI	-0.641	0.033
sp|P77338|MSCK_ECOLI	0.191	0.23
sp|P77181|PAAY_ECOLI	-0.242	0.324
sp|P40191|PDXK_ECOLI	-0.39	0.003
sp|P0AF70|YJEI_ECOLI	0.196	0.453
sp|P31224|ACRB_ECOLI	0.163	0.076
sp|P0A725|LPXC_ECOLI	0.324	0.026
sp|P36659|CBPA_ECOLI	0.58	1.079e-05
sp|P02930|TOLC_ECOLI	0.158	0.025
sp|P67697|HICB_ECOLI	-0.531	0.072
sp|P0AD49|YFIA_ECOLI	-0.137	0.472
sp|P39099|DEGQ_ECOLI	0.103	0.115
sp|P0ADP9|YIHD_ECOLI	-0.094	0.559
sp|P0AFH2|OPPB_ECOLI	-0.131	0.563
sp|P0A6L9|HSCB_ECOLI	-0.271	0.246
sp|P67910|HLDD_ECOLI	0.114	0.183
sp|P0ACF8|HNS_ECOLI	-0.068	0.202
sp|P0ACJ0|LRP_ECOLI	0.131	0.123
sp|P37188|PTKB_ECOLI	-0.429	7.924e-05
sp|P0A6L0|DEOC_ECOLI	0.707	8.127e-14
sp|P37689|GPMI_ECOLI	-0.139	0.116
sp|P0ADK0|YIAF_ECOLI	0.292	0.035
sp|P27431|ROXA_ECOLI	-0.034	0.763
sp|P60390|RSMH_ECOLI	0.159	0.141
sp|P10384|FADL_ECOLI	0.356	9.363e-05
sp|P31475|YIEP_ECOLI	-0.447	0.117
sp|P28249|ASMA_ECOLI	0.439	5.357e-05
sp|P0A9P0|DLDH_ECOLI	-0.197	0.0008302
sp|P76243|YEAO_ECOLI	0.496	0.002
sp|P24202|MRR_ECOLI	-0.41	0.0005524
sp|P0AAB8|USPD_ECOLI	0.611	0.011
sp|P76329|MPGP_ECOLI	1.122	3.05e-09
sp|P0A9T0|SERA_ECOLI	-0.383	8.991e-09
sp|P08395|SPPA_ECOLI	-0.367	0.004
sp|P69423|TATC_ECOLI	-0.311	0.056
sp|P31554|LPTD_ECOLI	0.22	0.005
sp|P0ABC3|HFLC_ECOLI	-0.07	0.545
sp|P33368|YOHF_ECOLI	1.541	1.207e-12
sp|P06988|HISX_ECOLI	-0.119	0.076
sp|P32680|YJAG_ECOLI	-0.394	0.056
sp|P00561|AK1H_ECOLI	-0.88	0.0
sp|P0ABH7|CISY_ECOLI	0.147	0.01
sp|P0AEM9|FLIY_ECOLI	-0.164	0.033
sp|P35340|AHPF_ECOLI	-0.307	3.299e-05
sp|P0AB67|PNTB_ECOLI	-0.241	0.012
sp|P77485|CUSS_ECOLI	0.087	0.468
sp|P0AC19|FOLX_ECOLI	-0.405	0.01
sp|P41407|AZOR_ECOLI	-1.471	0.0
sp|P20966|PTFBC_ECOLI	0.854	3.815e-13
sp|P77774|BAMB_ECOLI	-0.018	0.857
sp|P23908|ARGE_ECOLI	0.607	2.041e-12
sp|P0A8M3|SYT_ECOLI	0.228	8.508e-06
sp|P0A7X3|RS9_ECOLI	-0.27	0.0008948
sp|P0A805|RRF_ECOLI	-0.366	0.002
sp|P0ABQ2|GARR_ECOLI	1.036	3.604e-05
sp|P64624|YHEO_ECOLI	-0.154	0.073
sp|P30177|YBIB_ECOLI	0.198	0.008
sp|P69831|PTKC_ECOLI	-0.463	3.089e-05
sp|P77721|YDJF_ECOLI	0.213	0.17
sp|P0AAG8|MGLA_ECOLI	0.171	0.013
sp|P0A8B2|YFCN_ECOLI	-0.05	0.861
sp|Q46856|YQHD_ECOLI	0.345	0.0006129
sp|P0AGE6|CHRR_ECOLI	0.191	0.198
sp|P0AG03|UBIX_ECOLI	0.401	0.06
sp|P0ACN4|ALLR_ECOLI	-0.165	0.354
sp|P22256|GABT_ECOLI	0.106	0.084
sp|P21507|SRMB_ECOLI	0.206	0.025
sp|P0A9P4|TRXB_ECOLI	-0.364	0.0001387
sp|P0AFK0|PMBA_ECOLI	0.111	0.361
sp|P0AC53|G6PD_ECOLI	0.493	3.464e-14
sp|P0A717|KPRS_ECOLI	-0.142	0.083
sp|P0A8G6|NQOR_ECOLI	0.14	0.038
sp|P0A873|TRMD_ECOLI	-0.197	0.236
sp|P0A6T3|GAL1_ECOLI	0.142	0.186
sp|P15042|DNLJ_ECOLI	0.056	0.277
sp|P76372|WZZB_ECOLI	-0.164	0.037
sp|P0A9W6|IBAG_ECOLI	-0.406	0.045
sp|P0AG40|RIBF_ECOLI	0.063	0.697
sp|P30870|GLNE_ECOLI	0.175	0.275
sp|P0ACG1|STPA_ECOLI	-1.332	0.0
sp|P60293|MUKF_ECOLI	0.318	0.009
sp|P0AEN8|FUCM_ECOLI	0.191	0.262
sp|P0A991|ALF1_ECOLI	0.708	0.0
sp|P76027|OPPD_ECOLI	0.279	0.043
sp|P32157|YIIM_ECOLI	0.44	0.003
sp|P07639|AROB_ECOLI	-0.099	0.231
sp|P15078|CSTA_ECOLI	0.337	0.001
sp|P0ACU7|YJDC_ECOLI	0.272	0.003
sp|P0A7A2|GPMB_ECOLI	-0.166	0.1
sp|P0AB12|YCCF_ECOLI	0.42	0.131
sp|P0ABJ1|CYOA_ECOLI	-0.18	0.041
sp|P39377|IADA_ECOLI	-0.398	0.02
sp|P0ACP5|GNTR_ECOLI	0.175	0.415
sp|P0A6Q6|FABZ_ECOLI	0.181	0.061
sp|P0ABS5|DNAG_ECOLI	0.149	0.499
sp|P0A7Z0|RPIA_ECOLI	-0.15	0.058
sp|P0AF93|RIDA_ECOLI	-0.41	4.794e-05
sp|P0AG48|RL21_ECOLI	-0.112	0.485
sp|P42904|PTPB2_ECOLI	0.448	0.02
sp|P27550|ACSA_ECOLI	0.277	5.752e-10
sp|P0A9K9|SLYD_ECOLI	-0.253	0.046
sp|P31658|HCHA_ECOLI	0.726	2.948e-07
sp|P76330|DGCQ_ECOLI	0.346	0.011
sp|P0A7E1|PYRD_ECOLI	-0.854	3.375e-14
sp|P00363|FRDA_ECOLI	0.571	1.323e-09
sp|P23882|FMT_ECOLI	0.324	0.006
sp|P37645|YHJG_ECOLI	1.318	0.0
sp|P0C0S1|MSCS_ECOLI	0.05	0.663
sp|P0ACF4|DBHB_ECOLI	0.018	0.965
sp|P0ACB7|HEMY_ECOLI	0.174	0.254
sp|P10346|GLNQ_ECOLI	-0.22	0.05
sp|Q47679|YAFV_ECOLI	0.433	0.326
sp|P25746|HFLD_ECOLI	-0.451	0.274
sp|P0AA04|PTHP_ECOLI	-0.348	0.097
sp|P23894|HTPX_ECOLI	-0.51	0.001
sp|P03004|DNAA_ECOLI	0.121	0.163
sp|P77247|HXPB_ECOLI	-0.473	0.001
sp|P76491|5DNU_ECOLI	-0.269	0.271
sp|P06961|CCA_ECOLI	-0.227	0.323
sp|P76149|SAD_ECOLI	-0.261	0.079
sp|P0AAC6|YCCA_ECOLI	-0.526	0.018
sp|P0ACC7|GLMU_ECOLI	-0.202	0.084
sp|P75839|YCAP_ECOLI	0.664	0.009
sp|P39173|YEAD_ECOLI	-0.912	4.441e-16
sp|P69488|CUTA_ECOLI	0.893	0.005
sp|P0A817|METK_ECOLI	-0.442	9.856e-11
sp|P00509|AAT_ECOLI	-0.733	0.0
sp|P39325|YTFQ_ECOLI	1.31	0.0
sp|P0AFF6|NUSA_ECOLI	-0.18	0.003
sp|P0AFV4|MEPS_ECOLI	-0.868	1.446e-08
sp|P78067|YNJE_ECOLI	-0.088	1.0
sp|P0AEB2|DACA_ECOLI	-0.369	0.0002783
sp|P0AE85|CPXP_ECOLI	0.129	0.529
sp|P0AD24|YEJL_ECOLI	-0.105	0.51
sp|P0A836|SUCC_ECOLI	-0.212	1.092e-05
sp|P0AB38|LPOB_ECOLI	0.296	0.129
sp|P0ADP2|YIGI_ECOLI	-0.364	0.04
sp|P0AB98|ATP6_ECOLI	-0.316	0.062
sp|P00968|CARB_ECOLI	-0.351	0.0
sp|P07649|TRUA_ECOLI	-0.638	0.004
sp|Q46857|DKGA_ECOLI	1.287	0.0
sp|P76256|TSAB_ECOLI	-0.447	0.036
sp|P17115|GUTQ_ECOLI	0.129	0.405
sp|P0A7I0|RF1_ECOLI	0.205	0.337
sp|P0A832|SSRP_ECOLI	-0.045	0.534
sp|P0A749|MURA_ECOLI	-0.366	3.107e-05
sp|P29131|FTSN_ECOLI	0.282	0.033
sp|P31680|DJLA_ECOLI	0.063	0.709
sp|P23847|DPPA_ECOLI	-0.044	0.145
sp|Q59385|COPA_ECOLI	0.244	0.0001632
sp|P0ABU7|EXBB_ECOLI	-0.311	0.022
sp|P0A6J5|DADA_ECOLI	-0.298	0.0008647
sp|P00864|CAPP_ECOLI	-0.434	0.0
sp|P67660|YHAJ_ECOLI	0.011	0.829
sp|P0A9C9|GLPX_ECOLI	-0.029	0.854
sp|P0AG90|SECD_ECOLI	0.169	0.021
sp|P64479|YDIZ_ECOLI	1.212	5.37e-07
sp|P15067|GLGX_ECOLI	0.377	0.001
sp|P07862|DDLB_ECOLI	-0.127	0.279
sp|P18956|GGT_ECOLI	-0.065	0.409
sp|P17169|GLMS_ECOLI	-0.204	0.0001476
sp|P0A6V8|GLK_ECOLI	0.265	0.005
sp|P76035|YCIW_ECOLI	-0.084	0.742
sp|P0ADT5|YGIC_ECOLI	-0.222	0.04
sp|P0AFT2|YECS_ECOLI	0.276	0.188
sp|P0ADM4|YIDQ_ECOLI	0.606	0.031
sp|P60785|LEPA_ECOLI	-0.002	0.966
sp|P76172|YNFD_ECOLI	0.236	0.815
sp|P37349|DHAM_ECOLI	-0.22	0.071
sp|P0AG67|RS1_ECOLI	-0.216	1.08e-07
sp|P68206|YJBJ_ECOLI	2.088	9.361e-09
sp|P0A7T3|RS16_ECOLI	-0.308	0.01
sp|P22524|MUKE_ECOLI	0.053	0.993
sp|P27837|YIFK_ECOLI	-0.078	1.0
sp|P23865|PRC_ECOLI	-0.081	0.146
sp|P77717|YBAY_ECOLI	0.487	0.0006603
sp|P0AEQ1|GLCG_ECOLI	0.017	0.585
sp|P15288|PEPD_ECOLI	-0.397	1.017e-07
sp|P64463|YDFZ_ECOLI	-0.498	0.002
sp|P0AD05|YECA_ECOLI	0.498	0.006
sp|P64534|RCNB_ECOLI	0.186	0.465
sp|P33363|BGLX_ECOLI	-0.408	1.796e-08
sp|P0A9S3|GATD_ECOLI	0.376	2.528e-06
sp|P69924|RIR2_ECOLI	-0.111	0.07
sp|P0AE82|CPXA_ECOLI	0.477	7.28e-05
sp|P00579|RPOD_ECOLI	0.383	2.885e-07
sp|P0AG24|SPOT_ECOLI	0.223	0.025
sp|P0A8R7|YCJF_ECOLI	0.184	0.49
sp|P21513|RNE_ECOLI	-0.026	0.7
sp|P62620|ISPG_ECOLI	-0.029	0.66
sp|P69054|DHSC_ECOLI	0.081	0.785
sp|P0ABF6|CDD_ECOLI	0.858	1.941e-11
sp|P52094|HISQ_ECOLI	0.606	0.005
sp|P76291|CMOB_ECOLI	-0.075	0.921
sp|P76038|PUUD_ECOLI	-1.897	0.0
sp|P69783|PTGA_ECOLI	0.284	8.865e-05
sp|P50456|MLC_ECOLI	0.048	0.827
sp|Q93K97|ADPP_ECOLI	0.608	0.004
sp|P0AFJ5|PHOB_ECOLI	0.181	0.543
sp|P37751|WBBK_ECOLI	-0.181	0.054
sp|P0A9D8|DAPD_ECOLI	-0.511	3.379e-12
sp|P0AAT9|YBEL_ECOLI	1.11	3.466e-10
sp|P0AE08|AHPC_ECOLI	-0.124	0.058
sp|P0ADA1|TESA_ECOLI	0.179	0.456
sp|P07118|SYV_ECOLI	-0.347	1.151e-10
sp|P0AB43|YCGL_ECOLI	-0.29	0.162
sp|P77395|CNOX_ECOLI	-0.4	0.002
sp|P0ABA0|ATPF_ECOLI	-0.415	5.436e-05
sp|P37773|MPL_ECOLI	0.189	0.046
sp|P76008|LDCA_ECOLI	-0.268	0.052
sp|P0AAE0|CYCA_ECOLI	0.156	0.361
sp|P0ACK5|DEOR_ECOLI	0.136	0.558
sp|P75867|LONH_ECOLI	-0.301	0.323
sp|P0AE91|CREA_ECOLI	0.201	0.406
sp|P0AGB0|SERB_ECOLI	-0.611	0.008
sp|P63020|NFUA_ECOLI	-0.377	0.002
sp|P23538|PPSA_ECOLI	0.127	0.011
sp|P0A9S1|FUCO_ECOLI	0.82	1.958e-08
sp|P28904|TREC_ECOLI	-0.063	0.972
sp|P0ADW3|YHCB_ECOLI	-0.138	0.047
sp|P0AEU0|HISJ_ECOLI	-0.054	0.527
sp|P25740|RFAG_ECOLI	0.387	0.005
sp|P45395|KDSD_ECOLI	0.003	0.811
sp|P77737|OPPF_ECOLI	-0.227	0.047
sp|P64455|YDCY_ECOLI	-0.063	0.355
sp|P39838|RCSD_ECOLI	0.008	0.925
sp|P00944|XYLA_ECOLI	1.292	2.049e-06
sp|P0AE45|YTFL_ECOLI	0.08	0.885
sp|P37617|ZNTA_ECOLI	0.366	0.034
sp|P75960|NPD_ECOLI	-0.11	0.348
sp|P31119|AAS_ECOLI	0.019	0.782
sp|P24255|RP54_ECOLI	0.059	0.849
sp|P0ABA4|ATPD_ECOLI	-0.504	3.337e-06
sp|P27242|WAAU_ECOLI	-0.419	0.056
sp|P0AAI3|FTSH_ECOLI	0.084	0.239
sp|P21170|SPEA_ECOLI	0.158	0.056
sp|P0AFC3|NUOA_ECOLI	-0.168	0.449
sp|P06721|METC_ECOLI	0.176	0.063
sp|P0A7B5|PROB_ECOLI	-0.168	0.007
sp|P65367|YQCA_ECOLI	0.043	1.0
sp|P39176|ERFK_ECOLI	0.377	0.014
sp|P0A6J1|CYSC_ECOLI	-0.791	1.01e-07
sp|P0ABB0|ATPA_ECOLI	-0.303	1.367e-09
sp|P0AG59|RS14_ECOLI	-0.113	0.516
sp|P30125|LEU3_ECOLI	0.512	4.424e-10
sp|P0ADY7|RL16_ECOLI	0.07	0.742
sp|P0A6Z6|NIKR_ECOLI	0.288	0.088
sp|P37329|MODA_ECOLI	0.181	0.0008339
sp|P0AF08|APBC_ECOLI	-0.313	0.009
sp|P0ABF4|EUTM_ECOLI	1.324	8.655e-07
sp|P75797|GSIB_ECOLI	-0.136	0.178
sp|P75780|FIU_ECOLI	-0.124	0.711
sp|P36649|CUEO_ECOLI	-0.242	0.036
sp|P09546|PUTA_ECOLI	-0.364	5.7e-05
sp|P09053|AVTA_ECOLI	-0.66	3.073e-11
sp|P12995|BIOA_ECOLI	-0.152	0.466
sp|P75831|MACB_ECOLI	0.219	0.164
sp|P0C0V0|DEGP_ECOLI	0.237	0.001
sp|P27298|OPDA_ECOLI	-0.074	0.146
sp|P64483|YEAK_ECOLI	-0.277	0.017
sp|P29012|ALR2_ECOLI	0.377	0.036
sp|P0AAX8|YBIS_ECOLI	-0.211	0.024
sp|P0A7N9|RL33_ECOLI	-0.531	0.0009038
sp|P0AGI1|RBSC_ECOLI	0.83	0.0005929
sp|P0A6M8|EFG_ECOLI	-0.326	1.066e-14
sp|P0A903|BAMC_ECOLI	-0.018	0.678
sp|P0AC30|FTSX_ECOLI	0.595	0.001
sp|P37744|RMLA1_ECOLI	-0.422	8.031e-06
sp|P22731|LIVF_ECOLI	-0.022	0.935
sp|P76268|KDGR_ECOLI	-0.045	0.558
sp|P23893|GSA_ECOLI	-0.315	0.000339
sp|P27306|STHA_ECOLI	-0.365	1.965e-07
sp|P07648|RECC_ECOLI	0.638	0.064
sp|P25397|TEHB_ECOLI	-0.417	0.014
sp|P04335|FRSA_ECOLI	0.129	0.181
sp|P37615|YHHM_ECOLI	0.259	0.731
sp|P0A7A5|PIMT_ECOLI	0.163	0.312
sp|P25737|LYSP_ECOLI	0.252	0.483
sp|P69786|PTGCB_ECOLI	-1.26	0.0
sp|P60240|RAPA_ECOLI	0.402	8.303e-07
sp|P75874|YCCU_ECOLI	0.436	0.003
sp|P0ABU9|TOLQ_ECOLI	0.053	0.62
sp|P23837|PHOQ_ECOLI	0.577	0.025
sp|P80668|FEAB_ECOLI	0.548	0.022
sp|P05041|PABB_ECOLI	-0.493	0.011
sp|P0A6Z3|HTPG_ECOLI	-0.201	0.002
sp|P77541|PRPB_ECOLI	-0.624	1.543e-06
sp|P05194|AROD_ECOLI	-0.135	0.445
sp|P0A7I7|RIBA_ECOLI	-0.292	0.002
sp|P0A8K1|PSD_ECOLI	0.259	0.011
sp|P00562|AK2H_ECOLI	0.296	0.0001597
sp|P0AE22|APHA_ECOLI	-0.022	0.915
sp|P40874|MTOX_ECOLI	-0.169	0.137
sp|P0AA89|DOSC_ECOLI	0.916	5.137e-07
sp|P75863|YCBX_ECOLI	0.277	0.0006847
sp|P0AA99|YAFK_ECOLI	-1.069	8.361e-06
sp|P0ACA1|YIBF_ECOLI	0.285	0.07
sp|P36683|ACNB_ECOLI	-0.161	4.456e-05
sp|P77257|LSRA_ECOLI	-1.467	0.044
sp|P27302|TKT1_ECOLI	-0.681	0.0
sp|P0A7K2|RL7_ECOLI	-0.249	0.042
sp|P12994|YBHB_ECOLI	0.465	0.04
sp|P32705|ACTP_ECOLI	0.816	4.74e-08
sp|P02358|RS6_ECOLI	-0.373	7.195e-05
sp|P0ADV5|YHBW_ECOLI	-0.115	0.81
sp|P0ADB1|OSME_ECOLI	0.704	1.219e-10
sp|P0A6N8|EFPL_ECOLI	-0.259	0.048
sp|P0ADC1|LPTE_ECOLI	0.393	0.019
sp|P0A8G3|UXAC_ECOLI	0.471	1.293e-05
sp|P45799|NUDE_ECOLI	-0.329	0.009
sp|P0AG99|SECG_ECOLI	-0.109	0.474
sp|P25552|GPPA_ECOLI	-0.08	0.763
sp|P65556|YFCD_ECOLI	-0.914	0.0002096
sp|P05459|PDXB_ECOLI	-0.085	0.36
sp|P0AGK8|ISCR_ECOLI	-0.371	0.013
sp|P64448|YNBE_ECOLI	-0.051	0.862
sp|P76193|YNHG_ECOLI	0.777	1.268e-08
sp|P0C066|MLTC_ECOLI	-0.284	0.115
sp|P0AF18|NAGA_ECOLI	0.589	5.406e-07
sp|P0A9L8|P5CR_ECOLI	0.358	0.008
sp|P08368|CREB_ECOLI	1.341	0.0008638
sp|P0AET2|HDEB_ECOLI	0.741	2.544e-06
sp|P21169|DCOR_ECOLI	-0.328	0.925
sp|P0ACP7|PURR_ECOLI	0.175	0.009
sp|P0A8A2|YEEN_ECOLI	-0.807	4.601e-08
sp|P0A7D7|PUR7_ECOLI	-0.352	5.747e-06
sp|P07001|PNTA_ECOLI	-0.43	1.063e-08
sp|P0A7Y8|RNPA_ECOLI	-0.073	0.784
sp|P76535|MURQ_ECOLI	0.117	0.413
sp|P62617|ISPF_ECOLI	-0.022	0.814
sp|P0AD57|ISPB_ECOLI	-0.204	0.639
sp|P0AG80|UGPB_ECOLI	1.102	0.0
sp|P30843|BASR_ECOLI	0.516	0.03
sp|P0A8T7|RPOC_ECOLI	0.011	0.978
sp|P23003|TRMA_ECOLI	-0.952	4.833e-07
sp|P04949|FLIC_ECOLI	-3.104	0.0
sp|P0A955|ALKH_ECOLI	-0.425	4.923e-05
sp|P39406|RSMC_ECOLI	0.169	0.324
sp|P36767|RDGC_ECOLI	-0.05	0.777
sp|P08839|PT1_ECOLI	-0.258	1.152e-06
sp|P0A7B1|PPK1_ECOLI	0.454	6.365e-09
sp|P0AFG6|ODO2_ECOLI	-0.166	0.063
sp|P0A9H1|MUG_ECOLI	-0.218	0.279
sp|Q46920|QUEF_ECOLI	0.276	0.057
sp|P06992|RSMA_ECOLI	0.042	1.0
sp|P0AGE4|SSTT_ECOLI	0.19	0.165
sp|P0A6S7|GPDA_ECOLI	0.066	0.535
sp|P0A6W5|GREA_ECOLI	0.121	0.271
sp|P32132|TYPA_ECOLI	-0.314	1.785e-05
sp|P0A8M6|YEEX_ECOLI	0.155	0.127
sp|P31130|YDEI_ECOLI	1.551	0.0
sp|P02916|MALF_ECOLI	-0.303	0.025
sp|P0AAG3|GLTL_ECOLI	0.052	0.843
sp|P24171|DCP_ECOLI	-0.053	0.516
sp|P06968|DUT_ECOLI	-0.673	0.000928
sp|P06986|HIS8_ECOLI	-0.007	0.75
sp|P0A8D0|NRDR_ECOLI	-0.106	0.401
sp|P0A6E1|AROL_ECOLI	-0.58	5.709e-05
sp|P46852|YHHW_ECOLI	0.969	9.418e-10
sp|P64429|YPFJ_ECOLI	0.6	2.188e-05
sp|P33012|SBMC_ECOLI	0.885	5.849e-05
sp|P00935|METB_ECOLI	0.606	1.316e-08
sp|P77399|FADJ_ECOLI	0.692	4.782e-12
sp|P52007|YECM_ECOLI	0.039	0.781
sp|P0A8D3|YAII_ECOLI	-0.878	6.574e-05
sp|P25748|GALS_ECOLI	0.325	0.269
sp|P09126|HEM4_ECOLI	0.237	0.426
sp|P0ADR6|RLMM_ECOLI	0.232	0.024
sp|P76237|DGCJ_ECOLI	0.614	0.011
sp|P0AF03|MOG_ECOLI	-0.314	0.142
sp|P07117|PUTP_ECOLI	0.02	0.83
sp|P09158|SPEE_ECOLI	-0.19	0.163
sp|P77499|SUFC_ECOLI	0.133	0.356
sp|P0A6I9|COAE_ECOLI	0.557	0.004
sp|P04036|DAPB_ECOLI	-0.061	0.335
sp|P39286|RSGA_ECOLI	0.271	0.023
sp|P25745|MNMA_ECOLI	0.144	0.247
sp|P0A8Y3|YIHX_ECOLI	0.259	0.129
sp|P0ACY3|YEAG_ECOLI	1.085	0.0
sp|P0AFX4|RSD_ECOLI	-0.113	0.401
sp|P0A6C5|ARGA_ECOLI	0.265	0.037
sp|P05458|PTRA_ECOLI	0.29	0.004
sp|P76558|MAO2_ECOLI	0.131	0.007
sp|P08331|CPDB_ECOLI	-0.147	0.069
sp|P04079|GUAA_ECOLI	-0.485	7.945e-13
sp|P0A847|TGT_ECOLI	-0.112	0.422
sp|P0AFG8|ODP1_ECOLI	0.252	9.195e-10
sp|P38054|CUSA_ECOLI	-0.568	1.32e-12
sp|P22523|MUKB_ECOLI	0.216	0.0002242
sp|P24203|YJIA_ECOLI	-0.398	0.01
sp|P77211|CUSC_ECOLI	-0.259	0.0006664
sp|P77808|CINAL_ECOLI	0.13	0.281
sp|P63235|GADC_ECOLI	0.706	0.065
sp|P06989|HIS2_ECOLI	-0.257	0.047
sp|P24178|YFFB_ECOLI	-0.079	0.735
sp|P09424|MTLD_ECOLI	0.655	0.0
sp|P62517|OPGH_ECOLI	0.332	0.029
sp|P00954|SYW_ECOLI	-0.279	0.005
sp|P0AEI4|RIMO_ECOLI	-0.309	0.002
