protein	log2FC	p-val
sp|P0AB26|YCEB_ECOLI	-0.537	0.059
sp|P0A858|TPIS_ECOLI	-0.194	0.041
sp|P09147|GALE_ECOLI	-0.013	0.949
sp|P37595|IAAA_ECOLI	-0.235	0.369
sp|P0ABU0|MENB_ECOLI	0.082	0.752
sp|P29013|YCGB_ECOLI	0.517	0.023
sp|Q46857|DKGA_ECOLI	0.784	1.054e-10
sp|P21170|SPEA_ECOLI	0.27	0.006
sp|P37774|YECC_ECOLI	0.022	0.647
sp|P0A9L8|P5CR_ECOLI	0.055	0.676
sp|P0ACB0|DNAB_ECOLI	0.072	0.486
sp|P08957|T1MK_ECOLI	-0.306	0.01
sp|P24203|YJIA_ECOLI	0.066	0.773
sp|P0A9W6|IBAG_ECOLI	-0.368	0.125
sp|P60664|HIS6_ECOLI	0.386	0.0004647
sp|P25526|GABD_ECOLI	0.231	0.0007871
sp|P0ABU9|TOLQ_ECOLI	-0.432	0.002
sp|P0AFG6|ODO2_ECOLI	-0.202	0.012
sp|P10441|LPXB_ECOLI	0.312	0.178
sp|P0A7L3|RL20_ECOLI	0.014	0.705
sp|P0ABH7|CISY_ECOLI	0.144	0.028
sp|P25516|ACNA_ECOLI	0.436	4.137e-12
sp|P0AGD1|SODC_ECOLI	0.844	3.194e-07
sp|P61517|CAN_ECOLI	-0.188	0.217
sp|P69451|LCFA_ECOLI	0.164	0.099
sp|P60240|RAPA_ECOLI	0.165	0.19
sp|P0A6S7|GPDA_ECOLI	0.089	0.569
sp|P08839|PT1_ECOLI	-0.195	0.0004492
sp|P0AAT9|YBEL_ECOLI	0.75	9.671e-06
sp|P0A988|DPO3B_ECOLI	-0.049	0.537
sp|P22259|PCKA_ECOLI	0.015	0.947
sp|P0AD61|KPYK1_ECOLI	0.005	0.858
sp|P69874|POTA_ECOLI	-0.196	0.051
sp|P0A7X6|RIMM_ECOLI	-0.225	0.085
sp|Q46863|YGIS_ECOLI	0.039	0.952
sp|P0AAN5|YAIA_ECOLI	0.304	0.066
sp|P77569|MHPR_ECOLI	-0.009	1.0
sp|P0AEI4|RIMO_ECOLI	-0.407	0.002
sp|P0AC13|DHPS_ECOLI	-0.423	0.002
sp|P0AE45|YTFL_ECOLI	-0.09	0.653
sp|P0AFF6|NUSA_ECOLI	-0.098	0.131
sp|P06986|HIS8_ECOLI	0.38	2.841e-05
sp|P0ABH9|CLPA_ECOLI	0.149	0.085
sp|P0AAG8|MGLA_ECOLI	0.143	0.117
sp|P0A759|NAGB_ECOLI	0.074	0.734
sp|P00954|SYW_ECOLI	-0.186	0.033
sp|P0ABJ9|CYDA_ECOLI	0.367	0.0002178
sp|P0A9C3|GALM_ECOLI	0.056	0.77
sp|P31224|ACRB_ECOLI	0.079	0.468
sp|P0A901|BLC_ECOLI	-0.063	0.865
sp|P0A7C2|LEXA_ECOLI	0.176	0.208
sp|P0A993|F16PA_ECOLI	-0.183	0.049
sp|P76342|MSRP_ECOLI	0.35	0.316
sp|P64463|YDFZ_ECOLI	-0.13	0.581
sp|P0ACA7|GSTB_ECOLI	0.038	0.499
sp|P37327|YFDC_ECOLI	-0.068	0.735
sp|P76268|KDGR_ECOLI	-0.122	0.222
sp|P08622|DNAJ_ECOLI	-0.067	0.768
sp|P31802|NARP_ECOLI	0.07	0.64
sp|P52108|RSTA_ECOLI	-0.405	0.107
sp|P37671|YIAJ_ECOLI	-0.221	0.448
sp|P0AE85|CPXP_ECOLI	0.251	0.176
sp|P0A731|MGSA_ECOLI	-0.369	0.249
sp|P76113|CURA_ECOLI	0.513	8.218e-05
sp|P0AFM2|PROX_ECOLI	-0.057	0.783
sp|P06129|BTUB_ECOLI	-0.181	0.017
sp|P39180|AG43_ECOLI	-0.533	5.311e-05
sp|P37339|LHGD_ECOLI	-0.142	0.358
sp|P0ABU2|YCHF_ECOLI	-0.209	0.02
sp|P0A6Q3|FABA_ECOLI	-0.061	0.572
sp|P52007|YECM_ECOLI	0.067	0.619
sp|Q46839|GLCA_ECOLI	0.731	0.021
sp|P60422|RL2_ECOLI	-0.057	0.282
sp|P0AEP9|GLCD_ECOLI	0.328	0.425
sp|P0A968|CSPD_ECOLI	-0.019	0.936
sp|P33195|GCSP_ECOLI	0.144	0.154
sp|P75914|YCDX_ECOLI	-0.261	0.171
sp|P0AF18|NAGA_ECOLI	0.186	0.117
sp|P0AF70|YJEI_ECOLI	0.27	0.281
sp|P76550|YFFS_ECOLI	0.18	0.587
sp|P76002|PLIG_ECOLI	-0.184	0.215
sp|P0ADQ2|YIID_ECOLI	0.306	0.058
sp|P30870|GLNE_ECOLI	0.242	0.038
sp|P0ADK0|YIAF_ECOLI	-0.125	0.241
sp|P77504|YBBP_ECOLI	-0.048	0.977
sp|P0A6W5|GREA_ECOLI	-0.022	0.804
sp|P0A9E5|FNR_ECOLI	-0.147	0.777
sp|P36683|ACNB_ECOLI	-0.071	0.031
sp|P37128|NUDK_ECOLI	-0.493	0.037
sp|Q46851|GPR_ECOLI	0.086	0.64
sp|P40191|PDXK_ECOLI	-0.009	0.932
sp|P09372|GRPE_ECOLI	-0.154	0.262
sp|P0ABP8|DEOD_ECOLI	0.072	0.592
sp|P0A9G6|ACEA_ECOLI	0.195	0.0001923
sp|P76397|MDTA_ECOLI	-0.155	0.492
sp|P33362|YEHZ_ECOLI	0.345	0.012
sp|P16676|CYSA_ECOLI	-0.462	9.96e-06
sp|P36979|RLMN_ECOLI	-0.463	0.001
sp|P11447|ARLY_ECOLI	0.103	0.269
sp|P0AEC5|BARA_ECOLI	-0.02	0.797
sp|P0ACF4|DBHB_ECOLI	0.041	0.708
sp|P21165|PEPQ_ECOLI	0.047	0.955
sp|P26365|AMIB_ECOLI	0.083	0.69
sp|P75736|YBFF_ECOLI	-0.13	0.357
sp|P23003|TRMA_ECOLI	-0.437	0.008
sp|P19934|TOLA_ECOLI	-0.05	0.927
sp|P05042|FUMC_ECOLI	0.234	0.009
sp|P0A7E1|PYRD_ECOLI	-0.501	2.735e-06
sp|P18392|RSTB_ECOLI	-0.098	0.408
sp|P24554|RADA_ECOLI	0.15	0.635
sp|P0A8X0|YJGA_ECOLI	0.139	0.313
sp|P76407|YEGS_ECOLI	0.013	0.984
sp|P17115|GUTQ_ECOLI	0.007	0.964
sp|P18843|NADE_ECOLI	0.286	0.0007809
sp|P64612|ZAPE_ECOLI	0.196	0.331
sp|P0AA43|RSUA_ECOLI	-0.235	0.031
sp|P0ADM4|YIDQ_ECOLI	0.251	0.545
sp|P0AD12|YEEZ_ECOLI	0.332	0.082
sp|P23836|PHOP_ECOLI	-0.029	0.517
sp|P0AGG4|THIO2_ECOLI	-0.199	0.216
sp|P0A884|TYSY_ECOLI	-0.024	0.544
sp|P05793|ILVC_ECOLI	-0.422	4.441e-16
sp|P0AEK4|FABI_ECOLI	-0.104	0.33
sp|P24183|FDNG_ECOLI	-0.207	0.357
sp|P0AEQ6|GLNP_ECOLI	-0.002	0.963
sp|P0AD01|DCUR_ECOLI	0.319	0.293
sp|P07004|PROA_ECOLI	0.102	0.189
sp|P22524|MUKE_ECOLI	0.381	0.067
sp|P0AEU7|SKP_ECOLI	-0.106	0.398
sp|P64585|YQJE_ECOLI	0.693	0.0003097
sp|P76177|YDGH_ECOLI	-0.007	0.86
sp|P0AFM9|PSPB_ECOLI	0.336	0.147
sp|P07623|METAS_ECOLI	-0.248	0.024
sp|P00926|SDHD_ECOLI	0.169	0.733
sp|P0A9T8|YBBA_ECOLI	0.341	0.201
sp|P0A7F3|PYRI_ECOLI	-0.479	5.557e-08
sp|P0ADS9|YGGN_ECOLI	0.249	0.179
sp|P07118|SYV_ECOLI	-0.23	4.979e-05
sp|P65367|YQCA_ECOLI	0.185	0.49
sp|P23883|PUUC_ECOLI	-1.069	4.441e-16
sp|P39406|RSMC_ECOLI	-0.01	0.978
sp|P0ADN2|YIFE_ECOLI	-0.106	0.266
sp|P37313|DPPF_ECOLI	-0.015	0.835
sp|P22188|MURE_ECOLI	-0.336	0.002
sp|Q46829|BGLA_ECOLI	0.042	0.696
sp|P0ADW3|YHCB_ECOLI	0.003	0.77
sp|P0AAH8|SAPF_ECOLI	-0.16	0.332
sp|P31979|NUOF_ECOLI	0.186	0.038
sp|P29680|DCUP_ECOLI	0.178	0.404
sp|P06989|HIS2_ECOLI	0.114	0.602
sp|P23843|OPPA_ECOLI	0.088	0.069
sp|P0A6P1|EFTS_ECOLI	-0.149	0.033
sp|P0AEM6|FLIA_ECOLI	-0.598	0.0006927
sp|P0AD49|YFIA_ECOLI	-0.297	0.066
sp|P33940|MQO_ECOLI	-0.232	0.211
sp|P23837|PHOQ_ECOLI	0.514	0.063
sp|P80668|FEAB_ECOLI	0.155	0.814
sp|P77348|MPPA_ECOLI	0.149	0.102
sp|P0A8G9|EX7S_ECOLI	-0.068	0.649
sp|P0AFQ7|YCFH_ECOLI	-0.325	0.03
sp|P15977|MALQ_ECOLI	-0.04	0.654
sp|P04982|RBSD_ECOLI	0.595	1.598e-05
sp|P23842|PDEA_ECOLI	0.016	0.539
sp|P68191|SRA_ECOLI	0.045	0.999
sp|P15042|DNLJ_ECOLI	-0.036	0.701
sp|P37351|RPIB_ECOLI	0.232	0.45
sp|P39099|DEGQ_ECOLI	-0.008	0.95
sp|P0AEU0|HISJ_ECOLI	0.076	0.297
sp|P0A7A7|PLSB_ECOLI	0.306	0.0002855
sp|P09996|YIDB_ECOLI	-0.378	0.141
sp|P28903|NRDD_ECOLI	-0.268	0.092
sp|P26612|AMY2_ECOLI	0.052	0.744
sp|P0AG16|PUR1_ECOLI	-0.228	0.028
sp|P0C018|RL18_ECOLI	-0.194	0.132
sp|P37626|YHII_ECOLI	-0.164	0.088
sp|P77737|OPPF_ECOLI	-0.147	0.271
sp|P76243|YEAO_ECOLI	0.35	0.045
sp|P0A8C4|YGFB_ECOLI	0.218	0.484
sp|P77756|QUEC_ECOLI	0.139	0.513
sp|P0A9B2|G3P1_ECOLI	-0.169	0.005
sp|P0A6H1|CLPX_ECOLI	-0.19	0.064
sp|P37765|RLUB_ECOLI	-0.006	0.916
sp|P09029|PURK_ECOLI	-0.087	0.541
sp|P08331|CPDB_ECOLI	-0.06	0.632
sp|P0AEZ1|METF_ECOLI	0.016	0.908
sp|P0AET2|HDEB_ECOLI	0.351	0.058
sp|P31547|METI_ECOLI	0.421	0.168
sp|P0AFC3|NUOA_ECOLI	-0.07	0.609
sp|P31677|OTSA_ECOLI	0.482	1.123e-05
sp|P0AF28|NARL_ECOLI	-0.115	0.565
sp|P0A8I3|YAAA_ECOLI	0.031	0.704
sp|P0A734|MINE_ECOLI	-0.095	0.44
sp|P0AFL6|PPX_ECOLI	-0.166	0.214
sp|P30178|HCXB_ECOLI	-0.325	0.022
sp|P77148|YDHS_ECOLI	0.28	0.039
sp|P0AB14|YCCJ_ECOLI	0.289	0.396
sp|P0AEW6|INGK_ECOLI	0.041	1.0
sp|P60651|SPEB_ECOLI	0.044	0.701
sp|P0ADF8|ILVN_ECOLI	0.092	0.676
sp|P0A7W1|RS5_ECOLI	-0.155	0.067
sp|P33644|POLOX_ECOLI	0.274	0.247
sp|P27431|ROXA_ECOLI	-0.093	0.402
sp|P76594|PKA_ECOLI	0.412	0.0002971
sp|P69908|DCEA_ECOLI	0.578	0.0004671
sp|P0ABK5|CYSK_ECOLI	-0.18	0.006
sp|P04079|GUAA_ECOLI	-0.181	0.003
sp|P00888|AROF_ECOLI	-0.145	0.215
sp|P67095|YFCE_ECOLI	-0.028	0.8
sp|P0A6M4|DTD_ECOLI	-0.002	0.944
sp|P0A6Z1|HSCA_ECOLI	-0.377	4.666e-06
sp|P0AAB8|USPD_ECOLI	0.551	0.015
sp|P08192|FOLC_ECOLI	-0.167	0.126
sp|P0AAX8|YBIS_ECOLI	-0.101	0.37
sp|P64554|QUEE_ECOLI	-0.148	0.176
sp|P76569|YFGD_ECOLI	0.041	0.887
sp|P11446|ARGC_ECOLI	0.158	0.244
sp|P02942|MCP1_ECOLI	-1.565	7.385e-07
sp|P0C079|RELB_ECOLI	-0.164	0.501
sp|P0A800|RPOZ_ECOLI	-0.088	0.456
sp|P0AFH8|OSMY_ECOLI	0.096	0.421
sp|P0ACZ8|CUSR_ECOLI	-0.091	0.441
sp|P0AF12|MTNN_ECOLI	-0.138	0.264
sp|P0AEE5|DGAL_ECOLI	-0.05	0.451
sp|P02929|TONB_ECOLI	-0.164	0.207
sp|P12998|BIOF_ECOLI	-0.39	0.033
sp|P00861|DCDA_ECOLI	-0.219	0.127
sp|P0A9B6|E4PD_ECOLI	-0.254	0.319
sp|P0AC86|PHSG_ECOLI	0.177	0.158
sp|P0AG51|RL30_ECOLI	-0.071	0.636
sp|P15034|AMPP_ECOLI	0.125	0.077
sp|P77774|BAMB_ECOLI	0.009	0.924
sp|P0AGB0|SERB_ECOLI	-0.257	0.151
sp|P0AC92|GNSA_ECOLI	-0.291	0.24
sp|P0AEH1|RSEP_ECOLI	0.247	0.141
sp|P0A6H8|CLSA_ECOLI	0.452	0.064
sp|P0AEZ3|MIND_ECOLI	0.078	0.458
sp|P0A6F5|CH60_ECOLI	-0.193	0.0001264
sp|P0A6J5|DADA_ECOLI	-0.255	0.04
sp|P39160|UXUB_ECOLI	0.478	0.002
sp|P39385|YJIN_ECOLI	0.145	0.403
sp|P31130|YDEI_ECOLI	0.989	1.016e-09
sp|P0A8Y5|YIDA_ECOLI	-0.169	0.399
sp|P77258|NEMA_ECOLI	-0.518	0.003
sp|P0A6C5|ARGA_ECOLI	0.047	0.963
sp|P0A9Q5|ACCD_ECOLI	0.033	0.662
sp|P19926|AGP_ECOLI	0.416	5.424e-06
sp|P15067|GLGX_ECOLI	0.028	0.997
sp|P0AES6|GYRB_ECOLI	-0.025	0.6
sp|P06720|AGAL_ECOLI	0.347	0.027
sp|P31828|PQQL_ECOLI	-0.484	0.045
sp|P0AEI6|NUDJ_ECOLI	0.273	0.673
sp|P0A8G0|UVRC_ECOLI	-0.076	0.633
sp|P52095|DCLZ_ECOLI	0.201	0.357
sp|P0A7G2|RBFA_ECOLI	0.115	0.444
sp|P0AAI5|FABF_ECOLI	-0.131	0.149
sp|P76149|SAD_ECOLI	-0.062	0.714
sp|P0A836|SUCC_ECOLI	-0.141	0.044
sp|P0ACU7|YJDC_ECOLI	0.324	0.015
sp|P39838|RCSD_ECOLI	-0.055	0.718
sp|P0A6F3|GLPK_ECOLI	0.269	0.001
sp|P0A8X2|YCEI_ECOLI	0.057	0.58
sp|P09546|PUTA_ECOLI	-0.162	0.146
sp|P15877|DHG_ECOLI	0.485	5.409e-05
sp|P76097|YDCJ_ECOLI	0.436	0.0008929
sp|P52094|HISQ_ECOLI	0.405	0.071
sp|P22939|ISPA_ECOLI	-0.021	0.833
sp|P0A715|KDSA_ECOLI	-0.021	0.889
sp|P0AC44|DHSD_ECOLI	-0.1	0.767
sp|P25522|MNME_ECOLI	-0.292	0.002
sp|P77554|YAHJ_ECOLI	0.018	0.831
sp|P68679|RS21_ECOLI	-0.297	0.028
sp|P0AAG3|GLTL_ECOLI	-0.016	0.995
sp|P02918|PBPA_ECOLI	0.089	0.447
sp|P0A8R4|SLYX_ECOLI	-0.294	0.235
sp|P0A6V1|GLGC_ECOLI	0.304	0.009
sp|P21362|YCIF_ECOLI	1.123	1.745e-07
sp|P0A9F9|METR_ECOLI	-0.189	0.531
sp|P0A8A2|YEEN_ECOLI	-0.236	0.124
sp|P0AFY6|SBMA_ECOLI	0.802	0.018
sp|P0A8P3|FETP_ECOLI	0.083	0.727
sp|P27829|WECC_ECOLI	0.156	0.519
sp|P05719|T1SK_ECOLI	-0.044	0.928
sp|P0AEB7|YOAB_ECOLI	-0.052	0.998
sp|P33602|NUOG_ECOLI	0.024	0.668
sp|P37645|YHJG_ECOLI	0.582	1.901e-05
sp|P0AEL6|FEPB_ECOLI	-0.054	0.844
sp|P64564|YGGT_ECOLI	0.088	0.673
sp|P0A6G3|PNCC_ECOLI	-0.129	0.157
sp|P27242|WAAU_ECOLI	-0.127	0.472
sp|P0A953|FABB_ECOLI	0.095	0.399
sp|Q59385|COPA_ECOLI	0.093	0.228
sp|P06983|HEM3_ECOLI	0.066	0.481
sp|P0ABN5|DCUA_ECOLI	-0.077	0.666
sp|P76235|YEAH_ECOLI	0.718	0.001
sp|P33607|NUOL_ECOLI	0.272	0.508
sp|P0A744|MSRA_ECOLI	0.428	0.023
sp|P60546|KGUA_ECOLI	0.04	0.921
sp|P0AAC4|YBHL_ECOLI	-0.028	1.0
sp|P0A8W5|YQGE_ECOLI	-0.22	0.264
sp|P0A9W0|ULAR_ECOLI	0.693	0.012
sp|P10384|FADL_ECOLI	0.267	0.007
sp|P0A8W0|NANR_ECOLI	0.005	0.949
sp|P32162|YIIS_ECOLI	0.288	0.094
sp|P0AAG0|DPPD_ECOLI	-0.27	0.08
sp|P64519|YODD_ECOLI	0.26	0.398
sp|P65294|YGDR_ECOLI	0.68	0.053
sp|P0AEM9|FLIY_ECOLI	-0.023	0.518
sp|P12758|UDP_ECOLI	0.418	6.173e-07
sp|P00904|TRPGD_ECOLI	0.027	0.95
sp|P18390|YJJA_ECOLI	-0.238	0.241
sp|P24178|YFFB_ECOLI	-0.12	1.0
sp|Q46893|ISPD_ECOLI	-0.108	0.525
sp|P0AG00|WZZE_ECOLI	-0.323	0.051
sp|P0AG27|YIBN_ECOLI	-0.005	0.713
sp|P0A7U3|RS19_ECOLI	-0.461	0.002
sp|P77399|FADJ_ECOLI	0.164	0.088
sp|P25714|YIDC_ECOLI	-0.028	0.604
sp|P77488|DXS_ECOLI	-0.117	0.314
sp|P27434|RODZ_ECOLI	0.039	0.811
sp|P0AF24|NAGD_ECOLI	0.216	0.147
sp|P0ACP1|CRA_ECOLI	0.013	0.666
sp|P0AD05|YECA_ECOLI	0.361	0.106
sp|P0A9V1|LPTB_ECOLI	0.108	0.728
sp|P25539|RIBD_ECOLI	0.073	0.828
sp|P0AAB6|GALF_ECOLI	-0.03	0.762
sp|P32680|YJAG_ECOLI	-0.312	0.049
sp|P0ABD8|BCCP_ECOLI	-0.063	0.522
sp|P07017|MCP2_ECOLI	-1.227	0.0
sp|P75780|FIU_ECOLI	-0.266	0.01
sp|P25738|MSYB_ECOLI	0.413	0.014
sp|P23200|MGLC_ECOLI	0.083	0.783
sp|P39325|YTFQ_ECOLI	0.689	1.701e-11
sp|P38521|YGGL_ECOLI	0.021	1.0
sp|P0AF50|YJBR_ECOLI	0.135	0.44
sp|P34209|YDCF_ECOLI	0.372	0.006
sp|P0A9N4|PFLA_ECOLI	0.05	0.757
sp|P69913|CSRA_ECOLI	-0.002	0.682
sp|Q57261|TRUD_ECOLI	-0.093	0.298
sp|P0AEX9|MALE_ECOLI	-0.156	0.005
sp|P76536|YFEX_ECOLI	-0.156	0.185
sp|P63020|NFUA_ECOLI	-0.198	0.094
sp|P32160|YIIQ_ECOLI	-0.163	0.6
sp|P77689|SUFD_ECOLI	-0.087	0.453
sp|P23522|GARL_ECOLI	0.175	0.53
sp|P0AF93|RIDA_ECOLI	-0.308	0.008
sp|P0A6X7|IHFA_ECOLI	0.281	0.017
sp|P42593|FADH_ECOLI	0.146	0.131
sp|P21499|RNR_ECOLI	0.312	0.0002405
sp|P37388|XYLG_ECOLI	0.06	1.0
sp|P24182|ACCC_ECOLI	-0.141	0.117
sp|P0AFM6|PSPA_ECOLI	-0.031	0.533
sp|P0ABF1|PCNB_ECOLI	0.032	0.666
sp|P78061|PUUA_ECOLI	-0.829	9.183e-09
sp|P0AG80|UGPB_ECOLI	0.56	2.029e-12
sp|P0A8G6|NQOR_ECOLI	0.042	0.834
sp|P75796|GSIA_ECOLI	0.307	0.194
sp|P41407|AZOR_ECOLI	-0.65	2.73e-07
sp|P41409|RIHA_ECOLI	-0.418	0.012
sp|P75864|RLMKL_ECOLI	0.114	0.585
sp|P10443|DPO3A_ECOLI	-0.244	0.324
sp|P0A6L2|DAPA_ECOLI	-0.229	0.035
sp|P00936|CYAA_ECOLI	-0.408	0.103
sp|P0AEZ9|MOAB_ECOLI	0.104	0.436
sp|P22255|CYSQ_ECOLI	0.488	1.873e-05
sp|P32664|NUDC_ECOLI	0.139	0.623
sp|Q2M7R5|YIBT_ECOLI	0.622	0.018
sp|P76506|MLAA_ECOLI	-0.037	0.972
sp|Q47147|YAFJ_ECOLI	-0.125	0.291
sp|P0A7J0|RIBB_ECOLI	0.055	0.972
sp|P20605|FIC_ECOLI	0.397	0.296
sp|P00490|PHSM_ECOLI	-0.261	0.0009739
sp|P15640|PUR2_ECOLI	-0.268	0.017
sp|P75931|YCEM_ECOLI	0.114	0.679
sp|P07003|POXB_ECOLI	0.583	2.626e-10
sp|P77376|YDGJ_ECOLI	-0.239	0.412
sp|P0AEC3|ARCB_ECOLI	0.163	0.086
sp|P62615|ISPE_ECOLI	-0.146	0.396
sp|P68688|GLRX1_ECOLI	-0.278	0.328
sp|P36659|CBPA_ECOLI	0.543	0.001
sp|P00934|THRC_ECOLI	-0.403	1.863e-07
sp|P46837|YHGF_ECOLI	-0.262	0.000669
sp|P0A749|MURA_ECOLI	-0.147	0.168
sp|P0AGF2|CSDE_ECOLI	-0.028	1.0
sp|P20083|PARE_ECOLI	-0.168	0.053
sp|P04036|DAPB_ECOLI	0.01	0.937
sp|P33218|YEBE_ECOLI	0.137	0.273
sp|P09169|OMPT_ECOLI	-0.085	0.299
sp|P69786|PTGCB_ECOLI	-0.548	2.2e-12
sp|P76085|PAAK_ECOLI	-0.705	0.021
sp|P36771|LRHA_ECOLI	0.25	0.331
sp|P37903|USPF_ECOLI	0.265	0.037
sp|P0A9T6|YBAQ_ECOLI	-0.11	0.858
sp|P17443|MURG_ECOLI	-0.008	0.777
sp|P0A6D3|AROA_ECOLI	-0.142	0.217
sp|P76541|EUTL_ECOLI	-0.319	0.628
sp|P0AGD3|SODF_ECOLI	-0.116	0.397
sp|P29131|FTSN_ECOLI	0.125	0.446
sp|P69797|PTNAB_ECOLI	-0.531	3.322e-13
sp|P37744|RMLA1_ECOLI	-0.121	0.219
sp|Q46845|YGHU_ECOLI	0.074	0.51
sp|P07813|SYL_ECOLI	-0.104	0.061
sp|P0A8N3|SYK1_ECOLI	-0.155	0.02
sp|P0A7D1|PTH_ECOLI	-0.057	0.548
sp|P0ADK8|YIBL_ECOLI	-0.101	0.6
sp|P76015|DHAK_ECOLI	0.121	0.314
sp|P69222|IF1_ECOLI	-0.378	0.027
sp|P33570|TKT2_ECOLI	0.531	1.282e-10
sp|P30750|METN_ECOLI	0.253	0.039
sp|P06710|DPO3X_ECOLI	0.002	0.737
sp|P25742|RFAQ_ECOLI	-0.1	0.493
sp|P0AFJ1|YJDM_ECOLI	0.425	0.086
sp|P76108|YDCS_ECOLI	0.615	1.163e-10
sp|P60757|HIS1_ECOLI	0.148	0.093
sp|P0AF03|MOG_ECOLI	0.084	0.625
sp|P06992|RSMA_ECOLI	-0.303	0.352
sp|P0ADV5|YHBW_ECOLI	-0.06	0.665
sp|P03018|UVRD_ECOLI	0.313	0.243
sp|Q93K97|ADPP_ECOLI	0.512	0.006
sp|P0AF67|TSAE_ECOLI	0.247	0.232
sp|P0ADI4|ENTB_ECOLI	0.049	0.941
sp|P00893|ILVI_ECOLI	0.159	0.027
sp|P0ACY3|YEAG_ECOLI	0.668	0.0
sp|P10100|RLPA_ECOLI	0.098	0.83
sp|P00562|AK2H_ECOLI	0.238	0.006
sp|P75797|GSIB_ECOLI	0.01	0.931
sp|P15288|PEPD_ECOLI	-0.051	0.261
sp|P25553|ALDA_ECOLI	0.266	1.517e-06
sp|P0A8N0|MATP_ECOLI	-0.255	0.217
sp|P0A722|LPXA_ECOLI	0.163	0.236
sp|P0ACR4|YEIE_ECOLI	0.17	0.531
sp|P45955|CPOB_ECOLI	-0.112	0.299
sp|P0AG07|RPE_ECOLI	-0.071	0.584
sp|P31063|YEDD_ECOLI	-0.006	0.701
sp|P43672|UUP_ECOLI	-0.269	0.067
sp|P0AFP4|YBBO_ECOLI	0.218	0.891
sp|P0AED0|USPA_ECOLI	0.423	0.007
sp|P37634|RLMJ_ECOLI	-0.079	0.576
sp|P0A903|BAMC_ECOLI	0.01	0.954
sp|P77485|CUSS_ECOLI	-0.143	0.296
sp|P77213|GCS2_ECOLI	0.405	0.136
sp|P0ABS1|DKSA_ECOLI	0.055	0.901
sp|P09099|XYLB_ECOLI	0.239	0.167
