protein	log2FC	p-val
sp|P46853|YHHX_ECOLI	-0.077	0.281
sp|P0AEX5|KPPR_ECOLI	0.276	0.353
sp|P17315|CIRA_ECOLI	-0.435	2.764e-07
sp|P0ADI7|YECD_ECOLI	0.103	0.355
sp|P13009|METH_ECOLI	-0.155	0.004
sp|P77791|MAA_ECOLI	0.276	0.318
sp|P0A9U6|PUUR_ECOLI	0.945	1.729e-05
sp|P06720|AGAL_ECOLI	0.787	1.498e-05
sp|P07012|RF2_ECOLI	-0.015	0.899
sp|P0A8F8|UVRB_ECOLI	0.203	0.009
sp|P32162|YIIS_ECOLI	0.136	0.577
sp|P05791|ILVD_ECOLI	-0.423	1.239e-08
sp|P23845|CYSN_ECOLI	-0.629	2.22e-16
sp|P0AAC8|ISCA_ECOLI	-0.457	0.0002435
sp|P76341|HIUH_ECOLI	0.29	0.206
sp|P37648|YHJJ_ECOLI	0.324	0.041
sp|P0A9T4|TAS_ECOLI	0.102	0.697
sp|P67660|YHAJ_ECOLI	0.054	0.912
sp|P75818|YBJP_ECOLI	0.123	0.096
sp|P31473|RAVA_ECOLI	0.308	0.056
sp|P0A8K1|PSD_ECOLI	0.183	0.159
sp|P0AEN8|FUCM_ECOLI	0.127	0.462
sp|P37440|UCPA_ECOLI	0.621	1.644e-08
sp|P0A8M0|SYN_ECOLI	0.106	0.125
sp|P0AD61|KPYK1_ECOLI	-0.234	0.0001428
sp|P62617|ISPF_ECOLI	-0.005	0.773
sp|P76291|CMOB_ECOLI	-0.196	0.305
sp|P0A8L1|SYS_ECOLI	-0.058	0.437
sp|P0AG48|RL21_ECOLI	-0.363	0.001
sp|P31554|LPTD_ECOLI	0.158	0.067
sp|P0A879|TRPB_ECOLI	-0.141	0.091
sp|P0A8G6|NQOR_ECOLI	0.538	1.758e-07
sp|P0A7M9|RL31_ECOLI	-0.264	0.018
sp|P0A7H6|RECR_ECOLI	-0.288	0.07
sp|P0ABV6|TOLR_ECOLI	-0.332	0.13
sp|P0AF50|YJBR_ECOLI	0.431	0.055
sp|P0AF24|NAGD_ECOLI	-0.078	0.513
sp|P0A805|RRF_ECOLI	0.015	0.658
sp|P37051|PURU_ECOLI	-0.486	2.435e-07
sp|P25714|YIDC_ECOLI	-0.237	0.036
sp|P05793|ILVC_ECOLI	-0.26	2.248e-07
sp|P37329|MODA_ECOLI	3.059	0.0
sp|P0A7M2|RL28_ECOLI	-0.369	0.004
sp|P0AB80|ILVE_ECOLI	-0.481	0.0001202
sp|P76407|YEGS_ECOLI	0.461	0.046
sp|P0A9M0|LON_ECOLI	-0.202	0.001
sp|P0A905|SLYB_ECOLI	0.182	0.245
sp|P0A6P5|DER_ECOLI	0.061	0.343
sp|P0AFX0|HPF_ECOLI	0.168	0.468
sp|P0AES4|GYRA_ECOLI	-0.205	1.658e-05
sp|P15640|PUR2_ECOLI	-0.491	3.894e-08
sp|P0ACE0|MBHM_ECOLI	1.241	0.001
sp|P0AC30|FTSX_ECOLI	-0.003	0.702
sp|P02358|RS6_ECOLI	-0.319	0.003
sp|P0AFW8|ROF_ECOLI	-0.202	0.371
sp|P0AFZ1|SSEB_ECOLI	-0.275	0.201
sp|Q57261|TRUD_ECOLI	0.003	0.975
sp|P0AB96|ARSC_ECOLI	0.129	1.0
sp|P23894|HTPX_ECOLI	-0.113	0.584
sp|P07395|SYFB_ECOLI	0.144	0.035
sp|P0A6P7|ENGB_ECOLI	-0.082	0.402
sp|P0AAR3|YBAK_ECOLI	-0.031	0.792
sp|P09151|LEU1_ECOLI	0.386	2.597e-09
sp|P0AA10|RL13_ECOLI	-0.165	0.113
sp|P0A884|TYSY_ECOLI	-0.127	0.356
sp|P69222|IF1_ECOLI	-0.177	0.305
sp|P12995|BIOA_ECOLI	-0.703	7.577e-06
sp|P22523|MUKB_ECOLI	0.111	0.019
sp|P05637|APAH_ECOLI	0.131	0.948
sp|P0AC75|KDTA_ECOLI	0.034	0.807
sp|P21362|YCIF_ECOLI	0.488	0.002
sp|P0AFG3|ODO1_ECOLI	-0.178	0.0002664
sp|P39176|ERFK_ECOLI	0.38	0.014
sp|P0ABS8|HOLE_ECOLI	-0.065	0.585
sp|P61175|RL22_ECOLI	-0.339	0.0004931
sp|P0A6M8|EFG_ECOLI	-0.106	0.017
sp|P33136|OPGG_ECOLI	0.087	0.266
sp|P06996|OMPC_ECOLI	0.207	0.002
sp|P0A7F3|PYRI_ECOLI	-0.307	0.0003025
sp|P0A9S3|GATD_ECOLI	1.015	0.0
sp|P0A6Q6|FABZ_ECOLI	-0.207	0.014
sp|P61714|RISB_ECOLI	-0.076	0.634
sp|P77239|CUSB_ECOLI	0.297	0.033
sp|P39377|IADA_ECOLI	-0.018	0.868
sp|P36979|RLMN_ECOLI	-0.07	0.53
sp|P0AEP3|GALU_ECOLI	0.026	0.707
sp|P07014|SDHB_ECOLI	0.333	9.609e-06
sp|P0A8I5|TRMB_ECOLI	-0.063	0.531
sp|P0AC59|GLRX2_ECOLI	-0.077	0.615
sp|P0AAI3|FTSH_ECOLI	-0.178	0.001
sp|P10908|UGPQ_ECOLI	0.473	0.011
sp|P75949|NAGZ_ECOLI	0.029	1.0
sp|P00582|DPO1_ECOLI	0.095	0.199
sp|P0A8I8|RLMH_ECOLI	0.191	0.717
sp|Q46856|YQHD_ECOLI	-0.75	9.678e-10
sp|P27550|ACSA_ECOLI	1.102	0.0
sp|P0AFK9|POTD_ECOLI	0.151	0.179
sp|P77173|ZIPA_ECOLI	-0.237	0.383
sp|P0ACB4|HEMG_ECOLI	0.159	0.391
sp|P0A7V3|RS3_ECOLI	-0.461	1.066e-11
sp|P0A6Z6|NIKR_ECOLI	-0.185	0.445
sp|P76270|MSRC_ECOLI	0.055	0.552
sp|P60438|RL3_ECOLI	-0.223	0.001
sp|P0AG40|RIBF_ECOLI	-0.199	0.174
sp|P30126|LEUD_ECOLI	0.585	1.203e-06
sp|P31224|ACRB_ECOLI	0.109	0.214
sp|P08839|PT1_ECOLI	-0.216	4.087e-05
sp|P0AGE0|SSB_ECOLI	0.203	0.135
sp|P07623|METAS_ECOLI	-0.072	0.612
sp|P0ADP0|YIGB_ECOLI	-0.065	0.65
sp|P30870|GLNE_ECOLI	0.135	0.424
sp|P06612|TOP1_ECOLI	0.157	0.069
sp|P0ACV8|YMJA_ECOLI	0.115	0.963
sp|P00861|DCDA_ECOLI	-0.338	0.001
sp|Q46829|BGLA_ECOLI	-0.005	0.977
sp|P42620|YQJG_ECOLI	0.489	0.003
sp|P23837|PHOQ_ECOLI	0.204	0.379
sp|P0A6F1|CARA_ECOLI	-0.676	4.441e-13
sp|P61320|LOLB_ECOLI	0.062	0.767
sp|P39310|YTFB_ECOLI	0.491	0.023
sp|P18390|YJJA_ECOLI	-0.111	0.503
sp|P0A972|CSPE_ECOLI	-0.048	0.818
sp|P77569|MHPR_ECOLI	0.639	3.388e-07
sp|P76372|WZZB_ECOLI	-0.065	0.464
sp|P75736|YBFF_ECOLI	0.24	0.144
sp|P39401|OPGB_ECOLI	0.124	0.49
sp|P0A9U3|YBIT_ECOLI	0.086	0.624
sp|P0A8M3|SYT_ECOLI	-0.018	0.561
sp|P0AF18|NAGA_ECOLI	0.485	0.0004192
sp|P0AA43|RSUA_ECOLI	-0.024	0.955
sp|P05055|PNP_ECOLI	-0.095	0.099
sp|P03813|YGEA_ECOLI	0.53	0.018
sp|P0ADC1|LPTE_ECOLI	0.065	0.761
sp|P0AB61|YCIN_ECOLI	0.201	0.221
sp|P0A836|SUCC_ECOLI	-0.041	0.515
sp|P76507|YFDI_ECOLI	-0.17	0.64
sp|P0A7I0|RF1_ECOLI	-0.027	0.759
sp|P37747|GLF_ECOLI	0.006	0.76
sp|P30860|ARTJ_ECOLI	-0.167	0.048
sp|P40874|MTOX_ECOLI	0.063	0.61
sp|P0A9K3|PHOL_ECOLI	-0.195	0.011
sp|P0A9C9|GLPX_ECOLI	-0.285	0.03
sp|P29013|YCGB_ECOLI	0.054	0.848
sp|P0A6G7|CLPP_ECOLI	-0.114	0.683
sp|P0A6H1|CLPX_ECOLI	-0.083	0.116
sp|P64530|RCNR_ECOLI	0.161	0.339
sp|P69423|TATC_ECOLI	-0.183	0.34
sp|P0A862|TPX_ECOLI	0.044	0.743
sp|P63284|CLPB_ECOLI	0.203	0.0001201
sp|P0AAT9|YBEL_ECOLI	0.447	0.025
sp|P42593|FADH_ECOLI	0.733	5.622e-12
sp|P27830|RMLB2_ECOLI	0.204	0.33
sp|P0ACB2|HEM2_ECOLI	-0.025	0.749
sp|P69451|LCFA_ECOLI	0.814	1.105e-11
sp|P0A881|TRPR_ECOLI	0.286	0.151
sp|P0A8Y5|YIDA_ECOLI	-0.586	0.0001086
sp|P43672|UUP_ECOLI	-0.067	0.394
sp|Q46802|YGEV_ECOLI	0.246	0.496
sp|P08312|SYFA_ECOLI	0.165	0.024
sp|P0A6Z3|HTPG_ECOLI	0.019	0.613
sp|P0AD24|YEJL_ECOLI	0.036	1.0
sp|P0ACL5|GLCC_ECOLI	0.756	3.338e-06
sp|P0ACX3|YDHR_ECOLI	0.183	0.168
sp|P31142|THTM_ECOLI	0.085	0.625
sp|P08622|DNAJ_ECOLI	0.078	0.704
sp|P0A8F0|UPP_ECOLI	-0.574	1.637e-12
sp|P0A7K2|RL7_ECOLI	-0.253	0.021
sp|P41407|AZOR_ECOLI	-0.414	0.0002666
sp|P0A8P3|FETP_ECOLI	-0.034	0.642
sp|P21599|KPYK2_ECOLI	0.102	0.288
sp|P0A7L8|RL27_ECOLI	-0.292	0.113
sp|P37330|MASZ_ECOLI	1.133	0.0
sp|P36767|RDGC_ECOLI	-0.208	0.124
sp|P30177|YBIB_ECOLI	0.019	0.785
sp|P18843|NADE_ECOLI	-0.152	0.035
sp|P0A6A3|ACKA_ECOLI	0.183	0.116
sp|P0A937|BAME_ECOLI	0.369	0.145
sp|P76272|YEBT_ECOLI	0.107	0.216
sp|P0A951|ATDA_ECOLI	-0.345	0.125
sp|P37313|DPPF_ECOLI	0.184	0.087
sp|P0A6Q3|FABA_ECOLI	-0.093	0.526
sp|P0A9R7|FTSE_ECOLI	-0.02	0.792
sp|P06989|HIS2_ECOLI	-0.189	0.09
sp|P0ACM5|YEGW_ECOLI	0.157	0.61
sp|P62615|ISPE_ECOLI	0.255	0.23
sp|P0AEM4|FLGM_ECOLI	0.377	0.039
sp|P0A8U6|METJ_ECOLI	0.058	0.798
sp|P0A9D4|CYSE_ECOLI	0.149	0.565
sp|P0ADZ4|RS15_ECOLI	-0.093	0.485
sp|P32053|INTA_ECOLI	0.288	0.436
sp|P0A7D4|PURA_ECOLI	-0.124	0.055
sp|P56262|DLHH_ECOLI	0.452	0.01
sp|P75682|YAGE_ECOLI	0.184	0.389
sp|P0A9S5|GLDA_ECOLI	0.492	0.003
sp|P0ABF4|EUTM_ECOLI	0.891	0.0002479
sp|P21338|RNI_ECOLI	0.145	0.566
sp|P0AAX8|YBIS_ECOLI	-0.309	0.007
sp|P0A8N3|SYK1_ECOLI	-0.208	0.000954
sp|P29745|PEPT_ECOLI	0.123	0.34
sp|P0A8R0|RRAA_ECOLI	0.069	0.612
sp|P0AG55|RL6_ECOLI	-0.209	0.005
sp|P17169|GLMS_ECOLI	-0.095	0.185
sp|P75913|GHRA_ECOLI	-0.14	0.346
sp|P39265|ALSB_ECOLI	0.362	0.016
sp|P0A7Z4|RPOA_ECOLI	-0.13	0.023
sp|P02942|MCP1_ECOLI	1.013	4.48e-07
sp|P24251|CRL_ECOLI	-0.224	0.016
sp|P62517|OPGH_ECOLI	-0.094	0.215
sp|P0AD10|YECJ_ECOLI	-0.252	0.029
sp|P05825|FEPA_ECOLI	-0.094	0.989
sp|P37759|RMLB1_ECOLI	-0.422	2.386e-06
sp|P45578|LUXS_ECOLI	-0.139	0.304
sp|P07003|POXB_ECOLI	0.33	0.0001049
sp|P15977|MALQ_ECOLI	-0.017	0.541
sp|P0A6X7|IHFA_ECOLI	0.183	0.269
sp|P52643|LDHD_ECOLI	0.195	0.106
sp|P0ACA7|GSTB_ECOLI	0.253	0.106
sp|P69908|DCEA_ECOLI	0.385	0.28
sp|P69330|CITD_ECOLI	0.815	0.001
sp|P64483|YEAK_ECOLI	0.046	0.777
sp|P0ACP7|PURR_ECOLI	0.121	0.232
sp|P0AF36|ZAPB_ECOLI	-0.009	0.856
sp|P06988|HISX_ECOLI	-0.089	0.219
sp|P0A8P6|XERC_ECOLI	-0.119	0.844
sp|P23908|ARGE_ECOLI	-0.711	3.553e-15
sp|P0AE48|YTFP_ECOLI	-0.159	0.475
sp|P23917|MAK_ECOLI	0.479	0.001
sp|P77522|SUFB_ECOLI	-0.327	0.004
sp|P0ABU0|MENB_ECOLI	-0.094	0.312
sp|P0ADA1|TESA_ECOLI	0.122	0.682
sp|P0AA39|RLUC_ECOLI	-0.147	0.173
sp|P0AA04|PTHP_ECOLI	-0.215	0.355
sp|P0A8T1|PRMA_ECOLI	-0.079	0.655
sp|P07109|HISP_ECOLI	0.485	0.02
sp|P0AC38|ASPA_ECOLI	0.124	0.156
sp|P22564|RIHC_ECOLI	0.606	2.094e-05
sp|P25665|METE_ECOLI	-0.721	0.0
sp|P0AAN3|HYPB_ECOLI	0.168	0.85
sp|P0A7Z0|RPIA_ECOLI	-0.12	0.247
sp|P16384|MIAA_ECOLI	0.162	0.879
sp|P64554|QUEE_ECOLI	-0.015	0.879
sp|P0A746|MSRB_ECOLI	0.035	1.0
sp|P39356|YJHU_ECOLI	-0.278	0.043
sp|P25516|ACNA_ECOLI	0.628	0.0
sp|P18196|MINC_ECOLI	-0.053	0.98
sp|P30859|ARTI_ECOLI	0.169	0.229
sp|P0ACZ8|CUSR_ECOLI	0.189	0.084
sp|P15993|AROP_ECOLI	0.01	0.602
sp|P36771|LRHA_ECOLI	0.273	0.416
sp|P77625|HXPA_ECOLI	0.139	0.378
sp|P0ABQ2|GARR_ECOLI	0.599	0.023
sp|P0ADX7|YHHA_ECOLI	0.303	0.256
sp|P0A7P5|RL34_ECOLI	-0.215	0.398
sp|P0A6Y5|HSLO_ECOLI	0.011	0.783
sp|P31547|METI_ECOLI	-0.423	0.049
sp|P32680|YJAG_ECOLI	-0.107	0.424
sp|P37690|ENVC_ECOLI	-0.002	0.906
sp|P0AFZ3|SSPB_ECOLI	0.156	0.432
sp|P77554|YAHJ_ECOLI	0.013	1.0
sp|P77756|QUEC_ECOLI	0.115	0.627
sp|P0ACL2|EXUR_ECOLI	0.14	0.647
sp|P03023|LACI_ECOLI	0.037	0.978
sp|P0AFR4|YCIO_ECOLI	0.238	0.088
sp|P63177|RLMB_ECOLI	-0.253	0.092
sp|P0ADG4|SUHB_ECOLI	-0.571	8.552e-06
sp|P0A7L0|RL1_ECOLI	-0.35	3.078e-06
sp|P52007|YECM_ECOLI	0.194	0.159
sp|P06709|BIRA_ECOLI	-0.052	1.0
sp|P0AB43|YCGL_ECOLI	-0.195	0.283
sp|P45579|HCXA_ECOLI	-0.639	2.846e-06
sp|P25437|FRMA_ECOLI	0.176	0.079
sp|P0AEZ3|MIND_ECOLI	0.175	0.019
sp|P42904|PTPB2_ECOLI	0.784	0.001
sp|P69801|PTNC_ECOLI	-0.003	0.873
sp|P05459|PDXB_ECOLI	-0.111	0.154
sp|P77218|EUTD_ECOLI	-0.109	0.802
sp|P0AG44|RL17_ECOLI	-0.498	1.522e-06
sp|P0A7A5|PIMT_ECOLI	0.366	0.18
sp|P28249|ASMA_ECOLI	0.046	0.96
sp|P0A8A8|RIMP_ECOLI	-0.02	0.766
sp|P0A7J3|RL10_ECOLI	-0.374	0.0001692
sp|P0C079|RELB_ECOLI	-0.159	0.337
sp|P0A6H5|HSLU_ECOLI	-0.09	0.137
sp|P23367|MUTL_ECOLI	0.277	0.17
sp|P77674|ABDH_ECOLI	0.967	0.0
sp|P14081|SELB_ECOLI	-0.272	0.004
sp|P17117|NFSA_ECOLI	0.073	0.496
sp|P0ABC7|HFLK_ECOLI	0.041	0.936
sp|P32173|MOBA_ECOLI	-0.015	0.861
sp|P00968|CARB_ECOLI	-0.488	0.0
sp|P52062|YGGW_ECOLI	-0.064	0.911
sp|P67080|PLPHP_ECOLI	0.158	0.429
sp|P0AGA2|SECY_ECOLI	-0.164	0.461
sp|P27434|RODZ_ECOLI	0.13	0.403
sp|P45468|YRAQ_ECOLI	0.273	0.318
sp|P69054|DHSC_ECOLI	0.096	0.688
sp|P0AA57|YOBA_ECOLI	-0.175	0.71
sp|P77718|THII_ECOLI	-0.434	3.66e-06
sp|P64564|YGGT_ECOLI	-0.187	0.429
sp|P27837|YIFK_ECOLI	-0.615	0.004
sp|P13000|BIOD1_ECOLI	-0.191	0.208
sp|P76177|YDGH_ECOLI	-0.029	0.825
sp|P77399|FADJ_ECOLI	0.605	7.916e-09
sp|P14900|MURD_ECOLI	0.199	0.259
sp|P30871|3PASE_ECOLI	0.023	0.636
sp|P06971|FHUA_ECOLI	-0.45	8.337e-10
sp|P24171|DCP_ECOLI	0.202	0.024
sp|P37146|RIR4_ECOLI	0.179	0.651
sp|P0AF96|TABA_ECOLI	0.151	0.063
sp|P0A6F5|CH60_ECOLI	0.092	0.032
sp|P0DMC5|RCSC_ECOLI	-0.174	0.425
sp|P0AFB1|NLPI_ECOLI	0.147	0.409
sp|P0ACW6|YDCH_ECOLI	-0.032	0.44
sp|P09148|GAL7_ECOLI	0.309	0.031
sp|P0AAH8|SAPF_ECOLI	0.551	0.033
sp|P30014|RNT_ECOLI	-0.218	0.257
sp|P0AD59|IVY_ECOLI	-0.082	0.595
sp|P21888|SYC_ECOLI	-0.035	0.554
sp|P0C066|MLTC_ECOLI	0.351	0.396
sp|P0AAG8|MGLA_ECOLI	0.335	5.279e-05
sp|P10384|FADL_ECOLI	1.135	0.0
sp|P21507|SRMB_ECOLI	0.143	0.176
sp|P0AA16|OMPR_ECOLI	0.293	0.008
sp|P0AFX9|RSEB_ECOLI	0.303	0.15
sp|Q46948|YAJL_ECOLI	0.054	0.939
sp|P0A8G9|EX7S_ECOLI	0.28	0.251
sp|P33221|PURT_ECOLI	-0.507	4.436e-08
sp|P0A968|CSPD_ECOLI	0.335	0.059
sp|P0A8V6|FADR_ECOLI	0.279	0.052
sp|P23865|PRC_ECOLI	0.085	0.348
sp|P0AG84|YGHA_ECOLI	0.542	0.0001015
sp|P62768|YAEH_ECOLI	0.354	0.001
sp|P64451|YDCL_ECOLI	0.653	3.069e-09
sp|P75914|YCDX_ECOLI	0.168	0.356
sp|P0AE78|CORC_ECOLI	0.013	0.605
sp|P76340|HPRR_ECOLI	0.588	0.092
sp|P69441|KAD_ECOLI	0.137	0.205
sp|P23721|SERC_ECOLI	-0.157	0.063
sp|Q93K97|ADPP_ECOLI	0.43	0.044
sp|P0A6K3|DEF_ECOLI	-0.349	0.093
sp|P0AD65|MRDA_ECOLI	-0.024	0.773
sp|P64429|YPFJ_ECOLI	0.087	0.68
sp|P0C0L7|PROP_ECOLI	-0.725	1.95e-09
sp|P08957|T1MK_ECOLI	0.02	0.997
sp|P0AC53|G6PD_ECOLI	-0.013	0.837
sp|P24203|YJIA_ECOLI	0.009	0.947
sp|P0A7G2|RBFA_ECOLI	-0.222	0.006
sp|P0AGC3|SLT_ECOLI	0.487	0.0003629
sp|P77258|NEMA_ECOLI	-0.339	0.026
sp|P02918|PBPA_ECOLI	-0.118	0.457
sp|P31433|YICH_ECOLI	0.033	0.98
sp|P0A9H1|MUG_ECOLI	0.348	0.068
sp|P76537|YFEY_ECOLI	0.399	0.034
sp|P37327|YFDC_ECOLI	0.167	0.539
sp|P00959|SYM_ECOLI	-0.005	0.768
sp|P0A9P4|TRXB_ECOLI	-0.224	0.005
sp|P33570|TKT2_ECOLI	0.091	0.092
sp|P06616|ERA_ECOLI	-0.311	0.014
sp|P0AGI8|TRKA_ECOLI	0.003	0.971
sp|P62707|GPMA_ECOLI	0.17	0.031
sp|P69783|PTGA_ECOLI	0.111	0.253
sp|P22256|GABT_ECOLI	0.386	8.339e-07
sp|P25894|LOIP_ECOLI	0.088	0.927
sp|P0AGB6|RPOE_ECOLI	0.1	0.634
sp|P26648|FTSP_ECOLI	0.197	0.378
sp|P00887|AROH_ECOLI	0.017	0.934
sp|P0A6T3|GAL1_ECOLI	0.434	0.008
sp|P02930|TOLC_ECOLI	0.066	0.383
sp|P37595|IAAA_ECOLI	0.174	0.274
sp|P07913|TDH_ECOLI	-0.043	0.883
sp|P0C0L2|OSMC_ECOLI	0.506	5.57e-06
sp|P32684|RLUF_ECOLI	-0.066	1.0
sp|P69795|PTQB_ECOLI	0.609	0.0005768
sp|P75767|GNGF_ECOLI	0.109	1.0
sp|P0ADP9|YIHD_ECOLI	0.403	0.011
sp|P68739|NFI_ECOLI	0.319	0.142
sp|P67910|HLDD_ECOLI	-0.287	0.0003346
sp|P0AEV1|RSSB_ECOLI	-0.206	0.599
sp|P0A7J0|RIBB_ECOLI	-0.192	0.197
sp|P21179|CATE_ECOLI	0.674	0.0
sp|P0AFM9|PSPB_ECOLI	0.165	0.544
sp|P20605|FIC_ECOLI	-0.134	0.188
sp|P15082|SRLR_ECOLI	0.021	0.592
sp|P64479|YDIZ_ECOLI	0.609	0.025
sp|P0A8N0|MATP_ECOLI	0.206	0.335
sp|P04805|SYE_ECOLI	-0.165	0.013
sp|P25740|RFAG_ECOLI	0.286	0.266
sp|P39187|YTFJ_ECOLI	0.685	1.992e-05
sp|P08331|CPDB_ECOLI	0.593	9.37e-14
sp|P61949|FLAV_ECOLI	-0.025	0.721
sp|P77748|YDIJ_ECOLI	0.405	9.196e-08
sp|P65367|YQCA_ECOLI	0.34	0.199
sp|P18392|RSTB_ECOLI	0.316	0.129
sp|P0A855|TOLB_ECOLI	-0.021	0.724
sp|P00490|PHSM_ECOLI	-0.152	0.026
sp|P69428|TATA_ECOLI	-0.115	0.415
sp|P0AGK4|YHBY_ECOLI	-0.263	0.103
sp|P0A9V1|LPTB_ECOLI	0.004	0.961
sp|P23003|TRMA_ECOLI	-0.094	0.37
sp|P0A8J4|YBED_ECOLI	-0.004	0.772
sp|P0ACK5|DEOR_ECOLI	-0.271	0.519
sp|P15042|DNLJ_ECOLI	0.001	0.624
sp|P67826|CUTC_ECOLI	0.455	0.113
sp|P23839|YICC_ECOLI	0.021	0.966
sp|P76446|PDEN_ECOLI	0.455	0.178
sp|P0A8B5|YBAB_ECOLI	-0.283	0.004
sp|P0AE01|TRMJ_ECOLI	0.241	0.021
sp|P0AAC0|USPE_ECOLI	0.352	0.0002767
sp|P09394|GLPQ_ECOLI	-0.377	0.2
sp|P77581|ASTC_ECOLI	1.151	0.0
sp|P36562|COBT_ECOLI	0.196	0.66
sp|P76193|YNHG_ECOLI	0.077	0.739
sp|P0A7B8|HSLV_ECOLI	-0.118	0.867
sp|P27302|TKT1_ECOLI	-0.167	0.009
sp|P0A8E1|YCFP_ECOLI	0.071	0.917
sp|P27242|WAAU_ECOLI	-0.277	0.074
sp|P33360|YEHX_ECOLI	0.208	0.389
sp|P33362|YEHZ_ECOLI	0.669	7.917e-06
sp|P69490|CCME_ECOLI	0.218	0.734
sp|P13445|RPOS_ECOLI	0.023	0.993
sp|P76594|PKA_ECOLI	0.718	1.1e-06
sp|P32177|FDHD_ECOLI	0.108	0.978
sp|P22186|MRAZ_ECOLI	-0.057	0.686
sp|P0AE52|BCP_ECOLI	-0.195	0.136
sp|P43671|PQIB_ECOLI	-0.439	0.02
sp|P0A9D2|GSTA_ECOLI	0.119	0.415
sp|P75830|MACA_ECOLI	0.235	0.046
sp|P65294|YGDR_ECOLI	0.356	0.142
sp|P0AFG6|ODO2_ECOLI	-0.115	0.14
sp|P07649|TRUA_ECOLI	0.198	0.585
sp|P0ADU5|YGIW_ECOLI	0.388	0.002
sp|P25519|HFLX_ECOLI	0.06	0.825
sp|P0A9J6|RBSK_ECOLI	0.177	0.122
sp|P18335|ARGD_ECOLI	-0.084	0.161
sp|P37671|YIAJ_ECOLI	-0.307	0.259
sp|P39177|USPG_ECOLI	0.153	0.663
sp|P37177|PT1P_ECOLI	0.133	0.137
sp|P0A991|ALF1_ECOLI	0.323	0.000106
sp|P0A9L3|FKBB_ECOLI	-0.055	0.371
sp|P31131|YDEJ_ECOLI	0.298	0.443
sp|P0ABP8|DEOD_ECOLI	0.185	0.09
sp|P77211|CUSC_ECOLI	0.324	0.002
sp|P0AEZ1|METF_ECOLI	-0.805	1.31e-14
sp|P45395|KDSD_ECOLI	-0.325	0.014
sp|P00561|AK1H_ECOLI	-0.99	0.0
sp|P77735|YAJO_ECOLI	0.409	6.174e-05
sp|P0A9G8|MODE_ECOLI	0.05	0.597
sp|P32134|YIHM_ECOLI	0.546	0.035
sp|P0AF43|YJBB_ECOLI	-0.178	0.307
sp|P09372|GRPE_ECOLI	-0.065	0.516
sp|P0AAN5|YAIA_ECOLI	0.017	0.895
sp|P24232|HMP_ECOLI	-0.305	0.016
sp|P13482|TREA_ECOLI	0.735	9.681e-09
sp|P0A9R4|FER_ECOLI	-0.06	0.853
sp|P26602|UBIC_ECOLI	0.082	0.913
sp|P00547|KHSE_ECOLI	-1.007	0.0
sp|P36929|RSMB_ECOLI	-0.06	0.579
