protein	z-value
ilvD	-2.4869731837797153
pckA	7.3487
atpC	1.4224772145709563
elaB	4.09200115034876
ridA	1.1293425150450813
ompT	1.7332781356642983
kdsA	0.6302065513269594
hemX	1.325726198167929
nuoE	1.2834651983687437
hisB	1.2637206082625045
yedE	2.8399282514649298
metC	1.0378944260608656
ptsI	-7.275739335183537
nudE	0.644052535202292
talB	0.3613797306809243
yraP	2.3079795460086463
cspC	-3.062505913633304
prfB	-0.2718948266650511
manZ	-0.16380851650096118
yajC	1.8834085698031597
nuoB	0.6682241368097988
rplY	-2.23821328550694
lysC	1.552492507495762
dppF	1.4096610360186361
aroK	-1.136502116850044
crr	-3.2341372991710013
ttcA	-0.33985743578465083
proQ	-1.1718601789209018
cysE	1.1550824851377368
rplM	-2.650474130795397
dcp	1.4780142651887362
rpsK	-3.33200158068965
pta	3.153682724246072
glyS	1.2104586193364775
hsdR	0.5887809487757919
thiM	-0.7382355531520423
flgG	1.5152819141715317
asnB	0.4660517038609556
nadE	-0.11535627451129316
gmhA	2.061128096886734
cysM	0.4075466891483467
yfiF	-0.25619208397545934
htpG	2.2762248146876956
fur	2.7110253579513577
gdhA	-2.22606645420355
rbsA	7.3487
cysI	-3.360814963322316
rplN	-2.4127808397182307
dapA	0.8429742545603045
fabG	0.07756872421976557
yggX	2.2960305590927406
sspA	0.3196429694167252
rpsH	-2.696419005750146
ubiE	-0.2649782662918326
sucC	7.3487
fdx	-0.6317375148214491
yifE	1.2613642255302888
pgk	-2.519699161524095
ribE	-0.8707481030444955
manX	-0.592663135212426
gpmI	-3.2082879026832316
accA	0.11371470108398349
ybgI	2.7160279762071666
hns	7.341033440916091
rplQ	-2.9018704122099495
rpmE	-3.0653673822747836
grxD	0.309849274092541
gstB	0.3423549131421612
der	-0.027102805530184838
oppA	7.3487
potD	2.0010119266755764
gpsA	1.590687132666815
ydfG	3.81903982068667
katE	3.5471942479742
purC	0.5849758106728082
tar	7.3487
argB	-2.2511937882625275
luxS	0.8006397358093469
purK	-0.3488802543119514
flgK	3.0789733421317345
sodA	-1.82915204638653
groS	2.638686830479142
lon	1.8216803430519286
cstA	6.0147400133273825
cspE	0.5008133922478538
argG	-6.529072662361365
aceE	-5.698873280670101
pfkA	-1.1422592683570543
kdsB	-0.8091847727881516
glgA	2.220181007240641
acnB	7.3487
plsB	1.3351654744909065
fabF	-1.868718432067181
fbp	-0.6744723899393416
deoD	2.500897525547948
rraA	0.03645664812784509
tpx	3.7850929582900554
thiG	0.2980511096600182
ffh	-0.8590030616906458
carA	-4.641743886571813
cysC	-2.2047436141107886
purT	-1.026218802568087
rpsS	-2.5665169544759316
tolB	0.47065810613650666
rpoD	2.0871800051514566
sdhB	7.3487
leuB	1.8320734876278406
ycgR	3.8171315424363077
hflC	1.4502285514075632
cyoB	-0.22287296033364937
yjcZ	5.874819011824872
fabB	2.9558590718387414
tsf	-4.669732457733077
nagE	0.9740817620950137
ihfA	5.183806362537654
rplX	-1.1834383863705866
ychF	-1.8313288849374358
suhB	0.6806261912386665
rplK	-3.943173882125854
adhE	-3.0800289204850952
ybfF	1.310579112168129
purR	0.7877748739604413
cysA	-0.8570868057915625
hflX	0.44285818120660897
hisC	0.5983394854876302
asnA	-1.0511567239091504
borD	-2.5385135228072917
bamA	3.7640611337705336
psd	1.2236381043620377
fadL	6.330436357808289
clpP	0.5483680871854986
putP	2.4485953262408366
glnS	-1.0443210224335557
trxC	0.618889514330978
malE	4.648514661769677
ppiB	-0.23503150513157522
