go-name	term	setsize	num.sig	fdr	pval	direction	median_z_target	median_z_bg	expected	target_dist	background_dist
Lrp	Lrp	230	17	0.203	0.013	1.000	4.516	0.960	0.000e+00	[1.763683893949253, 2.301287500584839, 0.4425656183458558, 7.3487, 7.3487, 4.515890450521233, -1.672077822841304, 6.901785617488608, 2.365526304404184, 2.075056185475394, 5.652783531621363, 2.32261094840101, -5.868413989320914, 5.087060076283789, 7.3487, 7.3487, 7.189142830714619]	[-1.659687599898461, 0.8489804164855677, 5.607636957422331, -0.3968222233483726, 0.4700999235409177, 5.097816246069872, 2.967737925341783, 0.5571712012710154, 0.0050134455595452, 3.934332814253884, 4.631082131231543, -3.417077787818069, -1.271822417440146, 5.449572358937909, 1.770723190470497, 4.277447620742128, 3.557450514462252, 6.737169428173318, 3.892739880994486, 7.3487, 4.213069566614827, 5.057392451412611, 4.672592794612194, 5.690922266517592, -3.582162141236545, -0.8960423591759821, 7.268240458687765, -3.978328443870738, 1.489945725041704, -6.204287634364953, 1.396101941174304, 6.979966207544094, 7.3487, 5.838278278859847, 6.384518377166756, 2.393545035885464, 2.652069807902196, 0.5366417138560083, 2.813251086070793, 0.7959293406428297, -6.577693842623275, 2.271611707421263, 2.289533914147487, 2.512144327930462, -0.2929265425747194, -2.162483154069238, -2.892787029765594, 1.527767923490458, 0.0255864407472432, 2.153451759078044, 0.9390080051514686, 2.351257332850256, 2.42877524323948, -5.425540136772609, -3.973835710407339, -4.004170237169757, 4.670782216587058, 7.3487, 1.176723910303365, 0.7478311042681205, -1.853766446838386, 1.594142857797064, -0.5758444486081213, 6.621644488833775, 1.724312951662623, -1.120270013370986, 2.342900216314526, -1.11698672787661, -3.108756855462498, -0.545656838655116, -2.790587582135167, -2.187654087207279, 7.3487, -0.4736169589668741, 7.3487, -2.217625066238486, -0.6417950080393107, -1.573768142136455, 4.030380726752039, 3.915778034917391, 1.825006821146403, 7.3487, 3.527187010650017, 3.743505744231103, 2.967737925341783, -0.7923597579185327, 3.484081350918413, 1.268037666222381, 6.480165854749282, -4.244208783368409, -0.6289359545135383, 7.3487, 7.3487, 7.159907165946871, 2.319470191587145, 7.3487, 0.4355026135237803, 7.3487, -1.291034481273613, 7.3487, 2.93634399540868, 1.770131466662876, 4.789634128769642, -0.4597249485587296, 3.234262131776019, 1.153554422418485, -0.3326056244552154, 0.0, -1.143092952591028, 7.3487, 2.073172972298173, -7.3487, -2.077495607901869, 3.896593709105751, 1.44244018085477, 1.88461967371419, 7.3487, -1.588887152368887, 3.355088426904967, 7.3487, -7.3487, -0.0241146732221025, -4.639781331656736, -7.232964990747034, 0.9739821724248794, 4.392664714238102, -0.4767830723691552, 0.947707334122028, -0.96936752417028, 3.702121555434706, 7.3487, 6.226093806016631, 7.3487, -4.082031289884272, -1.724308127168793, -3.540592455131348, 7.3487, -2.044643396917341, 1.217803796778543, -0.4288945040742014, -0.1763741647808613, -2.778648226067804, -2.174261179571205, 0.7305131029878924, -0.7354717103273493, 0.0, -2.341415388326524, -2.656561460050673, -3.089674991618349, 7.3487, 1.521855654724369, -0.1281882480984854, -0.5640911862307096, 0.93095117722763, -3.007683711591444, -1.67464123023144, -0.9795358418331036, -3.967493815707927, -6.095068357685291, -5.291531388667821, -0.9274464240836792, -0.4066492514055909, -0.3788058084433591, 7.189313953420725, 7.3487, -1.030021314656529, -7.1247347185099, -2.079967780274948, 6.984141118141546, -2.807033768343804, -5.333014580946736, -4.203218345879184, 6.441885083544624, 0.892733324320856, 7.237982917591338, 7.3487, 4.646054266486651, 5.879106413552726, 4.379738716168975, 1.11021548850835, 7.3487, 5.437793405076385, 0.0652185397095437, -4.146490652771329, 5.408072344268772, 1.945092692396977, -6.393622256678652, 7.3487, 2.197286376641052, -2.443651415502634, -4.11133618676531, 1.890035603162682, -4.429785501467946, -2.542698819399047, -3.660741383641634, -2.907927348281381, 0.7076578458202464, -6.693035035502323, -2.943197503653197, -4.346392943760416, -5.163710486962703, -2.351440116325905, -2.813666418161458, 7.3487, 7.3487, -0.5068105775260168, -3.06573072156604, 4.62236456887212, 0.96014998774952, 7.3487, 5.452165747529837, 7.3487, 7.3487, 1.389550606721834, -1.892340444540547, 4.757680269547929, 1.443776637139221, 1.590079906088488, 0.4721926730869709, 1.160628477274655, -0.7159859896102049, 7.3487, -1.59544389204161, 0.7382622465415497, 3.311287228047352, 4.343748568086724, -0.896719333168137, 1.875302709809046, -1.097898178108056, -0.9076483954871416]
PurR	PurR	234	13	0.203	0.017	1.000	5.438	0.974	0.000e+00	[6.979966207544094, 7.3487, 7.3487, 7.3487, 4.646054266486651, 5.879106413552726, 4.379738716168975, 1.11021548850835, 7.3487, 5.437793405076385, 0.0652185397095437, -4.146490652771329, 1.945092692396977]	[-1.659687599898461, 0.8489804164855677, 5.607636957422331, -0.3968222233483726, 0.4700999235409177, 5.097816246069872, 2.967737925341783, 0.5571712012710154, 0.0050134455595452, 3.934332814253884, 4.631082131231543, -3.417077787818069, -1.271822417440146, 5.449572358937909, 1.770723190470497, 4.277447620742128, 3.557450514462252, 6.737169428173318, 3.892739880994486, 7.3487, 4.213069566614827, 5.057392451412611, 1.763683893949253, 4.672592794612194, 5.690922266517592, -3.582162141236545, -0.8960423591759821, 7.268240458687765, -3.978328443870738, 1.489945725041704, -6.204287634364953, 1.396101941174304, 5.838278278859847, 6.384518377166756, 2.393545035885464, 2.652069807902196, 0.5366417138560083, 2.813251086070793, 0.7959293406428297, -6.577693842623275, 2.271611707421263, 2.289533914147487, 2.512144327930462, -0.2929265425747194, -2.162483154069238, -2.892787029765594, 1.527767923490458, 0.0255864407472432, 2.153451759078044, 0.9390080051514686, 2.351257332850256, 2.42877524323948, -5.425540136772609, -3.973835710407339, -4.004170237169757, 4.670782216587058, 7.3487, 1.176723910303365, 0.7478311042681205, -1.853766446838386, 1.594142857797064, -0.5758444486081213, 6.621644488833775, 1.724312951662623, -1.120270013370986, 2.342900216314526, -1.11698672787661, -3.108756855462498, -0.545656838655116, -2.790587582135167, -2.187654087207279, 7.3487, -0.4736169589668741, 7.3487, -2.217625066238486, -0.6417950080393107, -1.573768142136455, 4.030380726752039, 3.915778034917391, 1.825006821146403, 7.3487, 3.527187010650017, 3.743505744231103, 2.967737925341783, -0.7923597579185327, 3.484081350918413, 1.268037666222381, 6.480165854749282, -4.244208783368409, -0.6289359545135383, 7.3487, 2.301287500584839, 0.4425656183458558, 7.3487, 7.159907165946871, 2.319470191587145, 7.3487, 0.4355026135237803, 7.3487, 7.3487, 7.3487, -1.291034481273613, 2.93634399540868, 1.770131466662876, 4.789634128769642, -0.4597249485587296, 3.234262131776019, 1.153554422418485, -0.3326056244552154, 0.0, -1.143092952591028, 7.3487, 2.073172972298173, -7.3487, -2.077495607901869, 3.896593709105751, 1.44244018085477, 1.88461967371419, 7.3487, -1.588887152368887, 4.515890450521233, 3.355088426904967, 7.3487, -1.672077822841304, 6.901785617488608, 2.365526304404184, 2.075056185475394, -7.3487, -0.0241146732221025, -4.639781331656736, -7.232964990747034, 0.9739821724248794, 4.392664714238102, -0.4767830723691552, 0.947707334122028, -0.96936752417028, 5.652783531621363, 2.32261094840101, 3.702121555434706, 7.3487, 6.226093806016631, 7.3487, -4.082031289884272, -1.724308127168793, -3.540592455131348, 7.3487, -2.044643396917341, 1.217803796778543, -0.4288945040742014, -0.1763741647808613, -2.778648226067804, -2.174261179571205, 0.7305131029878924, -0.7354717103273493, 0.0, -2.341415388326524, -2.656561460050673, -3.089674991618349, 7.3487, 1.521855654724369, -0.1281882480984854, -0.5640911862307096, 0.93095117722763, -3.007683711591444, -1.67464123023144, -0.9795358418331036, -3.967493815707927, -6.095068357685291, -5.868413989320914, -5.291531388667821, 5.087060076283789, -0.9274464240836792, -0.4066492514055909, -0.3788058084433591, 7.189313953420725, 7.3487, -1.030021314656529, -7.1247347185099, -2.079967780274948, 6.984141118141546, -2.807033768343804, -5.333014580946736, -4.203218345879184, 6.441885083544624, 0.892733324320856, 7.237982917591338, 5.408072344268772, -6.393622256678652, 7.3487, 2.197286376641052, -2.443651415502634, -4.11133618676531, 1.890035603162682, -4.429785501467946, -2.542698819399047, -3.660741383641634, -2.907927348281381, 0.7076578458202464, -6.693035035502323, -2.943197503653197, -4.346392943760416, -5.163710486962703, -2.351440116325905, -2.813666418161458, 7.3487, 7.3487, -0.5068105775260168, 7.3487, 7.3487, -3.06573072156604, 4.62236456887212, 0.96014998774952, 7.189142830714619, 7.3487, 5.452165747529837, 7.3487, 7.3487, 1.389550606721834, -1.892340444540547, 4.757680269547929, 1.443776637139221, 1.590079906088488, 0.4721926730869709, 1.160628477274655, -0.7159859896102049, 7.3487, -1.59544389204161, 0.7382622465415497, 3.311287228047352, 4.343748568086724, -0.896719333168137, 1.875302709809046, -1.097898178108056, -0.9076483954871416]
IscR	IscR	241	6	0.252	0.074	-1.000	-2.657	1.396	0.000e+00	[-1.120270013370986, -0.0241146732221025, -4.639781331656736, -7.232964990747034, 0.9739821724248794, -2.656561460050673]	[-1.659687599898461, 0.8489804164855677, 5.607636957422331, -0.3968222233483726, 0.4700999235409177, 5.097816246069872, 2.967737925341783, 0.5571712012710154, 0.0050134455595452, 3.934332814253884, 4.631082131231543, -3.417077787818069, -1.271822417440146, 5.449572358937909, 1.770723190470497, 4.277447620742128, 3.557450514462252, 6.737169428173318, 3.892739880994486, 7.3487, 4.213069566614827, 5.057392451412611, 1.763683893949253, 4.672592794612194, 5.690922266517592, -3.582162141236545, -0.8960423591759821, 7.268240458687765, -3.978328443870738, 1.489945725041704, -6.204287634364953, 1.396101941174304, 6.979966207544094, 7.3487, 5.838278278859847, 6.384518377166756, 2.393545035885464, 2.652069807902196, 0.5366417138560083, 2.813251086070793, 0.7959293406428297, -6.577693842623275, 2.271611707421263, 2.289533914147487, 2.512144327930462, -0.2929265425747194, -2.162483154069238, -2.892787029765594, 1.527767923490458, 0.0255864407472432, 2.153451759078044, 0.9390080051514686, 2.351257332850256, 2.42877524323948, -5.425540136772609, -3.973835710407339, -4.004170237169757, 4.670782216587058, 7.3487, 1.176723910303365, 0.7478311042681205, -1.853766446838386, 1.594142857797064, -0.5758444486081213, 6.621644488833775, 1.724312951662623, 2.342900216314526, -1.11698672787661, -3.108756855462498, -0.545656838655116, -2.790587582135167, -2.187654087207279, 7.3487, -0.4736169589668741, 7.3487, -2.217625066238486, -0.6417950080393107, -1.573768142136455, 4.030380726752039, 3.915778034917391, 1.825006821146403, 7.3487, 3.527187010650017, 3.743505744231103, 2.967737925341783, -0.7923597579185327, 3.484081350918413, 1.268037666222381, 6.480165854749282, -4.244208783368409, -0.6289359545135383, 7.3487, 2.301287500584839, 0.4425656183458558, 7.3487, 7.159907165946871, 2.319470191587145, 7.3487, 0.4355026135237803, 7.3487, 7.3487, 7.3487, -1.291034481273613, 7.3487, 2.93634399540868, 1.770131466662876, 4.789634128769642, -0.4597249485587296, 3.234262131776019, 1.153554422418485, -0.3326056244552154, 0.0, -1.143092952591028, 7.3487, 2.073172972298173, -7.3487, -2.077495607901869, 3.896593709105751, 1.44244018085477, 1.88461967371419, 7.3487, -1.588887152368887, 4.515890450521233, 3.355088426904967, 7.3487, -1.672077822841304, 6.901785617488608, 2.365526304404184, 2.075056185475394, -7.3487, 4.392664714238102, -0.4767830723691552, 0.947707334122028, -0.96936752417028, 5.652783531621363, 2.32261094840101, 3.702121555434706, 7.3487, 6.226093806016631, 7.3487, -4.082031289884272, -1.724308127168793, -3.540592455131348, 7.3487, -2.044643396917341, 1.217803796778543, -0.4288945040742014, -0.1763741647808613, -2.778648226067804, -2.174261179571205, 0.7305131029878924, -0.7354717103273493, 0.0, -2.341415388326524, -3.089674991618349, 7.3487, 1.521855654724369, -0.1281882480984854, -0.5640911862307096, 0.93095117722763, -3.007683711591444, -1.67464123023144, -0.9795358418331036, -3.967493815707927, -6.095068357685291, -5.868413989320914, -5.291531388667821, 5.087060076283789, -0.9274464240836792, -0.4066492514055909, -0.3788058084433591, 7.189313953420725, 7.3487, -1.030021314656529, -7.1247347185099, -2.079967780274948, 6.984141118141546, -2.807033768343804, -5.333014580946736, -4.203218345879184, 6.441885083544624, 0.892733324320856, 7.237982917591338, 7.3487, 4.646054266486651, 5.879106413552726, 4.379738716168975, 1.11021548850835, 7.3487, 5.437793405076385, 0.0652185397095437, -4.146490652771329, 5.408072344268772, 1.945092692396977, -6.393622256678652, 7.3487, 2.197286376641052, -2.443651415502634, -4.11133618676531, 1.890035603162682, -4.429785501467946, -2.542698819399047, -3.660741383641634, -2.907927348281381, 0.7076578458202464, -6.693035035502323, -2.943197503653197, -4.346392943760416, -5.163710486962703, -2.351440116325905, -2.813666418161458, 7.3487, 7.3487, -0.5068105775260168, 7.3487, 7.3487, -3.06573072156604, 4.62236456887212, 0.96014998774952, 7.189142830714619, 7.3487, 5.452165747529837, 7.3487, 7.3487, 1.389550606721834, -1.892340444540547, 4.757680269547929, 1.443776637139221, 1.590079906088488, 0.4721926730869709, 1.160628477274655, -0.7159859896102049, 7.3487, -1.59544389204161, 0.7382622465415497, 3.311287228047352, 4.343748568086724, -0.896719333168137, 1.875302709809046, -1.097898178108056, -0.9076483954871416]
FlhDC	FlhDC	241	6	0.252	0.043	1.000	3.527	1.154	0.000e+00	[4.030380726752039, 1.825006821146403, 3.527187010650017, 3.743505744231103, 2.967737925341783, 7.3487]	[-1.659687599898461, 0.8489804164855677, 5.607636957422331, -0.3968222233483726, 0.4700999235409177, 5.097816246069872, 2.967737925341783, 0.5571712012710154, 0.0050134455595452, 3.934332814253884, 4.631082131231543, -3.417077787818069, -1.271822417440146, 5.449572358937909, 1.770723190470497, 4.277447620742128, 3.557450514462252, 6.737169428173318, 3.892739880994486, 7.3487, 4.213069566614827, 5.057392451412611, 1.763683893949253, 4.672592794612194, 5.690922266517592, -3.582162141236545, -0.8960423591759821, 7.268240458687765, -3.978328443870738, 1.489945725041704, -6.204287634364953, 1.396101941174304, 6.979966207544094, 7.3487, 5.838278278859847, 6.384518377166756, 2.393545035885464, 2.652069807902196, 0.5366417138560083, 2.813251086070793, 0.7959293406428297, -6.577693842623275, 2.271611707421263, 2.289533914147487, 2.512144327930462, -0.2929265425747194, -2.162483154069238, -2.892787029765594, 1.527767923490458, 0.0255864407472432, 2.153451759078044, 0.9390080051514686, 2.351257332850256, 2.42877524323948, -5.425540136772609, -3.973835710407339, -4.004170237169757, 4.670782216587058, 7.3487, 1.176723910303365, 0.7478311042681205, -1.853766446838386, 1.594142857797064, -0.5758444486081213, 6.621644488833775, 1.724312951662623, -1.120270013370986, 2.342900216314526, -1.11698672787661, -3.108756855462498, -0.545656838655116, -2.790587582135167, -2.187654087207279, 7.3487, -0.4736169589668741, 7.3487, -2.217625066238486, -0.6417950080393107, -1.573768142136455, 3.915778034917391, 7.3487, -0.7923597579185327, 3.484081350918413, 1.268037666222381, 6.480165854749282, -4.244208783368409, -0.6289359545135383, 7.3487, 2.301287500584839, 0.4425656183458558, 7.3487, 7.159907165946871, 2.319470191587145, 7.3487, 0.4355026135237803, 7.3487, 7.3487, -1.291034481273613, 7.3487, 2.93634399540868, 1.770131466662876, 4.789634128769642, -0.4597249485587296, 3.234262131776019, 1.153554422418485, -0.3326056244552154, 0.0, -1.143092952591028, 7.3487, 2.073172972298173, -7.3487, -2.077495607901869, 3.896593709105751, 1.44244018085477, 1.88461967371419, 7.3487, -1.588887152368887, 4.515890450521233, 3.355088426904967, 7.3487, -1.672077822841304, 6.901785617488608, 2.365526304404184, 2.075056185475394, -7.3487, -0.0241146732221025, -4.639781331656736, -7.232964990747034, 0.9739821724248794, 4.392664714238102, -0.4767830723691552, 0.947707334122028, -0.96936752417028, 5.652783531621363, 2.32261094840101, 3.702121555434706, 7.3487, 6.226093806016631, 7.3487, -4.082031289884272, -1.724308127168793, -3.540592455131348, 7.3487, -2.044643396917341, 1.217803796778543, -0.4288945040742014, -0.1763741647808613, -2.778648226067804, -2.174261179571205, 0.7305131029878924, -0.7354717103273493, 0.0, -2.341415388326524, -2.656561460050673, -3.089674991618349, 7.3487, 1.521855654724369, -0.1281882480984854, -0.5640911862307096, 0.93095117722763, -3.007683711591444, -1.67464123023144, -0.9795358418331036, -3.967493815707927, -6.095068357685291, -5.868413989320914, -5.291531388667821, 5.087060076283789, -0.9274464240836792, -0.4066492514055909, -0.3788058084433591, 7.189313953420725, 7.3487, -1.030021314656529, -7.1247347185099, -2.079967780274948, 6.984141118141546, -2.807033768343804, -5.333014580946736, -4.203218345879184, 6.441885083544624, 0.892733324320856, 7.237982917591338, 7.3487, 4.646054266486651, 5.879106413552726, 4.379738716168975, 1.11021548850835, 7.3487, 5.437793405076385, 0.0652185397095437, -4.146490652771329, 5.408072344268772, 1.945092692396977, -6.393622256678652, 7.3487, 2.197286376641052, -2.443651415502634, -4.11133618676531, 1.890035603162682, -4.429785501467946, -2.542698819399047, -3.660741383641634, -2.907927348281381, 0.7076578458202464, -6.693035035502323, -2.943197503653197, -4.346392943760416, -5.163710486962703, -2.351440116325905, -2.813666418161458, 7.3487, 7.3487, -0.5068105775260168, 7.3487, 7.3487, -3.06573072156604, 4.62236456887212, 0.96014998774952, 7.189142830714619, 7.3487, 5.452165747529837, 7.3487, 7.3487, 1.389550606721834, -1.892340444540547, 4.757680269547929, 1.443776637139221, 1.590079906088488, 0.4721926730869709, 1.160628477274655, -0.7159859896102049, 7.3487, -1.59544389204161, 0.7382622465415497, 3.311287228047352, 4.343748568086724, -0.896719333168137, 1.875302709809046, -1.097898178108056, -0.9076483954871416]
ArcA	ArcA	228	19	0.252	0.037	1.000	5.450	1.161	0.000e+00	[5.449572358937909, 1.527767923490458, -0.4736169589668741, 7.3487, -0.5640911862307096, 0.93095117722763, -3.007683711591444, -1.67464123023144, -0.9795358418331036, -3.967493815707927, 7.189313953420725, 6.441885083544624, 7.3487, 7.3487, 0.96014998774952, 7.3487, 5.452165747529837, 7.3487, 7.3487]	[-1.659687599898461, 0.8489804164855677, 5.607636957422331, -0.3968222233483726, 0.4700999235409177, 5.097816246069872, 2.967737925341783, 0.5571712012710154, 0.0050134455595452, 3.934332814253884, 4.631082131231543, -3.417077787818069, -1.271822417440146, 1.770723190470497, 4.277447620742128, 3.557450514462252, 6.737169428173318, 3.892739880994486, 7.3487, 4.213069566614827, 5.057392451412611, 1.763683893949253, 4.672592794612194, 5.690922266517592, -3.582162141236545, -0.8960423591759821, 7.268240458687765, -3.978328443870738, 1.489945725041704, -6.204287634364953, 1.396101941174304, 6.979966207544094, 7.3487, 5.838278278859847, 6.384518377166756, 2.393545035885464, 2.652069807902196, 0.5366417138560083, 2.813251086070793, 0.7959293406428297, -6.577693842623275, 2.271611707421263, 2.289533914147487, 2.512144327930462, -0.2929265425747194, -2.162483154069238, -2.892787029765594, 0.0255864407472432, 2.153451759078044, 0.9390080051514686, 2.351257332850256, 2.42877524323948, -5.425540136772609, -3.973835710407339, -4.004170237169757, 4.670782216587058, 7.3487, 1.176723910303365, 0.7478311042681205, -1.853766446838386, 1.594142857797064, -0.5758444486081213, 6.621644488833775, 1.724312951662623, -1.120270013370986, 2.342900216314526, -1.11698672787661, -3.108756855462498, -0.545656838655116, -2.790587582135167, -2.187654087207279, 7.3487, 7.3487, -2.217625066238486, -0.6417950080393107, -1.573768142136455, 4.030380726752039, 3.915778034917391, 1.825006821146403, 7.3487, 3.527187010650017, 3.743505744231103, 2.967737925341783, -0.7923597579185327, 3.484081350918413, 1.268037666222381, 6.480165854749282, -4.244208783368409, -0.6289359545135383, 7.3487, 2.301287500584839, 0.4425656183458558, 7.3487, 7.159907165946871, 2.319470191587145, 7.3487, 0.4355026135237803, 7.3487, 7.3487, 7.3487, -1.291034481273613, 7.3487, 2.93634399540868, 1.770131466662876, 4.789634128769642, -0.4597249485587296, 3.234262131776019, 1.153554422418485, -0.3326056244552154, 0.0, -1.143092952591028, 7.3487, 2.073172972298173, -7.3487, -2.077495607901869, 3.896593709105751, 1.44244018085477, 1.88461967371419, -1.588887152368887, 4.515890450521233, 3.355088426904967, 7.3487, -1.672077822841304, 6.901785617488608, 2.365526304404184, 2.075056185475394, -7.3487, -0.0241146732221025, -4.639781331656736, -7.232964990747034, 0.9739821724248794, 4.392664714238102, -0.4767830723691552, 0.947707334122028, -0.96936752417028, 5.652783531621363, 2.32261094840101, 3.702121555434706, 7.3487, 6.226093806016631, 7.3487, -4.082031289884272, -1.724308127168793, -3.540592455131348, 7.3487, -2.044643396917341, 1.217803796778543, -0.4288945040742014, -0.1763741647808613, -2.778648226067804, -2.174261179571205, 0.7305131029878924, -0.7354717103273493, 0.0, -2.341415388326524, -2.656561460050673, -3.089674991618349, 7.3487, 1.521855654724369, -0.1281882480984854, -6.095068357685291, -5.868413989320914, -5.291531388667821, 5.087060076283789, -0.9274464240836792, -0.4066492514055909, -0.3788058084433591, 7.3487, -1.030021314656529, -7.1247347185099, -2.079967780274948, 6.984141118141546, -2.807033768343804, -5.333014580946736, -4.203218345879184, 0.892733324320856, 7.237982917591338, 7.3487, 4.646054266486651, 5.879106413552726, 4.379738716168975, 1.11021548850835, 7.3487, 5.437793405076385, 0.0652185397095437, -4.146490652771329, 5.408072344268772, 1.945092692396977, -6.393622256678652, 7.3487, 2.197286376641052, -2.443651415502634, -4.11133618676531, 1.890035603162682, -4.429785501467946, -2.542698819399047, -3.660741383641634, -2.907927348281381, 0.7076578458202464, -6.693035035502323, -2.943197503653197, -4.346392943760416, -5.163710486962703, -2.351440116325905, -2.813666418161458, -0.5068105775260168, 7.3487, 7.3487, -3.06573072156604, 4.62236456887212, 7.189142830714619, 1.389550606721834, -1.892340444540547, 4.757680269547929, 1.443776637139221, 1.590079906088488, 0.4721926730869709, 1.160628477274655, -0.7159859896102049, 7.3487, -1.59544389204161, 0.7382622465415497, 3.311287228047352, 4.343748568086724, -0.896719333168137, 1.875302709809046, -1.097898178108056, -0.9076483954871416]
Cra	Cra	232	15	0.252	0.070	1.000	5.408	1.110	0.000e+00	[3.934332814253884, 2.813251086070793, 0.7959293406428297, 1.527767923490458, -0.5758444486081213, 6.621644488833775, 7.3487, 7.3487, 7.3487, -0.3788058084433591, 7.3487, 6.984141118141546, 0.892733324320856, 7.237982917591338, 5.408072344268772]	[-1.659687599898461, 0.8489804164855677, 5.607636957422331, -0.3968222233483726, 0.4700999235409177, 5.097816246069872, 2.967737925341783, 0.5571712012710154, 0.0050134455595452, 4.631082131231543, -3.417077787818069, -1.271822417440146, 5.449572358937909, 1.770723190470497, 4.277447620742128, 3.557450514462252, 6.737169428173318, 3.892739880994486, 7.3487, 4.213069566614827, 5.057392451412611, 1.763683893949253, 4.672592794612194, 5.690922266517592, -3.582162141236545, -0.8960423591759821, 7.268240458687765, -3.978328443870738, 1.489945725041704, -6.204287634364953, 1.396101941174304, 6.979966207544094, 7.3487, 5.838278278859847, 6.384518377166756, 2.393545035885464, 2.652069807902196, 0.5366417138560083, -6.577693842623275, 2.271611707421263, 2.289533914147487, 2.512144327930462, -0.2929265425747194, -2.162483154069238, -2.892787029765594, 0.0255864407472432, 2.153451759078044, 0.9390080051514686, 2.351257332850256, 2.42877524323948, -5.425540136772609, -3.973835710407339, -4.004170237169757, 4.670782216587058, 7.3487, 1.176723910303365, 0.7478311042681205, -1.853766446838386, 1.594142857797064, 1.724312951662623, -1.120270013370986, 2.342900216314526, -1.11698672787661, -3.108756855462498, -0.545656838655116, -2.790587582135167, -2.187654087207279, 7.3487, -0.4736169589668741, -2.217625066238486, -0.6417950080393107, -1.573768142136455, 4.030380726752039, 3.915778034917391, 1.825006821146403, 7.3487, 3.527187010650017, 3.743505744231103, 2.967737925341783, -0.7923597579185327, 3.484081350918413, 1.268037666222381, 6.480165854749282, -4.244208783368409, -0.6289359545135383, 2.301287500584839, 0.4425656183458558, 7.3487, 7.159907165946871, 2.319470191587145, 7.3487, 0.4355026135237803, 7.3487, 7.3487, 7.3487, -1.291034481273613, 7.3487, 2.93634399540868, 1.770131466662876, 4.789634128769642, -0.4597249485587296, 3.234262131776019, 1.153554422418485, -0.3326056244552154, 0.0, -1.143092952591028, 7.3487, 2.073172972298173, -7.3487, -2.077495607901869, 3.896593709105751, 1.44244018085477, 1.88461967371419, -1.588887152368887, 4.515890450521233, 3.355088426904967, 7.3487, -1.672077822841304, 6.901785617488608, 2.365526304404184, 2.075056185475394, -7.3487, -0.0241146732221025, -4.639781331656736, -7.232964990747034, 0.9739821724248794, 4.392664714238102, -0.4767830723691552, 0.947707334122028, -0.96936752417028, 5.652783531621363, 2.32261094840101, 3.702121555434706, 7.3487, 6.226093806016631, 7.3487, -4.082031289884272, -1.724308127168793, -3.540592455131348, 7.3487, -2.044643396917341, 1.217803796778543, -0.4288945040742014, -0.1763741647808613, -2.778648226067804, -2.174261179571205, 0.7305131029878924, -0.7354717103273493, 0.0, -2.341415388326524, -2.656561460050673, -3.089674991618349, 7.3487, 1.521855654724369, -0.1281882480984854, -0.5640911862307096, 0.93095117722763, -3.007683711591444, -1.67464123023144, -0.9795358418331036, -3.967493815707927, -6.095068357685291, -5.868413989320914, -5.291531388667821, 5.087060076283789, -0.9274464240836792, -0.4066492514055909, 7.189313953420725, -1.030021314656529, -7.1247347185099, -2.079967780274948, -2.807033768343804, -5.333014580946736, -4.203218345879184, 6.441885083544624, 7.3487, 4.646054266486651, 5.879106413552726, 4.379738716168975, 1.11021548850835, 7.3487, 5.437793405076385, 0.0652185397095437, -4.146490652771329, 1.945092692396977, -6.393622256678652, 7.3487, 2.197286376641052, -2.443651415502634, -4.11133618676531, 1.890035603162682, -4.429785501467946, -2.542698819399047, -3.660741383641634, -2.907927348281381, 0.7076578458202464, -6.693035035502323, -2.943197503653197, -4.346392943760416, -5.163710486962703, -2.351440116325905, -2.813666418161458, 7.3487, 7.3487, -0.5068105775260168, 7.3487, 7.3487, -3.06573072156604, 4.62236456887212, 0.96014998774952, 7.189142830714619, 7.3487, 5.452165747529837, 7.3487, 7.3487, 1.389550606721834, -1.892340444540547, 4.757680269547929, 1.443776637139221, 1.590079906088488, 0.4721926730869709, 1.160628477274655, -0.7159859896102049, 7.3487, -1.59544389204161, 0.7382622465415497, 3.311287228047352, 4.343748568086724, -0.896719333168137, 1.875302709809046, -1.097898178108056, -0.9076483954871416]
